Study,Experiment,Item_nr,Item_status,Sentence_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad
Deganoetal_2024,Exp_3,9,Test,Test,Good,Sam,`The mystery box contains a grey ball or a green ball.',A-AA-B,a green ball,a green ball and a green ball,a grey ball,green,grey,yellow,blue,Bad,Good,6|7|2|5|4|8|3|1,-3.6875,-3.9453125,-11.0625,-11.8359375
Deganoetal_2024,Exp_3,10,Test,Control_4,Bad,Sam,`The mystery box does not contain a grey ball or a blue ball.',A-CD-B,a green ball and a yellow ball,a grey ball,a blue ball,grey,blue,green,yellow,Bad,Good,4|1|3|2|7|5|6|8,-3.6640625,-3.94140625,-10.9921875,-11.828125
Deganoetal_2024,Exp_3,11,Test,Test,Good-Excl,Mia,`The mystery box contains a yellow ball or a grey ball.',A-AB-B,a yellow ball,a grey ball and a yellow ball,a grey ball,grey,yellow,green,blue,Bad,Good,3|6|4|1|8|5|2|7,-3.69921875,-3.94921875,-11.1015625,-11.84375
Deganoetal_2024,Exp_3,12,Test,Test,Target_1,Mia,`The mystery box contains a grey ball or a green ball.',A-AB-AB,a green ball and a grey ball,a green ball and a grey ball,a green ball,green,grey,blue,yellow,Bad,Good,3|2|4|6|1|5|7|8,-3.609375,-3.875,-10.828125,-11.625
Deganoetal_2024,Exp_3,13,Test,Control_4,Good,Sam,`The mystery box does not contain a blue ball or a grey ball.',C-CD-C,a yellow ball,a yellow ball,a yellow and a green ball,blue,grey,yellow,green,Bad,Good,1|7|8|4|2|5|3|6,-3.646484375,-3.921875,-10.9375,-11.765625
Deganoetal_2024,Exp_3,14,Test,Control_1,Bad,Sam,`The mystery box contains a green ball.',A-CD-C,a green ball,a blue ball,a blue ball and a yellow ball,green,grey,blue,yellow,Bad,Good,1|6|5|3|4|7|8|2,-3.646484375,-3.9375,-10.9375,-11.8125
Deganoetal_2024,Exp_3,15,Test,Test,Target_2,Mia,`The mystery box contains a green ball or a grey ball.',A-AA-A,a grey ball,a grey ball and a grey ball,a grey ball,grey,green,yellow,blue,Bad,Good,2|8|3|4|5|1|6|7,-3.71875,-3.931640625,-11.15625,-11.796875
Deganoetal_2024,Exp_3,16,Test,Control_3,Good,Sam,`The mystery box contains a grey ball and a green ball.',AB-AB-AB,a grey ball and a green ball,a grey ball and a green ball,a grey ball and a green ball,grey,green,blue,yellow,Bad,Good,3|5|8|1|6|4|2|7,-3.70703125,-3.98046875,-11.125,-11.9453125
Deganoetal_2024,Exp_3,17,Test,Control_2,Good,Mia,`The mystery box does not contain a blue ball.',C-CD-C,a green ball,a green ball and a yellow ball,a green ball,blue,grey,green,yellow,Bad,Good,6|3|2|7|8|4|5|1,-3.65234375,-3.9375,-10.953125,-11.8125
Deganoetal_2024,Exp_3,18,Test,Control_4,Bad,Mia,`The mystery box does not contain a blue ball or a grey ball.',A-CD-B,a blue ball,a grey ball,a green ball and a yellow ball,blue,grey,green,yellow,Bad,Good,7|4|1|3|8|2|5|6,-3.65234375,-3.912109375,-10.9609375,-11.734375
