Study,Experiment,Item_nr,Item_status,Negation,Polarity,Inference_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad
Martyetal_2022,Exp_4,25,Test,High,Negative,SI,Bad,Mia,It is not certain that the mystery box contains a yellow ball.,A-A-A,a yellow ball,a yellow ball,a yellow ball,yellow,green,grey,blue,Bad,Good,9|17|16|15|14|5|12|8|2|20|10|21|11|19|3|1|18|23|4|7|24|6|22|13,-21.061233520507812,-25.125408172607422,-21.061233520507812,-25.125408172607422
Martyetal_2022,Exp_4,26,Test,High,Positive,DIST,Good,Mia,It is certain that the mystery box contains either a grey ball or a blue ball.,A-AB-B,a grey ball,a grey ball and a blue ball,a blue ball,grey,blue,green,yellow,Bad,Good,20|10|16|7|3|2|15|17|9|19|12|23|11|22|1|5|4|14|21|24|13|18|6|8,-11.071849822998047,-35.52851486206055,-11.071849822998047,-35.52851486206055
Martyetal_2022,Exp_4,27,Test,High,Negative,FC,Target,Mia,It is not certain that the mystery box contains both a yellow ball and a green ball.,A-AB-A,a yellow ball,a yellow and a green ball,a yellow ball,yellow,green,grey,blue,Bad,Good,18|8|7|21|12|1|6|17|10|16|3|20|2|5|4|14|24|19|11|22|9|15|23|13,-19.42840576171875,-26.55281639099121,-19.42840576171875,-26.55281639099121
Martyetal_2022,Exp_4,28,Test,High,Negative,DIST,Good,Sam,It is not possible that the mystery box contains both a blue ball and a yellow ball.,A-B-A,a blue ball,a yellow ball,a blue ball,blue,yellow,green,grey,Bad,Good,17|18|4|3|16|6|8|23|5|9|11|13|1|24|14|7|20|15|21|12|2|22|19|10,-17.46942901611328,-21.139205932617188,-17.46942901611328,-21.139205932617188
Martyetal_2022,Exp_4,29,Test,High,Positive,II,Good,Sam,The mystery box contains either a grey ball or a green ball.,A-B-A,a grey ball,a green ball,a grey ball,grey,green,yellow,blue,Bad,Good,1|13|16|17|14|19|21|11|15|5|9|22|7|3|4|24|10|18|12|2|6|8|23|20,-11.045751571655273,-44.733150482177734,-11.045751571655273,-44.733150482177734
Martyetal_2022,Exp_4,30,Test,High,Positive,FC,Target,Mia,It is possible that the mystery box contains either a grey ball or a blue ball.,A-C-A,a grey ball,a yellow ball,a grey ball,grey,blue,yellow,green,Bad,Good,8|14|17|3|5|7|13|22|2|20|21|23|10|24|19|6|11|16|1|9|18|15|4|12,-18.004648208618164,-33.57853317260742,-18.004648208618164,-33.57853317260742
Martyetal_2022,Exp_4,31,Test,High,Positive,II,Target,Sam,The mystery box contains either a grey ball or a green ball.,A-A-A,a grey ball,a grey ball,a grey ball,grey,green,blue,yellow,Bad,Good,17|20|9|5|2|3|23|7|16|14|1|21|19|15|6|10|8|18|22|11|24|12|4|13,-15.087285995483398,-41.2755241394043,-15.087285995483398,-41.2755241394043
Martyetal_2022,Exp_4,32,Test,High,Negative,II,Good,Mia,The mystery box does not contain both a grey ball and a green ball.,A-B-A,a grey ball,a green ball,a grey ball,grey,green,blue,yellow,Bad,Good,12|14|9|20|6|18|22|3|1|19|4|13|5|7|8|17|10|21|11|24|2|15|23|16,-13.083062171936035,-28.34871482849121,-13.083062171936035,-28.34871482849121
Martyetal_2022,Exp_4,33,Test,High,Positive,FC,Target,Sam,It is possible that the mystery box contains either a yellow ball or a green ball.,A-C-A,a yellow ball,a grey ball,a yellow ball,yellow,green,grey,blue,Bad,Good,4|21|9|8|16|23|1|13|2|18|17|11|24|19|15|6|5|22|10|20|14|3|7|12,-14.101825714111328,-43.52479553222656,-14.101825714111328,-43.52479553222656
Martyetal_2022,Exp_4,34,Test,High,Positive,SI,Bad,Mia,It is possible that the mystery box contains a yellow ball.,D-D-D,a green ball,a green ball,a green ball,yellow,blue,grey,green,Bad,Good,2|10|5|3|1|16|6|20|21|13|15|12|18|9|22|8|23|19|24|11|17|14|4|7,-17.951717376708984,-29.52273178100586,-17.951717376708984,-29.52273178100586
