Study,Experiment,Modal_flavor,Item_nr,Item_status,Block,Quantifier_type,Sentence_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad
Martyetal_2023,Exp_2,Deontic,9,Test,Block_A,Nominal,Test,Bad,Sam,Every box contains a yellow ball or a green ball.,A-CD-C,a grey ball and a blue ball,a grey ball,a yellow ball,yellow,green,grey,blue,Bad,Good,4|61|7|1|62|5|58|6|64|2|57|63|59|60|8|3,-0.5727863907814026,-1.0259113311767578,-0.5727863907814026,-1.0259113311767578
Martyetal_2023,Exp_2,Deontic,10,Test,Block_A,Nominal,Control_4,Bad,Sam,No box contains a green ball or a grey ball.,A-CD-A,a green ball,a yellow ball and a blue ball,a green ball,green,grey,yellow,blue,Bad,Good,3|2|60|57|62|63|59|8|7|58|5|4|64|1|61|6,-0.5171499252319336,-1.1108999252319336,-0.5171499252319336,-1.1108999252319336
Martyetal_2023,Exp_2,Deontic,11,Test,Block_A,Nominal,Test,Good,Mia,Every box contains a yellow ball or a grey ball.,A-AB-B,a yellow ball,a yellow ball and a grey ball,a grey ball,yellow,grey,green,blue,Bad,Good,4|8|6|63|62|57|7|3|64|61|1|5|2|58|60|59,-0.6049880981445312,-1.1362380981445312,-0.6049880981445312,-1.1362380981445312
Martyetal_2023,Exp_2,Deontic,12,Test,Block_A,Nominal,Test,Good,Mia,Every box contains a green ball or a grey ball.,A-AB-B,a green ball,a green ball and a grey ball,a grey ball,green,grey,yellow,blue,Bad,Good,64|4|62|60|58|1|57|63|61|59|5|7|2|3|8|6,-0.6974669098854065,-1.0412168502807617,-0.6974669098854065,-1.0412168502807617
Martyetal_2023,Exp_2,Deontic,13,Test,Block_A,Nominal,Test,Target_2,Sam,Every box contains a grey ball or a green ball.,A-AC-AC,a grey ball and a yellow ball,a grey ball and a yellow ball,a grey ball,grey,green,yellow,blue,Bad,Good,58|57|3|6|8|5|2|59|1|62|7|60|64|61|63|4,-0.6554622054100037,-1.0148372650146484,-0.6554622054100037,-1.0148372650146484
Martyetal_2023,Exp_2,Deontic,14,Test,Block_A,Nominal,Test,Bad,Sam,Every box contains a green ball or a blue ball.,A-CD-C,a grey ball,a grey ball and a yellow ball,a green ball,green,blue,grey,yellow,Bad,Good,8|61|4|64|63|58|59|1|3|57|7|6|60|62|2|5,-0.6447046995162964,-0.9103296995162964,-0.6447046995162964,-0.9103296995162964
Martyetal_2023,Exp_2,Deontic,15,Test,Block_A,Nominal,Control_2,Good,Mia,Every box contains a grey ball and a yellow ball.,AB-AB-AB,a grey ball and a yellow ball,a grey ball and a yellow ball,a grey ball and a yellow ball,grey,yellow,blue,green,Bad,Good,7|5|8|6|58|59|57|3|64|62|60|61|1|2|63|4,-0.8206778764724731,-0.9300528764724731,-0.8206778764724731,-0.9300528764724731
Martyetal_2023,Exp_2,Deontic,16,Test,Block_A,Nominal,Control_4,Good,Mia,No box contains a blue ball or a yellow ball.,C-CD-C,a green ball,a green ball and a grey ball,a green ball,blue,yellow,green,grey,Bad,Good,63|8|5|57|58|6|1|59|2|3|4|62|7|64|61|60,-0.6783438324928284,-1.0533437728881836,-0.6783438324928284,-1.0533437728881836
Martyetal_2023,Exp_2,Deontic,17,Test,Block_A,Nominal,Control_2,Bad,Mia,Every box contains a grey ball and a green ball.,AB-CD-C,a grey ball and a green ball,a blue ball,a blue ball and a yellow ball,grey,green,blue,yellow,Bad,Good,59|3|8|63|58|2|1|62|7|5|6|61|4|64|60|57,-0.5272924900054932,-1.1835424900054932,-0.5272924900054932,-1.1835424900054932
Martyetal_2023,Exp_2,Deontic,18,Test,Block_A,Nominal,Control_3,Bad,Mia,No box contains a grey ball.,A-CD-A,a yellow ball and a blue ball,a grey ball,a grey ball,grey,green,yellow,blue,Bad,Good,5|62|63|64|6|3|61|2|60|59|57|7|8|58|1|4,-0.6801642775535583,-1.0239143371582031,-0.6801642775535583,-1.0239143371582031
Martyetal_2023,Exp_2,Deontic,19,Test,Block_A,Nominal,Control_1,Good,Sam,Every box contains a grey ball.,A-A-A,a grey ball,a grey ball,a grey ball,grey,green,blue,yellow,Bad,Good,5|58|4|59|60|63|2|1|6|62|61|7|8|3|57|64,-0.4682682454586029,-1.1245182752609253,-0.4682682454586029,-1.1245182752609253
Martyetal_2023,Exp_2,Deontic,20,Test,Block_A,Nominal,Control_2,Good,Sam,Every box contains a green ball and a blue ball.,AB-AB-AB,a green ball and a blue ball,a green ball and a blue ball,a green ball and a blue ball,green,blue,yellow,grey,Bad,Good,5|57|7|64|59|60|63|61|1|8|4|6|3|62|2|58,-0.6802739500999451,-0.9302739500999451,-0.6802739500999451,-0.9302739500999451
Martyetal_2023,Exp_2,Deontic,21,Test,Block_A,Nominal,Control_4,Bad,Mia,No box contains a blue ball or a green ball.,A-CD-A,a blue ball,a blue ball,a grey ball and a yellow ball,blue,green,grey,yellow,Bad,Good,58|3|60|5|6|62|59|57|8|7|63|4|2|64|1|61,-0.6626915335655212,-0.9751915335655212,-0.6626915335655212,-0.9751915335655212
Martyetal_2023,Exp_2,Deontic,22,Test,Block_A,Nominal,Test,Target_2,Mia,Every box contains a yellow ball or a green ball.,A-AC-AD,a yellow ball,a yellow ball and a grey ball,a yellow ball and a blue ball,yellow,green,blue,grey,Bad,Good,61|7|1|8|63|3|5|60|58|59|2|4|6|64|57|62,-0.5720890760421753,-1.1345890760421753,-0.5720890760421753,-1.1345890760421753
Martyetal_2023,Exp_2,Deontic,23,Test,Block_A,Nominal,Test,Bad,Mia,Every box contains a green ball or a blue ball.,A-CD-C,a green ball,a grey ball and a yellow ball,a grey ball,green,blue,grey,yellow,Bad,Good,61|58|7|62|59|2|3|8|6|4|64|5|63|57|1|60,-0.5825584530830383,-1.1606833934783936,-0.5825584530830383,-1.1606833934783936
Martyetal_2023,Exp_2,Deontic,24,Test,Block_A,Nominal,Test,Good,Sam,Every box contains a green ball or a grey ball.,A-AB-B,a grey ball,a green ball,a green ball and a grey ball,green,grey,blue,yellow,Bad,Good,62|8|4|7|2|5|60|59|6|57|1|3|64|61|58|63,-0.5127696394920349,-1.1377696990966797,-0.5127696394920349,-1.1377696990966797
Martyetal_2023,Exp_2,Deontic,25,Test,Block_A,Nominal,Control_1,Bad,Sam,Every box contains a blue ball.,A-CD-C,a blue ball,a yellow ball,a yellow ball and a grey ball,blue,green,yellow,grey,Bad,Good,64|60|1|4|63|5|62|59|57|61|8|3|6|2|58|7,-0.38732075691223145,-1.2935707569122314,-0.38732075691223145,-1.2935707569122314
Martyetal_2023,Exp_2,Deontic,26,Test,Block_A,Nominal,Control_2,Good,Sam,Every box contains a green ball and a blue ball.,AB-AB-AB,a green ball and a blue ball,a green ball and a blue ball,a green ball and a blue ball,green,blue,grey,yellow,Bad,Good,59|3|5|7|63|64|58|57|8|60|2|4|61|62|1|6,-0.5585479736328125,-1.1835479736328125,-0.5585479736328125,-1.1835479736328125
Martyetal_2023,Exp_2,Deontic,27,Test,Block_A,Nominal,Control_4,Bad,Sam,No box contains a grey ball or a blue ball.,A-CD-A,a yellow and a green ball,a grey ball,a grey ball,grey,blue,yellow,green,Bad,Good,57|60|58|8|62|64|6|3|1|7|4|61|59|2|5|63,-0.6362609267234802,-1.183135986328125,-0.6362609267234802,-1.183135986328125
Martyetal_2023,Exp_2,Deontic,28,Test,Block_A,Nominal,Test,Target_1,Mia,Every box contains a blue ball or a grey ball.,A-AB-A,a blue ball,a blue ball,a blue ball and a grey ball,blue,grey,green,yellow,Bad,Good,64|5|61|62|63|6|7|58|1|59|4|3|60|57|8|2,-0.6926403641700745,-0.9426403641700745,-0.6926403641700745,-0.9426403641700745
Martyetal_2023,Exp_2,Deontic,29,Test,Block_A,Nominal,Test,Target_2,Mia,Every box contains a green ball or a yellow ball.,A-AC-A,a green ball and a blue ball,a green ball,a green ball,green,yellow,blue,grey,Bad,Good,1|4|5|63|2|57|59|60|6|7|62|58|64|8|3|61,-0.5120786428451538,-1.1995786428451538,-0.5120786428451538,-1.1995786428451538
Martyetal_2023,Exp_2,Deontic,30,Test,Block_A,Nominal,Control_1,Bad,Sam,Every box contains a yellow ball.,A-CD-C,a grey ball,a grey ball and a blue ball,a yellow ball,yellow,green,grey,blue,Bad,Good,62|57|8|64|7|63|2|60|1|4|5|61|59|6|3|58,-0.5722970962524414,-1.0254220962524414,-0.5722970962524414,-1.0254220962524414
