Study,Experiment,Item_nr,Item_status,Sentence_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad
Deganoetal_2024,Exp_1,9,Test,Test,Target_1,Mia,`The mystery box contains a blue ball or a grey ball.',A-AB-A,a blue ball,a blue ball and a grey ball,a blue ball,blue,grey,green,yellow,Bad,Good,2|5|1|7|8|6|3|4,-3.9638442993164062,-3.625302791595459,-11.891532897949219,-10.875907897949219
Deganoetal_2024,Exp_1,10,Test,Test,Target_2,Sam,`The mystery box contains a yellow ball or a blue ball.',A-AC-A,a yellow ball,a yellow ball and a grey ball,a yellow ball,yellow,blue,grey,green,Bad,Good,5|3|8|4|6|7|1|2,-3.5317535400390625,-3.8208160400390625,-10.595260620117188,-11.462448120117188
Deganoetal_2024,Exp_1,11,Test,Test,Target_2,Mia,`The mystery box contains a grey ball or a blue ball.',A-AC-AD,a grey ball and a yellow ball,a grey ball,a grey ball and a green ball,grey,blue,green,yellow,Bad,Good,3|4|7|5|8|1|2|6,-3.992279529571533,-3.617279529571533,-11.976838111877441,-10.851838111877441
Deganoetal_2024,Exp_1,12,Test,Test,Target_2,Mia,`The mystery box contains a green ball or a blue ball.',A-AC-AC,a green ball and a yellow ball,a green ball and a yellow ball,a green ball,green,blue,yellow,grey,Bad,Good,1|2|8|3|7|4|5|6,-4.005527019500732,-3.6227145195007324,-12.016580581665039,-10.868143081665039
Deganoetal_2024,Exp_1,13,Test,Control_2,Bad,Mia,`The mystery box does not contain a yellow ball.',A-CD-A,a yellow ball,a yellow ball,a grey ball and a green ball,yellow,blue,grey,green,Bad,Good,8|2|7|4|3|5|1|6,-4.018767356872559,-3.6672046184539795,-12.05630111694336,-11.00161361694336
Deganoetal_2024,Exp_1,14,Test,Control_4,Bad,Sam,`The mystery box does not contain a grey ball or a blue ball.',A-CD-A,a grey ball,a yellow and a green ball,a grey ball,grey,blue,yellow,green,Bad,Good,6|8|7|5|3|1|2|4,-3.998408317565918,-3.662470817565918,-11.995224952697754,-10.987412452697754
Deganoetal_2024,Exp_1,15,Test,Control_1,Good,Sam,`The mystery box contains a grey ball.',A-A-A,a grey ball,a grey ball,a grey ball,grey,blue,green,yellow,Bad,Good,3|7|6|5|8|4|2|1,-3.978907585144043,-3.6872410774230957,-11.936722755432129,-11.061722755432129
Deganoetal_2024,Exp_1,16,Test,Control_1,Good,Sam,`The mystery box contains a yellow ball.',A-A-A,a yellow ball,a yellow ball,a yellow ball,yellow,grey,blue,green,Bad,Good,3|5|4|7|8|2|6|1,-3.5036263465881348,-3.9307096004486084,-10.510878562927246,-11.792128562927246
Deganoetal_2024,Exp_1,17,Test,Test,Target_2,Mia,`The mystery box contains a blue ball or a yellow ball.',A-AC-AD,a blue ball and a grey ball,a blue ball,a blue ball and a green ball,blue,yellow,green,grey,Bad,Good,2|1|6|3|8|5|4|7,-3.509026050567627,-3.8032968044281006,-10.527077674865723,-11.409890174865723
Deganoetal_2024,Exp_1,18,Test,Test,Good-Excl,Sam,`The mystery box contains a blue ball or a yellow ball.',A-AB-B,a blue ball,a yellow ball,a blue ball and a yellow ball,blue,yellow,green,grey,Bad,Good,4|8|6|5|3|7|1|2,-3.553363561630249,-3.8554468154907227,-10.660090446472168,-11.566340446472168
Deganoetal_2024,Exp_1,19,Test,Test,Good,Sam,`The mystery box contains a blue ball or a yellow ball.',A-AC-B,a yellow ball,a blue ball and a green ball,a blue ball,blue,yellow,green,grey,Bad,Good,8|7|5|4|1|3|2|6,-3.9764697551727295,-3.669178009033203,-11.92940902709961,-11.00753402709961
Deganoetal_2024,Exp_1,20,Test,Test,Bad,Sam,`The mystery box contains a grey ball or a yellow ball.',A-CD-C,a grey ball,a green ball and a blue ball,a green ball,grey,yellow,green,blue,Bad,Good,8|1|3|7|5|4|2|6,-3.9659981727600098,-3.663914680480957,-11.897994041442871,-10.991744041442871
Deganoetal_2024,Exp_1,21,Test,Control_4,Good,Mia,`The mystery box does not contain a blue ball or a yellow ball.',C-CD-C,a grey ball and a green ball,a grey ball,a grey ball,blue,yellow,grey,green,Bad,Good,3|4|1|8|2|7|6|5,-3.6041951179504395,-3.9505491256713867,-10.81258487701416,-11.85164737701416
Deganoetal_2024,Exp_1,22,Test,Test,Target_2,Sam,`The mystery box contains a blue ball or a grey ball.',A-AC-A,a blue ball,a blue ball,a blue ball and a green ball,blue,grey,green,yellow,Bad,Good,4|7|6|1|2|8|5|3,-3.9791736602783203,-3.6510486602783203,-11.937520980834961,-10.953145980834961
Deganoetal_2024,Exp_1,23,Test,Test,Target_1,Mia,`The mystery box contains a blue ball or a grey ball.',A-AB-AB,a blue ball,a blue ball and a grey ball,a blue ball and a grey ball,blue,grey,green,yellow,Bad,Good,8|5|1|7|4|2|6|3,-3.553133010864258,-3.850008010864258,-10.659399032592773,-11.550024032592773
Deganoetal_2024,Exp_1,24,Test,Control_2,Bad,Sam,`The mystery box does not contain a blue ball.',A-CD-A,a blue ball,a blue ball,a grey ball and a yellow ball,blue,green,grey,yellow,Bad,Good,3|4|7|2|6|8|1|5,-3.605985641479492,-3.926298141479492,-10.817956924438477,-11.778894424438477
Deganoetal_2024,Exp_1,25,Test,Control_3,Good,Mia,`The mystery box contains a yellow ball and a blue ball.',AB-AB-AB,a yellow ball and a blue ball,a yellow ball and a blue ball,a yellow ball and a blue ball,yellow,blue,green,grey,Bad,Good,5|8|6|1|3|4|7|2,-4.014688491821289,-3.6657302379608154,-12.044065475463867,-10.997190475463867
Deganoetal_2024,Exp_1,26,Test,Test,Target_1,Mia,`The mystery box contains a blue ball or a green ball.',A-AB-AB,a blue ball and a green ball,a blue ball,a blue ball and a green ball,blue,green,yellow,grey,Bad,Good,2|8|4|5|7|6|3|1,-3.5369317531585693,-3.8259942531585693,-10.610795021057129,-11.477982521057129
Deganoetal_2024,Exp_1,27,Test,Test,Bad,Mia,`The mystery box contains a grey ball or a green ball.',A-CD-C,a blue ball and a yellow ball,a grey ball,a blue ball,grey,green,blue,yellow,Bad,Good,1|5|4|8|6|2|7|3,-4.074265956878662,-3.6263492107391357,-12.222797393798828,-10.879047393798828
Deganoetal_2024,Exp_1,28,Test,Test,Bad,Mia,`The mystery box contains a yellow ball or a green ball.',A-CD-C,a grey ball and a blue ball,a yellow ball,a grey ball,yellow,green,grey,blue,Bad,Good,8|3|5|1|2|7|6|4,-3.574554920196533,-3.8271589279174805,-10.723664283752441,-11.481476783752441
Deganoetal_2024,Exp_1,29,Test,Test,Bad,Sam,`The mystery box contains a blue ball or a grey ball.',A-CD-C,a green ball,a green ball and a yellow ball,a blue ball,blue,grey,green,yellow,Bad,Good,6|1|7|8|3|2|5|4,-3.528461456298828,-3.825336456298828,-10.585384368896484,-11.476009368896484
Deganoetal_2024,Exp_1,30,Test,Control_1,Bad,Mia,`The mystery box contains a green ball.',A-CD-C,a grey ball,a green ball,a grey ball and a yellow ball,green,blue,grey,yellow,Bad,Good,4|3|1|7|2|6|5|8,-4.059625625610352,-3.6898341178894043,-12.178876876831055,-11.069501876831055
Deganoetal_2024,Exp_1,31,Test,Control_2,Good,Mia,`The mystery box does not contain a yellow ball.',C-CD-C,a grey ball and a blue ball,a grey ball,a grey ball,yellow,green,grey,blue,Bad,Good,3|5|7|8|2|1|6|4,-4.002762317657471,-3.6824498176574707,-12.008286476135254,-11.047348976135254
Deganoetal_2024,Exp_1,32,Test,Control_1,Bad,Sam,`The mystery box contains a blue ball.',A-CD-C,a green ball and a yellow ball,a green ball,a blue ball,blue,grey,green,yellow,Bad,Good,7|2|6|5|1|3|4|8,-3.55696964263916,-3.8798863887786865,-10.67090892791748,-11.63965892791748
Deganoetal_2024,Exp_1,33,Test,Test,Good-Excl,Mia,`The mystery box contains a green ball or a yellow ball.',A-AB-B,a green ball and a yellow ball,a green ball,a yellow ball,green,yellow,grey,blue,Bad,Good,6|5|1|2|8|3|4|7,-3.9845046997070312,-3.6277339458465576,-11.953514099121094,-10.883201599121094
Deganoetal_2024,Exp_1,34,Test,Control_3,Bad,Mia,`The mystery box contains a yellow ball and a green ball.',AB-CD-C,a grey ball,a grey ball and a blue ball,a yellow and a green ball,yellow,green,grey,blue,Bad,Good,3|8|1|5|6|7|2|4,-4.026559352874756,-3.6802051067352295,-12.07967758178711,-11.04061508178711
Deganoetal_2024,Exp_1,35,Test,Control_1,Bad,Mia,`The mystery box contains a grey ball.',A-CD-C,a blue ball,a blue ball and a yellow ball,a grey ball,grey,green,blue,yellow,Bad,Good,7|6|8|3|4|5|1|2,-3.5232577323913574,-3.887840986251831,-10.569772720336914,-11.663522720336914
Deganoetal_2024,Exp_1,36,Test,Test,Target_1,Mia,`The mystery box contains a yellow ball or a grey ball.',A-AB-AB,a yellow ball and a grey ball,a yellow ball,a yellow ball and a grey ball,yellow,grey,green,blue,Bad,Good,2|7|3|8|1|6|4|5,-4.010331153869629,-3.64314341545105,-12.03099250793457,-10.92943000793457
Deganoetal_2024,Exp_1,37,Test,Control_3,Good,Sam,`The mystery box contains a grey ball and a green ball.',AB-AB-AB,a grey ball and a green ball,a grey ball and a green ball,a grey ball and a green ball,grey,green,blue,yellow,Bad,Good,1|8|7|3|2|5|4|6,-4.003190040588379,-3.6776692867279053,-12.009570121765137,-11.033007621765137
Deganoetal_2024,Exp_1,38,Test,Control_4,Bad,Mia,`The mystery box does not contain a yellow ball or a green ball.',A-CD-A,a blue ball and a grey ball,a yellow ball,a yellow ball,yellow,green,blue,grey,Bad,Good,1|2|4|3|6|5|7|8,-3.58245849609375,-3.9444377422332764,-10.74737548828125,-11.83331298828125
Deganoetal_2024,Exp_1,39,Test,Control_4,Bad,Sam,`The mystery box does not contain a green ball or a grey ball.',A-CD-A,a green ball,a green ball,a yellow ball and a blue ball,green,grey,yellow,blue,Bad,Good,8|3|2|1|7|4|5|6,-3.569453716278076,-3.889766216278076,-10.70836067199707,-11.66929817199707
Deganoetal_2024,Exp_1,40,Test,Control_2,Bad,Sam,`The mystery box does not contain a blue ball.',A-CD-A,a blue ball,a blue ball,a grey ball and a green ball,blue,yellow,grey,green,Bad,Good,1|3|5|8|7|4|2|6,-4.034456253051758,-3.747997999191284,-12.103368759155273,-11.243993759155273
Deganoetal_2024,Exp_1,41,Test,Test,Good,Sam,`The mystery box contains a green ball or a yellow ball.',A-AC-B,a yellow ball,a green ball,a green ball and a grey ball,green,yellow,grey,blue,Bad,Good,6|1|7|4|5|3|8|2,-3.5658907890319824,-3.867974042892456,-10.697671890258789,-11.603921890258789
Deganoetal_2024,Exp_1,42,Test,Control_4,Good,Sam,`The mystery box does not contain a blue ball or a green ball.',C-CD-C,a grey ball,a grey ball and a yellow ball,a grey ball,blue,green,grey,yellow,Bad,Good,5|2|7|3|1|6|4|8,-4.035932540893555,-3.658328056335449,-12.107796669006348,-10.974984169006348
Deganoetal_2024,Exp_1,43,Test,Test,Bad,Sam,`The mystery box contains a blue ball or a grey ball.',A-CD-C,a yellow ball,a yellow and a green ball,a blue ball,blue,grey,yellow,green,Bad,Good,8|6|3|2|1|4|7|5,-4.024097442626953,-3.693368434906006,-12.07229232788086,-11.08010482788086
Deganoetal_2024,Exp_1,44,Test,Test,Target_2,Sam,`The mystery box contains a yellow ball or a green ball.',A-AC-AC,a yellow ball and a blue ball,a yellow ball,a yellow ball and a blue ball,yellow,green,blue,grey,Bad,Good,7|1|5|6|2|3|8|4,-3.4822566509246826,-3.719235897064209,-10.446769714355469,-11.157707214355469
Deganoetal_2024,Exp_1,45,Test,Test,Target_1,Sam,`The mystery box contains a grey ball or a blue ball.',A-AB-A,a grey ball,a grey ball,a grey ball and a blue ball,grey,blue,yellow,green,Bad,Good,1|4|5|2|8|6|3|7,-3.4991817474365234,-3.824702739715576,-10.49754524230957,-11.47410774230957
Deganoetal_2024,Exp_1,46,Test,Control_4,Good,Mia,`The mystery box does not contain a grey ball or a blue ball.',C-CD-C,a yellow ball,a yellow and a green ball,a yellow ball,grey,blue,yellow,green,Bad,Good,1|6|4|5|7|3|2|8,-3.9796063899993896,-3.6410646438598633,-11.93881893157959,-10.92319393157959
