Study,Experiment,Item_nr,Item_status,Negation,Polarity,Inference_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad
Martyetal_2022,Exp_5,25,Test,Intermediate,Negative,SI,Bad,Mia,It is possible that the mystery box does not contain a blue ball.,A-A-A,a blue ball,a blue ball,a blue ball,blue,yellow,green,grey,Bad,Good,21|19|2|3|10|5|4|22|15|1|13|18|14|12|20|8|24|9|6|11|7|17|16|23,-0.6942071318626404,-0.7175717949867249,-0.6942071318626404,-0.7175717949867249
Martyetal_2022,Exp_5,26,Test,Intermediate,Positive,DIST,Bad,Mia,It is certain that the mystery box contains either a blue ball or a grey ball.,A-C-B,a blue ball,a green ball,a grey ball,blue,grey,green,yellow,Bad,Good,21|15|22|11|23|16|14|7|24|18|5|17|4|3|8|13|20|10|9|19|1|12|2|6,-1.314226508140564,-0.32977187633514404,-1.314226508140564,-0.32977187633514404
Martyetal_2022,Exp_5,27,Test,Intermediate,Positive,II,Good,Mia,The mystery box contains either a yellow ball or a blue ball.,A-B-A,a yellow ball,a blue ball,a yellow ball,yellow,blue,green,grey,Bad,Good,7|4|8|6|15|23|20|10|5|19|11|2|13|17|18|9|1|3|16|24|21|12|14|22,-0.48134782910346985,-0.9910744428634644,-0.48134782910346985,-0.9910744428634644
Martyetal_2022,Exp_5,28,Test,Intermediate,Positive,FC,Target,Sam,It is possible that the mystery box contains either a grey ball or a blue ball.,A-C-A,a grey ball,a green ball,a grey ball,grey,blue,green,yellow,Bad,Good,18|5|22|6|4|11|19|15|3|13|10|7|17|1|20|16|9|12|14|21|2|23|24|8,-0.5690951347351074,-0.9156903028488159,-0.5690951347351074,-0.9156903028488159
Martyetal_2022,Exp_5,29,Test,Intermediate,Negative,FC,Bad,Mia,It is possible that the mystery box does not contain both a green ball and a yellow ball.,AB-AB-AB,a green ball and a yellow ball,a green ball and a yellow ball,a green ball and a yellow ball,green,yellow,blue,grey,Bad,Good,20|13|24|15|18|8|3|11|4|21|6|5|9|14|19|12|22|10|16|7|23|2|17|1,-0.4940786361694336,-0.9937391877174377,-0.4940786361694336,-0.9937391877174377
Martyetal_2022,Exp_5,30,Test,Intermediate,Negative,SI,Good,Mia,It is possible that the mystery box does not contain a grey ball.,A-D-A,a grey ball,a blue ball,a grey ball,grey,green,yellow,blue,Bad,Good,19|22|11|13|8|20|21|23|18|12|14|3|16|2|9|7|5|1|17|10|24|15|4|6,-0.5781384110450745,-0.8529469966888428,-0.5781384110450745,-0.8529469966888428
Martyetal_2022,Exp_5,31,Test,Intermediate,Negative,SI,Target,Sam,It is possible that the mystery box does not contain a yellow ball.,D-D-D,a green ball,a green ball,a green ball,yellow,blue,grey,green,Bad,Good,20|18|8|1|22|4|16|24|5|17|6|10|9|3|15|2|13|19|7|11|23|14|12|21,-0.4265751242637634,-1.1453531980514526,-0.4265751242637634,-1.1453531980514526
Martyetal_2022,Exp_5,32,Test,Intermediate,Negative,FC,Good,Sam,It is possible that the mystery box does not contain both a grey ball and a yellow ball.,A-AB-B,a grey ball,a grey ball and a yellow ball,a yellow ball,grey,yellow,blue,green,Bad,Good,14|13|17|19|1|7|12|8|4|16|22|24|20|5|15|23|10|18|11|6|21|3|2|9,-0.4452410936355591,-1.079876184463501,-0.4452410936355591,-1.079876184463501
Martyetal_2022,Exp_5,33,Test,Intermediate,Positive,SI,Good,Mia,It is possible that the mystery box contains a blue ball.,A-D-C,a blue ball,a yellow ball,a grey ball,blue,green,grey,yellow,Bad,Good,9|15|7|6|12|8|1|18|5|3|22|16|21|20|24|10|19|23|14|17|11|2|4|13,-0.4999473989009857,-0.9692972302436829,-0.4999473989009857,-0.9692972302436829
Martyetal_2022,Exp_5,34,Test,Intermediate,Positive,SI,Target,Mia,It is possible that the mystery box contains a green ball.,A-A-A,a green ball,a green ball,a green ball,green,grey,blue,yellow,Bad,Good,1|16|11|20|3|15|17|6|21|23|22|8|12|18|24|13|14|19|10|2|7|4|9|5,-0.7369727492332458,-0.6821302175521851,-0.7369727492332458,-0.6821302175521851
