Study,Experiment,Item_nr,Item_status,Negation,Polarity,Inference_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad
Martyetal_2022,Exp_6,25,Test,Low,Negative,SI,Bad,Sam,It is possible that the mystery box does not contain a grey ball.,A-A-A,a grey ball,a grey ball,a grey ball,grey,blue,yellow,green,Bad,Good,22|2|12|15|16|8|10|9|11|4|3|18|20|24|14|7|5|13|17|1|21|23|6|19,-27.475109100341797,-28.410167694091797,-27.475109100341797,-28.410167694091797
Martyetal_2022,Exp_6,26,Test,Low,Positive,FC,Good,Sam,It is possible that either the mystery box contains a green ball or it contains a yellow ball.,A-C-B,a green ball,a grey ball,a yellow ball,green,yellow,grey,blue,Bad,Good,21|6|23|2|3|14|17|8|1|16|19|15|13|9|10|24|12|7|18|22|20|4|11|5,-26.995126724243164,-27.832040786743164,-26.995126724243164,-27.832040786743164
Martyetal_2022,Exp_6,27,Test,Low,Positive,SI,Good,Mia,It is possible that the mystery box contains a green ball.,A-D-C,a green ball,a grey ball,a blue ball,green,yellow,blue,grey,Bad,Good,14|10|16|17|20|24|15|13|12|22|23|1|8|18|6|2|11|5|9|19|4|3|7|21,-27.54834747314453,-28.73438262939453,-27.54834747314453,-28.73438262939453
Martyetal_2022,Exp_6,28,Test,Low,Positive,DIST,Bad,Sam,It is certain that either the mystery box contains a green ball or it contains a yellow ball.,A-C-B,a green ball,a grey ball,a yellow ball,green,yellow,grey,blue,Bad,Good,9|21|13|18|3|1|23|20|16|2|8|17|12|5|19|6|11|24|7|14|10|4|15|22,-27.620128631591797,-28.215831756591797,-27.620128631591797,-28.215831756591797
Martyetal_2022,Exp_6,29,Test,Low,Positive,FC,Bad,Sam,It is possible that either the mystery box contains a grey ball or it contains a blue ball.,D-C-D,a green ball,a yellow ball,a green ball,grey,blue,yellow,green,Bad,Good,15|5|20|11|2|13|18|12|10|3|7|4|14|19|17|6|22|1|8|9|21|24|16|23,-27.727548599243164,-28.687509536743164,-27.727548599243164,-28.687509536743164
Martyetal_2022,Exp_6,30,Test,Low,Positive,II,Target,Mia,Either the mystery box contains a green ball or it contains a blue ball.,A-A-A,a green ball,a green ball,a green ball,green,blue,yellow,grey,Bad,Good,11|6|1|14|23|15|24|22|9|4|13|21|7|19|2|18|17|12|20|8|3|16|5|10,-27.441905975341797,-28.398448944091797,-27.441905975341797,-28.398448944091797
Martyetal_2022,Exp_6,31,Test,Low,Negative,DIST,Bad,Sam,It is certain that either the mystery box does not contain a blue ball or it does not contain a yellow ball.,A-AB-B,a blue ball,a blue ball and a yellow ball,a yellow ball,blue,yellow,green,grey,Bad,Good,14|18|5|19|12|9|11|10|6|15|1|20|4|8|24|3|13|21|16|17|2|23|22|7,-27.081064224243164,-28.119150161743164,-27.081064224243164,-28.119150161743164
Martyetal_2022,Exp_6,32,Test,Low,Negative,DIST,Good,Mia,It is certain that either the mystery box does not contain a green ball or it does not contain a blue ball.,A-B-A,a green ball,a blue ball,a green ball,green,blue,yellow,grey,Bad,Good,12|14|15|24|19|4|18|22|9|16|13|20|23|5|10|6|1|2|11|17|8|3|7|21,-27.24024200439453,-28.37696075439453,-27.24024200439453,-28.37696075439453
Martyetal_2022,Exp_6,33,Test,Low,Positive,FC,Bad,Sam,It is possible that either the mystery box contains a blue ball or it contains a yellow ball.,D-C-D,a grey ball,a green ball,a grey ball,blue,yellow,green,grey,Bad,Good,2|8|21|9|12|24|3|17|22|4|20|11|10|23|6|19|15|16|1|5|13|14|7|18,-27.26515007019043,-28.40040397644043,-27.26515007019043,-28.40040397644043
Martyetal_2022,Exp_6,34,Test,Low,Negative,II,Good,Mia,Either the mystery box does not contain a grey ball or it does not contain a green ball.,A-B-A,a grey ball,a green ball,a grey ball,grey,green,yellow,blue,Bad,Good,4|22|6|19|18|5|15|7|11|20|14|9|17|2|8|12|10|13|3|24|21|16|23|1,-27.74121856689453,-28.42383575439453,-27.74121856689453,-28.42383575439453
