Study,Experiment,Item_nr,Item_status,Negation,Polarity,Inference_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad
Martyetal_2022,Exp_4,25,Test,High,Negative,SI,Bad,Mia,It is not certain that the mystery box contains a yellow ball.,A-A-A,a yellow ball,a yellow ball,a yellow ball,yellow,green,grey,blue,Bad,Good,19|23|4|10|13|6|9|17|24|16|5|21|22|14|2|1|3|15|11|12|20|7|8|18,-19.032163619995117,-16.878843307495117,-19.032163619995117,-16.878843307495117
Martyetal_2022,Exp_4,26,Test,High,Positive,DIST,Good,Mia,It is certain that the mystery box contains either a grey ball or a blue ball.,A-AB-B,a grey ball,a grey ball and a blue ball,a blue ball,grey,blue,green,yellow,Bad,Good,10|24|21|2|17|15|20|19|13|16|12|18|23|7|4|5|9|3|22|14|6|8|11|1,-18.59225082397461,-17.14889144897461,-18.59225082397461,-17.14889144897461
Martyetal_2022,Exp_4,27,Test,High,Negative,FC,Target,Mia,It is not certain that the mystery box contains both a yellow ball and a green ball.,A-AB-A,a yellow ball,a yellow and a green ball,a yellow ball,yellow,green,grey,blue,Bad,Good,23|7|24|15|19|17|6|10|14|22|5|1|20|2|8|16|12|3|4|13|11|21|9|18,-18.605812072753906,-17.154151916503906,-18.605812072753906,-17.154151916503906
Martyetal_2022,Exp_4,28,Test,High,Negative,DIST,Good,Sam,It is not possible that the mystery box contains both a blue ball and a yellow ball.,A-B-A,a blue ball,a yellow ball,a blue ball,blue,yellow,green,grey,Bad,Good,22|2|4|20|15|14|5|1|17|11|9|6|3|23|18|13|24|21|19|7|12|8|10|16,-18.485929489135742,-17.290616989135742,-18.485929489135742,-17.290616989135742
Martyetal_2022,Exp_4,29,Test,High,Positive,II,Good,Sam,The mystery box contains either a grey ball or a green ball.,A-B-A,a grey ball,a green ball,a grey ball,grey,green,yellow,blue,Bad,Good,21|19|17|14|22|7|18|16|1|8|20|9|6|3|24|11|5|10|15|23|4|12|13|2,-18.80425453186035,-16.96343421936035,-18.80425453186035,-16.96343421936035
Martyetal_2022,Exp_4,30,Test,High,Positive,FC,Target,Mia,It is possible that the mystery box contains either a grey ball or a blue ball.,A-C-A,a grey ball,a yellow ball,a grey ball,grey,blue,yellow,green,Bad,Good,17|10|6|12|18|5|13|14|23|21|16|3|8|11|2|4|9|15|19|1|20|7|22|24,-18.59207534790039,-17.81277847290039,-18.59207534790039,-17.81277847290039
Martyetal_2022,Exp_4,31,Test,High,Positive,II,Target,Sam,The mystery box contains either a grey ball or a green ball.,A-A-A,a grey ball,a grey ball,a grey ball,grey,green,blue,yellow,Bad,Good,13|19|9|16|7|24|10|15|6|22|1|12|21|18|2|11|8|20|17|5|4|3|23|14,-18.244657516479492,-17.139188766479492,-18.244657516479492,-17.139188766479492
Martyetal_2022,Exp_4,32,Test,High,Negative,II,Good,Mia,The mystery box does not contain both a grey ball and a green ball.,A-B-A,a grey ball,a green ball,a grey ball,grey,green,blue,yellow,Bad,Good,12|11|22|19|4|15|24|23|20|14|18|2|7|21|5|6|9|13|1|8|17|3|10|16,-18.50189971923828,-16.63080596923828,-18.50189971923828,-16.63080596923828
Martyetal_2022,Exp_4,33,Test,High,Positive,FC,Target,Sam,It is possible that the mystery box contains either a yellow ball or a green ball.,A-C-A,a yellow ball,a grey ball,a yellow ball,yellow,green,grey,blue,Bad,Good,11|7|18|8|15|21|19|24|4|12|2|5|23|1|3|17|9|22|10|20|14|6|16|13,-18.142318725585938,-16.913803100585938,-18.142318725585938,-16.913803100585938
Martyetal_2022,Exp_4,34,Test,High,Positive,SI,Bad,Mia,It is possible that the mystery box contains a yellow ball.,D-D-D,a green ball,a green ball,a green ball,yellow,blue,grey,green,Bad,Good,21|3|7|5|11|8|2|15|10|23|12|4|14|24|1|19|18|13|6|16|22|17|20|9,-18.753881454467773,-16.677709579467773,-18.753881454467773,-16.677709579467773
Martyetal_2022,Exp_4,35,Test,High,Positive,SI,Good,Sam,It is possible that the mystery box contains a green ball.,A-D-C,a green ball,a yellow ball,a grey ball,green,blue,grey,yellow,Bad,Good,14|21|18|20|17|22|19|8|6|3|15|23|5|24|7|12|13|2|9|4|11|1|16|10,-18.382360458374023,-17.870641708374023,-18.382360458374023,-17.870641708374023
