Study,Experiment,Item_nr,Item_status,Sentence_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad
Deganoetal_2024,Exp_2,9,Test,Control_2,Bad,Mia,`The mystery box does not contain a grey ball.',A-CD-A,a grey ball,a grey ball,a blue ball and a green ball,grey,yellow,blue,green,Bad,Good,6|1|5|7|3|2|8|4,-79.08164978027344,-77.40132904052734,-79.08164978027344,-77.40132904052734
Deganoetal_2024,Exp_2,10,Test,Control_3,Good,Sam,`The mystery box contains a yellow ball and a blue ball.',AB-AB-AB,a yellow ball and a blue ball,a yellow ball and a blue ball,a yellow ball and a blue ball,yellow,blue,grey,green,Bad,Good,7|6|5|1|3|8|2|4,-81.51831817626953,-79.28170776367188,-81.51831817626953,-79.28170776367188
Deganoetal_2024,Exp_2,11,Test,Control_4,Good,Sam,`The mystery box does not contain a grey ball or a blue ball.',C-CD-C,a green ball,a green ball and a yellow ball,a green ball,grey,blue,green,yellow,Bad,Good,1|2|7|4|6|3|5|8,-75.08527374267578,-78.20130920410156,-75.08527374267578,-78.20130920410156
Deganoetal_2024,Exp_2,12,Test,Test,Good,Mia,`The mystery box contains a green ball or a blue ball.',A-AA-B,a green ball and a green ball,a blue ball,a green ball,green,blue,grey,yellow,Bad,Good,3|1|2|6|7|4|8|5,-76.564208984375,-75.572998046875,-76.564208984375,-75.572998046875
Deganoetal_2024,Exp_2,13,Test,Control_1,Good,Sam,`The mystery box contains a green ball.',A-A-A,a green ball,a green ball,a green ball,green,grey,yellow,blue,Bad,Good,4|8|1|2|6|3|5|7,-81.95393371582031,-81.00653839111328,-81.95393371582031,-81.00653839111328
Deganoetal_2024,Exp_2,14,Test,Control_4,Good,Mia,`The mystery box does not contain a green ball or a blue ball.',C-CD-C,a grey ball,a grey ball,a grey ball and a yellow ball,green,blue,grey,yellow,Bad,Good,5|6|4|1|7|3|8|2,-75.38558959960938,-75.91600036621094,-75.38558959960938,-75.91600036621094
Deganoetal_2024,Exp_2,15,Test,Test,Good,Mia,`The mystery box contains a blue ball or a green ball.',A-AA-B,a green ball,a blue ball,a blue ball and a blue ball,blue,green,yellow,grey,Bad,Good,1|4|2|3|5|6|8|7,-77.9081039428711,-82.06929016113281,-77.9081039428711,-82.06929016113281
Deganoetal_2024,Exp_2,16,Test,Test,Bad,Sam,`The mystery box contains a green ball or a grey ball.',A-CD-B,a green ball,a yellow ball and a blue ball,a grey ball,green,grey,yellow,blue,Bad,Good,3|8|5|1|2|7|4|6,-77.21048736572266,-76.76531219482422,-77.21048736572266,-76.76531219482422
Deganoetal_2024,Exp_2,17,Test,Control_1,Bad,Mia,`The mystery box contains a green ball.',A-CD-C,a green ball,a grey ball,a grey ball and a yellow ball,green,blue,grey,yellow,Bad,Good,3|2|4|5|6|7|1|8,-74.64081573486328,-75.8644790649414,-74.64081573486328,-75.8644790649414
Deganoetal_2024,Exp_2,18,Test,Control_4,Bad,Mia,`The mystery box does not contain a grey ball or a green ball.',A-CD-B,a grey ball,a green ball,a yellow ball and a blue ball,grey,green,yellow,blue,Bad,Good,6|8|1|3|4|7|5|2,-78.84561920166016,-82.32698059082031,-78.84561920166016,-82.32698059082031
Deganoetal_2024,Exp_2,19,Test,Control_2,Good,Sam,`The mystery box does not contain a green ball.',C-CD-C,a blue ball,a blue ball and a yellow ball,a blue ball,green,grey,blue,yellow,Bad,Good,3|4|6|5|8|7|2|1,-75.26459503173828,-80.5492935180664,-75.26459503173828,-80.5492935180664
Deganoetal_2024,Exp_2,20,Test,Test,Target_2,Sam,`The mystery box contains a green ball or a grey ball.',A-AA-AA,a green ball and a green ball,a green ball,a green ball and a green ball,green,grey,yellow,blue,Bad,Good,8|4|3|7|6|5|1|2,-78.090087890625,-77.54924011230469,-78.090087890625,-77.54924011230469
Deganoetal_2024,Exp_2,21,Test,Test,Bad,Mia,`The mystery box contains a grey ball or a green ball.',A-CD-B,a green ball,a blue ball and a yellow ball,a grey ball,grey,green,blue,yellow,Bad,Good,8|1|3|7|5|4|2|6,-77.73666381835938,-75.00164794921875,-77.73666381835938,-75.00164794921875
Deganoetal_2024,Exp_2,22,Test,Test,Good,Mia,`The mystery box contains a grey ball or a yellow ball.',A-AA-B,a yellow ball,a grey ball,a grey ball and a grey ball,grey,yellow,blue,green,Bad,Good,5|3|2|6|4|7|8|1,-76.85806274414062,-76.48245239257812,-76.85806274414062,-76.48245239257812
Deganoetal_2024,Exp_2,23,Test,Control_3,Good,Sam,`The mystery box contains a blue ball and a yellow ball.',AB-AB-AB,a blue ball and a yellow ball,a blue ball and a yellow ball,a blue ball and a yellow ball,blue,yellow,green,grey,Bad,Good,6|4|8|7|1|2|5|3,-82.67192077636719,-81.29592895507812,-82.67192077636719,-81.29592895507812
Deganoetal_2024,Exp_2,24,Test,Test,Target_2,Sam,`The mystery box contains a green ball or a grey ball.',A-AA-A,a green ball,a green ball and a green ball,a green ball,green,grey,blue,yellow,Bad,Good,7|3|4|1|8|2|5|6,-79.48197937011719,-76.64554595947266,-79.48197937011719,-76.64554595947266
Deganoetal_2024,Exp_2,25,Test,Control_1,Good,Sam,`The mystery box contains a blue ball.',A-A-A,a blue ball,a blue ball,a blue ball,blue,green,yellow,grey,Bad,Good,1|7|4|2|8|5|6|3,-77.70164489746094,-80.91259002685547,-77.70164489746094,-80.91259002685547
Deganoetal_2024,Exp_2,26,Test,Control_3,Bad,Mia,`The mystery box contains a blue ball and a grey ball.',AB-CD-C,a blue ball and a grey ball,a yellow ball,a yellow and a green ball,blue,grey,yellow,green,Bad,Good,6|4|5|2|7|8|3|1,-75.10110473632812,-75.55560302734375,-75.10110473632812,-75.55560302734375
Deganoetal_2024,Exp_2,27,Test,Test,Target_1,Mia,`The mystery box contains a blue ball or a yellow ball.',A-AB-AB,a blue ball and a yellow ball,a blue ball and a yellow ball,a blue ball,blue,yellow,green,grey,Bad,Good,2|7|1|3|6|4|5|8,-77.96974182128906,-81.75536346435547,-77.96974182128906,-81.75536346435547
Deganoetal_2024,Exp_2,28,Test,Test,Target_2,Sam,`The mystery box contains a yellow ball or a green ball.',A-AA-A,a yellow ball,a yellow and a yellow ball,a yellow ball,yellow,green,grey,blue,Bad,Good,4|6|3|2|7|8|1|5,-76.77356719970703,-73.94546508789062,-76.77356719970703,-73.94546508789062
Deganoetal_2024,Exp_2,29,Test,Test,Good-Excl,Sam,`The mystery box contains a green ball or a yellow ball.',A-AB-B,a green ball and a yellow ball,a yellow ball,a green ball,green,yellow,blue,grey,Bad,Good,1|6|8|4|5|3|7|2,-73.07909393310547,-76.12860107421875,-73.07909393310547,-76.12860107421875
Deganoetal_2024,Exp_2,30,Test,Test,Target_1,Mia,`The mystery box contains a blue ball or a grey ball.',A-AB-A,a blue ball and a grey ball,a blue ball,a blue ball,blue,grey,green,yellow,Bad,Good,7|1|3|6|8|5|2|4,-78.45506286621094,-78.19013214111328,-78.45506286621094,-78.19013214111328
Deganoetal_2024,Exp_2,31,Test,Control_2,Bad,Mia,`The mystery box does not contain a green ball.',A-CD-A,a green ball,a grey ball and a yellow ball,a green ball,green,blue,grey,yellow,Bad,Good,8|5|4|6|3|1|2|7,-79.46932983398438,-81.32537078857422,-79.46932983398438,-81.32537078857422
Deganoetal_2024,Exp_2,32,Test,Test,Good-Excl,Sam,`The mystery box contains a blue ball or a green ball.',A-AB-B,a blue ball and a green ball,a blue ball,a green ball,blue,green,grey,yellow,Bad,Good,6|1|4|3|5|7|2|8,-75.31693267822266,-77.64588165283203,-75.31693267822266,-77.64588165283203
Deganoetal_2024,Exp_2,33,Test,Control_2,Good,Sam,`The mystery box does not contain a yellow ball.',C-CD-C,a grey ball,a grey ball,a grey ball and a green ball,yellow,blue,grey,green,Bad,Good,8|6|3|4|2|1|7|5,-75.49543762207031,-76.38909912109375,-75.49543762207031,-76.38909912109375
Deganoetal_2024,Exp_2,34,Test,Control_1,Bad,Mia,`The mystery box contains a blue ball.',A-CD-C,a blue ball,a green ball and a grey ball,a green ball,blue,yellow,green,grey,Bad,Good,4|6|7|8|1|2|5|3,-77.01579284667969,-72.31388854980469,-77.01579284667969,-72.31388854980469
Deganoetal_2024,Exp_2,35,Test,Control_1,Good,Sam,`The mystery box contains a grey ball.',A-A-A,a grey ball,a grey ball,a grey ball,grey,yellow,blue,green,Bad,Good,7|6|8|2|4|3|5|1,-79.1066665649414,-80.51312255859375,-79.1066665649414,-80.51312255859375
