Study,Experiment,Item_nr,Item_status,Sentence_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad
Deganoetal_2024,Exp_1,9,Test,Test,Target_1,Mia,`The mystery box contains a blue ball or a grey ball.',A-AB-A,a blue ball,a blue ball and a grey ball,a blue ball,blue,grey,green,yellow,Bad,Good,4|8|7|2|6|1|3|5,-1.1935911178588867,-0.4123411774635315,-1.1935911178588867,-0.4123411774635315
Deganoetal_2024,Exp_1,10,Test,Test,Target_2,Sam,`The mystery box contains a yellow ball or a blue ball.',A-AC-A,a yellow ball,a yellow ball and a grey ball,a yellow ball,yellow,blue,grey,green,Bad,Good,3|6|8|4|2|7|1|5,-0.9286792874336243,-0.5536792874336243,-0.9286792874336243,-0.5536792874336243
Deganoetal_2024,Exp_1,11,Test,Test,Target_2,Mia,`The mystery box contains a grey ball or a blue ball.',A-AC-AD,a grey ball and a yellow ball,a grey ball,a grey ball and a green ball,grey,blue,green,yellow,Bad,Good,1|5|4|6|2|8|7|3,-0.8078792095184326,-0.6672542095184326,-0.8078792095184326,-0.6672542095184326
Deganoetal_2024,Exp_1,12,Test,Test,Target_2,Mia,`The mystery box contains a green ball or a blue ball.',A-AC-AC,a green ball and a yellow ball,a green ball and a yellow ball,a green ball,green,blue,yellow,grey,Bad,Good,8|1|6|4|7|2|3|5,-1.1356511116027832,-0.4637761116027832,-1.1356511116027832,-0.4637761116027832
Deganoetal_2024,Exp_1,13,Test,Control_2,Bad,Mia,`The mystery box does not contain a yellow ball.',A-CD-A,a yellow ball,a yellow ball,a grey ball and a green ball,yellow,blue,grey,green,Bad,Good,6|4|2|5|8|1|7|3,-0.7139262557029724,-0.8389262557029724,-0.7139262557029724,-0.8389262557029724
Deganoetal_2024,Exp_1,14,Test,Control_4,Bad,Sam,`The mystery box does not contain a grey ball or a blue ball.',A-CD-A,a grey ball,a yellow and a green ball,a grey ball,grey,blue,yellow,green,Bad,Good,7|5|2|8|4|3|1|6,-0.7081159949302673,-0.7706159949302673,-0.7081159949302673,-0.7706159949302673
Deganoetal_2024,Exp_1,15,Test,Control_1,Good,Sam,`The mystery box contains a grey ball.',A-A-A,a grey ball,a grey ball,a grey ball,grey,blue,green,yellow,Bad,Good,1|2|4|5|8|6|3|7,-0.8612956404685974,-0.6425456404685974,-0.8612956404685974,-0.6425456404685974
Deganoetal_2024,Exp_1,16,Test,Control_1,Good,Sam,`The mystery box contains a yellow ball.',A-A-A,a yellow ball,a yellow ball,a yellow ball,yellow,grey,blue,green,Bad,Good,5|2|7|1|8|4|3|6,-0.4977732002735138,-1.0915231704711914,-0.4977732002735138,-1.0915231704711914
Deganoetal_2024,Exp_1,17,Test,Test,Target_2,Mia,`The mystery box contains a blue ball or a yellow ball.',A-AC-AD,a blue ball and a grey ball,a blue ball,a blue ball and a green ball,blue,yellow,green,grey,Bad,Good,8|1|2|6|5|7|4|3,-0.9523168802261353,-0.5616918802261353,-0.9523168802261353,-0.5616918802261353
Deganoetal_2024,Exp_1,18,Test,Test,Good-Excl,Sam,`The mystery box contains a blue ball or a yellow ball.',A-AB-B,a blue ball,a yellow ball,a blue ball and a yellow ball,blue,yellow,green,grey,Bad,Good,3|5|8|2|7|6|4|1,-0.9896678924560547,-0.5677928924560547,-0.9896678924560547,-0.5677928924560547
