Study,Experiment,Item_nr,Item_status,Negation,Polarity,Inference_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad
Martyetal_2022,Exp_5,25,Test,Intermediate,Negative,SI,Bad,Mia,It is possible that the mystery box does not contain a blue ball.,A-A-A,a blue ball,a blue ball,a blue ball,blue,yellow,green,grey,Bad,Good,2|23|1|11|8|14|18|7|22|20|3|9|15|16|10|5|24|6|21|17|12|4|13|19,-19.481969833374023,-65.23439025878906,-19.481969833374023,-65.23439025878906
Martyetal_2022,Exp_5,26,Test,Intermediate,Positive,DIST,Bad,Mia,It is certain that the mystery box contains either a blue ball or a grey ball.,A-C-B,a blue ball,a green ball,a grey ball,blue,grey,green,yellow,Bad,Good,2|17|11|23|13|4|7|9|16|14|20|5|15|6|10|24|21|22|12|8|1|3|19|18,-63.228511810302734,-19.27797508239746,-63.228511810302734,-19.27797508239746
Martyetal_2022,Exp_5,27,Test,Intermediate,Positive,II,Good,Mia,The mystery box contains either a yellow ball or a blue ball.,A-B-A,a yellow ball,a blue ball,a yellow ball,yellow,blue,green,grey,Bad,Good,12|1|8|19|7|10|16|18|24|6|3|14|20|15|9|22|23|2|5|21|17|4|11|13,-31.90729522705078,-63.834964752197266,-31.90729522705078,-63.834964752197266
Martyetal_2022,Exp_5,28,Test,Intermediate,Positive,FC,Target,Sam,It is possible that the mystery box contains either a grey ball or a blue ball.,A-C-A,a grey ball,a green ball,a grey ball,grey,blue,green,yellow,Bad,Good,24|15|3|12|21|1|20|11|19|13|16|8|23|17|5|18|4|2|10|6|9|14|7|22,-28.541189193725586,-58.30535888671875,-28.541189193725586,-58.30535888671875
Martyetal_2022,Exp_5,29,Test,Intermediate,Negative,FC,Bad,Mia,It is possible that the mystery box does not contain both a green ball and a yellow ball.,AB-AB-AB,a green ball and a yellow ball,a green ball and a yellow ball,a green ball and a yellow ball,green,yellow,blue,grey,Bad,Good,14|3|9|21|19|7|4|5|18|2|11|1|20|22|23|24|12|17|16|15|13|8|10|6,-28.182846069335938,-47.08022689819336,-28.182846069335938,-47.08022689819336
Martyetal_2022,Exp_5,30,Test,Intermediate,Negative,SI,Good,Mia,It is possible that the mystery box does not contain a grey ball.,A-D-A,a grey ball,a blue ball,a grey ball,grey,green,yellow,blue,Bad,Good,19|16|10|15|14|20|1|7|3|12|4|23|5|22|13|24|2|18|6|17|11|21|8|9,-57.532081604003906,-56.545413970947266,-57.532081604003906,-56.545413970947266
Martyetal_2022,Exp_5,31,Test,Intermediate,Negative,SI,Target,Sam,It is possible that the mystery box does not contain a yellow ball.,D-D-D,a green ball,a green ball,a green ball,yellow,blue,grey,green,Bad,Good,16|2|20|1|6|15|4|22|13|8|11|10|21|12|24|3|7|19|18|9|14|5|23|17,-17.297468185424805,-63.549312591552734,-17.297468185424805,-63.549312591552734
Martyetal_2022,Exp_5,32,Test,Intermediate,Negative,FC,Good,Sam,It is possible that the mystery box does not contain both a grey ball and a yellow ball.,A-AB-B,a grey ball,a grey ball and a yellow ball,a yellow ball,grey,yellow,blue,green,Bad,Good,24|14|11|19|10|4|18|22|2|1|12|15|5|7|21|20|8|23|17|13|16|6|3|9,-23.861576080322266,-58.76970291137695,-23.861576080322266,-58.76970291137695
Martyetal_2022,Exp_5,33,Test,Intermediate,Positive,SI,Good,Mia,It is possible that the mystery box contains a blue ball.,A-D-C,a blue ball,a yellow ball,a grey ball,blue,green,grey,yellow,Bad,Good,16|18|9|6|15|24|19|20|7|14|13|23|22|4|2|11|3|5|1|10|12|8|21|17,-54.82755661010742,-67.1316146850586,-54.82755661010742,-67.1316146850586
Martyetal_2022,Exp_5,34,Test,Intermediate,Positive,SI,Target,Mia,It is possible that the mystery box contains a green ball.,A-A-A,a green ball,a green ball,a green ball,green,grey,blue,yellow,Bad,Good,10|6|9|2|5|3|11|13|14|24|7|21|20|12|17|4|8|23|18|15|22|19|1|16,-11.35485553741455,-66.47850799560547,-11.35485553741455,-66.47850799560547
Martyetal_2022,Exp_5,35,Test,Intermediate,Positive,DIST,Target,Sam,It is certain that the mystery box contains either a grey ball or a yellow ball.,A-A-A,a grey ball,a grey ball,a grey ball,grey,yellow,green,blue,Bad,Good,14|21|10|23|15|19|2|20|22|12|4|18|3|11|6|16|13|24|1|7|8|9|5|17,-61.9034309387207,-36.87735366821289,-61.9034309387207,-36.87735366821289
Martyetal_2022,Exp_5,36,Test,Intermediate,Positive,II,Bad,Sam,The mystery box contains either a grey ball or a green ball.,D-C-D,a yellow ball,a blue ball,a yellow ball,grey,green,blue,yellow,Bad,Good,3|4|2|21|10|14|17|6|16|7|24|18|23|9|15|20|22|8|11|12|5|1|19|13,-50.632320404052734,-33.81103515625,-50.632320404052734,-33.81103515625
Martyetal_2022,Exp_5,37,Test,Intermediate,Negative,II,Bad,Mia,The mystery box does not contain both a green ball and a blue ball.,AB-AB-AB,a green ball and a blue ball,a green ball and a blue ball,a green ball and a blue ball,green,blue,yellow,grey,Bad,Good,3|12|5|17|15|6|18|2|22|24|20|7|23|21|13|4|10|11|1|19|14|9|16|8,-34.17477798461914,-61.469566345214844,-34.17477798461914,-61.469566345214844
Martyetal_2022,Exp_5,38,Test,Intermediate,Positive,SI,Bad,Sam,It is possible that the mystery box contains a green ball.,D-D-D,a yellow ball,a yellow ball,a yellow ball,green,blue,grey,yellow,Bad,Good,7|20|15|19|21|23|13|10|18|24|2|12|14|8|6|11|16|5|4|22|3|17|9|1,-54.503414154052734,-47.2841682434082,-54.503414154052734,-47.2841682434082
Martyetal_2022,Exp_5,39,Test,Intermediate,Positive,II,Target,Mia,The mystery box contains either a grey ball or a green ball.,A-A-A,a grey ball,a grey ball,a grey ball,grey,green,blue,yellow,Bad,Good,3|21|20|16|8|13|17|19|11|9|23|24|14|6|2|4|15|10|5|18|12|1|7|22,-57.93310546875,-50.9759521484375,-57.93310546875,-50.9759521484375
Martyetal_2022,Exp_5,40,Test,Intermediate,Negative,SI,Target,Sam,It is possible that the mystery box does not contain a blue ball.,D-D-D,a green ball,a green ball,a green ball,blue,yellow,grey,green,Bad,Good,22|11|19|23|6|21|4|20|18|10|1|14|7|24|2|13|15|16|3|5|17|12|9|8,-11.953642845153809,-69.71932220458984,-11.953642845153809,-69.71932220458984
Martyetal_2022,Exp_5,41,Test,Intermediate,Negative,DIST,Bad,Mia,It is certain that the mystery box does not contain both a blue ball and a green ball.,A-AB-B,a blue ball,a blue ball and a green ball,a green ball,blue,green,grey,yellow,Bad,Good,9|1|17|2|22|6|5|4|7|21|18|12|13|23|15|16|14|3|24|8|19|11|20|10,-18.240638732910156,-65.84385681152344,-18.240638732910156,-65.84385681152344
