Study,Experiment,Item_nr,Item_status,Negation,Polarity,Inference_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad
Martyetal_2022,Exp_6,25,Test,Low,Negative,SI,Bad,Sam,It is possible that the mystery box does not contain a grey ball.,A-A-A,a grey ball,a grey ball,a grey ball,grey,blue,yellow,green,Bad,Good,10|2|8|5|1|16|19|22|20|18|12|7|4|17|23|11|6|13|15|9|3|14|21|24,-0.8683760166168213,-0.5715010166168213,-0.8683760166168213,-0.5715010166168213
Martyetal_2022,Exp_6,26,Test,Low,Positive,FC,Good,Sam,It is possible that either the mystery box contains a green ball or it contains a yellow ball.,A-C-B,a green ball,a grey ball,a yellow ball,green,yellow,grey,blue,Bad,Good,18|13|22|8|9|10|24|14|2|12|21|11|19|5|16|15|6|4|7|1|3|23|20|17,-0.9308099746704102,-0.5245599746704102,-0.9308099746704102,-0.5245599746704102
Martyetal_2022,Exp_6,27,Test,Low,Positive,SI,Good,Mia,It is possible that the mystery box contains a green ball.,A-D-C,a green ball,a grey ball,a blue ball,green,yellow,blue,grey,Bad,Good,14|19|17|24|12|16|4|6|18|10|7|8|23|22|21|3|5|15|13|1|20|9|11|2,-0.5520786046981812,-0.9114536046981812,-0.5520786046981812,-0.9114536046981812
Martyetal_2022,Exp_6,28,Test,Low,Positive,DIST,Bad,Sam,It is certain that either the mystery box contains a green ball or it contains a yellow ball.,A-C-B,a green ball,a grey ball,a yellow ball,green,yellow,grey,blue,Bad,Good,10|18|11|20|23|22|5|1|13|7|3|6|2|16|12|9|19|24|8|15|21|4|14|17,-0.7082291841506958,-0.7082291841506958,-0.7082291841506958,-0.7082291841506958
Martyetal_2022,Exp_6,29,Test,Low,Positive,FC,Bad,Sam,It is possible that either the mystery box contains a grey ball or it contains a blue ball.,D-C-D,a green ball,a yellow ball,a green ball,grey,blue,yellow,green,Bad,Good,6|19|2|21|17|14|4|10|18|5|16|24|23|9|22|20|11|15|12|7|8|1|3|13,-0.860188901424408,-0.594563901424408,-0.860188901424408,-0.594563901424408
Martyetal_2022,Exp_6,30,Test,Low,Positive,II,Target,Mia,Either the mystery box contains a green ball or it contains a blue ball.,A-A-A,a green ball,a green ball,a green ball,green,blue,yellow,grey,Bad,Good,11|22|6|4|10|2|3|19|13|7|1|15|12|23|24|17|18|8|14|9|20|16|21|5,-1.0908212661743164,-0.434571236371994,-1.0908212661743164,-0.434571236371994
Martyetal_2022,Exp_6,31,Test,Low,Negative,DIST,Bad,Sam,It is certain that either the mystery box does not contain a blue ball or it does not contain a yellow ball.,A-AB-B,a blue ball,a blue ball and a yellow ball,a yellow ball,blue,yellow,green,grey,Bad,Good,16|7|11|19|9|5|3|18|1|15|2|24|23|12|21|10|8|20|14|22|4|6|13|17,-0.8841246366500854,-0.5559996366500854,-0.8841246366500854,-0.5559996366500854
Martyetal_2022,Exp_6,32,Test,Low,Negative,DIST,Good,Mia,It is certain that either the mystery box does not contain a green ball or it does not contain a blue ball.,A-B-A,a green ball,a blue ball,a green ball,green,blue,yellow,grey,Bad,Good,22|16|5|19|8|21|12|10|17|6|11|23|3|2|13|4|14|9|18|24|1|20|15|7,-0.9007987976074219,-0.5414237976074219,-0.9007987976074219,-0.5414237976074219
Martyetal_2022,Exp_6,33,Test,Low,Positive,FC,Bad,Sam,It is possible that either the mystery box contains a blue ball or it contains a yellow ball.,D-C-D,a grey ball,a green ball,a grey ball,blue,yellow,green,grey,Bad,Good,6|9|18|14|20|8|23|7|24|2|11|5|19|12|22|16|10|21|3|15|17|13|4|1,-0.8731980323791504,-0.5763230323791504,-0.8731980323791504,-0.5763230323791504
Martyetal_2022,Exp_6,34,Test,Low,Negative,II,Good,Mia,Either the mystery box does not contain a grey ball or it does not contain a green ball.,A-B-A,a grey ball,a green ball,a grey ball,grey,green,yellow,blue,Bad,Good,6|2|15|7|10|17|23|3|8|11|16|12|18|4|22|20|24|9|1|14|5|19|13|21,-0.9103152751922607,-0.5353152751922607,-0.9103152751922607,-0.5353152751922607
