Study,Experiment,Item_nr,Item_status,Negation,Polarity,Inference_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad
Martyetal_2022,Exp_6,25,Test,Low,Negative,SI,Bad,Sam,It is possible that the mystery box does not contain a grey ball.,A-A-A,a grey ball,a grey ball,a grey ball,grey,blue,yellow,green,Bad,Good,1|22|6|13|14|12|8|21|16|24|9|2|20|10|15|4|11|23|3|18|5|19|7|17,-4.90625,-7.65625,-4.90625,-7.65625
Martyetal_2022,Exp_6,26,Test,Low,Positive,FC,Good,Sam,It is possible that either the mystery box contains a green ball or it contains a yellow ball.,A-C-B,a green ball,a grey ball,a yellow ball,green,yellow,grey,blue,Bad,Good,22|14|23|16|12|18|24|8|7|3|21|6|11|10|17|15|19|2|9|5|13|20|1|4,-5.8359375,-7.546875,-5.8359375,-7.546875
Martyetal_2022,Exp_6,27,Test,Low,Positive,SI,Good,Mia,It is possible that the mystery box contains a green ball.,A-D-C,a green ball,a grey ball,a blue ball,green,yellow,blue,grey,Bad,Good,3|18|16|7|6|13|8|12|15|4|17|14|2|1|9|19|24|23|22|11|5|21|10|20,-4.5390625,-8.1875,-4.5390625,-8.1875
Martyetal_2022,Exp_6,28,Test,Low,Positive,DIST,Bad,Sam,It is certain that either the mystery box contains a green ball or it contains a yellow ball.,A-C-B,a green ball,a grey ball,a yellow ball,green,yellow,grey,blue,Bad,Good,23|16|24|17|7|3|21|5|2|11|15|9|10|4|8|1|14|18|19|20|22|6|13|12,-6.1015625,-7.61328125,-6.1015625,-7.61328125
Martyetal_2022,Exp_6,29,Test,Low,Positive,FC,Bad,Sam,It is possible that either the mystery box contains a grey ball or it contains a blue ball.,D-C-D,a green ball,a yellow ball,a green ball,grey,blue,yellow,green,Bad,Good,8|11|23|7|3|6|4|14|10|21|19|12|20|17|16|5|9|18|13|24|22|1|2|15,-6.16796875,-8.296875,-6.16796875,-8.296875
Martyetal_2022,Exp_6,30,Test,Low,Positive,II,Target,Mia,Either the mystery box contains a green ball or it contains a blue ball.,A-A-A,a green ball,a green ball,a green ball,green,blue,yellow,grey,Bad,Good,2|5|13|10|23|14|24|15|9|8|3|22|7|20|4|1|19|17|12|6|16|18|11|21,-5.203125,-7.12890625,-5.203125,-7.12890625
Martyetal_2022,Exp_6,31,Test,Low,Negative,DIST,Bad,Sam,It is certain that either the mystery box does not contain a blue ball or it does not contain a yellow ball.,A-AB-B,a blue ball,a blue ball and a yellow ball,a yellow ball,blue,yellow,green,grey,Bad,Good,16|12|15|23|4|21|1|22|18|14|11|24|10|19|20|8|7|13|5|17|2|6|3|9,-4.9375,-5.640625,-4.9375,-5.640625
Martyetal_2022,Exp_6,32,Test,Low,Negative,DIST,Good,Mia,It is certain that either the mystery box does not contain a green ball or it does not contain a blue ball.,A-B-A,a green ball,a blue ball,a green ball,green,blue,yellow,grey,Bad,Good,17|22|1|23|11|21|3|2|7|10|15|9|13|24|20|8|18|5|6|16|14|19|12|4,-5.80859375,-7.44140625,-5.80859375,-7.44140625
Martyetal_2022,Exp_6,33,Test,Low,Positive,FC,Bad,Sam,It is possible that either the mystery box contains a blue ball or it contains a yellow ball.,D-C-D,a grey ball,a green ball,a grey ball,blue,yellow,green,grey,Bad,Good,13|23|20|22|7|24|3|2|10|4|5|15|18|9|14|21|12|19|6|8|17|1|11|16,-6.0546875,-8.1171875,-6.0546875,-8.1171875
Martyetal_2022,Exp_6,34,Test,Low,Negative,II,Good,Mia,Either the mystery box does not contain a grey ball or it does not contain a green ball.,A-B-A,a grey ball,a green ball,a grey ball,grey,green,yellow,blue,Bad,Good,23|15|22|9|17|21|1|16|8|24|6|5|19|7|18|4|12|10|2|3|14|13|20|11,-4.921875,-6.75,-4.921875,-6.75
Martyetal_2022,Exp_6,35,Test,Low,Positive,DIST,Target,Mia,It is certain that either the mystery box contains a yellow ball or it contains a blue ball.,A-A-A,a yellow ball,a yellow ball,a yellow ball,yellow,blue,green,grey,Bad,Good,5|19|9|14|7|24|22|13|23|11|6|10|18|4|17|15|3|1|21|2|16|20|8|12,-5.25390625,-6.45703125,-5.25390625,-6.45703125
Martyetal_2022,Exp_6,36,Test,Low,Negative,DIST,Target,Sam,It is certain that either the mystery box does not contain a yellow ball or it does not contain a green ball.,A-A-A,a yellow ball,a yellow ball,a yellow ball,yellow,green,blue,grey,Bad,Good,7|16|14|3|21|19|1|8|10|9|5|24|20|12|6|17|4|23|15|11|2|13|22|18,-4.48828125,-6.35546875,-4.48828125,-6.35546875
Martyetal_2022,Exp_6,37,Test,Low,Positive,II,Target,Mia,Either the mystery box contains a blue ball or it contains a green ball.,A-A-A,a blue ball,a blue ball,a blue ball,blue,green,grey,yellow,Bad,Good,7|6|16|18|23|24|13|2|10|8|11|14|21|19|15|20|4|9|3|1|12|22|5|17,-4.9453125,-6.65625,-4.9453125,-6.65625
Martyetal_2022,Exp_6,38,Test,Low,Positive,SI,Bad,Sam,It is possible that the mystery box contains a yellow ball.,D-D-D,a blue ball,a blue ball,a blue ball,yellow,green,grey,blue,Bad,Good,4|13|10|5|2|18|16|11|17|1|8|20|22|24|19|9|7|23|12|6|15|21|3|14,-5.97265625,-9.15625,-5.97265625,-9.15625
Martyetal_2022,Exp_6,39,Test,Low,Negative,II,Bad,Mia,Either the mystery box does not contain a green ball or it does not contain a blue ball.,AB-AB-AB,a green ball and a blue ball,a green ball and a blue ball,a green ball and a blue ball,green,blue,grey,yellow,Bad,Good,13|23|18|8|15|16|14|24|9|3|1|2|20|22|12|11|4|17|10|7|19|6|5|21,-6.76953125,-8.8125,-6.76953125,-8.8125
Martyetal_2022,Exp_6,40,Test,Low,Positive,SI,Bad,Sam,It is possible that the mystery box contains a blue ball.,D-D-D,a green ball,a green ball,a green ball,blue,grey,yellow,green,Bad,Good,23|14|9|8|18|17|20|10|24|2|11|13|3|7|15|1|21|4|12|19|5|16|6|22,-6.21484375,-9.125,-6.21484375,-9.125
Martyetal_2022,Exp_6,41,Test,Low,Positive,DIST,Target,Mia,It is certain that either the mystery box contains a blue ball or it contains a green ball.,A-A-A,a blue ball,a blue ball,a blue ball,blue,green,grey,yellow,Bad,Good,4|1|16|24|22|20|5|7|12|9|3|2|8|23|6|21|11|15|14|17|10|19|18|13,-5.0234375,-7.0078125,-5.0234375,-7.0078125
Martyetal_2022,Exp_6,42,Test,Low,Positive,II,Target,Mia,Either the mystery box contains a green ball or it contains a yellow ball.,A-A-A,a green ball,a green ball,a green ball,green,yellow,grey,blue,Bad,Good,18|1|12|8|10|17|23|11|21|4|9|15|5|16|2|22|7|3|14|13|20|6|24|19,-4.96484375,-6.953125,-4.96484375,-6.953125
Martyetal_2022,Exp_6,43,Test,Low,Positive,II,Good,Mia,Either the mystery box contains a green ball or it contains a grey ball.,A-B-A,a green ball,a grey ball,a green ball,green,grey,blue,yellow,Bad,Good,2|12|21|7|11|18|22|8|15|3|19|10|5|6|4|1|17|20|24|16|13|9|14|23,-5.1953125,-7.58203125,-5.1953125,-7.58203125
Martyetal_2022,Exp_6,44,Test,Low,Negative,FC,Target,Sam,It is possible that either the mystery box does not contain a yellow ball or it does not contain a blue ball.,A-AB-A,a yellow ball,a yellow ball and a blue ball,a yellow ball,yellow,blue,green,grey,Bad,Good,22|24|18|8|11|13|19|20|12|23|1|4|14|15|16|10|9|17|6|7|5|3|2|21,-4.73828125,-6.08984375,-4.73828125,-6.08984375
Martyetal_2022,Exp_6,45,Test,Low,Positive,DIST,Good,Sam,It is certain that either the mystery box contains a green ball or it contains a yellow ball.,A-AB-B,a green ball,a green ball and a yellow ball,a yellow ball,green,yellow,grey,blue,Bad,Good,22|16|13|19|8|1|2|24|4|12|10|7|6|11|9|21|17|23|18|14|3|15|20|5,-4.65625,-6.3671875,-4.65625,-6.3671875
Martyetal_2022,Exp_6,46,Test,Low,Negative,SI,Bad,Sam,It is possible that the mystery box does not contain a yellow ball.,A-A-A,a yellow ball,a yellow ball,a yellow ball,yellow,blue,grey,green,Bad,Good,12|22|16|8|1|13|6|11|5|9|14|23|24|17|15|21|10|7|2|19|18|3|4|20,-4.5078125,-8.078125,-4.5078125,-8.078125
Martyetal_2022,Exp_6,47,Test,Low,Positive,SI,Target,Sam,It is possible that the mystery box contains a green ball.,A-A-A,a green ball,a green ball,a green ball,green,grey,yellow,blue,Bad,Good,19|7|4|12|9|6|2|16|23|21|24|11|22|17|10|1|20|18|5|15|3|8|14|13,-5.84765625,-8.875,-5.84765625,-8.875
Martyetal_2022,Exp_6,48,Test,Low,Negative,II,Target,Sam,Either the mystery box does not contain a yellow ball or it does not contain a grey ball.,A-A-A,a yellow ball,a yellow ball,a yellow ball,yellow,grey,blue,green,Bad,Good,16|14|7|2|13|24|15|18|6|4|10|5|17|23|19|8|22|21|9|1|11|20|3|12,-6.75390625,-8.7109375,-6.75390625,-8.7109375
Martyetal_2022,Exp_6,49,Test,Low,Positive,II,Bad,Sam,Either the mystery box contains a green ball or it contains a yellow ball.,D-C-D,a blue ball,a grey ball,a blue ball,green,yellow,grey,blue,Bad,Good,6|12|21|15|11|8|3|13|22|1|16|4|10|17|23|7|2|19|14|20|18|5|9|24,-4.12890625,-7.82421875,-4.12890625,-7.82421875
Martyetal_2022,Exp_6,50,Test,Low,Negative,DIST,Bad,Sam,It is certain that either the mystery box does not contain a blue ball or it does not contain a green ball.,A-AB-B,a blue ball,a blue ball and a green ball,a green ball,blue,green,yellow,grey,Bad,Good,14|2|10|24|5|4|15|19|22|3|23|7|6|16|1|8|18|13|21|11|12|20|17|9,-4.9140625,-5.7265625,-4.9140625,-5.7265625
Martyetal_2022,Exp_6,51,Test,Low,Negative,SI,Bad,Sam,It is possible that the mystery box does not contain a blue ball.,A-A-A,a blue ball,a blue ball,a blue ball,blue,grey,green,yellow,Bad,Good,15|3|12|13|7|9|6|5|17|4|11|22|14|1|10|16|8|2|20|21|18|23|24|19,-4.21875,-7.95703125,-4.21875,-7.95703125
Martyetal_2022,Exp_6,52,Test,Low,Negative,SI,Target,Sam,It is possible that the mystery box does not contain a blue ball.,D-D-D,a green ball,a green ball,a green ball,blue,grey,yellow,green,Bad,Good,23|20|13|15|4|21|1|19|10|18|14|16|5|9|6|2|7|17|24|22|3|8|12|11,-4.9375,-8.0703125,-4.9375,-8.0703125
