Study,Experiment,Item_nr,Item_status,Negation,Polarity,Inference_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad
Martyetal_2022,Exp_6,25,Test,Low,Negative,SI,Bad,Sam,It is possible that the mystery box does not contain a grey ball.,A-A-A,a grey ball,a grey ball,a grey ball,grey,blue,yellow,green,Bad,Good,1|18|5|2|3|17|16|14|23|10|24|9|15|12|20|11|6|19|21|7|4|13|8|22,-6.9453125,-9.75,-6.9453125,-9.75
Martyetal_2022,Exp_6,26,Test,Low,Positive,FC,Good,Sam,It is possible that either the mystery box contains a green ball or it contains a yellow ball.,A-C-B,a green ball,a grey ball,a yellow ball,green,yellow,grey,blue,Bad,Good,10|13|15|9|6|1|19|5|4|24|18|17|2|7|12|23|21|20|8|11|14|22|16|3,-7.86328125,-9.4140625,-7.86328125,-9.4140625
Martyetal_2022,Exp_6,27,Test,Low,Positive,SI,Good,Mia,It is possible that the mystery box contains a green ball.,A-D-C,a green ball,a grey ball,a blue ball,green,yellow,blue,grey,Bad,Good,2|15|1|23|18|11|7|9|6|21|17|5|22|8|16|4|14|19|20|24|10|12|13|3,-6.66796875,-9.5,-6.66796875,-9.5
Martyetal_2022,Exp_6,28,Test,Low,Positive,DIST,Bad,Sam,It is certain that either the mystery box contains a green ball or it contains a yellow ball.,A-C-B,a green ball,a grey ball,a yellow ball,green,yellow,grey,blue,Bad,Good,4|11|19|2|8|10|15|5|22|20|14|17|21|9|1|6|16|7|13|12|3|18|24|23,-7.44140625,-9.421875,-7.44140625,-9.421875
Martyetal_2022,Exp_6,29,Test,Low,Positive,FC,Bad,Sam,It is possible that either the mystery box contains a grey ball or it contains a blue ball.,D-C-D,a green ball,a yellow ball,a green ball,grey,blue,yellow,green,Bad,Good,4|16|6|21|1|9|12|23|7|20|2|22|11|10|18|14|5|8|15|19|13|17|24|3,-7.72265625,-9.1640625,-7.72265625,-9.1640625
Martyetal_2022,Exp_6,30,Test,Low,Positive,II,Target,Mia,Either the mystery box contains a green ball or it contains a blue ball.,A-A-A,a green ball,a green ball,a green ball,green,blue,yellow,grey,Bad,Good,6|20|4|10|12|22|11|17|18|15|1|19|5|13|9|21|7|23|8|16|2|14|24|3,-7.5078125,-8.609375,-7.5078125,-8.609375
Martyetal_2022,Exp_6,31,Test,Low,Negative,DIST,Bad,Sam,It is certain that either the mystery box does not contain a blue ball or it does not contain a yellow ball.,A-AB-B,a blue ball,a blue ball and a yellow ball,a yellow ball,blue,yellow,green,grey,Bad,Good,3|23|17|19|8|12|15|20|4|22|9|11|2|13|6|7|18|14|21|5|16|1|10|24,-7.171875,-9.9453125,-7.171875,-9.9453125
Martyetal_2022,Exp_6,32,Test,Low,Negative,DIST,Good,Mia,It is certain that either the mystery box does not contain a green ball or it does not contain a blue ball.,A-B-A,a green ball,a blue ball,a green ball,green,blue,yellow,grey,Bad,Good,17|19|9|24|12|5|23|13|7|15|4|8|21|3|10|16|18|22|20|14|1|11|2|6,-7.48046875,-9.359375,-7.48046875,-9.359375
Martyetal_2022,Exp_6,33,Test,Low,Positive,FC,Bad,Sam,It is possible that either the mystery box contains a blue ball or it contains a yellow ball.,D-C-D,a grey ball,a green ball,a grey ball,blue,yellow,green,grey,Bad,Good,14|15|8|7|24|2|19|23|16|5|22|1|20|13|11|12|18|9|21|17|10|6|4|3,-7.484375,-9.1171875,-7.484375,-9.1171875
Martyetal_2022,Exp_6,34,Test,Low,Negative,II,Good,Mia,Either the mystery box does not contain a grey ball or it does not contain a green ball.,A-B-A,a grey ball,a green ball,a grey ball,grey,green,yellow,blue,Bad,Good,11|7|2|19|22|15|14|8|6|20|3|18|10|13|9|24|17|23|12|1|16|21|5|4,-6.8125,-9.140625,-6.8125,-9.140625
