Study,Experiment,Item_nr,Item_status,Sentence_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad
Deganoetal_2024,Exp_1,9,Test,Test,Target_1,Mia,`The mystery box contains a blue ball or a grey ball.',A-AB-A,a blue ball,a blue ball and a grey ball,a blue ball,blue,grey,green,yellow,Bad,Good,2|1|8|7|5|3|4|6,-4.251759052276611,-3.9431653022766113,-12.755276679992676,-11.829495429992676
Deganoetal_2024,Exp_1,10,Test,Test,Target_2,Sam,`The mystery box contains a yellow ball or a blue ball.',A-AC-A,a yellow ball,a yellow ball and a grey ball,a yellow ball,yellow,blue,grey,green,Bad,Good,6|1|2|5|3|4|8|7,-4.255428791046143,-3.928605794906616,-12.76628589630127,-11.78581714630127
Deganoetal_2024,Exp_1,11,Test,Test,Target_2,Mia,`The mystery box contains a grey ball or a blue ball.',A-AC-AD,a grey ball and a yellow ball,a grey ball,a grey ball and a green ball,grey,blue,green,yellow,Bad,Good,5|3|8|4|2|7|6|1,-4.261862277984619,-3.9597787857055664,-12.7855863571167,-11.8793363571167
Deganoetal_2024,Exp_1,12,Test,Test,Target_2,Mia,`The mystery box contains a green ball or a blue ball.',A-AC-AC,a green ball and a yellow ball,a green ball and a yellow ball,a green ball,green,blue,yellow,grey,Bad,Good,4|8|7|3|1|2|5|6,-4.039464950561523,-3.8675897121429443,-12.118393898010254,-11.602768898010254
Deganoetal_2024,Exp_1,13,Test,Control_2,Bad,Mia,`The mystery box does not contain a yellow ball.',A-CD-A,a yellow ball,a yellow ball,a grey ball and a green ball,yellow,blue,grey,green,Bad,Good,7|2|8|6|1|4|3|5,-4.258917331695557,-3.9477193355560303,-12.776751518249512,-11.843157768249512
Deganoetal_2024,Exp_1,14,Test,Control_4,Bad,Sam,`The mystery box does not contain a grey ball or a blue ball.',A-CD-A,a grey ball,a yellow and a green ball,a grey ball,grey,blue,yellow,green,Bad,Good,5|1|8|2|3|4|7|6,-3.979030132293701,-3.826686382293701,-11.937089920043945,-11.480058670043945
Deganoetal_2024,Exp_1,15,Test,Control_1,Good,Sam,`The mystery box contains a grey ball.',A-A-A,a grey ball,a grey ball,a grey ball,grey,blue,green,yellow,Bad,Good,5|1|4|3|8|2|6|7,-3.947016716003418,-3.8402459621429443,-11.841050148010254,-11.520737648010254
Deganoetal_2024,Exp_1,16,Test,Control_1,Good,Sam,`The mystery box contains a yellow ball.',A-A-A,a yellow ball,a yellow ball,a yellow ball,yellow,grey,blue,green,Bad,Good,5|4|2|6|3|7|1|8,-4.203315734863281,-3.8947219848632812,-12.609947204589844,-11.684165954589844
Deganoetal_2024,Exp_1,17,Test,Test,Target_2,Mia,`The mystery box contains a blue ball or a yellow ball.',A-AC-AD,a blue ball and a grey ball,a blue ball,a blue ball and a green ball,blue,yellow,green,grey,Bad,Good,4|8|5|1|6|7|2|3,-4.279177665710449,-3.954958915710449,-12.837532997131348,-11.864876747131348
Deganoetal_2024,Exp_1,18,Test,Test,Good-Excl,Sam,`The mystery box contains a blue ball or a yellow ball.',A-AB-B,a blue ball,a yellow ball,a blue ball and a yellow ball,blue,yellow,green,grey,Bad,Good,7|4|1|3|5|8|6|2,-4.256056785583496,-3.9149110317230225,-12.768170356750488,-11.744732856750488
Deganoetal_2024,Exp_1,19,Test,Test,Good,Sam,`The mystery box contains a blue ball or a yellow ball.',A-AC-B,a yellow ball,a blue ball and a green ball,a blue ball,blue,yellow,green,grey,Bad,Good,2|4|6|8|5|7|1|3,-4.007328510284424,-3.826338768005371,-12.021985054016113,-11.479016304016113
Deganoetal_2024,Exp_1,20,Test,Test,Bad,Sam,`The mystery box contains a grey ball or a yellow ball.',A-CD-C,a grey ball,a green ball and a blue ball,a green ball,grey,yellow,green,blue,Bad,Good,2|8|6|1|3|5|4|7,-4.243979454040527,-3.9353854656219482,-12.731937408447266,-11.806156158447266
Deganoetal_2024,Exp_1,21,Test,Control_4,Good,Mia,`The mystery box does not contain a blue ball or a yellow ball.',C-CD-C,a grey ball and a green ball,a grey ball,a grey ball,blue,yellow,grey,green,Bad,Good,1|7|8|5|3|2|6|4,-4.262753486633301,-3.946347236633301,-12.788260459899902,-11.839041709899902
Deganoetal_2024,Exp_1,22,Test,Test,Target_2,Sam,`The mystery box contains a blue ball or a grey ball.',A-AC-A,a blue ball,a blue ball,a blue ball and a green ball,blue,grey,green,yellow,Bad,Good,7|2|8|6|3|1|5|4,-4.249550819396973,-3.9175193309783936,-12.748651504516602,-11.752557754516602
Deganoetal_2024,Exp_1,23,Test,Test,Target_1,Mia,`The mystery box contains a blue ball or a grey ball.',A-AB-AB,a blue ball,a blue ball and a grey ball,a blue ball and a grey ball,blue,grey,green,yellow,Bad,Good,2|7|5|8|1|3|6|4,-4.0589728355407715,-3.876681089401245,-12.176918029785156,-11.630043029785156
