Study,Experiment,Modal_flavor,Item_nr,Item_status,Block,Quantifier_type,Sentence_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad
Martyetal_2023,Exp_1,Epistemic,9,Test,Block_A,Nominal,Control_1,Good,Mia,Every visible box contains a yellow ball.,A-A-A,a yellow ball,a yellow ball,a yellow ball,yellow,grey,blue,green,Bad,Good,61|60|3|5|6|63|2|4|62|1|58|57|8|59|64|7,-26.076173782348633,-25.632814407348633,-26.076173782348633,-25.632814407348633
Martyetal_2023,Exp_1,Epistemic,10,Test,Block_A,Nominal,Test,Target_1,Mia,Every visible box contains a yellow ball or a green ball.,A-AB-AB,a yellow and a green ball,a yellow ball,a yellow and a green ball,yellow,green,grey,blue,Bad,Good,7|5|4|57|58|62|3|1|6|2|63|59|61|8|60|64,-26.173830032348633,-25.876955032348633,-26.173830032348633,-25.876955032348633
Martyetal_2023,Exp_1,Epistemic,11,Test,Block_A,Nominal,Control_1,Bad,Mia,Every visible box contains a grey ball.,A-CD-C,a green ball and a yellow ball,a green ball,a grey ball,grey,blue,green,yellow,Bad,Good,4|61|8|57|6|62|63|1|60|58|3|5|2|7|64|59,-25.824220657348633,-25.427736282348633,-25.824220657348633,-25.427736282348633
Martyetal_2023,Exp_1,Epistemic,12,Test,Block_A,Nominal,Control_2,Good,Sam,Every visible box contains a grey ball and a green ball.,AB-AB-AB,a grey ball and a green ball,a grey ball and a green ball,a grey ball and a green ball,grey,green,yellow,blue,Bad,Good,59|58|61|2|62|6|57|7|63|4|1|5|3|8|64|60,-25.189455032348633,-24.363283157348633,-25.189455032348633,-24.363283157348633
Martyetal_2023,Exp_1,Epistemic,13,Test,Block_A,Nominal,Control_3,Bad,Mia,No visible box contains a yellow ball.,A-CD-A,a yellow ball,a yellow ball,a grey ball and a blue ball,yellow,green,grey,blue,Bad,Good,5|63|64|61|4|62|8|3|60|6|57|7|1|59|2|58,-25.2851619720459,-24.9511775970459,-25.2851619720459,-24.9511775970459
Martyetal_2023,Exp_1,Epistemic,14,Test,Block_A,Nominal,Test,Target_1,Sam,Every visible box contains a yellow ball or a grey ball.,A-AB-A,a yellow ball,a yellow ball and a grey ball,a yellow ball,yellow,grey,blue,green,Bad,Good,60|61|7|58|4|64|59|1|57|63|8|2|62|6|5|3,-25.968751907348633,-25.736330032348633,-25.968751907348633,-25.736330032348633
Martyetal_2023,Exp_1,Epistemic,15,Test,Block_A,Nominal,Test,Good,Sam,Every visible box contains a green ball or a grey ball.,A-AB-B,a grey ball,a green ball and a grey ball,a green ball,green,grey,blue,yellow,Bad,Good,3|58|64|8|1|60|4|57|2|59|5|6|62|7|61|63,-25.703126907348633,-25.990236282348633,-25.703126907348633,-25.990236282348633
Martyetal_2023,Exp_1,Epistemic,16,Test,Block_A,Nominal,Control_3,Good,Sam,No visible box contains a green ball.,C-CD-C,a grey ball,a grey ball and a blue ball,a grey ball,green,yellow,grey,blue,Bad,Good,60|5|64|6|57|4|59|61|3|2|58|8|1|63|7|62,-25.611330032348633,-26.037111282348633,-25.611330032348633,-26.037111282348633
Martyetal_2023,Exp_1,Epistemic,17,Test,Block_A,Nominal,Control_4,Good,Sam,No visible box contains a green ball or a yellow ball.,C-CD-C,a blue ball,a blue ball,a blue ball and a grey ball,green,yellow,blue,grey,Bad,Good,58|1|59|61|60|62|4|8|2|64|5|7|3|6|63|57,-26.191408157348633,-25.712892532348633,-26.191408157348633,-25.712892532348633
Martyetal_2023,Exp_1,Epistemic,18,Test,Block_A,Nominal,Test,Bad,Sam,Every visible box contains a blue ball or a yellow ball.,A-CD-C,a green ball,a green ball and a grey ball,a blue ball,blue,yellow,green,grey,Bad,Good,7|8|57|64|62|3|4|61|58|59|1|63|5|6|2|60,-25.507814407348633,-25.365236282348633,-25.507814407348633,-25.365236282348633
