Study,Experiment,Item_nr,Item_status,Negation,Polarity,Inference_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad
Martyetal_2022,Exp_4,25,Test,High,Negative,SI,Bad,Mia,It is not certain that the mystery box contains a yellow ball.,A-A-A,a yellow ball,a yellow ball,a yellow ball,yellow,green,grey,blue,Bad,Good,16|7|3|17|14|8|21|10|9|5|1|2|18|19|12|22|24|23|15|11|13|4|6|20,-6.84375,-8.78125,-6.84375,-8.78125
Martyetal_2022,Exp_4,26,Test,High,Positive,DIST,Good,Mia,It is certain that the mystery box contains either a grey ball or a blue ball.,A-AB-B,a grey ball,a grey ball and a blue ball,a blue ball,grey,blue,green,yellow,Bad,Good,17|23|20|4|13|21|10|8|11|5|16|14|12|1|3|9|18|2|22|19|7|15|24|6,-7.35546875,-8.96875,-7.35546875,-8.96875
Martyetal_2022,Exp_4,27,Test,High,Negative,FC,Target,Mia,It is not certain that the mystery box contains both a yellow ball and a green ball.,A-AB-A,a yellow ball,a yellow and a green ball,a yellow ball,yellow,green,grey,blue,Bad,Good,13|20|23|24|22|16|11|15|8|3|12|10|19|7|18|5|4|14|1|21|2|17|9|6,-7.13671875,-9.09375,-7.13671875,-9.09375
Martyetal_2022,Exp_4,28,Test,High,Negative,DIST,Good,Sam,It is not possible that the mystery box contains both a blue ball and a yellow ball.,A-B-A,a blue ball,a yellow ball,a blue ball,blue,yellow,green,grey,Bad,Good,22|20|3|5|6|14|13|4|10|8|9|7|1|15|12|19|11|16|24|17|21|23|18|2,-7.44140625,-8.9609375,-7.44140625,-8.9609375
Martyetal_2022,Exp_4,29,Test,High,Positive,II,Good,Sam,The mystery box contains either a grey ball or a green ball.,A-B-A,a grey ball,a green ball,a grey ball,grey,green,yellow,blue,Bad,Good,23|18|11|2|6|1|12|22|8|4|7|9|3|10|19|17|13|5|16|20|24|14|21|15,-7.0703125,-9.5234375,-7.0703125,-9.5234375
Martyetal_2022,Exp_4,30,Test,High,Positive,FC,Target,Mia,It is possible that the mystery box contains either a grey ball or a blue ball.,A-C-A,a grey ball,a yellow ball,a grey ball,grey,blue,yellow,green,Bad,Good,8|20|5|15|23|17|18|9|22|2|3|4|1|6|13|19|21|24|10|16|12|11|14|7,-6.96875,-8.90625,-6.96875,-8.90625
Martyetal_2022,Exp_4,31,Test,High,Positive,II,Target,Sam,The mystery box contains either a grey ball or a green ball.,A-A-A,a grey ball,a grey ball,a grey ball,grey,green,blue,yellow,Bad,Good,15|21|8|18|1|2|22|24|16|3|20|11|13|14|7|10|5|4|23|12|9|6|17|19,-7.17578125,-9.4765625,-7.17578125,-9.4765625
Martyetal_2022,Exp_4,32,Test,High,Negative,II,Good,Mia,The mystery box does not contain both a grey ball and a green ball.,A-B-A,a grey ball,a green ball,a grey ball,grey,green,blue,yellow,Bad,Good,18|5|23|16|19|12|1|17|13|8|9|24|20|11|2|10|3|4|14|21|6|15|22|7,-7.28515625,-8.7890625,-7.28515625,-8.7890625
Martyetal_2022,Exp_4,33,Test,High,Positive,FC,Target,Sam,It is possible that the mystery box contains either a yellow ball or a green ball.,A-C-A,a yellow ball,a grey ball,a yellow ball,yellow,green,grey,blue,Bad,Good,21|23|19|9|3|14|10|13|4|17|18|11|24|5|20|22|15|1|7|6|16|12|2|8,-7.921875,-9.4375,-7.921875,-9.4375
Martyetal_2022,Exp_4,34,Test,High,Positive,SI,Bad,Mia,It is possible that the mystery box contains a yellow ball.,D-D-D,a green ball,a green ball,a green ball,yellow,blue,grey,green,Bad,Good,22|18|4|19|11|15|9|20|24|13|23|17|21|16|14|2|5|1|7|10|12|8|6|3,-6.296875,-8.96875,-6.296875,-8.96875
Martyetal_2022,Exp_4,35,Test,High,Positive,SI,Good,Sam,It is possible that the mystery box contains a green ball.,A-D-C,a green ball,a yellow ball,a grey ball,green,blue,grey,yellow,Bad,Good,21|18|23|2|15|24|19|14|8|7|6|13|22|9|4|11|1|3|10|17|5|20|16|12,-7.23046875,-9.71875,-7.23046875,-9.71875
Martyetal_2022,Exp_4,36,Test,High,Negative,FC,Target,Sam,It is not certain that the mystery box contains both a green ball and a blue ball.,A-AB-A,a green ball,a green ball and a blue ball,a green ball,green,blue,grey,yellow,Bad,Good,4|2|3|7|12|13|1|18|5|23|19|11|20|22|17|8|24|6|9|16|21|14|15|10,-6.59375,-8.7265625,-6.59375,-8.7265625
Martyetal_2022,Exp_4,37,Test,High,Negative,FC,Bad,Sam,It is not certain that the mystery box contains both a blue ball and a grey ball.,AB-AB-AB,a blue ball and a grey ball,a blue ball and a grey ball,a blue ball and a grey ball,blue,grey,yellow,green,Bad,Good,7|2|8|9|21|24|22|19|3|15|10|20|12|11|1|18|6|23|16|4|17|14|13|5,-7.65625,-9.4765625,-7.65625,-9.4765625
Martyetal_2022,Exp_4,38,Test,High,Positive,DIST,Target,Mia,It is certain that the mystery box contains either a green ball or a grey ball.,A-A-A,a green ball,a green ball,a green ball,green,grey,blue,yellow,Bad,Good,11|22|16|4|3|6|24|1|12|8|14|10|19|20|18|23|9|2|13|5|21|7|17|15,-7.08984375,-9.09375,-7.08984375,-9.09375
Martyetal_2022,Exp_4,39,Test,High,Negative,DIST,Good,Sam,It is not possible that the mystery box contains both a blue ball and a grey ball.,A-B-A,a blue ball,a grey ball,a blue ball,blue,grey,yellow,green,Bad,Good,21|23|14|11|4|3|15|24|2|12|13|9|10|20|18|6|17|8|7|5|19|22|16|1,-7.59765625,-9.109375,-7.59765625,-9.109375
Martyetal_2022,Exp_4,40,Test,High,Negative,DIST,Target,Sam,It is not possible that the mystery box contains both a yellow ball and a green ball.,A-A-A,a yellow ball,a yellow ball,a yellow ball,yellow,green,grey,blue,Bad,Good,24|18|22|14|2|21|7|9|16|17|15|5|10|8|12|11|23|3|13|4|19|6|20|1,-7.72265625,-9.4140625,-7.72265625,-9.4140625
Martyetal_2022,Exp_4,41,Test,High,Positive,DIST,Bad,Sam,It is certain that the mystery box contains either a green ball or a grey ball.,A-C-B,a green ball,a blue ball,a grey ball,green,grey,blue,yellow,Bad,Good,9|14|6|24|16|10|2|17|15|22|21|3|20|11|1|12|19|8|7|23|4|18|13|5,-7.0859375,-8.328125,-7.0859375,-8.328125
Martyetal_2022,Exp_4,42,Test,High,Positive,DIST,Target,Mia,It is certain that the mystery box contains either a yellow ball or a blue ball.,A-A-A,a yellow ball,a yellow ball,a yellow ball,yellow,blue,green,grey,Bad,Good,2|18|23|21|9|5|8|4|13|3|17|20|16|12|1|19|10|15|24|14|7|6|22|11,-6.9453125,-9.1796875,-6.9453125,-9.1796875
Martyetal_2022,Exp_4,43,Test,High,Negative,FC,Bad,Mia,It is not certain that the mystery box contains both a yellow ball and a grey ball.,AB-AB-AB,a yellow ball and a grey ball,a yellow ball and a grey ball,a yellow ball and a grey ball,yellow,grey,green,blue,Bad,Good,19|22|9|1|2|11|8|3|18|17|12|13|15|5|7|21|24|4|20|10|16|23|6|14,-7.65234375,-9.96875,-7.65234375,-9.96875
Martyetal_2022,Exp_4,44,Test,High,Positive,SI,Good,Sam,It is possible that the mystery box contains a grey ball.,A-D-C,a grey ball,a yellow ball,a blue ball,grey,green,blue,yellow,Bad,Good,23|16|15|2|17|14|21|11|1|5|9|7|19|8|24|22|12|10|4|20|13|3|6|18,-7.4609375,-10.390625,-7.4609375,-10.390625
Martyetal_2022,Exp_4,45,Test,High,Positive,II,Bad,Sam,The mystery box contains either a blue ball or a grey ball.,D-C-D,a green ball,a yellow ball,a green ball,blue,grey,yellow,green,Bad,Good,8|15|16|22|12|11|9|24|13|21|19|17|3|7|10|1|14|5|23|2|18|4|20|6,-7.1640625,-9.140625,-7.1640625,-9.140625
Martyetal_2022,Exp_4,46,Test,High,Negative,SI,Target,Sam,It is not certain that the mystery box contains a blue ball.,D-D-D,a grey ball,a grey ball,a grey ball,blue,yellow,green,grey,Bad,Good,12|17|6|14|18|19|21|4|13|15|10|20|8|22|11|1|24|9|2|16|5|23|7|3,-6.87890625,-10.0546875,-6.87890625,-10.0546875
