Study,Experiment,Item_nr,Item_status,Negation,Polarity,Inference_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad
Martyetal_2022,Exp_4,25,Test,High,Negative,SI,Bad,Mia,It is not certain that the mystery box contains a yellow ball.,A-A-A,a yellow ball,a yellow ball,a yellow ball,yellow,green,grey,blue,Bad,Good,19|3|21|12|8|17|13|7|23|11|6|4|2|1|22|10|24|18|5|14|15|16|9|20,-9.796875,-13.7890625,-9.796875,-13.7890625
Martyetal_2022,Exp_4,26,Test,High,Positive,DIST,Good,Mia,It is certain that the mystery box contains either a grey ball or a blue ball.,A-AB-B,a grey ball,a grey ball and a blue ball,a blue ball,grey,blue,green,yellow,Bad,Good,13|23|14|6|10|1|20|2|16|3|4|5|24|17|18|22|12|9|11|19|8|7|15|21,-11.8515625,-14.671875,-11.8515625,-14.671875
Martyetal_2022,Exp_4,27,Test,High,Negative,FC,Target,Mia,It is not certain that the mystery box contains both a yellow ball and a green ball.,A-AB-A,a yellow ball,a yellow and a green ball,a yellow ball,yellow,green,grey,blue,Bad,Good,23|17|21|11|6|24|18|3|19|10|20|15|5|16|8|1|12|9|13|22|14|4|7|2,-11.828125,-13.3125,-11.828125,-13.3125
Martyetal_2022,Exp_4,28,Test,High,Negative,DIST,Good,Sam,It is not possible that the mystery box contains both a blue ball and a yellow ball.,A-B-A,a blue ball,a yellow ball,a blue ball,blue,yellow,green,grey,Bad,Good,22|20|21|9|24|8|16|23|10|15|1|11|3|12|7|6|13|14|2|5|17|4|18|19,-11.4296875,-13.953125,-11.4296875,-13.953125
Martyetal_2022,Exp_4,29,Test,High,Positive,II,Good,Sam,The mystery box contains either a grey ball or a green ball.,A-B-A,a grey ball,a green ball,a grey ball,grey,green,yellow,blue,Bad,Good,6|22|1|21|20|23|19|18|14|7|4|13|9|16|24|15|10|3|5|17|11|12|2|8,-8.8359375,-11.078125,-8.8359375,-11.078125
Martyetal_2022,Exp_4,30,Test,High,Positive,FC,Target,Mia,It is possible that the mystery box contains either a grey ball or a blue ball.,A-C-A,a grey ball,a yellow ball,a grey ball,grey,blue,yellow,green,Bad,Good,16|18|15|11|13|20|23|21|5|12|8|19|7|2|9|3|17|10|6|24|22|14|4|1,-10.9765625,-11.890625,-10.9765625,-11.890625
Martyetal_2022,Exp_4,31,Test,High,Positive,II,Target,Sam,The mystery box contains either a grey ball or a green ball.,A-A-A,a grey ball,a grey ball,a grey ball,grey,green,blue,yellow,Bad,Good,7|4|6|8|3|21|14|5|1|19|15|23|9|2|22|12|20|10|17|11|16|13|18|24,-9.578125,-12.703125,-9.578125,-12.703125
Martyetal_2022,Exp_4,32,Test,High,Negative,II,Good,Mia,The mystery box does not contain both a grey ball and a green ball.,A-B-A,a grey ball,a green ball,a grey ball,grey,green,blue,yellow,Bad,Good,1|13|23|21|16|14|24|6|20|5|12|9|19|17|3|15|7|10|18|22|11|4|8|2,-10.765625,-12.90625,-10.765625,-12.90625
Martyetal_2022,Exp_4,33,Test,High,Positive,FC,Target,Sam,It is possible that the mystery box contains either a yellow ball or a green ball.,A-C-A,a yellow ball,a grey ball,a yellow ball,yellow,green,grey,blue,Bad,Good,20|19|7|13|1|8|18|12|11|6|21|15|23|9|22|16|14|4|3|24|17|5|10|2,-11.0078125,-14.109375,-11.0078125,-14.109375
Martyetal_2022,Exp_4,34,Test,High,Positive,SI,Bad,Mia,It is possible that the mystery box contains a yellow ball.,D-D-D,a green ball,a green ball,a green ball,yellow,blue,grey,green,Bad,Good,8|1|7|4|5|6|17|13|20|11|14|15|16|21|12|9|22|23|24|10|19|3|2|18,-10.515625,-14.140625,-10.515625,-14.140625
