Study,Experiment,Item_nr,Item_status,Sentence_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad
Deganoetal_2024,Exp_1,9,Test,Test,Target_1,Mia,`The mystery box contains a blue ball or a grey ball.',A-AB-A,a blue ball,a blue ball and a grey ball,a blue ball,blue,grey,green,yellow,Bad,Good,2|7|6|8|5|4|1|3,-2.4811975955963135,-1.9343225955963135,-2.4811975955963135,-1.9343225955963135
Deganoetal_2024,Exp_1,10,Test,Test,Target_2,Sam,`The mystery box contains a yellow ball or a blue ball.',A-AC-A,a yellow ball,a yellow ball and a grey ball,a yellow ball,yellow,blue,grey,green,Bad,Good,8|2|1|5|4|3|6|7,-1.953827142715454,-1.774139642715454,-1.953827142715454,-1.774139642715454
Deganoetal_2024,Exp_1,11,Test,Test,Target_2,Mia,`The mystery box contains a grey ball or a blue ball.',A-AC-AD,a grey ball and a yellow ball,a grey ball,a grey ball and a green ball,grey,blue,green,yellow,Bad,Good,8|1|6|3|7|4|5|2,-2.3417067527770996,-1.8495193719863892,-2.3417067527770996,-1.8495193719863892
Deganoetal_2024,Exp_1,12,Test,Test,Target_2,Mia,`The mystery box contains a green ball or a blue ball.',A-AC-AC,a green ball and a yellow ball,a green ball and a yellow ball,a green ball,green,blue,yellow,grey,Bad,Good,7|5|8|2|6|4|1|3,-2.653252124786377,-2.168877124786377,-2.653252124786377,-2.168877124786377
Deganoetal_2024,Exp_1,13,Test,Control_2,Bad,Mia,`The mystery box does not contain a yellow ball.',A-CD-A,a yellow ball,a yellow ball,a grey ball and a green ball,yellow,blue,grey,green,Bad,Good,4|3|1|8|5|6|7|2,-2.9857163429260254,-3.0404038429260254,-2.9857163429260254,-3.0404038429260254
Deganoetal_2024,Exp_1,14,Test,Control_4,Bad,Sam,`The mystery box does not contain a grey ball or a blue ball.',A-CD-A,a grey ball,a yellow and a green ball,a grey ball,grey,blue,yellow,green,Bad,Good,4|3|2|1|5|8|7|6,-2.4637880325317383,-2.4872255325317383,-2.4637880325317383,-2.4872255325317383
Deganoetal_2024,Exp_1,15,Test,Control_1,Good,Sam,`The mystery box contains a grey ball.',A-A-A,a grey ball,a grey ball,a grey ball,grey,blue,green,yellow,Bad,Good,4|7|8|3|2|1|5|6,-2.0851848125457764,-2.7414348125457764,-2.0851848125457764,-2.7414348125457764
Deganoetal_2024,Exp_1,16,Test,Control_1,Good,Sam,`The mystery box contains a yellow ball.',A-A-A,a yellow ball,a yellow ball,a yellow ball,yellow,grey,blue,green,Bad,Good,7|1|8|4|5|6|3|2,-2.6518280506134033,-2.6362030506134033,-2.6518280506134033,-2.6362030506134033
Deganoetal_2024,Exp_1,17,Test,Test,Target_2,Mia,`The mystery box contains a blue ball or a yellow ball.',A-AC-AD,a blue ball and a grey ball,a blue ball,a blue ball and a green ball,blue,yellow,green,grey,Bad,Good,1|6|7|5|3|8|2|4,-2.7788567543029785,-2.0288567543029785,-2.7788567543029785,-2.0288567543029785
Deganoetal_2024,Exp_1,18,Test,Test,Good-Excl,Sam,`The mystery box contains a blue ball or a yellow ball.',A-AB-B,a blue ball,a yellow ball,a blue ball and a yellow ball,blue,yellow,green,grey,Bad,Good,4|3|2|8|6|5|7|1,-2.076047897338867,-2.130735397338867,-2.076047897338867,-2.130735397338867
