Study,Experiment,Item_nr,Item_status,Negation,Polarity,Inference_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad
Martyetal_2022,Exp_5,25,Test,Intermediate,Negative,SI,Bad,Mia,It is possible that the mystery box does not contain a blue ball.,A-A-A,a blue ball,a blue ball,a blue ball,blue,yellow,green,grey,Bad,Good,14|7|15|5|18|6|17|22|8|21|2|16|23|12|4|20|11|3|9|10|13|24|1|19,-6.99609375,-9.2578125,-6.99609375,-9.2578125
Martyetal_2022,Exp_5,26,Test,Intermediate,Positive,DIST,Bad,Mia,It is certain that the mystery box contains either a blue ball or a grey ball.,A-C-B,a blue ball,a green ball,a grey ball,blue,grey,green,yellow,Bad,Good,5|1|11|16|8|12|19|18|3|13|22|9|24|20|21|15|2|17|23|6|7|14|4|10,-7.08984375,-8.796875,-7.08984375,-8.796875
Martyetal_2022,Exp_5,27,Test,Intermediate,Positive,II,Good,Mia,The mystery box contains either a yellow ball or a blue ball.,A-B-A,a yellow ball,a blue ball,a yellow ball,yellow,blue,green,grey,Bad,Good,3|14|24|22|18|20|19|13|10|7|4|11|12|8|2|9|21|16|6|1|17|23|15|5,-6.625,-8.3671875,-6.625,-8.3671875
Martyetal_2022,Exp_5,28,Test,Intermediate,Positive,FC,Target,Sam,It is possible that the mystery box contains either a grey ball or a blue ball.,A-C-A,a grey ball,a green ball,a grey ball,grey,blue,green,yellow,Bad,Good,18|2|8|20|7|21|13|11|24|1|19|12|5|15|14|4|10|3|22|9|23|16|6|17,-7.1796875,-9.3046875,-7.1796875,-9.3046875
Martyetal_2022,Exp_5,29,Test,Intermediate,Negative,FC,Bad,Mia,It is possible that the mystery box does not contain both a green ball and a yellow ball.,AB-AB-AB,a green ball and a yellow ball,a green ball and a yellow ball,a green ball and a yellow ball,green,yellow,blue,grey,Bad,Good,17|14|3|2|11|22|6|23|20|9|16|4|1|19|5|13|24|15|7|12|8|10|21|18,-6.81640625,-7.8515625,-6.81640625,-7.8515625
Martyetal_2022,Exp_5,30,Test,Intermediate,Negative,SI,Good,Mia,It is possible that the mystery box does not contain a grey ball.,A-D-A,a grey ball,a blue ball,a grey ball,grey,green,yellow,blue,Bad,Good,7|6|3|11|5|23|16|2|20|8|13|14|21|19|9|12|4|24|18|22|1|17|15|10,-6.9296875,-9.140625,-6.9296875,-9.140625
Martyetal_2022,Exp_5,31,Test,Intermediate,Negative,SI,Target,Sam,It is possible that the mystery box does not contain a yellow ball.,D-D-D,a green ball,a green ball,a green ball,yellow,blue,grey,green,Bad,Good,5|12|18|21|16|4|20|1|13|23|2|19|14|6|11|10|15|22|7|24|9|3|17|8,-7.33203125,-9.3828125,-7.33203125,-9.3828125
Martyetal_2022,Exp_5,32,Test,Intermediate,Negative,FC,Good,Sam,It is possible that the mystery box does not contain both a grey ball and a yellow ball.,A-AB-B,a grey ball,a grey ball and a yellow ball,a yellow ball,grey,yellow,blue,green,Bad,Good,16|12|7|10|23|17|3|22|6|21|1|4|15|5|19|2|8|18|13|9|24|11|14|20,-7.625,-9.796875,-7.625,-9.796875
Martyetal_2022,Exp_5,33,Test,Intermediate,Positive,SI,Good,Mia,It is possible that the mystery box contains a blue ball.,A-D-C,a blue ball,a yellow ball,a grey ball,blue,green,grey,yellow,Bad,Good,11|18|17|9|22|24|13|5|20|14|15|10|21|2|1|6|16|8|19|7|12|23|4|3,-6.28515625,-8.7109375,-6.28515625,-8.7109375
Martyetal_2022,Exp_5,34,Test,Intermediate,Positive,SI,Target,Mia,It is possible that the mystery box contains a green ball.,A-A-A,a green ball,a green ball,a green ball,green,grey,blue,yellow,Bad,Good,1|22|3|13|6|8|15|5|2|7|10|12|11|19|20|16|9|4|18|24|23|17|21|14,-7.17578125,-9.3046875,-7.17578125,-9.3046875
Martyetal_2022,Exp_5,35,Test,Intermediate,Positive,DIST,Target,Sam,It is certain that the mystery box contains either a grey ball or a yellow ball.,A-A-A,a grey ball,a grey ball,a grey ball,grey,yellow,green,blue,Bad,Good,17|1|22|8|7|20|9|5|2|23|3|21|13|24|19|15|16|14|18|11|6|4|12|10,-6.91015625,-8.8671875,-6.91015625,-8.8671875
Martyetal_2022,Exp_5,36,Test,Intermediate,Positive,II,Bad,Sam,The mystery box contains either a grey ball or a green ball.,D-C-D,a yellow ball,a blue ball,a yellow ball,grey,green,blue,yellow,Bad,Good,8|17|2|3|15|21|13|7|19|12|9|4|22|11|20|16|24|6|18|1|5|23|10|14,-7.66796875,-9.484375,-7.66796875,-9.484375
Martyetal_2022,Exp_5,37,Test,Intermediate,Negative,II,Bad,Mia,The mystery box does not contain both a green ball and a blue ball.,AB-AB-AB,a green ball and a blue ball,a green ball and a blue ball,a green ball and a blue ball,green,blue,yellow,grey,Bad,Good,15|20|19|6|7|10|23|8|17|5|12|21|13|14|2|22|3|16|11|4|18|24|1|9,-8.046875,-9.671875,-8.046875,-9.671875
Martyetal_2022,Exp_5,38,Test,Intermediate,Positive,SI,Bad,Sam,It is possible that the mystery box contains a green ball.,D-D-D,a yellow ball,a yellow ball,a yellow ball,green,blue,grey,yellow,Bad,Good,11|20|7|15|23|3|5|8|12|2|13|18|19|24|6|1|9|21|10|16|22|17|14|4,-7.36328125,-8.9453125,-7.36328125,-8.9453125
Martyetal_2022,Exp_5,39,Test,Intermediate,Positive,II,Target,Mia,The mystery box contains either a grey ball or a green ball.,A-A-A,a grey ball,a grey ball,a grey ball,grey,green,blue,yellow,Bad,Good,10|21|23|24|11|8|6|12|19|1|18|7|3|4|20|16|17|15|14|22|9|13|5|2,-6.7890625,-8.78125,-6.7890625,-8.78125
Martyetal_2022,Exp_5,40,Test,Intermediate,Negative,SI,Target,Sam,It is possible that the mystery box does not contain a blue ball.,D-D-D,a green ball,a green ball,a green ball,blue,yellow,grey,green,Bad,Good,1|10|2|14|21|23|18|11|4|8|5|22|20|13|19|6|17|24|7|3|15|16|9|12,-7.7421875,-9.65625,-7.7421875,-9.65625
Martyetal_2022,Exp_5,41,Test,Intermediate,Negative,DIST,Bad,Mia,It is certain that the mystery box does not contain both a blue ball and a green ball.,A-AB-B,a blue ball,a blue ball and a green ball,a green ball,blue,green,grey,yellow,Bad,Good,15|9|21|19|12|3|13|6|2|10|7|5|11|20|17|4|16|24|23|8|14|22|1|18,-7.81640625,-9.78125,-7.81640625,-9.78125
Martyetal_2022,Exp_5,42,Test,Intermediate,Negative,SI,Target,Sam,It is possible that the mystery box does not contain a yellow ball.,D-D-D,a grey ball,a grey ball,a grey ball,yellow,green,blue,grey,Bad,Good,18|7|13|24|10|3|19|14|16|22|17|9|5|12|2|23|8|21|15|4|11|20|6|1,-7.64453125,-8.9765625,-7.64453125,-8.9765625
Martyetal_2022,Exp_5,43,Test,Intermediate,Positive,DIST,Bad,Mia,It is certain that the mystery box contains either a blue ball or a yellow ball.,A-C-B,a blue ball,a green ball,a yellow ball,blue,yellow,green,grey,Bad,Good,13|11|10|21|23|8|2|5|18|6|20|12|4|15|22|7|16|9|14|17|3|19|24|1,-6.72265625,-7.98046875,-6.72265625,-7.98046875
Martyetal_2022,Exp_5,44,Test,Intermediate,Positive,FC,Target,Sam,It is possible that the mystery box contains either a yellow ball or a grey ball.,A-C-A,a yellow ball,a blue ball,a yellow ball,yellow,grey,blue,green,Bad,Good,12|17|21|16|18|9|7|4|24|5|3|23|11|19|14|20|6|13|22|2|8|1|15|10,-6.81640625,-9.4453125,-6.81640625,-9.4453125
Martyetal_2022,Exp_5,45,Test,Intermediate,Negative,FC,Bad,Mia,It is possible that the mystery box does not contain both a green ball and a yellow ball.,AB-AB-AB,a green ball and a yellow ball,a green ball and a yellow ball,a green ball and a yellow ball,green,yellow,grey,blue,Bad,Good,9|19|17|10|13|22|8|11|18|23|14|24|5|16|7|20|4|3|6|1|12|15|21|2,-6.76953125,-7.81640625,-6.76953125,-7.81640625
