Study,Experiment,Item_nr,Item_status,Sentence_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad
Deganoetal_2024,Exp_3,9,Test,Test,Good,Sam,`The mystery box contains a grey ball or a green ball.',A-AA-B,a green ball,a green ball and a green ball,a grey ball,green,grey,yellow,blue,Bad,Good,8|7|1|6|3|2|4|5,-4.40694522857666,-4.104862213134766,-13.22083568572998,-12.314586639404297
Deganoetal_2024,Exp_3,10,Test,Control_4,Bad,Sam,`The mystery box does not contain a grey ball or a blue ball.',A-CD-B,a green ball and a yellow ball,a grey ball,a blue ball,grey,blue,green,yellow,Bad,Good,3|6|8|2|4|5|7|1,-4.3252153396606445,-4.1767778396606445,-12.975646018981934,-12.530333518981934
Deganoetal_2024,Exp_3,11,Test,Test,Good-Excl,Mia,`The mystery box contains a yellow ball or a grey ball.',A-AB-B,a yellow ball,a grey ball and a yellow ball,a grey ball,grey,yellow,green,blue,Bad,Good,5|7|6|4|8|1|2|3,-4.29779052734375,-4.120707035064697,-12.893370628356934,-12.362120628356934
Deganoetal_2024,Exp_3,12,Test,Test,Target_1,Mia,`The mystery box contains a grey ball or a green ball.',A-AB-AB,a green ball and a grey ball,a green ball and a grey ball,a green ball,green,grey,blue,yellow,Bad,Good,5|6|3|2|4|1|7|8,-4.348722457885742,-4.200284957885742,-13.046167373657227,-12.600854873657227
Deganoetal_2024,Exp_3,13,Test,Control_4,Good,Sam,`The mystery box does not contain a blue ball or a grey ball.',C-CD-C,a yellow ball,a yellow ball,a yellow and a green ball,blue,grey,yellow,green,Bad,Good,4|8|1|2|5|7|6|3,-4.141658782958984,-3.935929775238037,-12.424976348876953,-11.807788848876953
Deganoetal_2024,Exp_3,14,Test,Control_1,Bad,Sam,`The mystery box contains a green ball.',A-CD-C,a green ball,a blue ball,a blue ball and a yellow ball,green,grey,blue,yellow,Bad,Good,5|8|2|3|4|7|1|6,-4.37339973449707,-3.956732749938965,-13.120198249816895,-11.870198249816895
Deganoetal_2024,Exp_3,15,Test,Test,Target_2,Mia,`The mystery box contains a green ball or a grey ball.',A-AA-A,a grey ball,a grey ball and a grey ball,a grey ball,grey,green,yellow,blue,Bad,Good,8|3|6|4|5|2|1|7,-4.314311504364014,-4.072124004364014,-12.942934036254883,-12.216371536254883
Deganoetal_2024,Exp_3,16,Test,Control_3,Good,Sam,`The mystery box contains a grey ball and a green ball.',AB-AB-AB,a grey ball and a green ball,a grey ball and a green ball,a grey ball and a green ball,grey,green,blue,yellow,Bad,Good,4|3|2|6|1|7|8|5,-4.3069000244140625,-4.29387903213501,-12.920699119567871,-12.881636619567871
Deganoetal_2024,Exp_3,17,Test,Control_2,Good,Mia,`The mystery box does not contain a blue ball.',C-CD-C,a green ball,a green ball and a yellow ball,a green ball,blue,grey,green,yellow,Bad,Good,3|8|7|5|1|4|2|6,-4.482200622558594,-4.182721138000488,-13.446600914001465,-12.548163414001465
Deganoetal_2024,Exp_3,18,Test,Control_4,Bad,Mia,`The mystery box does not contain a blue ball or a grey ball.',A-CD-B,a blue ball,a grey ball,a green ball and a yellow ball,blue,grey,green,yellow,Bad,Good,1|5|7|2|8|4|6|3,-4.057465553283691,-3.797049045562744,-12.172396659851074,-11.391146659851074
Deganoetal_2024,Exp_3,19,Test,Test,Good-Excl,Mia,`The mystery box contains a grey ball or a yellow ball.',A-AB-B,a yellow ball,a yellow ball and a grey ball,a grey ball,yellow,grey,blue,green,Bad,Good,1|2|4|7|3|6|5|8,-4.308662414550781,-4.076891899108887,-12.925987243652344,-12.230674743652344
Deganoetal_2024,Exp_3,20,Test,Control_3,Good,Mia,`The mystery box contains a grey ball and a green ball.',AB-AB-AB,a grey ball and a green ball,a grey ball and a green ball,a grey ball and a green ball,grey,green,blue,yellow,Bad,Good,5|8|2|6|7|4|3|1,-4.228086948394775,-4.116107940673828,-12.684260368347168,-12.348322868347168
Deganoetal_2024,Exp_3,21,Test,Control_1,Bad,Mia,`The mystery box contains a blue ball.',A-CD-C,a yellow and a green ball,a yellow ball,a blue ball,blue,grey,yellow,green,Bad,Good,1|6|8|7|5|3|4|2,-4.370169639587402,-3.9821488857269287,-13.110508918762207,-11.946446418762207
Deganoetal_2024,Exp_3,22,Test,Test,Target_1,Mia,`The mystery box contains a blue ball or a yellow ball.',A-AB-A,a yellow ball,a yellow ball,a yellow ball and a blue ball,yellow,blue,grey,green,Bad,Good,2|7|3|6|5|1|8|4,-4.37586784362793,-4.170138359069824,-13.127602577209473,-12.510415077209473
Deganoetal_2024,Exp_3,23,Test,Test,Good-Excl,Mia,`The mystery box contains a grey ball or a yellow ball.',A-AB-B,a yellow ball and a grey ball,a grey ball,a yellow ball,yellow,grey,green,blue,Bad,Good,4|3|5|1|2|6|8|7,-4.302079200744629,-4.031246185302734,-12.906237602233887,-12.093737602233887
Deganoetal_2024,Exp_3,24,Test,Test,Bad,Mia,`The mystery box contains a green ball or a blue ball.',A-CD-B,a green ball,a grey ball and a yellow ball,a blue ball,blue,green,grey,yellow,Bad,Good,7|8|1|5|4|6|2|3,-4.418705940246582,-4.119226455688477,-13.25611686706543,-12.35767936706543
Deganoetal_2024,Exp_3,25,Test,Control_2,Bad,Mia,`The mystery box does not contain a blue ball.',A-CD-A,a blue ball,a blue ball,a grey ball and a green ball,blue,yellow,grey,green,Bad,Good,6|4|3|2|8|7|5|1,-4.485121250152588,-4.224704742431641,-13.455363273620605,-12.674113273620605
Deganoetal_2024,Exp_3,26,Test,Control_1,Good,Sam,`The mystery box contains a blue ball.',A-A-A,a blue ball,a blue ball,a blue ball,blue,grey,green,yellow,Bad,Good,3|2|4|5|7|1|8|6,-4.158260345458984,-4.163468837738037,-12.474781036376953,-12.490406036376953
Deganoetal_2024,Exp_3,27,Test,Test,Target_1,Mia,`The mystery box contains a grey ball or a yellow ball.',A-AB-A,a yellow ball,a yellow ball and a grey ball,a yellow ball,yellow,grey,green,blue,Bad,Good,1|7|8|5|2|6|4|3,-4.403496742248535,-4.12745475769043,-13.210489273071289,-12.382364273071289
Deganoetal_2024,Exp_3,28,Test,Test,Target_2,Mia,`The mystery box contains a grey ball or a green ball.',A-AA-AA,a green ball and a green ball,a green ball,a green ball and a green ball,green,grey,blue,yellow,Bad,Good,8|5|4|3|7|1|2|6,-4.382175922393799,-4.030613422393799,-13.146527290344238,-12.091839790344238
Deganoetal_2024,Exp_3,29,Test,Test,Good,Mia,`The mystery box contains a grey ball or a blue ball.',A-AA-B,a blue ball,a blue ball and a blue ball,a grey ball,blue,grey,green,yellow,Bad,Good,1|7|6|8|3|2|4|5,-4.283026218414307,-3.980942726135254,-12.849078178405762,-11.942828178405762
Deganoetal_2024,Exp_3,30,Test,Test,Target_1,Sam,`The mystery box contains a yellow ball or a green ball.',A-AB-AB,a green ball and a yellow ball,a green ball,a green ball and a yellow ball,green,yellow,blue,grey,Bad,Good,6|7|3|5|4|2|1|8,-4.326942443847656,-4.121213436126709,-12.980827331542969,-12.363639831542969
Deganoetal_2024,Exp_3,31,Test,Control_1,Good,Sam,`The mystery box contains a blue ball.',A-A-A,a blue ball,a blue ball,a blue ball,blue,yellow,grey,green,Bad,Good,6|8|4|1|5|2|3|7,-4.18353271484375,-4.15228271484375,-12.550597190856934,-12.456847190856934
Deganoetal_2024,Exp_3,32,Test,Control_4,Bad,Sam,`The mystery box does not contain a blue ball or a grey ball.',A-CD-B,a blue ball,a yellow and a green ball,a grey ball,blue,grey,yellow,green,Bad,Good,4|6|7|5|1|8|2|3,-4.383739471435547,-4.2326979637146,-13.15121841430664,-12.69809341430664
Deganoetal_2024,Exp_3,33,Test,Control_2,Bad,Mia,`The mystery box does not contain a blue ball.',A-CD-A,a blue ball,a green ball and a yellow ball,a blue ball,blue,grey,green,yellow,Bad,Good,4|3|6|5|1|8|7|2,-4.305661678314209,-4.144203186035156,-12.916984558105469,-12.432609558105469
Deganoetal_2024,Exp_3,34,Test,Test,Bad,Mia,`The mystery box contains a yellow ball or a grey ball.',A-CD-B,a yellow ball,a green ball and a blue ball,a grey ball,grey,yellow,green,blue,Bad,Good,7|1|6|3|8|5|4|2,-4.207540988922119,-3.9627492427825928,-12.6226224899292,-11.8882474899292
Deganoetal_2024,Exp_3,35,Test,Test,Bad,Mia,`The mystery box contains a yellow ball or a blue ball.',A-CD-B,a grey ball and a green ball,a blue ball,a yellow ball,blue,yellow,grey,green,Bad,Good,3|6|5|2|7|4|8|1,-4.100370407104492,-3.8868284225463867,-12.30111026763916,-11.66048526763916
Deganoetal_2024,Exp_3,36,Test,Control_2,Good,Mia,`The mystery box does not contain a blue ball.',C-CD-C,a green ball and a yellow ball,a green ball,a green ball,blue,grey,green,yellow,Bad,Good,7|4|3|6|2|8|1|5,-4.221735954284668,-4.0081939697265625,-12.665206909179688,-12.024581909179688
Deganoetal_2024,Exp_3,37,Test,Control_4,Good,Sam,`The mystery box does not contain a green ball or a grey ball.',C-CD-C,a blue ball,a blue ball,a blue ball and a yellow ball,green,grey,blue,yellow,Bad,Good,7|5|3|2|8|1|4|6,-4.111269950866699,-4.022728443145752,-12.333809852600098,-12.068184852600098
Deganoetal_2024,Exp_3,38,Test,Control_3,Good,Sam,`The mystery box contains a blue ball and a grey ball.',AB-AB-AB,a blue ball and a grey ball,a blue ball and a grey ball,a blue ball and a grey ball,blue,grey,yellow,green,Bad,Good,7|1|8|2|5|6|4|3,-4.101758003234863,-3.929882764816284,-12.305273056030273,-11.789648056030273
Deganoetal_2024,Exp_3,39,Test,Test,Target_1,Sam,`The mystery box contains a grey ball or a blue ball.',A-AB-AB,a blue ball and a grey ball,a blue ball,a blue ball and a grey ball,blue,grey,green,yellow,Bad,Good,5|3|4|7|2|1|8|6,-4.214539527893066,-4.045269012451172,-12.6436185836792,-12.1358060836792
Deganoetal_2024,Exp_3,40,Test,Test,Target_2,Sam,`The mystery box contains a blue ball or a grey ball.',A-AA-A,a grey ball,a grey ball and a grey ball,a grey ball,grey,blue,yellow,green,Bad,Good,7|8|2|3|1|6|5|4,-4.415406227111816,-4.0117597579956055,-13.246217727661133,-12.035279273986816
Deganoetal_2024,Exp_3,41,Test,Control_3,Bad,Sam,`The mystery box contains a blue ball and a green ball.',A-AA-B,a green ball,a blue ball and a blue ball,a blue ball,blue,green,yellow,grey,Bad,Good,5|6|8|7|2|4|1|3,-4.420372486114502,-4.118288993835449,-13.261116981506348,-12.354866981506348
Deganoetal_2024,Exp_3,42,Test,Control_2,Good,Mia,`The mystery box does not contain a green ball.',C-CD-C,a grey ball and a blue ball,a grey ball,a grey ball,green,yellow,grey,blue,Bad,Good,5|7|2|3|1|6|8|4,-4.1786112785339355,-3.9598612785339355,-12.535833358764648,-11.879583358764648
Deganoetal_2024,Exp_3,43,Test,Control_1,Good,Mia,`The mystery box contains a green ball.',A-A-A,a green ball,a green ball,a green ball,green,blue,yellow,grey,Bad,Good,8|7|5|2|6|4|1|3,-4.334309101104736,-4.118163108825684,-13.00292682647705,-12.35448932647705
Deganoetal_2024,Exp_3,44,Test,Test,Bad,Mia,`The mystery box contains a yellow ball or a blue ball.',A-CD-B,a blue ball,a yellow ball,a grey ball and a green ball,blue,yellow,grey,green,Bad,Good,5|7|4|3|8|2|1|6,-4.291769027709961,-4.041769027709961,-12.875307083129883,-12.125307083129883
Deganoetal_2024,Exp_3,45,Test,Test,Target_2,Sam,`The mystery box contains a blue ball or a green ball.',A-AA-AA,a green ball,a green ball and a green ball,a green ball and a green ball,green,blue,yellow,grey,Bad,Good,2|7|4|3|6|8|5|1,-4.28456449508667,-4.013731002807617,-12.853693008422852,-12.041193008422852
Deganoetal_2024,Exp_3,46,Test,Test,Target_1,Sam,`The mystery box contains a grey ball or a blue ball.',A-AB-A,a blue ball,a blue ball,a blue ball and a grey ball,blue,grey,yellow,green,Bad,Good,2|1|4|8|3|7|6|5,-4.225263595581055,-4.003909587860107,-12.675790786743164,-12.011728286743164
