Study,Experiment,Item_nr,Item_status,Negation,Polarity,Inference_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad
Martyetal_2022,Exp_5,25,Test,Intermediate,Negative,SI,Bad,Mia,It is possible that the mystery box does not contain a blue ball.,A-A-A,a blue ball,a blue ball,a blue ball,blue,yellow,green,grey,Bad,Good,20|14|12|6|2|8|1|18|17|4|11|7|23|22|16|3|10|19|5|21|9|15|13|24,-22.350584030151367,-21.924110412597656,-22.350584030151367,-21.924110412597656
Martyetal_2022,Exp_5,26,Test,Intermediate,Positive,DIST,Bad,Mia,It is certain that the mystery box contains either a blue ball or a grey ball.,A-C-B,a blue ball,a green ball,a grey ball,blue,grey,green,yellow,Bad,Good,6|7|17|12|14|24|1|10|9|11|21|8|22|2|18|19|5|13|16|4|23|15|20|3,-17.45098114013672,-29.051769256591797,-17.45098114013672,-29.051769256591797
Martyetal_2022,Exp_5,27,Test,Intermediate,Positive,II,Good,Mia,The mystery box contains either a yellow ball or a blue ball.,A-B-A,a yellow ball,a blue ball,a yellow ball,yellow,blue,green,grey,Bad,Good,2|17|6|18|11|14|5|4|23|3|7|19|13|21|12|22|10|8|16|24|1|15|20|9,-9.854079246520996,-44.57554626464844,-9.854079246520996,-44.57554626464844
Martyetal_2022,Exp_5,28,Test,Intermediate,Positive,FC,Target,Sam,It is possible that the mystery box contains either a grey ball or a blue ball.,A-C-A,a grey ball,a green ball,a grey ball,grey,blue,green,yellow,Bad,Good,12|2|14|10|17|6|7|22|24|5|11|21|15|19|4|8|1|13|18|9|23|3|16|20,-20.800167083740234,-28.418609619140625,-20.800167083740234,-28.418609619140625
Martyetal_2022,Exp_5,29,Test,Intermediate,Negative,FC,Bad,Mia,It is possible that the mystery box does not contain both a green ball and a yellow ball.,AB-AB-AB,a green ball and a yellow ball,a green ball and a yellow ball,a green ball and a yellow ball,green,yellow,blue,grey,Bad,Good,2|6|16|8|18|22|5|12|21|4|10|14|15|13|7|9|11|1|20|19|17|3|24|23,-22.98216438293457,-23.226736068725586,-22.98216438293457,-23.226736068725586
Martyetal_2022,Exp_5,30,Test,Intermediate,Negative,SI,Good,Mia,It is possible that the mystery box does not contain a grey ball.,A-D-A,a grey ball,a blue ball,a grey ball,grey,green,yellow,blue,Bad,Good,22|11|6|15|18|12|8|1|3|23|16|10|14|2|9|7|24|4|17|13|19|20|5|21,-17.465105056762695,-24.86697769165039,-17.465105056762695,-24.86697769165039
Martyetal_2022,Exp_5,31,Test,Intermediate,Negative,SI,Target,Sam,It is possible that the mystery box does not contain a yellow ball.,D-D-D,a green ball,a green ball,a green ball,yellow,blue,grey,green,Bad,Good,24|1|9|19|6|3|16|7|23|12|11|5|8|10|4|14|15|22|2|21|17|18|20|13,-12.290214538574219,-24.561899185180664,-12.290214538574219,-24.561899185180664
Martyetal_2022,Exp_5,32,Test,Intermediate,Negative,FC,Good,Sam,It is possible that the mystery box does not contain both a grey ball and a yellow ball.,A-AB-B,a grey ball,a grey ball and a yellow ball,a yellow ball,grey,yellow,blue,green,Bad,Good,13|12|18|16|9|2|17|24|21|7|6|19|8|5|11|20|14|15|22|3|10|1|4|23,-14.596609115600586,-25.821304321289062,-14.596609115600586,-25.821304321289062
Martyetal_2022,Exp_5,33,Test,Intermediate,Positive,SI,Good,Mia,It is possible that the mystery box contains a blue ball.,A-D-C,a blue ball,a yellow ball,a grey ball,blue,green,grey,yellow,Bad,Good,18|16|10|15|9|7|24|12|21|11|19|22|8|13|14|20|17|2|4|23|1|3|5|6,-15.37948226928711,-34.4708137512207,-15.37948226928711,-34.4708137512207
Martyetal_2022,Exp_5,34,Test,Intermediate,Positive,SI,Target,Mia,It is possible that the mystery box contains a green ball.,A-A-A,a green ball,a green ball,a green ball,green,grey,blue,yellow,Bad,Good,18|17|8|23|2|13|10|15|5|4|12|3|16|21|7|22|20|24|11|6|19|9|1|14,-18.172128677368164,-40.56182098388672,-18.172128677368164,-40.56182098388672
