Study,Experiment,Item_nr,Item_status,Negation,Polarity,Inference_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad
Martyetal_2022,Exp_4,25,Test,High,Negative,SI,Bad,Mia,It is not certain that the mystery box contains a yellow ball.,A-A-A,a yellow ball,a yellow ball,a yellow ball,yellow,green,grey,blue,Bad,Good,11|8|21|14|1|20|4|23|22|12|13|15|16|7|3|19|9|5|17|18|24|10|2|6,-25.852670669555664,-23.961069107055664,-25.852670669555664,-23.961069107055664
Martyetal_2022,Exp_4,26,Test,High,Positive,DIST,Good,Mia,It is certain that the mystery box contains either a grey ball or a blue ball.,A-AB-B,a grey ball,a grey ball and a blue ball,a blue ball,grey,blue,green,yellow,Bad,Good,18|22|21|14|11|7|19|24|3|12|6|4|13|16|20|5|15|9|10|2|1|8|23|17,-26.05678939819336,-24.73843002319336,-26.05678939819336,-24.73843002319336
Martyetal_2022,Exp_4,27,Test,High,Negative,FC,Target,Mia,It is not certain that the mystery box contains both a yellow ball and a green ball.,A-AB-A,a yellow ball,a yellow and a green ball,a yellow ball,yellow,green,grey,blue,Bad,Good,17|23|5|8|7|15|4|13|18|6|2|19|20|24|11|21|14|9|1|3|12|10|22|16,-26.783288955688477,-24.849695205688477,-26.783288955688477,-24.849695205688477
Martyetal_2022,Exp_4,28,Test,High,Negative,DIST,Good,Sam,It is not possible that the mystery box contains both a blue ball and a yellow ball.,A-B-A,a blue ball,a yellow ball,a blue ball,blue,yellow,green,grey,Bad,Good,1|11|15|4|8|17|18|21|6|23|12|16|22|24|19|2|7|13|3|5|14|20|10|9,-25.94939613342285,-24.08416175842285,-25.94939613342285,-24.08416175842285
Martyetal_2022,Exp_4,29,Test,High,Positive,II,Good,Sam,The mystery box contains either a grey ball or a green ball.,A-B-A,a grey ball,a green ball,a grey ball,grey,green,yellow,blue,Bad,Good,1|3|18|11|2|6|22|21|12|17|20|15|4|9|24|8|19|5|14|7|16|13|10|23,-26.230613708496094,-24.963035583496094,-26.230613708496094,-24.963035583496094
Martyetal_2022,Exp_4,30,Test,High,Positive,FC,Target,Mia,It is possible that the mystery box contains either a grey ball or a blue ball.,A-C-A,a grey ball,a yellow ball,a grey ball,grey,blue,yellow,green,Bad,Good,12|14|21|23|22|4|13|9|2|10|1|3|11|15|16|18|19|5|24|8|6|20|7|17,-26.279460906982422,-24.705242156982422,-26.279460906982422,-24.705242156982422
Martyetal_2022,Exp_4,31,Test,High,Positive,II,Target,Sam,The mystery box contains either a grey ball or a green ball.,A-A-A,a grey ball,a grey ball,a grey ball,grey,green,blue,yellow,Bad,Good,13|16|9|11|20|18|1|14|10|19|22|8|2|3|15|5|12|23|24|21|4|6|17|7,-26.278451919555664,-24.527475357055664,-26.278451919555664,-24.527475357055664
Martyetal_2022,Exp_4,32,Test,High,Negative,II,Good,Mia,The mystery box does not contain both a grey ball and a green ball.,A-B-A,a grey ball,a green ball,a grey ball,grey,green,blue,yellow,Bad,Good,16|6|22|18|12|1|17|19|21|8|10|24|23|4|7|3|13|20|9|15|5|11|14|2,-26.141687393188477,-24.562585830688477,-26.141687393188477,-24.562585830688477
Martyetal_2022,Exp_4,33,Test,High,Positive,FC,Target,Sam,It is possible that the mystery box contains either a yellow ball or a green ball.,A-C-A,a yellow ball,a grey ball,a yellow ball,yellow,green,grey,blue,Bad,Good,4|13|21|19|23|7|8|6|3|20|18|11|24|10|1|22|12|16|2|5|9|15|14|17,-26.312602996826172,-24.687602996826172,-26.312602996826172,-24.687602996826172
Martyetal_2022,Exp_4,34,Test,High,Positive,SI,Bad,Mia,It is possible that the mystery box contains a yellow ball.,D-D-D,a green ball,a green ball,a green ball,yellow,blue,grey,green,Bad,Good,24|15|14|11|18|3|23|4|2|8|21|10|9|7|6|5|12|22|16|13|20|19|1|17,-26.869245529174805,-24.468854904174805,-26.869245529174805,-24.468854904174805
