Study,Experiment,Item_nr,Item_status,Sentence_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad
Deganoetal_2024,Exp_3,9,Test,Test,Good,Sam,`The mystery box contains a grey ball or a green ball.',A-AA-B,a green ball,a green ball and a green ball,a grey ball,green,grey,yellow,blue,Bad,Good,6|2|4|7|1|5|8|3,-4.236358165740967,-3.9407851696014404,-12.709074020385742,-11.822355270385742
Deganoetal_2024,Exp_3,10,Test,Control_4,Bad,Sam,`The mystery box does not contain a grey ball or a blue ball.',A-CD-B,a green ball and a yellow ball,a grey ball,a blue ball,grey,blue,green,yellow,Bad,Good,6|3|5|2|1|8|4|7,-4.202573776245117,-3.897886037826538,-12.607720375061035,-11.693657875061035
Deganoetal_2024,Exp_3,11,Test,Test,Good-Excl,Mia,`The mystery box contains a yellow ball or a grey ball.',A-AB-B,a yellow ball,a grey ball and a yellow ball,a grey ball,grey,yellow,green,blue,Bad,Good,3|5|7|6|1|2|8|4,-4.243467330932617,-3.962217092514038,-12.730401039123535,-11.886651039123535
Deganoetal_2024,Exp_3,12,Test,Test,Target_1,Mia,`The mystery box contains a grey ball or a green ball.',A-AB-AB,a green ball and a grey ball,a green ball and a grey ball,a green ball,green,grey,blue,yellow,Bad,Good,8|3|2|1|5|4|6|7,-4.046995162963867,-3.8933491706848145,-12.140984535217285,-11.680047035217285
Deganoetal_2024,Exp_3,13,Test,Control_4,Good,Sam,`The mystery box does not contain a blue ball or a grey ball.',C-CD-C,a yellow ball,a yellow ball,a yellow and a green ball,blue,grey,yellow,green,Bad,Good,2|6|3|5|4|1|7|8,-3.9878041744232178,-3.8276479244232178,-11.963412284851074,-11.482943534851074
Deganoetal_2024,Exp_3,14,Test,Control_1,Bad,Sam,`The mystery box contains a green ball.',A-CD-C,a green ball,a blue ball,a blue ball and a yellow ball,green,grey,blue,yellow,Bad,Good,7|4|1|6|8|3|5|2,-4.245575904846191,-3.8862006664276123,-12.736726760864258,-11.658601760864258
Deganoetal_2024,Exp_3,15,Test,Test,Target_2,Mia,`The mystery box contains a green ball or a grey ball.',A-AA-A,a grey ball,a grey ball and a grey ball,a grey ball,grey,green,yellow,blue,Bad,Good,8|7|2|1|4|3|5|6,-4.21540641784668,-3.948479413986206,-12.646219253540039,-11.845438003540039
Deganoetal_2024,Exp_3,16,Test,Control_3,Good,Sam,`The mystery box contains a grey ball and a green ball.',AB-AB-AB,a grey ball and a green ball,a grey ball and a green ball,a grey ball and a green ball,grey,green,blue,yellow,Bad,Good,7|3|5|6|8|1|4|2,-3.9616432189941406,-3.8496642112731934,-11.884929656982422,-11.548992156982422
Deganoetal_2024,Exp_3,17,Test,Control_2,Good,Mia,`The mystery box does not contain a blue ball.',C-CD-C,a green ball,a green ball and a yellow ball,a green ball,blue,grey,green,yellow,Bad,Good,6|8|5|2|3|1|7|4,-4.037728309631348,-3.863248825073242,-12.113183975219727,-11.589746475219727
Deganoetal_2024,Exp_3,18,Test,Control_4,Bad,Mia,`The mystery box does not contain a blue ball or a grey ball.',A-CD-B,a blue ball,a grey ball,a green ball and a yellow ball,blue,grey,green,yellow,Bad,Good,4|8|3|6|7|5|2|1,-4.245675086975098,-3.930570602416992,-12.737024307250977,-11.791711807250977
Deganoetal_2024,Exp_3,19,Test,Test,Good-Excl,Mia,`The mystery box contains a grey ball or a yellow ball.',A-AB-B,a yellow ball,a yellow ball and a grey ball,a grey ball,yellow,grey,blue,green,Bad,Good,6|3|4|1|2|8|5|7,-4.036330223083496,-3.8787782192230225,-12.108990669250488,-11.636334419250488
Deganoetal_2024,Exp_3,20,Test,Control_3,Good,Mia,`The mystery box contains a grey ball and a green ball.',AB-AB-AB,a grey ball and a green ball,a grey ball and a green ball,a grey ball and a green ball,grey,green,blue,yellow,Bad,Good,8|4|7|1|3|2|6|5,-4.21841287612915,-3.9319543838500977,-12.655238151550293,-11.795863151550293
Deganoetal_2024,Exp_3,21,Test,Control_1,Bad,Mia,`The mystery box contains a blue ball.',A-CD-C,a yellow and a green ball,a yellow ball,a blue ball,blue,grey,yellow,green,Bad,Good,8|5|3|6|4|1|7|2,-4.043257713317871,-3.8544557094573975,-12.129773139953613,-11.563366889953613
Deganoetal_2024,Exp_3,22,Test,Test,Target_1,Mia,`The mystery box contains a blue ball or a yellow ball.',A-AB-A,a yellow ball,a yellow ball,a yellow ball and a blue ball,yellow,blue,grey,green,Bad,Good,3|4|2|7|6|8|1|5,-4.047384262084961,-3.8572797775268555,-12.142151832580566,-11.571839332580566
Deganoetal_2024,Exp_3,23,Test,Test,Good-Excl,Mia,`The mystery box contains a grey ball or a yellow ball.',A-AB-B,a yellow ball and a grey ball,a grey ball,a yellow ball,yellow,grey,green,blue,Bad,Good,5|1|2|8|4|6|7|3,-4.247767448425293,-3.9574029445648193,-12.743302345275879,-11.872208595275879
Deganoetal_2024,Exp_3,24,Test,Test,Bad,Mia,`The mystery box contains a green ball or a blue ball.',A-CD-B,a green ball,a grey ball and a yellow ball,a blue ball,blue,green,grey,yellow,Bad,Good,7|3|4|1|5|2|6|8,-4.0217485427856445,-3.855081558227539,-12.065244674682617,-11.565244674682617
Deganoetal_2024,Exp_3,25,Test,Control_2,Bad,Mia,`The mystery box does not contain a blue ball.',A-CD-A,a blue ball,a blue ball,a grey ball and a green ball,blue,yellow,grey,green,Bad,Good,1|3|5|8|6|7|2|4,-4.046814441680908,-3.8697309494018555,-12.140442848205566,-11.609192848205566
Deganoetal_2024,Exp_3,26,Test,Control_1,Good,Sam,`The mystery box contains a blue ball.',A-A-A,a blue ball,a blue ball,a blue ball,blue,grey,green,yellow,Bad,Good,6|1|8|2|7|4|3|5,-4.209578514099121,-3.8684325218200684,-12.628734588623047,-11.605297088623047
Deganoetal_2024,Exp_3,27,Test,Test,Target_1,Mia,`The mystery box contains a grey ball or a yellow ball.',A-AB-A,a yellow ball,a yellow ball and a grey ball,a yellow ball,yellow,grey,green,blue,Bad,Good,6|3|4|5|7|2|1|8,-4.242207050323486,-3.9635610580444336,-12.7266206741333,-11.8906831741333
Deganoetal_2024,Exp_3,28,Test,Test,Target_2,Mia,`The mystery box contains a grey ball or a green ball.',A-AA-AA,a green ball and a green ball,a green ball,a green ball and a green ball,green,grey,blue,yellow,Bad,Good,5|8|2|7|6|4|3|1,-4.082226753234863,-3.918164014816284,-12.246679306030273,-11.754491806030273
Deganoetal_2024,Exp_3,29,Test,Test,Good,Mia,`The mystery box contains a grey ball or a blue ball.',A-AA-B,a blue ball,a blue ball and a blue ball,a grey ball,blue,grey,green,yellow,Bad,Good,7|6|3|1|4|2|5|8,-4.23898458480835,-3.948619842529297,-12.71695327758789,-11.84585952758789
Deganoetal_2024,Exp_3,30,Test,Test,Target_1,Sam,`The mystery box contains a yellow ball or a green ball.',A-AB-AB,a green ball and a yellow ball,a green ball,a green ball and a yellow ball,green,yellow,blue,grey,Bad,Good,7|2|5|4|8|1|6|3,-4.228243827819824,-3.928764820098877,-12.684731483459473,-11.786293983459473
Deganoetal_2024,Exp_3,31,Test,Control_1,Good,Sam,`The mystery box contains a blue ball.',A-A-A,a blue ball,a blue ball,a blue ball,blue,yellow,grey,green,Bad,Good,8|6|4|3|2|7|5|1,-4.209578514099121,-3.8684325218200684,-12.628734588623047,-11.605297088623047
Deganoetal_2024,Exp_3,32,Test,Control_4,Bad,Sam,`The mystery box does not contain a blue ball or a grey ball.',A-CD-B,a blue ball,a yellow and a green ball,a grey ball,blue,grey,yellow,green,Bad,Good,3|5|1|7|4|2|6|8,-4.227278709411621,-3.8978514671325684,-12.681835174560547,-11.693553924560547
Deganoetal_2024,Exp_3,33,Test,Control_2,Bad,Mia,`The mystery box does not contain a blue ball.',A-CD-A,a blue ball,a green ball and a yellow ball,a blue ball,blue,grey,green,yellow,Bad,Good,8|5|1|4|3|2|7|6,-4.0528564453125,-3.8614501953125,-12.1585693359375,-11.5843505859375
Deganoetal_2024,Exp_3,34,Test,Test,Bad,Mia,`The mystery box contains a yellow ball or a grey ball.',A-CD-B,a yellow ball,a green ball and a blue ball,a grey ball,grey,yellow,green,blue,Bad,Good,6|5|3|8|1|7|4|2,-4.248880863189697,-3.9624223709106445,-12.746642112731934,-11.887267112731934
Deganoetal_2024,Exp_3,35,Test,Test,Bad,Mia,`The mystery box contains a yellow ball or a blue ball.',A-CD-B,a grey ball and a green ball,a blue ball,a yellow ball,blue,yellow,grey,green,Bad,Good,5|3|8|1|2|7|4|6,-4.25639009475708,-3.9582128524780273,-12.769169807434082,-11.874638557434082
Deganoetal_2024,Exp_3,36,Test,Control_2,Good,Mia,`The mystery box does not contain a blue ball.',C-CD-C,a green ball and a yellow ball,a green ball,a green ball,blue,grey,green,yellow,Bad,Good,6|2|7|3|1|4|5|8,-4.023340225219727,-3.8592777252197266,-12.07002067565918,-11.57783317565918
Deganoetal_2024,Exp_3,37,Test,Control_4,Good,Sam,`The mystery box does not contain a green ball or a grey ball.',C-CD-C,a blue ball,a blue ball,a blue ball and a yellow ball,green,grey,blue,yellow,Bad,Good,2|1|5|4|8|3|6|7,-4.182317733764648,-3.8893487453460693,-12.546952247619629,-11.668045997619629
Deganoetal_2024,Exp_3,38,Test,Control_3,Good,Sam,`The mystery box contains a blue ball and a grey ball.',AB-AB-AB,a blue ball and a grey ball,a blue ball and a grey ball,a blue ball and a grey ball,blue,grey,yellow,green,Bad,Good,5|3|4|2|8|7|1|6,-4.2294487953186035,-3.8778862953186035,-12.688345909118652,-11.633658409118652
Deganoetal_2024,Exp_3,39,Test,Test,Target_1,Sam,`The mystery box contains a grey ball or a blue ball.',A-AB-AB,a blue ball and a grey ball,a blue ball,a blue ball and a grey ball,blue,grey,green,yellow,Bad,Good,4|5|1|3|8|7|2|6,-4.012721061706543,-3.8590750694274902,-12.038162231445312,-11.577224731445312
