Study,Experiment,Item_nr,Item_status,Negation,Polarity,Inference_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad
Martyetal_2022,Exp_6,25,Test,Low,Negative,SI,Bad,Sam,It is possible that the mystery box does not contain a grey ball.,A-A-A,a grey ball,a grey ball,a grey ball,grey,blue,yellow,green,Bad,Good,23|6|11|12|7|3|15|18|10|22|21|4|24|20|5|1|8|19|16|9|17|14|2|13,-1.0120075941085815,-0.48075759410858154,-1.0120075941085815,-0.48075759410858154
Martyetal_2022,Exp_6,26,Test,Low,Positive,FC,Good,Sam,It is possible that either the mystery box contains a green ball or it contains a yellow ball.,A-C-B,a green ball,a grey ball,a yellow ball,green,yellow,grey,blue,Bad,Good,14|21|16|11|18|6|1|7|22|20|17|19|9|3|12|23|8|5|2|15|4|13|24|10,-0.6901366114616394,-0.7213866114616394,-0.6901366114616394,-0.7213866114616394
Martyetal_2022,Exp_6,27,Test,Low,Positive,SI,Good,Mia,It is possible that the mystery box contains a green ball.,A-D-C,a green ball,a grey ball,a blue ball,green,yellow,blue,grey,Bad,Good,12|4|3|2|9|14|1|16|8|23|11|5|19|20|21|15|6|17|7|22|18|10|13|24,-0.6953849792480469,-0.7266349792480469,-0.6953849792480469,-0.7266349792480469
Martyetal_2022,Exp_6,28,Test,Low,Positive,DIST,Bad,Sam,It is certain that either the mystery box contains a green ball or it contains a yellow ball.,A-C-B,a green ball,a grey ball,a yellow ball,green,yellow,grey,blue,Bad,Good,8|15|16|9|3|17|19|18|10|22|20|12|7|13|24|2|23|5|1|6|11|4|14|21,-0.8052111268043518,-0.6333361268043518,-0.8052111268043518,-0.6333361268043518
Martyetal_2022,Exp_6,29,Test,Low,Positive,FC,Bad,Sam,It is possible that either the mystery box contains a grey ball or it contains a blue ball.,D-C-D,a green ball,a yellow ball,a green ball,grey,blue,yellow,green,Bad,Good,4|22|12|1|7|17|24|18|13|23|21|16|9|10|14|11|15|5|2|19|3|6|8|20,-1.024674892425537,-0.4777999520301819,-1.024674892425537,-0.4777999520301819
Martyetal_2022,Exp_6,30,Test,Low,Positive,II,Target,Mia,Either the mystery box contains a green ball or it contains a blue ball.,A-A-A,a green ball,a green ball,a green ball,green,blue,yellow,grey,Bad,Good,5|1|20|19|3|16|4|14|21|9|23|13|24|17|7|22|8|2|6|15|12|11|10|18,-0.8649700284004211,-0.5680950284004211,-0.8649700284004211,-0.5680950284004211
Martyetal_2022,Exp_6,31,Test,Low,Negative,DIST,Bad,Sam,It is certain that either the mystery box does not contain a blue ball or it does not contain a yellow ball.,A-AB-B,a blue ball,a blue ball and a yellow ball,a yellow ball,blue,yellow,green,grey,Bad,Good,17|13|3|22|23|15|8|6|19|18|16|14|7|10|5|12|9|24|20|2|4|1|11|21,-0.8256711959838867,-0.6069211959838867,-0.8256711959838867,-0.6069211959838867
Martyetal_2022,Exp_6,32,Test,Low,Negative,DIST,Good,Mia,It is certain that either the mystery box does not contain a green ball or it does not contain a blue ball.,A-B-A,a green ball,a blue ball,a green ball,green,blue,yellow,grey,Bad,Good,8|1|9|14|21|24|7|15|12|19|5|4|16|6|22|13|20|11|18|3|10|2|17|23,-0.8776200413703918,-0.5807450413703918,-0.8776200413703918,-0.5807450413703918
Martyetal_2022,Exp_6,33,Test,Low,Positive,FC,Bad,Sam,It is possible that either the mystery box contains a blue ball or it contains a yellow ball.,D-C-D,a grey ball,a green ball,a grey ball,blue,yellow,green,grey,Bad,Good,16|3|14|1|5|8|6|11|7|17|10|22|20|24|18|19|2|21|15|9|12|4|23|13,-0.8145464658737183,-0.6114214658737183,-0.8145464658737183,-0.6114214658737183
Martyetal_2022,Exp_6,34,Test,Low,Negative,II,Good,Mia,Either the mystery box does not contain a grey ball or it does not contain a green ball.,A-B-A,a grey ball,a green ball,a grey ball,grey,green,yellow,blue,Bad,Good,6|1|15|10|16|5|4|7|23|2|13|18|8|3|24|17|19|21|20|14|12|11|9|22,-0.8203800916671753,-0.6172550916671753,-0.8203800916671753,-0.6172550916671753
