Study,Experiment,Item_nr,Item_status,Negation,Polarity,Inference_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad
Martyetal_2022,Exp_5,25,Test,Intermediate,Negative,SI,Bad,Mia,It is possible that the mystery box does not contain a blue ball.,A-A-A,a blue ball,a blue ball,a blue ball,blue,yellow,green,grey,Bad,Good,1|3|7|5|20|9|24|17|12|21|15|2|11|4|14|18|13|23|19|10|22|6|16|8,,,0.0,0.0
Martyetal_2022,Exp_5,26,Test,Intermediate,Positive,DIST,Bad,Mia,It is certain that the mystery box contains either a blue ball or a grey ball.,A-C-B,a blue ball,a green ball,a grey ball,blue,grey,green,yellow,Bad,Good,11|15|2|4|9|19|13|24|18|20|7|22|1|6|23|3|16|21|8|12|14|10|5|17,,,0.0,0.0
Martyetal_2022,Exp_5,27,Test,Intermediate,Positive,II,Good,Mia,The mystery box contains either a yellow ball or a blue ball.,A-B-A,a yellow ball,a blue ball,a yellow ball,yellow,blue,green,grey,Bad,Good,24|1|16|2|9|19|4|18|14|6|20|17|21|3|23|15|11|8|13|5|7|22|10|12,,,0.0,0.0
Martyetal_2022,Exp_5,28,Test,Intermediate,Positive,FC,Target,Sam,It is possible that the mystery box contains either a grey ball or a blue ball.,A-C-A,a grey ball,a green ball,a grey ball,grey,blue,green,yellow,Bad,Good,10|17|24|7|16|3|4|13|23|11|14|22|6|9|12|15|8|1|18|20|2|21|5|19,,,0.0,0.0
Martyetal_2022,Exp_5,29,Test,Intermediate,Negative,FC,Bad,Mia,It is possible that the mystery box does not contain both a green ball and a yellow ball.,AB-AB-AB,a green ball and a yellow ball,a green ball and a yellow ball,a green ball and a yellow ball,green,yellow,blue,grey,Bad,Good,12|20|22|7|10|6|23|13|24|18|11|4|9|14|8|5|3|15|2|1|17|16|19|21,,,0.0,0.0
Martyetal_2022,Exp_5,30,Test,Intermediate,Negative,SI,Good,Mia,It is possible that the mystery box does not contain a grey ball.,A-D-A,a grey ball,a blue ball,a grey ball,grey,green,yellow,blue,Bad,Good,12|20|19|23|4|1|11|14|21|7|2|10|3|16|5|22|6|17|24|13|18|8|9|15,,,0.0,0.0
Martyetal_2022,Exp_5,31,Test,Intermediate,Negative,SI,Target,Sam,It is possible that the mystery box does not contain a yellow ball.,D-D-D,a green ball,a green ball,a green ball,yellow,blue,grey,green,Bad,Good,20|8|6|4|7|24|10|1|13|17|14|5|12|23|19|3|18|11|15|2|16|9|22|21,,,0.0,0.0
Martyetal_2022,Exp_5,32,Test,Intermediate,Negative,FC,Good,Sam,It is possible that the mystery box does not contain both a grey ball and a yellow ball.,A-AB-B,a grey ball,a grey ball and a yellow ball,a yellow ball,grey,yellow,blue,green,Bad,Good,23|21|12|8|9|15|13|2|3|1|16|20|19|17|6|10|7|4|11|5|18|22|14|24,,,0.0,0.0
Martyetal_2022,Exp_5,33,Test,Intermediate,Positive,SI,Good,Mia,It is possible that the mystery box contains a blue ball.,A-D-C,a blue ball,a yellow ball,a grey ball,blue,green,grey,yellow,Bad,Good,17|1|8|13|5|15|21|12|14|22|11|24|10|18|7|4|2|20|6|3|9|16|19|23,,,0.0,0.0
Martyetal_2022,Exp_5,34,Test,Intermediate,Positive,SI,Target,Mia,It is possible that the mystery box contains a green ball.,A-A-A,a green ball,a green ball,a green ball,green,grey,blue,yellow,Bad,Good,8|4|5|19|9|24|15|6|10|12|17|3|23|20|1|14|21|18|13|11|2|7|22|16,,,0.0,0.0
