Study,Experiment,Item_nr,Item_status,Sentence_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad
Deganoetal_2024,Exp_3,9,Test,Test,Good,Sam,`The mystery box contains a grey ball or a green ball.',A-AA-B,a green ball,a green ball and a green ball,a grey ball,green,grey,yellow,blue,Bad,Good,6|8|5|2|1|4|3|7,-4.0191144943237305,-3.664947986602783,-12.057343482971191,-10.994843482971191
Deganoetal_2024,Exp_3,10,Test,Control_4,Bad,Sam,`The mystery box does not contain a grey ball or a blue ball.',A-CD-B,a green ball and a yellow ball,a grey ball,a blue ball,grey,blue,green,yellow,Bad,Good,1|2|6|3|5|4|7|8,-3.5651803016662598,-3.9167428016662598,-10.695540428161621,-11.750227928161621
Deganoetal_2024,Exp_3,11,Test,Test,Good-Excl,Mia,`The mystery box contains a yellow ball or a grey ball.',A-AB-B,a yellow ball,a grey ball and a yellow ball,a grey ball,grey,yellow,green,blue,Bad,Good,6|1|3|8|2|7|4|5,-3.5344338417053223,-3.8313088417053223,-10.603301048278809,-11.493926048278809
Deganoetal_2024,Exp_3,12,Test,Test,Target_1,Mia,`The mystery box contains a grey ball or a green ball.',A-AB-AB,a green ball and a grey ball,a green ball and a grey ball,a green ball,green,grey,blue,yellow,Bad,Good,7|3|5|2|8|6|4|1,-4.016956806182861,-3.6341443061828613,-12.050869941711426,-10.902432441711426
Deganoetal_2024,Exp_3,13,Test,Control_4,Good,Sam,`The mystery box does not contain a blue ball or a grey ball.',C-CD-C,a yellow ball,a yellow ball,a yellow and a green ball,blue,grey,yellow,green,Bad,Good,2|1|6|4|5|7|3|8,-3.529519557952881,-3.842019557952881,-10.588558197021484,-11.526058197021484
Deganoetal_2024,Exp_3,14,Test,Control_1,Bad,Sam,`The mystery box contains a green ball.',A-CD-C,a green ball,a blue ball,a blue ball and a yellow ball,green,grey,blue,yellow,Bad,Good,7|6|3|5|1|2|8|4,-4.008161544799805,-3.674828290939331,-12.024484634399414,-11.024484634399414
Deganoetal_2024,Exp_3,15,Test,Test,Target_2,Mia,`The mystery box contains a green ball or a grey ball.',A-AA-A,a grey ball,a grey ball and a grey ball,a grey ball,grey,green,yellow,blue,Bad,Good,6|1|2|5|4|3|7|8,-3.5495574474334717,-3.7813282012939453,-10.648672103881836,-11.343984603881836
Deganoetal_2024,Exp_3,16,Test,Control_3,Good,Sam,`The mystery box contains a grey ball and a green ball.',AB-AB-AB,a grey ball and a green ball,a grey ball and a green ball,a grey ball and a green ball,grey,green,blue,yellow,Bad,Good,2|7|5|1|6|4|8|3,-4.003190040588379,-3.6776692867279053,-12.009570121765137,-11.033007621765137
Deganoetal_2024,Exp_3,17,Test,Control_2,Good,Mia,`The mystery box does not contain a blue ball.',C-CD-C,a green ball,a green ball and a yellow ball,a green ball,blue,grey,green,yellow,Bad,Good,8|7|4|5|1|2|3|6,-3.6070499420166016,-3.9638209342956543,-10.821149826049805,-11.891462326049805
Deganoetal_2024,Exp_3,18,Test,Control_4,Bad,Mia,`The mystery box does not contain a blue ball or a grey ball.',A-CD-B,a blue ball,a grey ball,a green ball and a yellow ball,blue,grey,green,yellow,Bad,Good,5|2|7|3|6|4|8|1,-3.5797410011291504,-3.9156785011291504,-10.739222526550293,-11.747035026550293
Deganoetal_2024,Exp_3,19,Test,Test,Good-Excl,Mia,`The mystery box contains a grey ball or a yellow ball.',A-AB-B,a yellow ball,a yellow ball and a grey ball,a grey ball,yellow,grey,blue,green,Bad,Good,3|6|1|5|8|4|2|7,-3.5319132804870605,-3.841809034347534,-10.595739364624023,-11.525426864624023
Deganoetal_2024,Exp_3,20,Test,Control_3,Good,Mia,`The mystery box contains a grey ball and a green ball.',AB-AB-AB,a grey ball and a green ball,a grey ball and a green ball,a grey ball and a green ball,grey,green,blue,yellow,Bad,Good,1|8|3|7|4|2|5|6,-3.576702833175659,-3.886598587036133,-10.730108261108398,-11.659795761108398
Deganoetal_2024,Exp_3,21,Test,Control_1,Bad,Mia,`The mystery box contains a blue ball.',A-CD-C,a yellow and a green ball,a yellow ball,a blue ball,blue,grey,yellow,green,Bad,Good,2|4|8|6|5|3|7|1,-3.566941022872925,-3.941941022872925,-10.700822830200195,-11.825822830200195
Deganoetal_2024,Exp_3,22,Test,Test,Target_1,Mia,`The mystery box contains a blue ball or a yellow ball.',A-AB-A,a yellow ball,a yellow ball,a yellow ball and a blue ball,yellow,blue,grey,green,Bad,Good,2|8|6|3|7|1|4|5,-3.9990434646606445,-3.611022710800171,-11.997130393981934,-10.833067893981934
Deganoetal_2024,Exp_3,23,Test,Test,Good-Excl,Mia,`The mystery box contains a grey ball or a yellow ball.',A-AB-B,a yellow ball and a grey ball,a grey ball,a yellow ball,yellow,grey,green,blue,Bad,Good,2|3|6|5|7|1|4|8,-3.974465847015381,-3.646340847015381,-11.923397064208984,-10.939022064208984
Deganoetal_2024,Exp_3,24,Test,Test,Bad,Mia,`The mystery box contains a green ball or a blue ball.',A-CD-B,a green ball,a grey ball and a yellow ball,a blue ball,blue,green,grey,yellow,Bad,Good,7|2|5|4|8|1|6|3,-3.951042890548706,-3.6046886444091797,-11.853128433227539,-10.814065933227539
Deganoetal_2024,Exp_3,25,Test,Control_2,Bad,Mia,`The mystery box does not contain a blue ball.',A-CD-A,a blue ball,a blue ball,a grey ball and a green ball,blue,yellow,grey,green,Bad,Good,2|7|8|3|4|1|5|6,-3.5760483741760254,-3.8989648818969727,-10.728144645690918,-11.696894645690918
