Study,Experiment,Item_nr,Item_status,Sentence_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad
Deganoetal_2024,Exp_2,9,Test,Control_2,Bad,Mia,`The mystery box does not contain a grey ball.',A-CD-A,a grey ball,a grey ball,a blue ball and a green ball,grey,yellow,blue,green,Bad,Good,6|5|8|7|2|3|4|1,-5.359939098358154,-5.688064098358154,-5.359939098358154,-5.688064098358154
Deganoetal_2024,Exp_2,10,Test,Control_3,Good,Sam,`The mystery box contains a yellow ball and a blue ball.',AB-AB-AB,a yellow ball and a blue ball,a yellow ball and a blue ball,a yellow ball and a blue ball,yellow,blue,grey,green,Bad,Good,7|3|8|1|4|2|5|6,-4.5837626457214355,-5.9353251457214355,-4.5837626457214355,-5.9353251457214355
Deganoetal_2024,Exp_2,11,Test,Control_4,Good,Sam,`The mystery box does not contain a grey ball or a blue ball.',C-CD-C,a green ball,a green ball and a yellow ball,a green ball,grey,blue,green,yellow,Bad,Good,2|6|5|8|7|1|3|4,-5.202093124389648,-6.038030624389648,-5.202093124389648,-6.038030624389648
Deganoetal_2024,Exp_2,12,Test,Test,Good,Mia,`The mystery box contains a green ball or a blue ball.',A-AA-B,a green ball and a green ball,a blue ball,a green ball,green,blue,grey,yellow,Bad,Good,7|5|8|4|6|1|3|2,-4.860621929168701,-5.790309429168701,-4.860621929168701,-5.790309429168701
Deganoetal_2024,Exp_2,13,Test,Control_1,Good,Sam,`The mystery box contains a green ball.',A-A-A,a green ball,a green ball,a green ball,green,grey,yellow,blue,Bad,Good,4|6|8|3|5|2|1|7,-5.256466865539551,-6.943966865539551,-5.256466865539551,-6.943966865539551
Deganoetal_2024,Exp_2,14,Test,Control_4,Good,Mia,`The mystery box does not contain a green ball or a blue ball.',C-CD-C,a grey ball,a grey ball,a grey ball and a yellow ball,green,blue,grey,yellow,Bad,Good,6|2|5|7|3|8|4|1,-5.554168701171875,-6.335418701171875,-5.554168701171875,-6.335418701171875
Deganoetal_2024,Exp_2,15,Test,Test,Good,Mia,`The mystery box contains a blue ball or a green ball.',A-AA-B,a green ball,a blue ball,a blue ball and a blue ball,blue,green,yellow,grey,Bad,Good,4|3|5|2|1|7|6|8,-5.506674289703369,-7.280111789703369,-5.506674289703369,-7.280111789703369
Deganoetal_2024,Exp_2,16,Test,Test,Bad,Sam,`The mystery box contains a green ball or a grey ball.',A-CD-B,a green ball,a yellow ball and a blue ball,a grey ball,green,grey,yellow,blue,Bad,Good,3|7|6|4|1|2|8|5,-5.1988420486450195,-6.2300920486450195,-5.1988420486450195,-6.2300920486450195
Deganoetal_2024,Exp_2,17,Test,Control_1,Bad,Mia,`The mystery box contains a green ball.',A-CD-C,a green ball,a grey ball,a grey ball and a yellow ball,green,blue,grey,yellow,Bad,Good,5|6|3|7|8|1|2|4,-5.541851997375488,-5.893414497375488,-5.541851997375488,-5.893414497375488
Deganoetal_2024,Exp_2,18,Test,Control_4,Bad,Mia,`The mystery box does not contain a grey ball or a green ball.',A-CD-B,a grey ball,a green ball,a yellow ball and a blue ball,grey,green,yellow,blue,Bad,Good,8|2|6|4|3|5|1|7,-5.202785968780518,-5.812160968780518,-5.202785968780518,-5.812160968780518
Deganoetal_2024,Exp_2,19,Test,Control_2,Good,Sam,`The mystery box does not contain a green ball.',C-CD-C,a blue ball,a blue ball and a yellow ball,a blue ball,green,grey,blue,yellow,Bad,Good,7|1|6|8|4|5|2|3,-5.3562092781066895,-6.1140217781066895,-5.3562092781066895,-6.1140217781066895
Deganoetal_2024,Exp_2,20,Test,Test,Target_2,Sam,`The mystery box contains a green ball or a grey ball.',A-AA-AA,a green ball and a green ball,a green ball,a green ball and a green ball,green,grey,yellow,blue,Bad,Good,7|2|6|3|8|4|5|1,-5.342545509338379,-5.420670509338379,-5.342545509338379,-5.420670509338379
Deganoetal_2024,Exp_2,21,Test,Test,Bad,Mia,`The mystery box contains a grey ball or a green ball.',A-CD-B,a green ball,a blue ball and a yellow ball,a grey ball,grey,green,blue,yellow,Bad,Good,4|6|2|8|7|3|1|5,-5.2742533683776855,-6.3836283683776855,-5.2742533683776855,-6.3836283683776855
Deganoetal_2024,Exp_2,22,Test,Test,Good,Mia,`The mystery box contains a grey ball or a yellow ball.',A-AA-B,a yellow ball,a grey ball,a grey ball and a grey ball,grey,yellow,blue,green,Bad,Good,7|5|8|2|3|6|1|4,-4.825889587402344,-6.083702087402344,-4.825889587402344,-6.083702087402344
Deganoetal_2024,Exp_2,23,Test,Control_3,Good,Sam,`The mystery box contains a blue ball and a yellow ball.',AB-AB-AB,a blue ball and a yellow ball,a blue ball and a yellow ball,a blue ball and a yellow ball,blue,yellow,green,grey,Bad,Good,1|5|8|6|4|7|2|3,-4.674527645111084,-6.416715145111084,-4.674527645111084,-6.416715145111084
