Study,Experiment,Item_nr,Item_status,Sentence_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad
Deganoetal_2024,Exp_3,9,Test,Test,Good,Sam,`The mystery box contains a grey ball or a green ball.',A-AA-B,a green ball,a green ball and a green ball,a grey ball,green,grey,yellow,blue,Bad,Good,7|4|6|3|5|8|1|2,-27.039098739624023,-24.093786239624023,-27.039098739624023,-24.093786239624023
Deganoetal_2024,Exp_3,10,Test,Control_4,Bad,Sam,`The mystery box does not contain a grey ball or a blue ball.',A-CD-B,a green ball and a yellow ball,a grey ball,a blue ball,grey,blue,green,yellow,Bad,Good,8|6|3|4|2|1|7|5,-26.464893341064453,-23.707080841064453,-26.464893341064453,-23.707080841064453
Deganoetal_2024,Exp_3,11,Test,Test,Good-Excl,Mia,`The mystery box contains a yellow ball or a grey ball.',A-AB-B,a yellow ball,a grey ball and a yellow ball,a grey ball,grey,yellow,green,blue,Bad,Good,7|3|2|5|1|4|8|6,-26.01567840576172,-24.00395965576172,-26.01567840576172,-24.00395965576172
Deganoetal_2024,Exp_3,12,Test,Test,Target_1,Mia,`The mystery box contains a grey ball or a green ball.',A-AB-AB,a green ball and a grey ball,a green ball and a grey ball,a green ball,green,grey,blue,yellow,Bad,Good,4|8|3|1|6|5|7|2,-25.945348739624023,-23.957067489624023,-25.945348739624023,-23.957067489624023
Deganoetal_2024,Exp_3,13,Test,Control_4,Good,Sam,`The mystery box does not contain a blue ball or a grey ball.',C-CD-C,a yellow ball,a yellow ball,a yellow and a green ball,blue,grey,yellow,green,Bad,Good,8|2|1|4|6|5|3|7,-27.039127349853516,-23.554752349853516,-27.039127349853516,-23.554752349853516
Deganoetal_2024,Exp_3,14,Test,Control_1,Bad,Sam,`The mystery box contains a green ball.',A-CD-C,a green ball,a blue ball,a blue ball and a yellow ball,green,grey,blue,yellow,Bad,Good,2|6|3|5|4|1|8|7,-27.281330108642578,-23.425861358642578,-27.281330108642578,-23.425861358642578
Deganoetal_2024,Exp_3,15,Test,Test,Target_2,Mia,`The mystery box contains a green ball or a grey ball.',A-AA-A,a grey ball,a grey ball and a grey ball,a grey ball,grey,green,yellow,blue,Bad,Good,2|4|1|3|6|5|7|8,-26.449254989624023,-23.710973739624023,-26.449254989624023,-23.710973739624023
Deganoetal_2024,Exp_3,16,Test,Control_3,Good,Sam,`The mystery box contains a grey ball and a green ball.',AB-AB-AB,a grey ball and a green ball,a grey ball and a green ball,a grey ball and a green ball,grey,green,blue,yellow,Bad,Good,8|6|5|2|7|4|3|1,-26.878992080688477,-24.058679580688477,-26.878992080688477,-24.058679580688477
Deganoetal_2024,Exp_3,17,Test,Control_2,Good,Mia,`The mystery box does not contain a blue ball.',C-CD-C,a green ball,a green ball and a yellow ball,a green ball,blue,grey,green,yellow,Bad,Good,5|2|8|1|4|3|6|7,-26.10941505432129,-24.45707130432129,-26.10941505432129,-24.45707130432129
Deganoetal_2024,Exp_3,18,Test,Control_4,Bad,Mia,`The mystery box does not contain a blue ball or a grey ball.',A-CD-B,a blue ball,a grey ball,a green ball and a yellow ball,blue,grey,green,yellow,Bad,Good,8|1|7|3|5|6|2|4,-26.316463470458984,-23.039119720458984,-26.316463470458984,-23.039119720458984
Deganoetal_2024,Exp_3,19,Test,Test,Good-Excl,Mia,`The mystery box contains a grey ball or a yellow ball.',A-AB-B,a yellow ball,a yellow ball and a grey ball,a grey ball,yellow,grey,blue,green,Bad,Good,1|6|4|3|5|2|8|7,-26.660226821899414,-24.953195571899414,-26.660226821899414,-24.953195571899414
Deganoetal_2024,Exp_3,20,Test,Control_3,Good,Mia,`The mystery box contains a grey ball and a green ball.',AB-AB-AB,a grey ball and a green ball,a grey ball and a green ball,a grey ball and a green ball,grey,green,blue,yellow,Bad,Good,5|2|4|8|1|6|3|7,-25.53130531311035,-23.79693031311035,-25.53130531311035,-23.79693031311035
Deganoetal_2024,Exp_3,21,Test,Control_1,Bad,Mia,`The mystery box contains a blue ball.',A-CD-C,a yellow and a green ball,a yellow ball,a blue ball,blue,grey,yellow,green,Bad,Good,1|4|8|6|3|5|2|7,-27.125030517578125,-24.527374267578125,-27.125030517578125,-24.527374267578125
Deganoetal_2024,Exp_3,22,Test,Test,Target_1,Mia,`The mystery box contains a blue ball or a yellow ball.',A-AB-A,a yellow ball,a yellow ball,a yellow ball and a blue ball,yellow,blue,grey,green,Bad,Good,5|6|4|7|1|8|2|3,-26.14457130432129,-23.71488380432129,-26.14457130432129,-23.71488380432129
Deganoetal_2024,Exp_3,23,Test,Test,Good-Excl,Mia,`The mystery box contains a grey ball or a yellow ball.',A-AB-B,a yellow ball and a grey ball,a grey ball,a yellow ball,yellow,grey,green,blue,Bad,Good,1|8|3|4|5|7|6|2,-25.984424591064453,-23.394580841064453,-25.984424591064453,-23.394580841064453
Deganoetal_2024,Exp_3,24,Test,Test,Bad,Mia,`The mystery box contains a green ball or a blue ball.',A-CD-B,a green ball,a grey ball and a yellow ball,a blue ball,blue,green,grey,yellow,Bad,Good,3|8|7|4|5|2|1|6,-25.91020965576172,-23.43755340576172,-25.91020965576172,-23.43755340576172
Deganoetal_2024,Exp_3,25,Test,Control_2,Bad,Mia,`The mystery box does not contain a blue ball.',A-CD-A,a blue ball,a blue ball,a grey ball and a green ball,blue,yellow,grey,green,Bad,Good,6|2|3|4|7|1|8|5,-26.96099090576172,-22.52349090576172,-26.96099090576172,-22.52349090576172
Deganoetal_2024,Exp_3,26,Test,Control_1,Good,Sam,`The mystery box contains a blue ball.',A-A-A,a blue ball,a blue ball,a blue ball,blue,grey,green,yellow,Bad,Good,2|7|6|8|1|5|3|4,-25.92584991455078,-24.13288116455078,-25.92584991455078,-24.13288116455078
