Study,Experiment,Modal_flavor,Item_nr,Item_status,Block,Quantifier_type,Sentence_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad
Martyetal_2023,Exp_1,Epistemic,9,Test,Block_A,Nominal,Control_1,Good,Mia,Every visible box contains a yellow ball.,A-A-A,a yellow ball,a yellow ball,a yellow ball,yellow,grey,blue,green,Bad,Good,63|61|8|58|59|57|1|60|3|5|6|62|4|2|64|7,-27.299245834350586,-24.324636459350586,-27.299245834350586,-24.324636459350586
Martyetal_2023,Exp_1,Epistemic,10,Test,Block_A,Nominal,Test,Target_1,Mia,Every visible box contains a yellow ball or a green ball.,A-AB-AB,a yellow and a green ball,a yellow ball,a yellow and a green ball,yellow,green,grey,blue,Bad,Good,8|4|7|60|62|2|3|58|59|63|57|5|6|1|61|64,-27.152673721313477,-24.336267471313477,-27.152673721313477,-24.336267471313477
Martyetal_2023,Exp_1,Epistemic,11,Test,Block_A,Nominal,Control_1,Bad,Mia,Every visible box contains a grey ball.,A-CD-C,a green ball and a yellow ball,a green ball,a grey ball,grey,blue,green,yellow,Bad,Good,61|3|4|62|59|6|58|5|2|8|64|57|60|7|63|1,-27.463411331176758,-23.082551956176758,-27.463411331176758,-23.082551956176758
Martyetal_2023,Exp_1,Epistemic,12,Test,Block_A,Nominal,Control_2,Good,Sam,Every visible box contains a grey ball and a green ball.,AB-AB-AB,a grey ball and a green ball,a grey ball and a green ball,a grey ball and a green ball,grey,green,yellow,blue,Bad,Good,60|62|5|59|63|6|3|2|57|8|58|61|7|4|64|1,-27.777700424194336,-25.389028549194336,-27.777700424194336,-25.389028549194336
Martyetal_2023,Exp_1,Epistemic,13,Test,Block_A,Nominal,Control_3,Bad,Mia,No visible box contains a yellow ball.,A-CD-A,a yellow ball,a yellow ball,a grey ball and a blue ball,yellow,green,grey,blue,Bad,Good,4|58|2|59|7|60|61|64|6|63|8|1|3|5|62|57,-26.868831634521484,-23.414730072021484,-26.868831634521484,-23.414730072021484
Martyetal_2023,Exp_1,Epistemic,14,Test,Block_A,Nominal,Test,Target_1,Sam,Every visible box contains a yellow ball or a grey ball.,A-AB-A,a yellow ball,a yellow ball and a grey ball,a yellow ball,yellow,grey,blue,green,Bad,Good,5|7|57|6|62|2|64|61|58|63|60|8|3|59|4|1,-28.00967025756836,-25.65468978881836,-28.00967025756836,-25.65468978881836
Martyetal_2023,Exp_1,Epistemic,15,Test,Block_A,Nominal,Test,Good,Sam,Every visible box contains a green ball or a grey ball.,A-AB-B,a grey ball,a green ball and a grey ball,a green ball,green,grey,blue,yellow,Bad,Good,60|58|59|1|4|57|6|7|5|64|3|62|8|61|63|2,-27.494600296020508,-24.730928421020508,-27.494600296020508,-24.730928421020508
Martyetal_2023,Exp_1,Epistemic,16,Test,Block_A,Nominal,Control_3,Good,Sam,No visible box contains a green ball.,C-CD-C,a grey ball,a grey ball and a blue ball,a grey ball,green,yellow,grey,blue,Bad,Good,3|2|57|61|5|63|1|7|4|60|64|62|58|59|8|6,-27.18213653564453,-25.08838653564453,-27.18213653564453,-25.08838653564453
Martyetal_2023,Exp_1,Epistemic,17,Test,Block_A,Nominal,Control_4,Good,Sam,No visible box contains a green ball or a yellow ball.,C-CD-C,a blue ball,a blue ball,a blue ball and a grey ball,green,yellow,blue,grey,Bad,Good,57|2|4|8|61|6|63|1|3|64|60|7|62|58|59|5,-26.81205177307129,-24.71146583557129,-26.81205177307129,-24.71146583557129
Martyetal_2023,Exp_1,Epistemic,18,Test,Block_A,Nominal,Test,Bad,Sam,Every visible box contains a blue ball or a yellow ball.,A-CD-C,a green ball,a green ball and a grey ball,a blue ball,blue,yellow,green,grey,Bad,Good,62|4|58|8|59|5|6|63|61|1|2|64|57|7|60|3,-27.44856834411621,-22.89095115661621,-27.44856834411621,-22.89095115661621
Martyetal_2023,Exp_1,Epistemic,19,Test,Block_A,Nominal,Control_1,Good,Mia,Every visible box contains a grey ball.,A-A-A,a grey ball,a grey ball,a grey ball,grey,blue,yellow,green,Bad,Good,60|62|7|57|3|64|2|59|58|63|4|5|8|61|6|1,-27.18886375427246,-23.49648094177246,-27.18886375427246,-23.49648094177246
Martyetal_2023,Exp_1,Epistemic,20,Test,Block_A,Nominal,Test,Good,Mia,Every visible box contains a green ball or a yellow ball.,A-AB-B,a green ball,a yellow ball,a green ball and a yellow ball,green,yellow,blue,grey,Bad,Good,5|59|61|8|7|64|4|6|63|1|3|60|2|62|58|57,-27.72318458557129,-24.82865333557129,-27.72318458557129,-24.82865333557129
Martyetal_2023,Exp_1,Epistemic,21,Test,Block_A,Nominal,Control_4,Good,Sam,No visible box contains a green ball or a yellow ball.,C-CD-C,a blue ball,a blue ball and a grey ball,a blue ball,green,yellow,blue,grey,Bad,Good,61|8|62|60|5|7|6|3|58|2|64|4|57|59|1|63,-27.54735565185547,-23.99657440185547,-27.54735565185547,-23.99657440185547
Martyetal_2023,Exp_1,Epistemic,22,Test,Block_A,Nominal,Test,Target_1,Sam,Every visible box contains a green ball or a yellow ball.,A-AB-A,a green ball,a green ball,a green ball and a yellow ball,green,yellow,grey,blue,Bad,Good,3|59|64|58|1|6|61|57|2|5|60|62|7|4|63|8,-27.373506546020508,-24.674287796020508,-27.373506546020508,-24.674287796020508
Martyetal_2023,Exp_1,Epistemic,23,Test,Block_A,Nominal,Control_4,Bad,Mia,No visible box contains a grey ball or a blue ball.,A-CD-A,a grey ball,a green ball and a yellow ball,a grey ball,grey,blue,green,yellow,Bad,Good,2|6|1|64|3|5|57|61|7|58|4|59|63|8|60|62,-27.01420021057129,-23.91849708557129,-27.01420021057129,-23.91849708557129
Martyetal_2023,Exp_1,Epistemic,24,Test,Block_A,Nominal,Control_2,Bad,Mia,Every visible box contains a green ball and a blue ball.,AB-CD-C,a yellow ball,a yellow ball and a grey ball,a green ball and a blue ball,green,blue,yellow,grey,Bad,Good,6|60|63|5|7|4|8|58|2|61|64|62|1|3|57|59,-27.461172103881836,-23.547109603881836,-27.461172103881836,-23.547109603881836
Martyetal_2023,Exp_1,Epistemic,25,Test,Block_A,Nominal,Test,Target_2,Sam,Every visible box contains a yellow ball or a green ball.,A-AC-A,a yellow ball,a yellow ball and a blue ball,a yellow ball,yellow,green,blue,grey,Bad,Good,64|1|7|60|62|63|2|59|61|5|8|57|6|58|3|4,-27.151826858520508,-24.430147171020508,-27.151826858520508,-24.430147171020508
Martyetal_2023,Exp_1,Epistemic,26,Test,Block_A,Nominal,Control_3,Bad,Mia,No visible box contains a grey ball.,A-CD-A,a grey ball,a grey ball,a yellow ball and a blue ball,grey,green,yellow,blue,Bad,Good,64|5|3|59|58|61|60|57|2|8|6|7|63|4|1|62,-26.075822830200195,-22.598283767700195,-26.075822830200195,-22.598283767700195
Martyetal_2023,Exp_1,Epistemic,27,Test,Block_A,Nominal,Test,Target_1,Sam,Every visible box contains a blue ball or a grey ball.,A-AB-AB,a blue ball and a grey ball,a blue ball,a blue ball and a grey ball,blue,grey,green,yellow,Bad,Good,61|63|3|64|4|5|2|57|1|58|59|7|60|62|8|6,-27.487215042114258,-24.717195510864258,-27.487215042114258,-24.717195510864258
