Study,Experiment,Modal_flavor,Item_nr,Item_status,Block,Quantifier_type,Sentence_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad
Martyetal_2023,Exp_2,Deontic,9,Test,Block_A,Nominal,Test,Bad,Sam,Every box contains a yellow ball or a green ball.,A-CD-C,a grey ball and a blue ball,a grey ball,a yellow ball,yellow,green,grey,blue,Bad,Good,2|57|59|62|7|5|63|64|8|1|61|3|60|58|6|4,,,0.0,0.0
Martyetal_2023,Exp_2,Deontic,10,Test,Block_A,Nominal,Control_4,Bad,Sam,No box contains a green ball or a grey ball.,A-CD-A,a green ball,a yellow ball and a blue ball,a green ball,green,grey,yellow,blue,Bad,Good,1|8|4|61|6|57|60|7|63|59|64|3|5|2|58|62,,,0.0,0.0
Martyetal_2023,Exp_2,Deontic,11,Test,Block_A,Nominal,Test,Good,Mia,Every box contains a yellow ball or a grey ball.,A-AB-B,a yellow ball,a yellow ball and a grey ball,a grey ball,yellow,grey,green,blue,Bad,Good,61|62|64|5|3|57|4|58|7|8|2|60|59|1|6|63,,,0.0,0.0
Martyetal_2023,Exp_2,Deontic,12,Test,Block_A,Nominal,Test,Good,Mia,Every box contains a green ball or a grey ball.,A-AB-B,a green ball,a green ball and a grey ball,a grey ball,green,grey,yellow,blue,Bad,Good,7|57|61|62|2|1|8|4|6|63|59|64|3|60|5|58,,,0.0,0.0
Martyetal_2023,Exp_2,Deontic,13,Test,Block_A,Nominal,Test,Target_2,Sam,Every box contains a grey ball or a green ball.,A-AC-AC,a grey ball and a yellow ball,a grey ball and a yellow ball,a grey ball,grey,green,yellow,blue,Bad,Good,63|6|1|7|59|64|58|61|8|5|57|3|62|4|60|2,,,0.0,0.0
Martyetal_2023,Exp_2,Deontic,14,Test,Block_A,Nominal,Test,Bad,Sam,Every box contains a green ball or a blue ball.,A-CD-C,a grey ball,a grey ball and a yellow ball,a green ball,green,blue,grey,yellow,Bad,Good,3|8|62|1|5|7|63|60|61|57|2|59|64|6|58|4,,,0.0,0.0
Martyetal_2023,Exp_2,Deontic,15,Test,Block_A,Nominal,Control_2,Good,Mia,Every box contains a grey ball and a yellow ball.,AB-AB-AB,a grey ball and a yellow ball,a grey ball and a yellow ball,a grey ball and a yellow ball,grey,yellow,blue,green,Bad,Good,61|64|2|60|6|4|63|62|5|57|58|59|3|1|8|7,,,0.0,0.0
Martyetal_2023,Exp_2,Deontic,16,Test,Block_A,Nominal,Control_4,Good,Mia,No box contains a blue ball or a yellow ball.,C-CD-C,a green ball,a green ball and a grey ball,a green ball,blue,yellow,green,grey,Bad,Good,59|62|1|8|5|3|2|6|61|64|63|7|58|4|57|60,,,0.0,0.0
Martyetal_2023,Exp_2,Deontic,17,Test,Block_A,Nominal,Control_2,Bad,Mia,Every box contains a grey ball and a green ball.,AB-CD-C,a grey ball and a green ball,a blue ball,a blue ball and a yellow ball,grey,green,blue,yellow,Bad,Good,6|8|2|7|5|57|63|4|62|3|61|60|59|64|1|58,,,0.0,0.0
Martyetal_2023,Exp_2,Deontic,18,Test,Block_A,Nominal,Control_3,Bad,Mia,No box contains a grey ball.,A-CD-A,a yellow ball and a blue ball,a grey ball,a grey ball,grey,green,yellow,blue,Bad,Good,5|6|63|7|60|58|59|8|2|1|57|64|62|61|3|4,,,0.0,0.0
Martyetal_2023,Exp_2,Deontic,19,Test,Block_A,Nominal,Control_1,Good,Sam,Every box contains a grey ball.,A-A-A,a grey ball,a grey ball,a grey ball,grey,green,blue,yellow,Bad,Good,62|64|6|8|58|7|63|61|5|60|2|3|57|59|1|4,,,0.0,0.0
Martyetal_2023,Exp_2,Deontic,20,Test,Block_A,Nominal,Control_2,Good,Sam,Every box contains a green ball and a blue ball.,AB-AB-AB,a green ball and a blue ball,a green ball and a blue ball,a green ball and a blue ball,green,blue,yellow,grey,Bad,Good,62|63|1|59|3|5|61|6|57|60|8|7|64|58|4|2,,,0.0,0.0
Martyetal_2023,Exp_2,Deontic,21,Test,Block_A,Nominal,Control_4,Bad,Mia,No box contains a blue ball or a green ball.,A-CD-A,a blue ball,a blue ball,a grey ball and a yellow ball,blue,green,grey,yellow,Bad,Good,1|3|61|8|4|60|57|62|59|6|58|63|7|64|2|5,,,0.0,0.0
Martyetal_2023,Exp_2,Deontic,22,Test,Block_A,Nominal,Test,Target_2,Mia,Every box contains a yellow ball or a green ball.,A-AC-AD,a yellow ball,a yellow ball and a grey ball,a yellow ball and a blue ball,yellow,green,blue,grey,Bad,Good,6|1|4|63|2|61|58|60|3|64|7|59|62|57|8|5,,,0.0,0.0
Martyetal_2023,Exp_2,Deontic,23,Test,Block_A,Nominal,Test,Bad,Mia,Every box contains a green ball or a blue ball.,A-CD-C,a green ball,a grey ball and a yellow ball,a grey ball,green,blue,grey,yellow,Bad,Good,6|58|63|60|7|59|1|4|5|57|8|64|62|61|3|2,,,0.0,0.0
Martyetal_2023,Exp_2,Deontic,24,Test,Block_A,Nominal,Test,Good,Sam,Every box contains a green ball or a grey ball.,A-AB-B,a grey ball,a green ball,a green ball and a grey ball,green,grey,blue,yellow,Bad,Good,62|6|2|5|1|7|3|8|59|4|61|60|64|57|58|63,,,0.0,0.0
Martyetal_2023,Exp_2,Deontic,25,Test,Block_A,Nominal,Control_1,Bad,Sam,Every box contains a blue ball.,A-CD-C,a blue ball,a yellow ball,a yellow ball and a grey ball,blue,green,yellow,grey,Bad,Good,3|59|58|5|1|64|8|61|6|62|4|57|2|7|63|60,,,0.0,0.0
Martyetal_2023,Exp_2,Deontic,26,Test,Block_A,Nominal,Control_2,Good,Sam,Every box contains a green ball and a blue ball.,AB-AB-AB,a green ball and a blue ball,a green ball and a blue ball,a green ball and a blue ball,green,blue,grey,yellow,Bad,Good,63|2|58|4|60|3|59|62|57|8|7|64|1|5|6|61,,,0.0,0.0
Martyetal_2023,Exp_2,Deontic,27,Test,Block_A,Nominal,Control_4,Bad,Sam,No box contains a grey ball or a blue ball.,A-CD-A,a yellow and a green ball,a grey ball,a grey ball,grey,blue,yellow,green,Bad,Good,5|1|3|63|58|2|8|60|7|61|64|59|57|4|6|62,,,0.0,0.0
Martyetal_2023,Exp_2,Deontic,28,Test,Block_A,Nominal,Test,Target_1,Mia,Every box contains a blue ball or a grey ball.,A-AB-A,a blue ball,a blue ball,a blue ball and a grey ball,blue,grey,green,yellow,Bad,Good,1|57|58|3|6|61|4|2|60|8|63|62|59|7|64|5,,,0.0,0.0
Martyetal_2023,Exp_2,Deontic,29,Test,Block_A,Nominal,Test,Target_2,Mia,Every box contains a green ball or a yellow ball.,A-AC-A,a green ball and a blue ball,a green ball,a green ball,green,yellow,blue,grey,Bad,Good,8|5|2|59|61|64|60|58|57|7|62|3|1|6|63|4,,,0.0,0.0
Martyetal_2023,Exp_2,Deontic,30,Test,Block_A,Nominal,Control_1,Bad,Sam,Every box contains a yellow ball.,A-CD-C,a grey ball,a grey ball and a blue ball,a yellow ball,yellow,green,grey,blue,Bad,Good,61|8|64|60|59|2|6|5|3|7|63|4|58|57|62|1,,,0.0,0.0
Martyetal_2023,Exp_2,Deontic,31,Test,Block_A,Nominal,Test,Target_2,Mia,Every box contains a yellow ball or a green ball.,A-AC-A,a yellow ball,a yellow ball,a yellow ball and a blue ball,yellow,green,blue,grey,Bad,Good,61|7|3|4|6|5|1|60|63|58|57|62|59|8|64|2,,,0.0,0.0
Martyetal_2023,Exp_2,Deontic,32,Test,Block_A,Nominal,Test,Bad,Mia,Every box contains a blue ball or a green ball.,A-CD-C,a yellow ball and a grey ball,a blue ball,a yellow ball,blue,green,yellow,grey,Bad,Good,8|2|57|6|1|59|3|5|62|60|4|64|7|63|61|58,,,0.0,0.0
Martyetal_2023,Exp_2,Deontic,33,Test,Block_A,Nominal,Control_3,Bad,Sam,No box contains a grey ball.,A-CD-A,a grey ball,a green ball and a blue ball,a grey ball,grey,yellow,green,blue,Bad,Good,57|64|60|8|63|4|3|62|58|7|2|59|61|6|5|1,,,0.0,0.0
Martyetal_2023,Exp_2,Deontic,34,Test,Block_A,Nominal,Test,Good,Mia,Every box contains a grey ball or a green ball.,A-AB-B,a green ball,a grey ball,a grey ball and a green ball,grey,green,yellow,blue,Bad,Good,3|8|60|1|63|64|59|4|2|58|6|57|7|62|61|5,,,0.0,0.0
Martyetal_2023,Exp_2,Deontic,35,Test,Block_A,Nominal,Control_2,Bad,Mia,Every box contains a blue ball and a grey ball.,AB-CD-C,a yellow ball,a yellow and a green ball,a blue ball and a grey ball,blue,grey,yellow,green,Bad,Good,58|64|6|4|1|57|2|63|5|62|61|7|8|3|59|60,,,0.0,0.0
Martyetal_2023,Exp_2,Deontic,36,Test,Block_A,Nominal,Control_4,Good,Mia,No box contains a blue ball or a yellow ball.,C-CD-C,a green ball,a green ball and a grey ball,a green ball,blue,yellow,green,grey,Bad,Good,62|64|58|3|61|8|6|1|5|7|60|4|59|57|2|63,,,0.0,0.0
Martyetal_2023,Exp_2,Deontic,37,Test,Block_A,Nominal,Control_3,Good,Mia,No box contains a green ball.,C-CD-C,a grey ball and a yellow ball,a grey ball,a grey ball,green,blue,grey,yellow,Bad,Good,64|63|61|5|62|1|8|60|2|59|6|4|57|7|58|3,,,0.0,0.0
Martyetal_2023,Exp_2,Deontic,38,Test,Block_A,Nominal,Control_1,Good,Mia,Every box contains a grey ball.,A-A-A,a grey ball,a grey ball,a grey ball,grey,green,yellow,blue,Bad,Good,57|4|64|59|8|61|63|3|58|62|1|6|5|2|7|60,,,0.0,0.0
Martyetal_2023,Exp_2,Deontic,39,Test,Block_A,Nominal,Control_3,Good,Sam,No box contains a grey ball.,C-CD-C,a blue ball,a blue ball,a blue ball and a green ball,grey,yellow,blue,green,Bad,Good,5|61|2|63|8|60|62|64|1|58|4|3|59|57|6|7,,,0.0,0.0
Martyetal_2023,Exp_2,Deontic,40,Test,Block_A,Nominal,Control_2,Bad,Sam,Every box contains a green ball and a yellow ball.,AB-CD-C,a blue ball and a grey ball,a blue ball,a green ball and a yellow ball,green,yellow,blue,grey,Bad,Good,61|8|62|63|3|58|1|2|4|57|64|60|7|6|59|5,,,0.0,0.0
Martyetal_2023,Exp_2,Deontic,41,Test,Block_A,Nominal,Test,Target_1,Mia,Every box contains a grey ball or a blue ball.,A-AB-AB,a grey ball and a blue ball,a grey ball,a grey ball and a blue ball,grey,blue,yellow,green,Bad,Good,5|2|58|63|61|64|57|6|60|8|59|4|62|1|3|7,,,0.0,0.0
Martyetal_2023,Exp_2,Deontic,42,Test,Block_A,Nominal,Test,Bad,Sam,Every box contains a blue ball or a grey ball.,A-CD-C,a green ball and a yellow ball,a green ball,a blue ball,blue,grey,green,yellow,Bad,Good,1|5|58|8|60|2|62|59|64|7|4|6|63|3|57|61,,,0.0,0.0
Martyetal_2023,Exp_2,Deontic,43,Test,Block_A,Nominal,Test,Good,Mia,Every box contains a grey ball or a green ball.,A-AB-B,a grey ball,a grey ball and a green ball,a green ball,grey,green,blue,yellow,Bad,Good,59|6|5|58|63|60|7|61|2|8|64|4|3|57|62|1,,,0.0,0.0
Martyetal_2023,Exp_2,Deontic,44,Test,Block_A,Nominal,Test,Target_1,Sam,Every box contains a yellow ball or a green ball.,A-AB-A,a yellow ball,a yellow ball,a yellow and a green ball,yellow,green,grey,blue,Bad,Good,4|61|1|3|58|63|60|57|7|59|5|2|64|6|8|62,,,0.0,0.0
Martyetal_2023,Exp_2,Deontic,45,Test,Block_A,Nominal,Control_3,Bad,Mia,No box contains a yellow ball.,A-CD-A,a grey ball and a green ball,a yellow ball,a yellow ball,yellow,blue,grey,green,Bad,Good,6|4|60|59|61|64|7|58|63|62|3|1|5|8|57|2,,,0.0,0.0
Martyetal_2023,Exp_2,Deontic,46,Test,Block_A,Nominal,Test,Target_1,Mia,Every box contains a yellow ball or a blue ball.,A-AB-AB,a yellow ball and a blue ball,a yellow ball,a yellow ball and a blue ball,yellow,blue,green,grey,Bad,Good,4|59|2|61|58|7|8|6|57|60|5|62|63|3|1|64,,,0.0,0.0
Martyetal_2023,Exp_2,Deontic,47,Test,Block_A,Nominal,Control_1,Good,Sam,Every box contains a grey ball.,A-A-A,a grey ball,a grey ball,a grey ball,grey,green,blue,yellow,Bad,Good,8|57|2|60|1|6|5|61|63|58|64|3|59|7|62|4,,,0.0,0.0
Martyetal_2023,Exp_2,Deontic,48,Test,Block_A,Nominal,Control_3,Good,Sam,No box contains a yellow ball.,C-CD-C,a green ball and a blue ball,a green ball,a green ball,yellow,grey,green,blue,Bad,Good,6|64|4|57|5|8|60|59|3|2|63|1|58|7|62|61,,,0.0,0.0
Martyetal_2023,Exp_2,Deontic,49,Test,Block_A,Nominal,Test,Good,Sam,Every box contains a green ball or a grey ball.,A-AB-B,a green ball,a grey ball,a green ball and a grey ball,green,grey,yellow,blue,Bad,Good,64|63|2|1|3|60|8|5|7|59|57|4|58|61|6|62,,,0.0,0.0
Martyetal_2023,Exp_2,Deontic,50,Test,Block_A,Nominal,Test,Target_2,Sam,Every box contains a grey ball or a yellow ball.,A-AC-AD,a grey ball and a blue ball,a grey ball,a grey ball and a green ball,grey,yellow,green,blue,Bad,Good,2|3|5|62|7|58|61|6|8|4|1|59|64|63|57|60,,,0.0,0.0
Martyetal_2023,Exp_2,Deontic,51,Test,Block_A,Nominal,Test,Target_1,Mia,Every box contains a grey ball or a yellow ball.,A-AB-A,a grey ball,a grey ball,a grey ball and a yellow ball,grey,yellow,green,blue,Bad,Good,63|8|62|7|60|59|58|2|57|64|3|1|4|6|5|61,,,0.0,0.0
Martyetal_2023,Exp_2,Deontic,52,Test,Block_A,Nominal,Control_1,Bad,Mia,Every box contains a grey ball.,A-CD-C,a green ball and a yellow ball,a green ball,a grey ball,grey,blue,green,yellow,Bad,Good,62|4|60|57|1|7|5|3|59|8|2|61|63|58|6|64,,,0.0,0.0
Martyetal_2023,Exp_2,Deontic,53,Test,Block_A,Nominal,Test,Target_1,Sam,Every box contains a grey ball or a blue ball.,A-AB-AB,a grey ball and a blue ball,a grey ball,a grey ball and a blue ball,grey,blue,green,yellow,Bad,Good,2|7|6|5|4|58|3|61|1|8|60|62|64|59|57|63,,,0.0,0.0
Martyetal_2023,Exp_2,Deontic,54,Test,Block_A,Nominal,Test,Bad,Sam,Every box contains a blue ball or a green ball.,A-CD-C,a yellow ball and a grey ball,a yellow ball,a blue ball,blue,green,yellow,grey,Bad,Good,58|5|61|62|8|6|59|2|3|63|1|60|57|7|4|64,,,0.0,0.0
Martyetal_2023,Exp_2,Deontic,55,Test,Block_A,Nominal,Control_4,Good,Sam,No box contains a grey ball or a yellow ball.,C-CD-C,a blue ball and a green ball,a blue ball,a blue ball,grey,yellow,blue,green,Bad,Good,60|4|63|57|59|3|5|61|1|62|58|2|6|8|7|64,,,0.0,0.0
Martyetal_2023,Exp_2,Deontic,56,Test,Block_A,Nominal,Test,Target_2,Mia,Every box contains a yellow ball or a green ball.,A-AC-AC,a yellow ball and a grey ball,a yellow ball,a yellow ball and a grey ball,yellow,green,grey,blue,Bad,Good,57|6|63|61|7|8|60|3|64|62|5|58|4|1|59|2,,,0.0,0.0
Martyetal_2023,Exp_2,Deontic,65,Test,Block_B,Modal,Control_2,Bad,Sam,Sam must pick a box with a green ball and a grey ball.,AB-CD-C,a blue ball,a blue ball and a yellow ball,a green ball and a grey ball,green,grey,blue,yellow,Bad,Good,4|62|8|59|60|2|3|1|6|57|5|64|58|63|61|7,,,0.0,0.0
Martyetal_2023,Exp_2,Deontic,66,Test,Block_B,Modal,Control_1,Bad,Mia,Mia must pick a box with a grey ball.,A-CD-C,a green ball,a green ball and a yellow ball,a grey ball,grey,blue,green,yellow,Bad,Good,7|57|3|64|2|6|5|1|59|63|58|61|4|60|62|8,,,0.0,0.0
