Study,Experiment,Modal_flavor,Item_nr,Item_status,Block,Quantifier_type,Sentence_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad
Martyetal_2023,Exp_2,Deontic,9,Test,Block_A,Nominal,Test,Bad,Sam,Every box contains a yellow ball or a green ball.,A-CD-C,a grey ball and a blue ball,a grey ball,a yellow ball,yellow,green,grey,blue,Bad,Good,2|1|3|60|7|5|8|64|6|63|4|62|59|57|61|58,-0.8937148451805115,-0.5499648451805115,-0.8937148451805115,-0.5499648451805115
Martyetal_2023,Exp_2,Deontic,10,Test,Block_A,Nominal,Control_4,Bad,Sam,No box contains a green ball or a grey ball.,A-CD-A,a green ball,a yellow ball and a blue ball,a green ball,green,grey,yellow,blue,Bad,Good,60|8|2|62|58|57|7|6|63|61|4|3|64|5|59|1,-0.6007936596870422,-0.8195436596870422,-0.6007936596870422,-0.8195436596870422
Martyetal_2023,Exp_2,Deontic,11,Test,Block_A,Nominal,Test,Good,Mia,Every box contains a yellow ball or a grey ball.,A-AB-B,a yellow ball,a yellow ball and a grey ball,a grey ball,yellow,grey,green,blue,Bad,Good,60|59|5|3|1|7|61|63|4|8|62|2|58|6|57|64,-0.703241229057312,-0.703241229057312,-0.703241229057312,-0.703241229057312
Martyetal_2023,Exp_2,Deontic,12,Test,Block_A,Nominal,Test,Good,Mia,Every box contains a green ball or a grey ball.,A-AB-B,a green ball,a green ball and a grey ball,a grey ball,green,grey,yellow,blue,Bad,Good,60|6|58|62|3|8|4|63|5|61|64|1|7|59|2|57,-0.8689677715301514,-0.5564677715301514,-0.8689677715301514,-0.5564677715301514
Martyetal_2023,Exp_2,Deontic,13,Test,Block_A,Nominal,Test,Target_2,Sam,Every box contains a grey ball or a green ball.,A-AC-AC,a grey ball and a yellow ball,a grey ball and a yellow ball,a grey ball,grey,green,yellow,blue,Bad,Good,58|4|2|7|59|60|63|5|1|62|6|3|64|61|8|57,-1.0354102849960327,-0.4729102849960327,-1.0354102849960327,-0.4729102849960327
Martyetal_2023,Exp_2,Deontic,14,Test,Block_A,Nominal,Test,Bad,Sam,Every box contains a green ball or a blue ball.,A-CD-C,a grey ball,a grey ball and a yellow ball,a green ball,green,blue,grey,yellow,Bad,Good,63|59|61|5|60|6|7|4|8|3|64|2|62|1|58|57,-1.0521172285079956,-0.4427422285079956,-1.0521172285079956,-0.4427422285079956
Martyetal_2023,Exp_2,Deontic,15,Test,Block_A,Nominal,Control_2,Good,Mia,Every box contains a grey ball and a yellow ball.,AB-AB-AB,a grey ball and a yellow ball,a grey ball and a yellow ball,a grey ball and a yellow ball,grey,yellow,blue,green,Bad,Good,8|4|5|62|57|1|64|2|59|60|3|7|6|58|61|63,-0.25077390670776367,-1.5320239067077637,-0.25077390670776367,-1.5320239067077637
Martyetal_2023,Exp_2,Deontic,16,Test,Block_A,Nominal,Control_4,Good,Mia,No box contains a blue ball or a yellow ball.,C-CD-C,a green ball,a green ball and a grey ball,a green ball,blue,yellow,green,grey,Bad,Good,2|62|57|59|60|58|8|64|5|1|3|63|6|4|7|61,-0.828570544719696,-0.594195544719696,-0.828570544719696,-0.594195544719696
Martyetal_2023,Exp_2,Deontic,17,Test,Block_A,Nominal,Control_2,Bad,Mia,Every box contains a grey ball and a green ball.,AB-CD-C,a grey ball and a green ball,a blue ball,a blue ball and a yellow ball,grey,green,blue,yellow,Bad,Good,5|57|63|59|2|6|7|4|64|60|58|62|8|61|3|1,-0.655253529548645,-0.749003529548645,-0.655253529548645,-0.749003529548645
Martyetal_2023,Exp_2,Deontic,18,Test,Block_A,Nominal,Control_3,Bad,Mia,No box contains a grey ball.,A-CD-A,a yellow ball and a blue ball,a grey ball,a grey ball,grey,green,yellow,blue,Bad,Good,57|7|58|64|4|2|59|6|61|3|1|60|62|8|63|5,-0.6154675483703613,-0.7873425483703613,-0.6154675483703613,-0.7873425483703613
Martyetal_2023,Exp_2,Deontic,19,Test,Block_A,Nominal,Control_1,Good,Sam,Every box contains a grey ball.,A-A-A,a grey ball,a grey ball,a grey ball,grey,green,blue,yellow,Bad,Good,3|64|62|2|4|59|57|63|61|8|5|1|6|7|60|58,-0.07124713808298111,-2.829059600830078,-0.07124713808298111,-2.829059600830078
