Study,Experiment,Item_nr,Item_status,Negation,Polarity,Inference_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad
Martyetal_2022,Exp_5,25,Test,Intermediate,Negative,SI,Bad,Mia,It is possible that the mystery box does not contain a blue ball.,A-A-A,a blue ball,a blue ball,a blue ball,blue,yellow,green,grey,Bad,Good,1|5|17|14|13|11|18|21|24|20|6|16|12|3|23|2|15|22|8|7|19|10|9|4,-22.54303550720215,-22.67584800720215,-22.54303550720215,-22.67584800720215
Martyetal_2022,Exp_5,26,Test,Intermediate,Positive,DIST,Bad,Mia,It is certain that the mystery box contains either a blue ball or a grey ball.,A-C-B,a blue ball,a green ball,a grey ball,blue,grey,green,yellow,Bad,Good,21|20|13|23|1|17|11|15|10|5|9|19|7|6|16|18|22|24|12|4|2|8|14|3,-22.864301681518555,-23.299848556518555,-22.864301681518555,-23.299848556518555
Martyetal_2022,Exp_5,27,Test,Intermediate,Positive,II,Good,Mia,The mystery box contains either a yellow ball or a blue ball.,A-B-A,a yellow ball,a blue ball,a yellow ball,yellow,blue,green,grey,Bad,Good,16|17|24|4|19|21|15|3|6|10|1|11|22|14|9|20|23|2|12|13|7|5|8|18,-22.62174415588379,-22.56998634338379,-22.62174415588379,-22.56998634338379
Martyetal_2022,Exp_5,28,Test,Intermediate,Positive,FC,Target,Sam,It is possible that the mystery box contains either a grey ball or a blue ball.,A-C-A,a grey ball,a green ball,a grey ball,grey,blue,green,yellow,Bad,Good,9|20|2|15|13|19|16|11|3|22|18|4|1|8|5|14|10|6|17|21|7|12|23|24,-22.485559463500977,-22.975793838500977,-22.485559463500977,-22.975793838500977
Martyetal_2022,Exp_5,29,Test,Intermediate,Negative,FC,Bad,Mia,It is possible that the mystery box does not contain both a green ball and a yellow ball.,AB-AB-AB,a green ball and a yellow ball,a green ball and a yellow ball,a green ball and a yellow ball,green,yellow,blue,grey,Bad,Good,18|20|17|1|7|2|4|22|10|23|3|19|8|5|11|12|14|15|16|13|24|9|21|6,-22.123620986938477,-22.542078018188477,-22.123620986938477,-22.542078018188477
Martyetal_2022,Exp_5,30,Test,Intermediate,Negative,SI,Good,Mia,It is possible that the mystery box does not contain a grey ball.,A-D-A,a grey ball,a blue ball,a grey ball,grey,green,yellow,blue,Bad,Good,18|12|15|7|20|23|11|13|17|22|3|24|19|6|8|5|9|14|2|16|10|4|1|21,-22.252033233642578,-22.953205108642578,-22.252033233642578,-22.953205108642578
Martyetal_2022,Exp_5,31,Test,Intermediate,Negative,SI,Target,Sam,It is possible that the mystery box does not contain a yellow ball.,D-D-D,a green ball,a green ball,a green ball,yellow,blue,grey,green,Bad,Good,22|1|5|2|17|21|20|12|23|9|18|16|15|10|8|7|11|13|24|6|3|14|19|4,-21.939804077148438,-22.936386108398438,-21.939804077148438,-22.936386108398438
Martyetal_2022,Exp_5,32,Test,Intermediate,Negative,FC,Good,Sam,It is possible that the mystery box does not contain both a grey ball and a yellow ball.,A-AB-B,a grey ball,a grey ball and a yellow ball,a yellow ball,grey,yellow,blue,green,Bad,Good,15|11|19|21|12|16|4|1|17|24|7|9|18|14|2|3|22|20|23|13|5|6|8|10,-22.760610580444336,-23.562612533569336,-22.760610580444336,-23.562612533569336
Martyetal_2022,Exp_5,33,Test,Intermediate,Positive,SI,Good,Mia,It is possible that the mystery box contains a blue ball.,A-D-C,a blue ball,a yellow ball,a grey ball,blue,green,grey,yellow,Bad,Good,15|11|19|17|12|13|10|20|2|24|22|4|14|3|6|1|7|21|5|16|9|23|18|8,-22.28011703491211,-22.47738265991211,-22.28011703491211,-22.47738265991211
Martyetal_2022,Exp_5,34,Test,Intermediate,Positive,SI,Target,Mia,It is possible that the mystery box contains a green ball.,A-A-A,a green ball,a green ball,a green ball,green,grey,blue,yellow,Bad,Good,5|8|20|1|22|17|11|12|4|19|24|7|14|13|21|9|18|2|16|6|3|15|23|10,-22.22589683532715,-22.66583824157715,-22.22589683532715,-22.66583824157715
Martyetal_2022,Exp_5,35,Test,Intermediate,Positive,DIST,Target,Sam,It is certain that the mystery box contains either a grey ball or a yellow ball.,A-A-A,a grey ball,a grey ball,a grey ball,grey,yellow,green,blue,Bad,Good,9|21|4|8|12|6|3|11|13|10|15|24|17|22|20|1|14|16|18|5|19|23|7|2,-22.58390998840332,-23.43205451965332,-22.58390998840332,-23.43205451965332
