Study,Experiment,Item_nr,Item_status,Sentence_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad
Deganoetal_2024,Exp_3,9,Test,Test,Good,Sam,`The mystery box contains a grey ball or a green ball.',A-AA-B,a green ball,a green ball and a green ball,a grey ball,green,grey,yellow,blue,Bad,Good,5|7|3|6|1|4|2|8,-36.71315383911133,-59.57890319824219,-36.71315383911133,-59.57890319824219
Deganoetal_2024,Exp_3,10,Test,Control_4,Bad,Sam,`The mystery box does not contain a grey ball or a blue ball.',A-CD-B,a green ball and a yellow ball,a grey ball,a blue ball,grey,blue,green,yellow,Bad,Good,7|8|3|4|2|6|5|1,-30.616981506347656,-62.892086029052734,-30.616981506347656,-62.892086029052734
Deganoetal_2024,Exp_3,11,Test,Test,Good-Excl,Mia,`The mystery box contains a yellow ball or a grey ball.',A-AB-B,a yellow ball,a grey ball and a yellow ball,a grey ball,grey,yellow,green,blue,Bad,Good,5|8|7|2|3|4|1|6,-40.72966766357422,-54.990455627441406,-40.72966766357422,-54.990455627441406
Deganoetal_2024,Exp_3,12,Test,Test,Target_1,Mia,`The mystery box contains a grey ball or a green ball.',A-AB-AB,a green ball and a grey ball,a green ball and a grey ball,a green ball,green,grey,blue,yellow,Bad,Good,3|2|5|7|8|4|1|6,-43.38225173950195,-55.677101135253906,-43.38225173950195,-55.677101135253906
Deganoetal_2024,Exp_3,13,Test,Control_4,Good,Sam,`The mystery box does not contain a blue ball or a grey ball.',C-CD-C,a yellow ball,a yellow ball,a yellow and a green ball,blue,grey,yellow,green,Bad,Good,8|5|7|1|4|2|6|3,-29.441303253173828,-63.1439208984375,-29.441303253173828,-63.1439208984375
Deganoetal_2024,Exp_3,14,Test,Control_1,Bad,Sam,`The mystery box contains a green ball.',A-CD-C,a green ball,a blue ball,a blue ball and a yellow ball,green,grey,blue,yellow,Bad,Good,7|2|1|6|4|5|8|3,-55.649253845214844,-44.018184661865234,-55.649253845214844,-44.018184661865234
Deganoetal_2024,Exp_3,15,Test,Test,Target_2,Mia,`The mystery box contains a green ball or a grey ball.',A-AA-A,a grey ball,a grey ball and a grey ball,a grey ball,grey,green,yellow,blue,Bad,Good,2|8|7|6|1|3|4|5,-52.33090591430664,-51.361881256103516,-52.33090591430664,-51.361881256103516
Deganoetal_2024,Exp_3,16,Test,Control_3,Good,Sam,`The mystery box contains a grey ball and a green ball.',AB-AB-AB,a grey ball and a green ball,a grey ball and a green ball,a grey ball and a green ball,grey,green,blue,yellow,Bad,Good,1|3|7|8|6|2|4|5,-27.528696060180664,-58.01620864868164,-27.528696060180664,-58.01620864868164
Deganoetal_2024,Exp_3,17,Test,Control_2,Good,Mia,`The mystery box does not contain a blue ball.',C-CD-C,a green ball,a green ball and a yellow ball,a green ball,blue,grey,green,yellow,Bad,Good,6|1|7|5|4|8|2|3,-27.85995101928711,-58.81431579589844,-27.85995101928711,-58.81431579589844
Deganoetal_2024,Exp_3,18,Test,Control_4,Bad,Mia,`The mystery box does not contain a blue ball or a grey ball.',A-CD-B,a blue ball,a grey ball,a green ball and a yellow ball,blue,grey,green,yellow,Bad,Good,1|2|5|7|4|3|6|8,-30.280208587646484,-61.20406723022461,-30.280208587646484,-61.20406723022461
