Study,Experiment,Item_nr,Item_status,Negation,Polarity,Inference_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad
Martyetal_2022,Exp_4,25,Test,High,Negative,SI,Bad,Mia,It is not certain that the mystery box contains a yellow ball.,A-A-A,a yellow ball,a yellow ball,a yellow ball,yellow,green,grey,blue,Bad,Good,12|7|6|19|24|2|11|22|16|8|23|15|1|17|14|5|10|13|9|18|20|4|3|21,,,0.0,0.0
Martyetal_2022,Exp_4,26,Test,High,Positive,DIST,Good,Mia,It is certain that the mystery box contains either a grey ball or a blue ball.,A-AB-B,a grey ball,a grey ball and a blue ball,a blue ball,grey,blue,green,yellow,Bad,Good,9|22|14|12|18|6|17|23|24|2|7|13|11|15|1|19|5|10|20|8|4|3|21|16,,,0.0,0.0
Martyetal_2022,Exp_4,27,Test,High,Negative,FC,Target,Mia,It is not certain that the mystery box contains both a yellow ball and a green ball.,A-AB-A,a yellow ball,a yellow and a green ball,a yellow ball,yellow,green,grey,blue,Bad,Good,5|12|18|4|9|7|10|15|8|16|21|11|19|17|14|2|3|6|23|20|13|24|1|22,,,0.0,0.0
Martyetal_2022,Exp_4,28,Test,High,Negative,DIST,Good,Sam,It is not possible that the mystery box contains both a blue ball and a yellow ball.,A-B-A,a blue ball,a yellow ball,a blue ball,blue,yellow,green,grey,Bad,Good,21|24|1|22|14|2|4|18|8|9|23|5|7|16|13|20|15|6|10|17|3|12|19|11,,,0.0,0.0
Martyetal_2022,Exp_4,29,Test,High,Positive,II,Good,Sam,The mystery box contains either a grey ball or a green ball.,A-B-A,a grey ball,a green ball,a grey ball,grey,green,yellow,blue,Bad,Good,6|5|24|22|16|14|12|23|4|2|20|9|10|19|13|7|8|18|3|1|21|11|17|15,,,0.0,0.0
Martyetal_2022,Exp_4,30,Test,High,Positive,FC,Target,Mia,It is possible that the mystery box contains either a grey ball or a blue ball.,A-C-A,a grey ball,a yellow ball,a grey ball,grey,blue,yellow,green,Bad,Good,10|15|14|21|8|5|4|6|20|18|24|7|19|12|23|17|16|11|9|22|1|2|3|13,,,0.0,0.0
Martyetal_2022,Exp_4,31,Test,High,Positive,II,Target,Sam,The mystery box contains either a grey ball or a green ball.,A-A-A,a grey ball,a grey ball,a grey ball,grey,green,blue,yellow,Bad,Good,16|3|9|1|7|2|18|23|11|4|24|12|6|21|5|14|8|10|19|13|20|15|17|22,,,0.0,0.0
Martyetal_2022,Exp_4,32,Test,High,Negative,II,Good,Mia,The mystery box does not contain both a grey ball and a green ball.,A-B-A,a grey ball,a green ball,a grey ball,grey,green,blue,yellow,Bad,Good,15|22|23|2|14|7|1|21|24|3|9|8|10|12|20|6|17|19|16|18|4|5|13|11,,,0.0,0.0
Martyetal_2022,Exp_4,33,Test,High,Positive,FC,Target,Sam,It is possible that the mystery box contains either a yellow ball or a green ball.,A-C-A,a yellow ball,a grey ball,a yellow ball,yellow,green,grey,blue,Bad,Good,18|9|6|5|15|16|20|21|12|23|10|2|4|17|7|13|24|1|14|22|19|3|8|11,,,0.0,0.0
Martyetal_2022,Exp_4,34,Test,High,Positive,SI,Bad,Mia,It is possible that the mystery box contains a yellow ball.,D-D-D,a green ball,a green ball,a green ball,yellow,blue,grey,green,Bad,Good,9|7|14|3|4|24|5|21|12|10|2|17|1|18|22|19|6|11|16|13|20|15|23|8,,,0.0,0.0
