Study,Experiment,Item_nr,Item_status,Negation,Polarity,Inference_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad
Martyetal_2022,Exp_4,25,Test,High,Negative,SI,Bad,Mia,It is not certain that the mystery box contains a yellow ball.,A-A-A,a yellow ball,a yellow ball,a yellow ball,yellow,green,grey,blue,Bad,Good,3|1|5|4|17|10|20|14|9|8|18|22|11|23|2|7|15|12|16|13|19|24|21|6,-1.0973721742630005,-0.4723722040653229,-1.0973721742630005,-0.4723722040653229
Martyetal_2022,Exp_4,26,Test,High,Positive,DIST,Good,Mia,It is certain that the mystery box contains either a grey ball or a blue ball.,A-AB-B,a grey ball,a grey ball and a blue ball,a blue ball,grey,blue,green,yellow,Bad,Good,18|22|3|2|8|16|20|17|11|12|19|15|21|10|9|4|5|6|24|1|14|13|23|7,-0.7354106307029724,-1.3291606903076172,-0.7354106307029724,-1.3291606903076172
Martyetal_2022,Exp_4,27,Test,High,Negative,FC,Target,Mia,It is not certain that the mystery box contains both a yellow ball and a green ball.,A-AB-A,a yellow ball,a yellow and a green ball,a yellow ball,yellow,green,grey,blue,Bad,Good,12|11|24|8|15|4|16|13|17|18|23|5|3|20|6|22|21|10|9|14|1|19|2|7,-0.83733069896698,-0.94670569896698,-0.83733069896698,-0.94670569896698
Martyetal_2022,Exp_4,28,Test,High,Negative,DIST,Good,Sam,It is not possible that the mystery box contains both a blue ball and a yellow ball.,A-B-A,a blue ball,a yellow ball,a blue ball,blue,yellow,green,grey,Bad,Good,7|8|1|20|9|13|22|5|14|21|4|3|6|10|18|2|19|24|16|11|23|12|17|15,-0.888724148273468,-0.826224148273468,-0.888724148273468,-0.826224148273468
Martyetal_2022,Exp_4,29,Test,High,Positive,II,Good,Sam,The mystery box contains either a grey ball or a green ball.,A-B-A,a grey ball,a green ball,a grey ball,grey,green,yellow,blue,Bad,Good,4|15|7|16|3|9|8|5|24|12|11|1|6|10|20|13|17|22|21|18|23|2|14|19,-0.7086704969406128,-1.0524204969406128,-0.7086704969406128,-1.0524204969406128
Martyetal_2022,Exp_4,30,Test,High,Positive,FC,Target,Mia,It is possible that the mystery box contains either a grey ball or a blue ball.,A-C-A,a grey ball,a yellow ball,a grey ball,grey,blue,yellow,green,Bad,Good,8|5|16|15|24|17|13|12|20|3|4|11|9|19|14|18|6|22|23|10|7|21|1|2,-0.95575350522995,-0.64325350522995,-0.95575350522995,-0.64325350522995
Martyetal_2022,Exp_4,31,Test,High,Positive,II,Target,Sam,The mystery box contains either a grey ball or a green ball.,A-A-A,a grey ball,a grey ball,a grey ball,grey,green,blue,yellow,Bad,Good,8|16|17|4|6|3|18|2|11|19|5|10|12|15|23|9|1|13|20|22|14|7|21|24,-0.8353508710861206,-0.8197258710861206,-0.8353508710861206,-0.8197258710861206
Martyetal_2022,Exp_4,32,Test,High,Negative,II,Good,Mia,The mystery box does not contain both a grey ball and a green ball.,A-B-A,a grey ball,a green ball,a grey ball,grey,green,blue,yellow,Bad,Good,19|24|15|20|2|8|6|16|4|18|9|21|22|14|11|7|12|17|10|13|5|23|3|1,-0.9728372693061829,-0.7384622693061829,-0.9728372693061829,-0.7384622693061829
Martyetal_2022,Exp_4,33,Test,High,Positive,FC,Target,Sam,It is possible that the mystery box contains either a yellow ball or a green ball.,A-C-A,a yellow ball,a grey ball,a yellow ball,yellow,green,grey,blue,Bad,Good,14|10|9|4|20|12|16|5|17|15|7|1|21|6|24|19|13|3|8|11|18|23|2|22,-0.723677933216095,-0.989302933216095,-0.723677933216095,-0.989302933216095
Martyetal_2022,Exp_4,34,Test,High,Positive,SI,Bad,Mia,It is possible that the mystery box contains a yellow ball.,D-D-D,a green ball,a green ball,a green ball,yellow,blue,grey,green,Bad,Good,24|23|3|4|21|14|20|16|15|18|7|22|9|5|17|13|1|6|2|11|19|8|10|12,-0.7984414100646973,-0.9390664100646973,-0.7984414100646973,-0.9390664100646973
Martyetal_2022,Exp_4,35,Test,High,Positive,SI,Good,Sam,It is possible that the mystery box contains a green ball.,A-D-C,a green ball,a yellow ball,a grey ball,green,blue,grey,yellow,Bad,Good,2|21|20|14|6|9|1|17|8|18|3|4|13|19|22|24|16|5|11|23|12|10|15|7,-0.7587464451789856,-1.0868713855743408,-0.7587464451789856,-1.0868713855743408
Martyetal_2022,Exp_4,36,Test,High,Negative,FC,Target,Sam,It is not certain that the mystery box contains both a green ball and a blue ball.,A-AB-A,a green ball,a green ball and a blue ball,a green ball,green,blue,grey,yellow,Bad,Good,3|24|14|4|12|21|6|13|22|1|5|11|17|9|18|7|16|23|10|15|20|8|19|2,-0.8184099197387695,-0.8965349197387695,-0.8184099197387695,-0.8965349197387695
Martyetal_2022,Exp_4,37,Test,High,Negative,FC,Bad,Sam,It is not certain that the mystery box contains both a blue ball and a grey ball.,AB-AB-AB,a blue ball and a grey ball,a blue ball and a grey ball,a blue ball and a grey ball,blue,grey,yellow,green,Bad,Good,17|10|5|21|6|18|23|3|11|12|19|1|2|8|7|16|4|9|20|15|22|24|13|14,-0.8375897407531738,-0.7907147407531738,-0.8375897407531738,-0.7907147407531738
