Study,Experiment,Modal_flavor,Item_nr,Item_status,Block,Quantifier_type,Sentence_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad
Martyetal_2023,Exp_2,Deontic,9,Test,Block_A,Nominal,Test,Bad,Sam,Every box contains a yellow ball or a green ball.,A-CD-C,a grey ball and a blue ball,a grey ball,a yellow ball,yellow,green,grey,blue,Bad,Good,7|58|57|3|8|4|1|62|64|5|6|63|61|60|2|59,-27.69043731689453,-26.70899200439453,-27.69043731689453,-26.70899200439453
Martyetal_2023,Exp_2,Deontic,10,Test,Block_A,Nominal,Control_4,Bad,Sam,No box contains a green ball or a grey ball.,A-CD-A,a green ball,a yellow ball and a blue ball,a green ball,green,grey,yellow,blue,Bad,Good,1|2|60|6|8|61|3|64|63|5|58|62|4|59|57|7,-28.103519439697266,-27.656253814697266,-28.103519439697266,-27.656253814697266
Martyetal_2023,Exp_2,Deontic,11,Test,Block_A,Nominal,Test,Good,Mia,Every box contains a yellow ball or a grey ball.,A-AB-B,a yellow ball,a yellow ball and a grey ball,a grey ball,yellow,grey,green,blue,Bad,Good,61|5|7|1|62|3|64|60|8|4|57|59|6|58|2|63,-29.369876861572266,-28.157230377197266,-29.369876861572266,-28.157230377197266
Martyetal_2023,Exp_2,Deontic,12,Test,Block_A,Nominal,Test,Good,Mia,Every box contains a green ball or a grey ball.,A-AB-B,a green ball,a green ball and a grey ball,a grey ball,green,grey,yellow,blue,Bad,Good,2|62|57|4|3|58|64|1|61|60|5|63|7|59|6|8,-29.3579158782959,-28.1328182220459,-29.3579158782959,-28.1328182220459
Martyetal_2023,Exp_2,Deontic,13,Test,Block_A,Nominal,Test,Target_2,Sam,Every box contains a grey ball or a green ball.,A-AC-AC,a grey ball and a yellow ball,a grey ball and a yellow ball,a grey ball,grey,green,yellow,blue,Bad,Good,59|62|1|57|64|60|63|3|6|61|5|4|7|2|8|58,-28.792484283447266,-27.238285064697266,-28.792484283447266,-27.238285064697266
Martyetal_2023,Exp_2,Deontic,14,Test,Block_A,Nominal,Test,Bad,Sam,Every box contains a green ball or a blue ball.,A-CD-C,a grey ball,a grey ball and a yellow ball,a green ball,green,blue,grey,yellow,Bad,Good,62|5|1|7|2|63|61|64|8|4|60|6|3|59|58|57,-28.394535064697266,-27.805667877197266,-28.394535064697266,-27.805667877197266
Martyetal_2023,Exp_2,Deontic,15,Test,Block_A,Nominal,Control_2,Good,Mia,Every box contains a grey ball and a yellow ball.,AB-AB-AB,a grey ball and a yellow ball,a grey ball and a yellow ball,a grey ball and a yellow ball,grey,yellow,blue,green,Bad,Good,58|63|62|2|60|61|8|59|4|64|7|1|5|57|3|6,-28.5380916595459,-27.5000057220459,-28.5380916595459,-27.5000057220459
Martyetal_2023,Exp_2,Deontic,16,Test,Block_A,Nominal,Control_4,Good,Mia,No box contains a blue ball or a yellow ball.,C-CD-C,a green ball,a green ball and a grey ball,a green ball,blue,yellow,green,grey,Bad,Good,6|3|61|57|62|1|5|2|8|60|7|64|4|63|58|59,-28.6547908782959,-27.1699275970459,-28.6547908782959,-27.1699275970459
Martyetal_2023,Exp_2,Deontic,17,Test,Block_A,Nominal,Control_2,Bad,Mia,Every box contains a grey ball and a green ball.,AB-CD-C,a grey ball and a green ball,a blue ball,a blue ball and a yellow ball,grey,green,blue,yellow,Bad,Good,6|58|61|60|63|8|64|5|2|62|59|7|4|57|3|1,-28.3794002532959,-27.6074275970459,-28.3794002532959,-27.6074275970459
Martyetal_2023,Exp_2,Deontic,18,Test,Block_A,Nominal,Control_3,Bad,Mia,No box contains a grey ball.,A-CD-A,a yellow ball and a blue ball,a grey ball,a grey ball,grey,green,yellow,blue,Bad,Good,63|2|59|61|4|6|62|7|60|5|64|58|3|8|57|1,-28.81275177001953,-27.80762481689453,-28.81275177001953,-27.80762481689453
Martyetal_2023,Exp_2,Deontic,19,Test,Block_A,Nominal,Control_1,Good,Sam,Every box contains a grey ball.,A-A-A,a grey ball,a grey ball,a grey ball,grey,green,blue,yellow,Bad,Good,58|64|63|8|5|4|59|60|3|62|57|2|1|6|7|61,-28.760013580322266,-27.173831939697266,-28.760013580322266,-27.173831939697266
Martyetal_2023,Exp_2,Deontic,20,Test,Block_A,Nominal,Control_2,Good,Sam,Every box contains a green ball and a blue ball.,AB-AB-AB,a green ball and a blue ball,a green ball and a blue ball,a green ball and a blue ball,green,blue,yellow,grey,Bad,Good,6|59|2|7|3|64|63|8|62|58|60|1|4|57|5|61,-28.607913970947266,-27.076175689697266,-28.607913970947266,-27.076175689697266
Martyetal_2023,Exp_2,Deontic,21,Test,Block_A,Nominal,Control_4,Bad,Mia,No box contains a blue ball or a green ball.,A-CD-A,a blue ball,a blue ball,a grey ball and a yellow ball,blue,green,grey,yellow,Bad,Good,7|3|58|61|57|8|5|64|2|6|1|63|59|4|62|60,-28.8675594329834,-27.2314510345459,-28.8675594329834,-27.2314510345459
Martyetal_2023,Exp_2,Deontic,22,Test,Block_A,Nominal,Test,Target_2,Mia,Every box contains a yellow ball or a green ball.,A-AC-AD,a yellow ball,a yellow ball and a grey ball,a yellow ball and a blue ball,yellow,green,blue,grey,Bad,Good,60|8|58|64|6|57|5|2|4|63|3|61|7|62|1|59,-29.500675201416016,-28.027347564697266,-29.500675201416016,-28.027347564697266
Martyetal_2023,Exp_2,Deontic,23,Test,Block_A,Nominal,Test,Bad,Mia,Every box contains a green ball or a blue ball.,A-CD-C,a green ball,a grey ball and a yellow ball,a grey ball,green,blue,grey,yellow,Bad,Good,59|5|4|2|63|60|64|8|1|6|58|61|57|7|62|3,-29.109195709228516,-28.193363189697266,-29.109195709228516,-28.193363189697266
Martyetal_2023,Exp_2,Deontic,24,Test,Block_A,Nominal,Test,Good,Sam,Every box contains a green ball or a grey ball.,A-AB-B,a grey ball,a green ball,a green ball and a grey ball,green,grey,blue,yellow,Bad,Good,3|64|62|57|5|2|8|59|1|61|4|60|63|6|58|7,-28.5427303314209,-26.9335994720459,-28.5427303314209,-26.9335994720459
Martyetal_2023,Exp_2,Deontic,25,Test,Block_A,Nominal,Control_1,Bad,Sam,Every box contains a blue ball.,A-CD-C,a blue ball,a yellow ball,a yellow ball and a grey ball,blue,green,yellow,grey,Bad,Good,61|59|63|1|57|58|62|8|4|6|7|64|5|60|2|3,-29.522464752197266,-28.303714752197266,-29.522464752197266,-28.303714752197266
Martyetal_2023,Exp_2,Deontic,26,Test,Block_A,Nominal,Control_2,Good,Sam,Every box contains a green ball and a blue ball.,AB-AB-AB,a green ball and a blue ball,a green ball and a blue ball,a green ball and a blue ball,green,blue,grey,yellow,Bad,Good,59|4|57|1|2|8|5|6|62|63|3|58|60|61|64|7,-28.812747955322266,-27.588871002197266,-28.812747955322266,-27.588871002197266
Martyetal_2023,Exp_2,Deontic,27,Test,Block_A,Nominal,Control_4,Bad,Sam,No box contains a grey ball or a blue ball.,A-CD-A,a yellow and a green ball,a grey ball,a grey ball,grey,blue,yellow,green,Bad,Good,57|8|6|64|7|63|60|1|59|5|58|3|62|2|61|4,-27.8896541595459,-27.2783260345459,-27.8896541595459,-27.2783260345459
Martyetal_2023,Exp_2,Deontic,28,Test,Block_A,Nominal,Test,Target_1,Mia,Every box contains a blue ball or a grey ball.,A-AB-A,a blue ball,a blue ball,a blue ball and a grey ball,blue,grey,green,yellow,Bad,Good,1|2|60|62|5|63|64|8|58|7|61|3|59|6|4|57,-28.5856990814209,-27.0039119720459,-28.5856990814209,-27.0039119720459
Martyetal_2023,Exp_2,Deontic,29,Test,Block_A,Nominal,Test,Target_2,Mia,Every box contains a green ball or a yellow ball.,A-AC-A,a green ball and a blue ball,a green ball,a green ball,green,yellow,blue,grey,Bad,Good,1|2|8|61|4|57|62|58|63|3|60|5|64|6|59|7,-29.1296443939209,-28.0293025970459,-29.1296443939209,-28.0293025970459
Martyetal_2023,Exp_2,Deontic,30,Test,Block_A,Nominal,Control_1,Bad,Sam,Every box contains a yellow ball.,A-CD-C,a grey ball,a grey ball and a blue ball,a yellow ball,yellow,green,grey,blue,Bad,Good,4|7|61|62|59|5|2|58|60|8|64|63|57|1|6|3,-28.0839900970459,-26.6699275970459,-28.0839900970459,-26.6699275970459
Martyetal_2023,Exp_2,Deontic,31,Test,Block_A,Nominal,Test,Target_2,Mia,Every box contains a yellow ball or a green ball.,A-AC-A,a yellow ball,a yellow ball,a yellow ball and a blue ball,yellow,green,blue,grey,Bad,Good,57|58|60|59|2|8|1|64|6|61|7|3|63|4|5|62,-28.7956600189209,-27.3710994720459,-28.7956600189209,-27.3710994720459
Martyetal_2023,Exp_2,Deontic,32,Test,Block_A,Nominal,Test,Bad,Mia,Every box contains a blue ball or a green ball.,A-CD-C,a yellow ball and a grey ball,a blue ball,a yellow ball,blue,green,yellow,grey,Bad,Good,60|4|58|61|63|59|1|8|3|57|7|6|64|2|5|62,-29.648197174072266,-28.333499908447266,-29.648197174072266,-28.333499908447266
Martyetal_2023,Exp_2,Deontic,33,Test,Block_A,Nominal,Control_3,Bad,Sam,No box contains a grey ball.,A-CD-A,a grey ball,a green ball and a blue ball,a grey ball,grey,yellow,green,blue,Bad,Good,6|7|59|2|61|57|1|4|8|60|5|62|58|3|63|64,-27.98633575439453,-26.79297637939453,-27.98633575439453,-26.79297637939453
Martyetal_2023,Exp_2,Deontic,34,Test,Block_A,Nominal,Test,Good,Mia,Every box contains a grey ball or a green ball.,A-AB-B,a green ball,a grey ball,a grey ball and a green ball,grey,green,yellow,blue,Bad,Good,4|2|61|3|58|60|7|5|64|63|57|6|1|8|62|59,-28.3627986907959,-27.2773494720459,-28.3627986907959,-27.2773494720459
Martyetal_2023,Exp_2,Deontic,35,Test,Block_A,Nominal,Control_2,Bad,Mia,Every box contains a blue ball and a grey ball.,AB-CD-C,a yellow ball,a yellow and a green ball,a blue ball and a grey ball,blue,grey,yellow,green,Bad,Good,8|2|60|59|7|58|62|1|5|63|6|61|3|4|64|57,-28.1572322845459,-27.5703182220459,-28.1572322845459,-27.5703182220459
Martyetal_2023,Exp_2,Deontic,36,Test,Block_A,Nominal,Control_4,Good,Mia,No box contains a blue ball or a yellow ball.,C-CD-C,a green ball,a green ball and a grey ball,a green ball,blue,yellow,green,grey,Bad,Good,2|57|64|5|3|59|62|60|58|1|63|6|4|7|61|8,-29.0564022064209,-28.4321346282959,-29.0564022064209,-28.4321346282959
Martyetal_2023,Exp_2,Deontic,37,Test,Block_A,Nominal,Control_3,Good,Mia,No box contains a green ball.,C-CD-C,a grey ball and a yellow ball,a grey ball,a grey ball,green,blue,grey,yellow,Bad,Good,61|62|5|60|59|1|58|7|4|8|2|63|57|3|6|64,-29.522708892822266,-28.214359283447266,-29.522708892822266,-28.214359283447266
Martyetal_2023,Exp_2,Deontic,38,Test,Block_A,Nominal,Control_1,Good,Mia,Every box contains a grey ball.,A-A-A,a grey ball,a grey ball,a grey ball,grey,green,yellow,blue,Bad,Good,2|6|63|60|59|7|62|3|64|61|5|57|58|8|1|4,-29.0074520111084,-27.9169979095459,-29.0074520111084,-27.9169979095459
Martyetal_2023,Exp_2,Deontic,39,Test,Block_A,Nominal,Control_3,Good,Sam,No box contains a grey ball.,C-CD-C,a blue ball,a blue ball,a blue ball and a green ball,grey,yellow,blue,green,Bad,Good,62|4|57|64|58|5|7|59|6|8|2|3|63|61|60|1,-28.9724178314209,-28.2612361907959,-28.9724178314209,-28.2612361907959
Martyetal_2023,Exp_2,Deontic,40,Test,Block_A,Nominal,Control_2,Bad,Sam,Every box contains a green ball and a yellow ball.,AB-CD-C,a blue ball and a grey ball,a blue ball,a green ball and a yellow ball,green,yellow,blue,grey,Bad,Good,8|3|4|2|62|59|6|61|5|1|64|63|58|7|57|60,-27.8164119720459,-27.0000057220459,-27.8164119720459,-27.0000057220459
Martyetal_2023,Exp_2,Deontic,41,Test,Block_A,Nominal,Test,Target_1,Mia,Every box contains a grey ball or a blue ball.,A-AB-AB,a grey ball and a blue ball,a grey ball,a grey ball and a blue ball,grey,blue,yellow,green,Bad,Good,62|5|64|1|8|57|63|3|4|60|59|6|58|61|2|7,-28.7919979095459,-28.1289119720459,-28.7919979095459,-28.1289119720459
