Study,Experiment,Item_nr,Item_status,Negation,Polarity,Inference_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad
Martyetal_2022,Exp_5,25,Test,Intermediate,Negative,SI,Bad,Mia,It is possible that the mystery box does not contain a blue ball.,A-A-A,a blue ball,a blue ball,a blue ball,blue,yellow,green,grey,Bad,Good,3|17|5|7|11|4|21|24|10|22|1|2|19|12|6|15|16|8|9|20|18|14|23|13,-7.857990741729736,-10.447834014892578,-7.857990741729736,-10.447834014892578
Martyetal_2022,Exp_5,26,Test,Intermediate,Positive,DIST,Bad,Mia,It is certain that the mystery box contains either a blue ball or a grey ball.,A-C-B,a blue ball,a green ball,a grey ball,blue,grey,green,yellow,Bad,Good,13|1|20|15|16|2|19|18|6|8|7|24|11|17|4|12|5|23|3|9|10|14|22|21,-8.175251007080078,-10.987751007080078,-8.175251007080078,-10.987751007080078
Martyetal_2022,Exp_5,27,Test,Intermediate,Positive,II,Good,Mia,The mystery box contains either a yellow ball or a blue ball.,A-B-A,a yellow ball,a blue ball,a yellow ball,yellow,blue,green,grey,Bad,Good,8|17|3|23|1|18|22|4|24|15|12|19|7|16|14|5|6|10|21|20|11|9|2|13,-7.898282527923584,-10.644376754760742,-7.898282527923584,-10.644376754760742
Martyetal_2022,Exp_5,28,Test,Intermediate,Positive,FC,Target,Sam,It is possible that the mystery box contains either a grey ball or a blue ball.,A-C-A,a grey ball,a green ball,a grey ball,grey,blue,green,yellow,Bad,Good,22|17|13|12|23|11|15|21|7|10|18|1|19|5|8|6|16|4|20|3|24|9|2|14,-8.436186790466309,-10.897124290466309,-8.436186790466309,-10.897124290466309
Martyetal_2022,Exp_5,29,Test,Intermediate,Negative,FC,Bad,Mia,It is possible that the mystery box does not contain both a green ball and a yellow ball.,AB-AB-AB,a green ball and a yellow ball,a green ball and a yellow ball,a green ball and a yellow ball,green,yellow,blue,grey,Bad,Good,13|24|7|19|9|2|10|16|23|18|22|1|3|12|8|20|15|11|14|17|6|21|4|5,-8.748068809509277,-10.947287559509277,-8.748068809509277,-10.947287559509277
Martyetal_2022,Exp_5,30,Test,Intermediate,Negative,SI,Good,Mia,It is possible that the mystery box does not contain a grey ball.,A-D-A,a grey ball,a blue ball,a grey ball,grey,green,yellow,blue,Bad,Good,2|5|17|15|24|10|19|8|18|3|6|12|21|4|20|11|7|22|14|23|1|13|9|16,-7.840898036956787,-10.481523513793945,-7.840898036956787,-10.481523513793945
Martyetal_2022,Exp_5,31,Test,Intermediate,Negative,SI,Target,Sam,It is possible that the mystery box does not contain a yellow ball.,D-D-D,a green ball,a green ball,a green ball,yellow,blue,grey,green,Bad,Good,15|2|18|20|7|21|1|9|13|5|23|17|22|8|4|10|6|14|12|24|16|3|11|19,-7.771010398864746,-10.435072898864746,-7.771010398864746,-10.435072898864746
Martyetal_2022,Exp_5,32,Test,Intermediate,Negative,FC,Good,Sam,It is possible that the mystery box does not contain both a grey ball and a yellow ball.,A-AB-B,a grey ball,a grey ball and a yellow ball,a yellow ball,grey,yellow,blue,green,Bad,Good,7|14|5|4|19|21|24|20|17|3|12|18|10|23|8|15|1|16|22|6|9|13|11|2,-7.944108963012695,-10.526140213012695,-7.944108963012695,-10.526140213012695
Martyetal_2022,Exp_5,33,Test,Intermediate,Positive,SI,Good,Mia,It is possible that the mystery box contains a blue ball.,A-D-C,a blue ball,a yellow ball,a grey ball,blue,green,grey,yellow,Bad,Good,5|3|13|4|24|21|20|12|10|23|15|8|9|2|7|19|1|6|22|16|11|17|14|18,-7.377107620239258,-10.142732620239258,-7.377107620239258,-10.142732620239258
Martyetal_2022,Exp_5,34,Test,Intermediate,Positive,SI,Target,Mia,It is possible that the mystery box contains a green ball.,A-A-A,a green ball,a green ball,a green ball,green,grey,blue,yellow,Bad,Good,6|23|4|1|21|7|14|22|8|20|13|9|16|17|18|3|2|19|12|5|15|11|24|10,-7.438973426818848,-10.325692176818848,-7.438973426818848,-10.325692176818848
