Study,Experiment,Item_nr,Item_status,Sentence_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad
Deganoetal_2024,Exp_1,9,Test,Test,Target_1,Mia,`The mystery box contains a blue ball or a grey ball.',A-AB-A,a blue ball,a blue ball and a grey ball,a blue ball,blue,grey,green,yellow,Bad,Good,4|7|5|8|6|2|1|3,-0.5901261568069458,-1.6213761568069458,-0.5901261568069458,-1.6213761568069458
Deganoetal_2024,Exp_1,10,Test,Test,Target_2,Sam,`The mystery box contains a yellow ball or a blue ball.',A-AC-A,a yellow ball,a yellow ball and a grey ball,a yellow ball,yellow,blue,grey,green,Bad,Good,2|5|7|6|8|4|1|3,-1.0760384798049927,-0.7479134798049927,-1.0760384798049927,-0.7479134798049927
Deganoetal_2024,Exp_1,11,Test,Test,Target_2,Mia,`The mystery box contains a grey ball or a blue ball.',A-AC-AD,a grey ball and a yellow ball,a grey ball,a grey ball and a green ball,grey,blue,green,yellow,Bad,Good,3|5|6|8|2|4|7|1,-0.7888196110725403,-0.9919446110725403,-0.7888196110725403,-0.9919446110725403
Deganoetal_2024,Exp_1,12,Test,Test,Target_2,Mia,`The mystery box contains a green ball or a blue ball.',A-AC-AC,a green ball and a yellow ball,a green ball and a yellow ball,a green ball,green,blue,yellow,grey,Bad,Good,4|7|3|1|8|5|6|2,-0.8802099823951721,-1.0833349227905273,-0.8802099823951721,-1.0833349227905273
Deganoetal_2024,Exp_1,13,Test,Control_2,Bad,Mia,`The mystery box does not contain a yellow ball.',A-CD-A,a yellow ball,a yellow ball,a grey ball and a green ball,yellow,blue,grey,green,Bad,Good,2|7|6|8|1|3|4|5,-1.4725573062896729,-0.4413073658943176,-1.4725573062896729,-0.4413073658943176
Deganoetal_2024,Exp_1,14,Test,Control_4,Bad,Sam,`The mystery box does not contain a grey ball or a blue ball.',A-CD-A,a grey ball,a yellow and a green ball,a grey ball,grey,blue,yellow,green,Bad,Good,2|7|5|1|8|3|6|4,-1.1160955429077148,-0.6317204833030701,-1.1160955429077148,-0.6317204833030701
Deganoetal_2024,Exp_1,15,Test,Control_1,Good,Sam,`The mystery box contains a grey ball.',A-A-A,a grey ball,a grey ball,a grey ball,grey,blue,green,yellow,Bad,Good,8|3|1|5|6|4|7|2,-0.19782975316047668,-2.6665797233581543,-0.19782975316047668,-2.6665797233581543
Deganoetal_2024,Exp_1,16,Test,Control_1,Good,Sam,`The mystery box contains a yellow ball.',A-A-A,a yellow ball,a yellow ball,a yellow ball,yellow,grey,blue,green,Bad,Good,5|1|4|7|3|2|8|6,-0.4010176956653595,-2.869767665863037,-0.4010176956653595,-2.869767665863037
Deganoetal_2024,Exp_1,17,Test,Test,Target_2,Mia,`The mystery box contains a blue ball or a yellow ball.',A-AC-AD,a blue ball and a grey ball,a blue ball,a blue ball and a green ball,blue,yellow,green,grey,Bad,Good,5|8|1|2|7|6|3|4,-0.9104568362236023,-1.019831895828247,-0.9104568362236023,-1.019831895828247
Deganoetal_2024,Exp_1,18,Test,Test,Good-Excl,Sam,`The mystery box contains a blue ball or a yellow ball.',A-AB-B,a blue ball,a yellow ball,a blue ball and a yellow ball,blue,yellow,green,grey,Bad,Good,5|4|2|3|6|1|8|7,-0.5584825873374939,-1.8241076469421387,-0.5584825873374939,-1.8241076469421387
Deganoetal_2024,Exp_1,19,Test,Test,Good,Sam,`The mystery box contains a blue ball or a yellow ball.',A-AC-B,a yellow ball,a blue ball and a green ball,a blue ball,blue,yellow,green,grey,Bad,Good,3|5|6|2|7|4|1|8,-0.597039520740509,-1.3782894611358643,-0.597039520740509,-1.3782894611358643
Deganoetal_2024,Exp_1,20,Test,Test,Bad,Sam,`The mystery box contains a grey ball or a yellow ball.',A-CD-C,a grey ball,a green ball and a blue ball,a green ball,grey,yellow,green,blue,Bad,Good,6|4|1|7|3|5|8|2,-0.9592039585113525,-1.3810789585113525,-0.9592039585113525,-1.3810789585113525
Deganoetal_2024,Exp_1,21,Test,Control_4,Good,Mia,`The mystery box does not contain a blue ball or a yellow ball.',C-CD-C,a grey ball and a green ball,a grey ball,a grey ball,blue,yellow,grey,green,Bad,Good,4|1|2|8|6|3|7|5,-0.8072655200958252,-1.4166405200958252,-0.8072655200958252,-1.4166405200958252
Deganoetal_2024,Exp_1,22,Test,Test,Target_2,Sam,`The mystery box contains a blue ball or a grey ball.',A-AC-A,a blue ball,a blue ball,a blue ball and a green ball,blue,grey,green,yellow,Bad,Good,6|7|3|5|2|1|4|8,-0.9645388722419739,-1.198913812637329,-0.9645388722419739,-1.198913812637329
Deganoetal_2024,Exp_1,23,Test,Test,Target_1,Mia,`The mystery box contains a blue ball or a grey ball.',A-AB-AB,a blue ball,a blue ball and a grey ball,a blue ball and a grey ball,blue,grey,green,yellow,Bad,Good,2|5|1|4|6|3|8|7,-0.5409588813781738,-1.3847088813781738,-0.5409588813781738,-1.3847088813781738
Deganoetal_2024,Exp_1,24,Test,Control_2,Bad,Sam,`The mystery box does not contain a blue ball.',A-CD-A,a blue ball,a blue ball,a grey ball and a yellow ball,blue,green,grey,yellow,Bad,Good,7|5|3|1|8|2|6|4,-1.3574806451797485,-0.5137306451797485,-1.3574806451797485,-0.5137306451797485
