Study,Experiment,Item_nr,Item_status,Sentence_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad
Deganoetal_2024,Exp_1,9,Test,Test,Target_1,Mia,`The mystery box contains a blue ball or a grey ball.',A-AB-A,a blue ball,a blue ball and a grey ball,a blue ball,blue,grey,green,yellow,Bad,Good,7|1|6|4|5|8|2|3,-3.966796875,-3.89453125,-11.8984375,-11.6875
Deganoetal_2024,Exp_1,10,Test,Test,Target_2,Sam,`The mystery box contains a yellow ball or a blue ball.',A-AC-A,a yellow ball,a yellow ball and a grey ball,a yellow ball,yellow,blue,grey,green,Bad,Good,4|1|3|6|8|2|7|5,-3.828125,-3.765625,-11.484375,-11.296875
Deganoetal_2024,Exp_1,11,Test,Test,Target_2,Mia,`The mystery box contains a grey ball or a blue ball.',A-AC-AD,a grey ball and a yellow ball,a grey ball,a grey ball and a green ball,grey,blue,green,yellow,Bad,Good,1|8|7|5|4|3|2|6,-4.078125,-4.10546875,-12.234375,-12.3125
Deganoetal_2024,Exp_1,12,Test,Test,Target_2,Mia,`The mystery box contains a green ball or a blue ball.',A-AC-AC,a green ball and a yellow ball,a green ball and a yellow ball,a green ball,green,blue,yellow,grey,Bad,Good,1|8|4|2|6|7|3|5,-4.05859375,-4.0625,-12.171875,-12.1875
Deganoetal_2024,Exp_1,13,Test,Control_2,Bad,Mia,`The mystery box does not contain a yellow ball.',A-CD-A,a yellow ball,a yellow ball,a grey ball and a green ball,yellow,blue,grey,green,Bad,Good,3|1|8|5|4|6|2|7,-3.705078125,-3.6875,-11.109375,-11.0625
Deganoetal_2024,Exp_1,14,Test,Control_4,Bad,Sam,`The mystery box does not contain a grey ball or a blue ball.',A-CD-A,a grey ball,a yellow and a green ball,a grey ball,grey,blue,yellow,green,Bad,Good,2|7|5|1|6|4|8|3,-4.12890625,-4.09375,-12.390625,-12.2734375
Deganoetal_2024,Exp_1,15,Test,Control_1,Good,Sam,`The mystery box contains a grey ball.',A-A-A,a grey ball,a grey ball,a grey ball,grey,blue,green,yellow,Bad,Good,6|3|1|5|2|4|7|8,-3.9609375,-3.984375,-11.8828125,-11.953125
Deganoetal_2024,Exp_1,16,Test,Control_1,Good,Sam,`The mystery box contains a yellow ball.',A-A-A,a yellow ball,a yellow ball,a yellow ball,yellow,grey,blue,green,Bad,Good,3|6|8|1|2|7|4|5,-3.78515625,-3.8828125,-11.3515625,-11.6484375
Deganoetal_2024,Exp_1,17,Test,Test,Target_2,Mia,`The mystery box contains a blue ball or a yellow ball.',A-AC-AD,a blue ball and a grey ball,a blue ball,a blue ball and a green ball,blue,yellow,green,grey,Bad,Good,6|8|3|4|5|7|2|1,-3.921875,-3.935546875,-11.765625,-11.8125
Deganoetal_2024,Exp_1,18,Test,Test,Good-Excl,Sam,`The mystery box contains a blue ball or a yellow ball.',A-AB-B,a blue ball,a yellow ball,a blue ball and a yellow ball,blue,yellow,green,grey,Bad,Good,8|4|2|1|5|6|3|7,-4.01953125,-3.94140625,-12.0625,-11.828125
