Study,Experiment,Item_nr,Item_status,Sentence_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad
Deganoetal_2024,Exp_1,9,Test,Test,Target_1,Mia,`The mystery box contains a blue ball or a grey ball.',A-AB-A,a blue ball,a blue ball and a grey ball,a blue ball,blue,grey,green,yellow,Bad,Good,4|8|6|2|5|3|1|7,-4.349253177642822,-4.099400520324707,-13.047759056091309,-12.298201560974121
Deganoetal_2024,Exp_1,10,Test,Test,Target_2,Sam,`The mystery box contains a yellow ball or a blue ball.',A-AC-A,a yellow ball,a yellow ball and a grey ball,a yellow ball,yellow,blue,grey,green,Bad,Good,4|3|7|6|8|1|2|5,-4.13231086730957,-4.29637336730957,-12.396931648254395,-12.889119148254395
Deganoetal_2024,Exp_1,11,Test,Test,Target_2,Mia,`The mystery box contains a grey ball or a blue ball.',A-AC-AD,a grey ball and a yellow ball,a grey ball,a grey ball and a green ball,grey,blue,green,yellow,Bad,Good,6|4|3|1|8|5|2|7,-4.044938087463379,-4.334000587463379,-12.134814262390137,-13.002001762390137
Deganoetal_2024,Exp_1,12,Test,Test,Target_2,Mia,`The mystery box contains a green ball or a blue ball.',A-AC-AC,a green ball and a yellow ball,a green ball and a yellow ball,a green ball,green,blue,yellow,grey,Bad,Good,8|3|6|4|7|1|5|2,-4.187690258026123,-4.419188499450684,-12.563070297241211,-13.25756549835205
Deganoetal_2024,Exp_1,13,Test,Control_2,Bad,Mia,`The mystery box does not contain a yellow ball.',A-CD-A,a yellow ball,a yellow ball,a grey ball and a green ball,yellow,blue,grey,green,Bad,Good,3|1|2|5|8|4|7|6,-4.066876411437988,-4.376771926879883,-12.200628280639648,-13.130315780639648
Deganoetal_2024,Exp_1,14,Test,Control_4,Bad,Sam,`The mystery box does not contain a grey ball or a blue ball.',A-CD-A,a grey ball,a yellow and a green ball,a grey ball,grey,blue,yellow,green,Bad,Good,1|2|7|6|5|8|3|4,-4.370645046234131,-4.130490303039551,-13.111934661865234,-12.391469955444336
Deganoetal_2024,Exp_1,15,Test,Control_1,Good,Sam,`The mystery box contains a grey ball.',A-A-A,a grey ball,a grey ball,a grey ball,grey,blue,green,yellow,Bad,Good,6|1|7|4|8|3|5|2,-4.28856086730957,-4.041668891906738,-12.865682601928711,-12.125005722045898
Deganoetal_2024,Exp_1,16,Test,Control_1,Good,Sam,`The mystery box contains a yellow ball.',A-A-A,a yellow ball,a yellow ball,a yellow ball,yellow,grey,blue,green,Bad,Good,4|3|2|6|1|7|8|5,-4.431855201721191,-4.109107971191406,-13.295565605163574,-12.327323913574219
Deganoetal_2024,Exp_1,17,Test,Test,Target_2,Mia,`The mystery box contains a blue ball or a yellow ball.',A-AC-AD,a blue ball and a grey ball,a blue ball,a blue ball and a green ball,blue,yellow,green,grey,Bad,Good,4|3|6|2|5|1|7|8,-4.231415271759033,-4.422248363494873,-12.694245338439941,-13.266744613647461
Deganoetal_2024,Exp_1,18,Test,Test,Good-Excl,Sam,`The mystery box contains a blue ball or a yellow ball.',A-AB-B,a blue ball,a yellow ball,a blue ball and a yellow ball,blue,yellow,green,grey,Bad,Good,4|6|7|2|3|8|5|1,-4.388614654541016,-4.116481781005859,-13.165843963623047,-12.349445343017578
Deganoetal_2024,Exp_1,19,Test,Test,Good,Sam,`The mystery box contains a blue ball or a yellow ball.',A-AC-B,a yellow ball,a blue ball and a green ball,a blue ball,blue,yellow,green,grey,Bad,Good,7|3|2|1|8|5|4|6,-4.099155426025391,-4.317905426025391,-12.297465324401855,-12.953715324401855
Deganoetal_2024,Exp_1,20,Test,Test,Bad,Sam,`The mystery box contains a grey ball or a yellow ball.',A-CD-C,a grey ball,a green ball and a blue ball,a green ball,grey,yellow,green,blue,Bad,Good,7|1|8|6|2|3|5|4,-4.136991024017334,-4.327001571655273,-12.410972595214844,-12.98100471496582
Deganoetal_2024,Exp_1,21,Test,Control_4,Good,Mia,`The mystery box does not contain a blue ball or a yellow ball.',C-CD-C,a grey ball and a green ball,a grey ball,a grey ball,blue,yellow,grey,green,Bad,Good,3|6|7|1|8|5|2|4,-4.378909587860107,-4.16252326965332,-13.136728286743164,-12.487569808959961
Deganoetal_2024,Exp_1,22,Test,Test,Target_2,Sam,`The mystery box contains a blue ball or a grey ball.',A-AC-A,a blue ball,a blue ball,a blue ball and a green ball,blue,grey,green,yellow,Bad,Good,5|2|4|8|3|6|1|7,-4.1661553382873535,-4.358863830566406,-12.498465538024902,-13.076590538024902
Deganoetal_2024,Exp_1,23,Test,Test,Target_1,Mia,`The mystery box contains a blue ball or a grey ball.',A-AB-AB,a blue ball,a blue ball and a grey ball,a blue ball and a grey ball,blue,grey,green,yellow,Bad,Good,2|4|3|8|7|1|6|5,-4.339300632476807,-4.109003067016602,-13.017901420593262,-12.327008247375488
Deganoetal_2024,Exp_1,24,Test,Control_2,Bad,Sam,`The mystery box does not contain a blue ball.',A-CD-A,a blue ball,a blue ball,a grey ball and a yellow ball,blue,green,grey,yellow,Bad,Good,2|4|8|1|5|3|6|7,-4.4656877517700195,-4.1610002517700195,-13.397062301635742,-12.483000755310059
Deganoetal_2024,Exp_1,25,Test,Control_3,Good,Mia,`The mystery box contains a yellow ball and a blue ball.',AB-AB-AB,a yellow ball and a blue ball,a yellow ball and a blue ball,a yellow ball and a blue ball,yellow,blue,green,grey,Bad,Good,7|3|5|8|6|2|4|1,-4.084917068481445,-4.340125560760498,-12.254751205444336,-13.020376205444336
Deganoetal_2024,Exp_1,26,Test,Test,Target_1,Mia,`The mystery box contains a blue ball or a green ball.',A-AB-AB,a blue ball and a green ball,a blue ball,a blue ball and a green ball,blue,green,yellow,grey,Bad,Good,7|6|3|5|2|1|4|8,-4.254842758178711,-4.431926250457764,-12.764528274536133,-13.295778274536133
Deganoetal_2024,Exp_1,27,Test,Test,Bad,Mia,`The mystery box contains a grey ball or a green ball.',A-CD-C,a blue ball and a yellow ball,a grey ball,a blue ball,grey,green,blue,yellow,Bad,Good,6|7|2|8|5|3|4|1,-4.190062522888184,-4.424437522888184,-12.57018756866455,-13.27331256866455
Deganoetal_2024,Exp_1,28,Test,Test,Bad,Mia,`The mystery box contains a yellow ball or a green ball.',A-CD-C,a grey ball and a blue ball,a yellow ball,a grey ball,yellow,green,grey,blue,Bad,Good,7|1|4|6|2|5|3|8,-4.419412136077881,-4.206175804138184,-13.258235931396484,-12.618526458740234
Deganoetal_2024,Exp_1,29,Test,Test,Bad,Sam,`The mystery box contains a blue ball or a grey ball.',A-CD-C,a green ball,a green ball and a yellow ball,a blue ball,blue,grey,green,yellow,Bad,Good,3|7|6|8|2|1|5|4,-4.347653388977051,-4.106607437133789,-13.042960166931152,-12.319822311401367
Deganoetal_2024,Exp_1,30,Test,Control_1,Bad,Mia,`The mystery box contains a green ball.',A-CD-C,a grey ball,a green ball,a grey ball and a yellow ball,green,blue,grey,yellow,Bad,Good,8|5|3|7|1|2|6|4,-4.129242897033691,-4.337575912475586,-12.387727737426758,-13.012727737426758
Deganoetal_2024,Exp_1,31,Test,Control_2,Good,Mia,`The mystery box does not contain a yellow ball.',C-CD-C,a grey ball and a blue ball,a grey ball,a grey ball,yellow,green,grey,blue,Bad,Good,2|5|6|8|3|4|7|1,-4.1247429847717285,-4.4512248039245605,-12.374228477478027,-13.353673934936523
Deganoetal_2024,Exp_1,32,Test,Control_1,Bad,Sam,`The mystery box contains a blue ball.',A-CD-C,a green ball and a yellow ball,a green ball,a blue ball,blue,grey,green,yellow,Bad,Good,8|4|1|5|3|6|2|7,-4.060354709625244,-4.299938201904297,-12.181063652038574,-12.899813652038574
Deganoetal_2024,Exp_1,33,Test,Test,Good-Excl,Mia,`The mystery box contains a green ball or a yellow ball.',A-AB-B,a green ball and a yellow ball,a green ball,a yellow ball,green,yellow,grey,blue,Bad,Good,2|8|1|4|3|6|5|7,-4.511792182922363,-4.267000675201416,-13.53537654876709,-12.80100154876709
Deganoetal_2024,Exp_1,34,Test,Control_3,Bad,Mia,`The mystery box contains a yellow ball and a green ball.',AB-CD-C,a grey ball,a grey ball and a blue ball,a yellow and a green ball,yellow,green,grey,blue,Bad,Good,7|5|2|8|1|6|4|3,-4.485974311828613,-4.182017803192139,-13.45792293548584,-12.546052932739258
Deganoetal_2024,Exp_1,35,Test,Control_1,Bad,Mia,`The mystery box contains a grey ball.',A-CD-C,a blue ball,a blue ball and a yellow ball,a grey ball,grey,green,blue,yellow,Bad,Good,2|3|5|1|4|7|6|8,-4.350869178771973,-4.036283493041992,-13.052606582641602,-12.10884952545166
Deganoetal_2024,Exp_1,36,Test,Test,Target_1,Mia,`The mystery box contains a yellow ball or a grey ball.',A-AB-AB,a yellow ball and a grey ball,a yellow ball,a yellow ball and a grey ball,yellow,grey,green,blue,Bad,Good,3|4|2|7|8|6|1|5,-4.42906379699707,-4.18687629699707,-13.287191390991211,-12.560628890991211
Deganoetal_2024,Exp_1,37,Test,Control_3,Good,Sam,`The mystery box contains a grey ball and a green ball.',AB-AB-AB,a grey ball and a green ball,a grey ball and a green ball,a grey ball and a green ball,grey,green,blue,yellow,Bad,Good,6|5|4|3|7|8|2|1,-4.421353340148926,-4.151104927062988,-13.264059066772461,-12.453314781188965
Deganoetal_2024,Exp_1,38,Test,Control_4,Bad,Mia,`The mystery box does not contain a yellow ball or a green ball.',A-CD-A,a blue ball and a grey ball,a yellow ball,a yellow ball,yellow,green,blue,grey,Bad,Good,8|7|2|1|3|6|5|4,-4.191756248474121,-4.449568748474121,-12.575268745422363,-13.348706245422363
Deganoetal_2024,Exp_1,39,Test,Control_4,Bad,Sam,`The mystery box does not contain a green ball or a grey ball.',A-CD-A,a green ball,a green ball,a yellow ball and a blue ball,green,grey,yellow,blue,Bad,Good,6|1|5|8|7|2|3|4,-4.194459915161133,-4.4422149658203125,-12.583378791809082,-13.326644897460938
Deganoetal_2024,Exp_1,40,Test,Control_2,Bad,Sam,`The mystery box does not contain a blue ball.',A-CD-A,a blue ball,a blue ball,a grey ball and a green ball,blue,yellow,grey,green,Bad,Good,2|5|8|6|3|1|4|7,-4.100971698760986,-4.329320430755615,-12.3029146194458,-12.987960815429688
Deganoetal_2024,Exp_1,41,Test,Test,Good,Sam,`The mystery box contains a green ball or a yellow ball.',A-AC-B,a yellow ball,a green ball,a green ball and a grey ball,green,yellow,grey,blue,Bad,Good,6|8|5|3|1|2|4|7,-4.393303871154785,-4.13288688659668,-13.179910659790039,-12.398660659790039
Deganoetal_2024,Exp_1,42,Test,Control_4,Good,Sam,`The mystery box does not contain a blue ball or a green ball.',C-CD-C,a grey ball,a grey ball and a yellow ball,a grey ball,blue,green,grey,yellow,Bad,Good,8|2|6|4|7|3|1|5,-4.13628625869751,-4.3289947509765625,-12.408858299255371,-12.986983299255371
Deganoetal_2024,Exp_1,43,Test,Test,Bad,Sam,`The mystery box contains a blue ball or a grey ball.',A-CD-C,a yellow ball,a yellow and a green ball,a blue ball,blue,grey,yellow,green,Bad,Good,5|1|8|7|2|6|3|4,-4.3507161140441895,-4.0469560623168945,-13.05214786529541,-12.140867233276367
Deganoetal_2024,Exp_1,44,Test,Test,Target_2,Sam,`The mystery box contains a yellow ball or a green ball.',A-AC-AC,a yellow ball and a blue ball,a yellow ball,a yellow ball and a blue ball,yellow,green,blue,grey,Bad,Good,8|7|1|2|3|5|6|4,-4.05017614364624,-4.305384635925293,-12.150527954101562,-12.916152954101562
Deganoetal_2024,Exp_1,45,Test,Test,Target_1,Sam,`The mystery box contains a grey ball or a blue ball.',A-AB-A,a grey ball,a grey ball,a grey ball and a blue ball,grey,blue,yellow,green,Bad,Good,2|1|6|3|4|7|8|5,-4.360604286193848,-4.110362529754639,-13.081811904907227,-12.331087112426758
Deganoetal_2024,Exp_1,46,Test,Control_4,Good,Mia,`The mystery box does not contain a grey ball or a blue ball.',C-CD-C,a yellow ball,a yellow and a green ball,a yellow ball,grey,blue,yellow,green,Bad,Good,3|1|8|6|5|2|7|4,-4.163508415222168,-4.406614303588867,-12.490524291992188,-13.219841957092285
