Study,Experiment,Item_nr,Item_status,Sentence_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad
Deganoetal_2024,Exp_1,9,Test,Test,Target_1,Mia,`The mystery box contains a blue ball or a grey ball.',A-AB-A,a blue ball,a blue ball and a grey ball,a blue ball,blue,grey,green,yellow,Bad,Good,7|8|5|4|1|2|6|3,-26.44144630432129,-23.99222755432129,-26.44144630432129,-23.99222755432129
Deganoetal_2024,Exp_1,10,Test,Test,Target_2,Sam,`The mystery box contains a yellow ball or a blue ball.',A-AC-A,a yellow ball,a yellow ball and a grey ball,a yellow ball,yellow,blue,grey,green,Bad,Good,6|5|1|8|7|2|4|3,-26.543020248413086,-23.222707748413086,-26.543020248413086,-23.222707748413086
Deganoetal_2024,Exp_1,11,Test,Test,Target_2,Mia,`The mystery box contains a grey ball or a blue ball.',A-AC-AD,a grey ball and a yellow ball,a grey ball,a grey ball and a green ball,grey,blue,green,yellow,Bad,Good,5|2|8|7|1|6|3|4,-27.748077392578125,-23.859405517578125,-27.748077392578125,-23.859405517578125
Deganoetal_2024,Exp_1,12,Test,Test,Target_2,Mia,`The mystery box contains a green ball or a blue ball.',A-AC-AC,a green ball and a yellow ball,a green ball and a yellow ball,a green ball,green,blue,yellow,grey,Bad,Good,7|2|5|3|4|8|6|1,-27.277395248413086,-24.328176498413086,-27.277395248413086,-24.328176498413086
Deganoetal_2024,Exp_1,13,Test,Control_2,Bad,Mia,`The mystery box does not contain a yellow ball.',A-CD-A,a yellow ball,a yellow ball,a grey ball and a green ball,yellow,blue,grey,green,Bad,Good,5|2|8|7|1|4|6|3,-26.99222755432129,-23.67972755432129,-26.99222755432129,-23.67972755432129
Deganoetal_2024,Exp_1,14,Test,Control_4,Bad,Sam,`The mystery box does not contain a grey ball or a blue ball.',A-CD-A,a grey ball,a yellow and a green ball,a grey ball,grey,blue,yellow,green,Bad,Good,5|4|6|8|1|3|7|2,-26.570350646972656,-24.566444396972656,-26.570350646972656,-24.566444396972656
Deganoetal_2024,Exp_1,15,Test,Control_1,Good,Sam,`The mystery box contains a grey ball.',A-A-A,a grey ball,a grey ball,a grey ball,grey,blue,green,yellow,Bad,Good,4|7|2|5|6|8|3|1,-24.69536781311035,-23.84771156311035,-24.69536781311035,-23.84771156311035
Deganoetal_2024,Exp_1,16,Test,Control_1,Good,Sam,`The mystery box contains a yellow ball.',A-A-A,a yellow ball,a yellow ball,a yellow ball,yellow,grey,blue,green,Bad,Good,5|7|4|3|8|2|6|1,-25.054746627807617,-24.218809127807617,-25.054746627807617,-24.218809127807617
Deganoetal_2024,Exp_1,17,Test,Test,Target_2,Mia,`The mystery box contains a blue ball or a yellow ball.',A-AC-AD,a blue ball and a grey ball,a blue ball,a blue ball and a green ball,blue,yellow,green,grey,Bad,Good,3|8|7|4|6|2|1|5,-26.820344924926758,-22.835969924926758,-26.820344924926758,-22.835969924926758
Deganoetal_2024,Exp_1,18,Test,Test,Good-Excl,Sam,`The mystery box contains a blue ball or a yellow ball.',A-AB-B,a blue ball,a yellow ball,a blue ball and a yellow ball,blue,yellow,green,grey,Bad,Good,1|8|2|7|5|6|3|4,-26.277376174926758,-24.351594924926758,-26.277376174926758,-24.351594924926758
Deganoetal_2024,Exp_1,19,Test,Test,Good,Sam,`The mystery box contains a blue ball or a yellow ball.',A-AC-B,a yellow ball,a blue ball and a green ball,a blue ball,blue,yellow,green,grey,Bad,Good,7|6|3|8|5|2|4|1,-26.195375442504883,-23.851625442504883,-26.195375442504883,-23.851625442504883
Deganoetal_2024,Exp_1,20,Test,Test,Bad,Sam,`The mystery box contains a grey ball or a yellow ball.',A-CD-C,a grey ball,a green ball and a blue ball,a green ball,grey,yellow,green,blue,Bad,Good,3|2|1|5|6|4|7|8,-26.148488998413086,-23.734426498413086,-26.148488998413086,-23.734426498413086
Deganoetal_2024,Exp_1,21,Test,Control_4,Good,Mia,`The mystery box does not contain a blue ball or a yellow ball.',C-CD-C,a grey ball and a green ball,a grey ball,a grey ball,blue,yellow,grey,green,Bad,Good,6|4|2|1|5|3|8|7,-26.62114143371582,-23.71879768371582,-26.62114143371582,-23.71879768371582
Deganoetal_2024,Exp_1,22,Test,Test,Target_2,Sam,`The mystery box contains a blue ball or a grey ball.',A-AC-A,a blue ball,a blue ball,a blue ball and a green ball,blue,grey,green,yellow,Bad,Good,4|8|6|7|2|5|1|3,-26.562543869018555,-23.121137619018555,-26.562543869018555,-23.121137619018555
Deganoetal_2024,Exp_1,23,Test,Test,Target_1,Mia,`The mystery box contains a blue ball or a grey ball.',A-AB-AB,a blue ball,a blue ball and a grey ball,a blue ball and a grey ball,blue,grey,green,yellow,Bad,Good,8|4|7|2|3|1|5|6,-27.238340377807617,-24.851621627807617,-27.238340377807617,-24.851621627807617
Deganoetal_2024,Exp_1,24,Test,Control_2,Bad,Sam,`The mystery box does not contain a blue ball.',A-CD-A,a blue ball,a blue ball,a grey ball and a yellow ball,blue,green,grey,yellow,Bad,Good,2|8|3|4|1|7|5|6,-26.91023063659668,-23.34382438659668,-26.91023063659668,-23.34382438659668
Deganoetal_2024,Exp_1,25,Test,Control_3,Good,Mia,`The mystery box contains a yellow ball and a blue ball.',AB-AB-AB,a yellow ball and a blue ball,a yellow ball and a blue ball,a yellow ball and a blue ball,yellow,blue,green,grey,Bad,Good,1|3|7|2|4|6|5|8,-25.64459991455078,-23.96491241455078,-25.64459991455078,-23.96491241455078
Deganoetal_2024,Exp_1,26,Test,Test,Target_1,Mia,`The mystery box contains a blue ball or a green ball.',A-AB-AB,a blue ball and a green ball,a blue ball,a blue ball and a green ball,blue,green,yellow,grey,Bad,Good,6|2|5|7|1|4|8|3,-27.043012619018555,-24.816450119018555,-27.043012619018555,-24.816450119018555
Deganoetal_2024,Exp_1,27,Test,Test,Bad,Mia,`The mystery box contains a grey ball or a green ball.',A-CD-C,a blue ball and a yellow ball,a grey ball,a blue ball,grey,green,blue,yellow,Bad,Good,1|3|7|2|8|5|6|4,-27.222700119018555,-23.609418869018555,-27.222700119018555,-23.609418869018555
Deganoetal_2024,Exp_1,28,Test,Test,Bad,Mia,`The mystery box contains a yellow ball or a green ball.',A-CD-C,a grey ball and a blue ball,a yellow ball,a grey ball,yellow,green,grey,blue,Bad,Good,7|2|6|3|1|5|4|8,-25.878948211669922,-23.214885711669922,-25.878948211669922,-23.214885711669922
Deganoetal_2024,Exp_1,29,Test,Test,Bad,Sam,`The mystery box contains a blue ball or a grey ball.',A-CD-C,a green ball,a green ball and a yellow ball,a blue ball,blue,grey,green,yellow,Bad,Good,1|8|2|5|6|7|3|4,-27.003936767578125,-23.894561767578125,-27.003936767578125,-23.894561767578125
