Study,Experiment,Modal_flavor,Item_nr,Item_status,Block,Quantifier_type,Sentence_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad
Martyetal_2023,Exp_1,Epistemic,9,Test,Block_A,Nominal,Control_1,Good,Mia,Every visible box contains a yellow ball.,A-A-A,a yellow ball,a yellow ball,a yellow ball,yellow,grey,blue,green,Bad,Good,62|4|63|60|1|3|58|6|8|61|59|2|64|5|7|57,-1.5048813819885254,-0.27050644159317017,-1.5048813819885254,-0.27050644159317017
Martyetal_2023,Exp_1,Epistemic,10,Test,Block_A,Nominal,Test,Target_1,Mia,Every visible box contains a yellow ball or a green ball.,A-AB-AB,a yellow and a green ball,a yellow ball,a yellow and a green ball,yellow,green,grey,blue,Bad,Good,2|4|64|5|59|63|57|7|3|6|1|62|60|58|61|8,-0.9348849058151245,-0.5286349058151245,-0.9348849058151245,-0.5286349058151245
Martyetal_2023,Exp_1,Epistemic,11,Test,Block_A,Nominal,Control_1,Bad,Mia,Every visible box contains a grey ball.,A-CD-C,a green ball and a yellow ball,a green ball,a grey ball,grey,blue,green,yellow,Bad,Good,57|58|5|4|6|3|61|62|8|63|2|7|60|59|1|64,-1.0762287378311157,-0.43560370802879333,-1.0762287378311157,-0.43560370802879333
Martyetal_2023,Exp_1,Epistemic,12,Test,Block_A,Nominal,Control_2,Good,Sam,Every visible box contains a grey ball and a green ball.,AB-AB-AB,a grey ball and a green ball,a grey ball and a green ball,a grey ball and a green ball,grey,green,yellow,blue,Bad,Good,4|62|2|1|7|60|61|5|58|3|64|63|57|59|6|8,-0.5773577690124512,-0.8586077690124512,-0.5773577690124512,-0.8586077690124512
Martyetal_2023,Exp_1,Epistemic,13,Test,Block_A,Nominal,Control_3,Bad,Mia,No visible box contains a yellow ball.,A-CD-A,a yellow ball,a yellow ball,a grey ball and a blue ball,yellow,green,grey,blue,Bad,Good,58|8|57|61|7|3|6|60|5|59|63|62|64|1|4|2,-1.0458118915557861,-0.48331189155578613,-1.0458118915557861,-0.48331189155578613
Martyetal_2023,Exp_1,Epistemic,14,Test,Block_A,Nominal,Test,Target_1,Sam,Every visible box contains a yellow ball or a grey ball.,A-AB-A,a yellow ball,a yellow ball and a grey ball,a yellow ball,yellow,grey,blue,green,Bad,Good,1|62|61|58|5|63|57|7|6|4|59|64|8|3|60|2,-0.966232419013977,-0.513107419013977,-0.966232419013977,-0.513107419013977
Martyetal_2023,Exp_1,Epistemic,15,Test,Block_A,Nominal,Test,Good,Sam,Every visible box contains a green ball or a grey ball.,A-AB-B,a grey ball,a green ball and a grey ball,a green ball,green,grey,blue,yellow,Bad,Good,1|63|8|59|3|61|2|58|62|4|5|64|7|6|60|57,-0.8806416392326355,-0.5681416392326355,-0.8806416392326355,-0.5681416392326355
Martyetal_2023,Exp_1,Epistemic,16,Test,Block_A,Nominal,Control_3,Good,Sam,No visible box contains a green ball.,C-CD-C,a grey ball,a grey ball and a blue ball,a grey ball,green,yellow,grey,blue,Bad,Good,61|63|7|62|8|58|3|4|59|57|64|60|2|5|6|1,-0.8383427262306213,-0.6039677262306213,-0.8383427262306213,-0.6039677262306213
Martyetal_2023,Exp_1,Epistemic,17,Test,Block_A,Nominal,Control_4,Good,Sam,No visible box contains a green ball or a yellow ball.,C-CD-C,a blue ball,a blue ball,a blue ball and a grey ball,green,yellow,blue,grey,Bad,Good,61|59|2|64|58|7|3|6|5|57|8|60|63|1|62|4,-0.799882173538208,-0.643632173538208,-0.799882173538208,-0.643632173538208
Martyetal_2023,Exp_1,Epistemic,18,Test,Block_A,Nominal,Test,Bad,Sam,Every visible box contains a blue ball or a yellow ball.,A-CD-C,a green ball,a green ball and a grey ball,a blue ball,blue,yellow,green,grey,Bad,Good,5|58|62|63|59|57|7|61|64|60|6|1|2|4|8|3,-0.9181180000305176,-0.5431180000305176,-0.9181180000305176,-0.5431180000305176
