Study,Experiment,Item_nr,Item_status,Negation,Polarity,Inference_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad
Martyetal_2022,Exp_6,25,Test,Low,Negative,SI,Bad,Sam,It is possible that the mystery box does not contain a grey ball.,A-A-A,a grey ball,a grey ball,a grey ball,grey,blue,yellow,green,Bad,Good,13|19|7|20|15|21|8|2|14|22|24|3|5|4|23|11|9|12|1|10|6|17|18|16,-12.933796882629395,-11.629109382629395,-12.933796882629395,-11.629109382629395
Martyetal_2022,Exp_6,26,Test,Low,Positive,FC,Good,Sam,It is possible that either the mystery box contains a green ball or it contains a yellow ball.,A-C-B,a green ball,a grey ball,a yellow ball,green,yellow,grey,blue,Bad,Good,12|5|15|1|2|3|13|4|8|14|16|23|18|10|20|21|11|7|9|19|6|17|22|24,-13.190422058105469,-11.350578308105469,-13.190422058105469,-11.350578308105469
Martyetal_2022,Exp_6,27,Test,Low,Positive,SI,Good,Mia,It is possible that the mystery box contains a green ball.,A-D-C,a green ball,a grey ball,a blue ball,green,yellow,blue,grey,Bad,Good,4|3|23|13|7|8|2|16|12|19|9|6|24|21|17|5|14|20|11|18|22|10|15|1,-13.104674339294434,-12.003111839294434,-13.104674339294434,-12.003111839294434
Martyetal_2022,Exp_6,28,Test,Low,Positive,DIST,Bad,Sam,It is certain that either the mystery box contains a green ball or it contains a yellow ball.,A-C-B,a green ball,a grey ball,a yellow ball,green,yellow,grey,blue,Bad,Good,8|6|17|10|7|23|24|21|15|12|2|9|1|14|11|19|4|22|3|20|16|18|5|13,-13.328189849853516,-11.671939849853516,-13.328189849853516,-11.671939849853516
Martyetal_2022,Exp_6,29,Test,Low,Positive,FC,Bad,Sam,It is possible that either the mystery box contains a grey ball or it contains a blue ball.,D-C-D,a green ball,a yellow ball,a green ball,grey,blue,yellow,green,Bad,Good,17|9|15|18|3|21|1|5|14|19|11|10|24|2|22|13|16|20|6|7|23|12|8|4,-12.852587699890137,-11.407275199890137,-12.852587699890137,-11.407275199890137
Martyetal_2022,Exp_6,30,Test,Low,Positive,II,Target,Mia,Either the mystery box contains a green ball or it contains a blue ball.,A-A-A,a green ball,a green ball,a green ball,green,blue,yellow,grey,Bad,Good,23|3|12|9|13|10|19|4|22|7|16|8|15|17|6|20|18|1|11|14|24|2|5|21,-13.037015914916992,-11.427640914916992,-13.037015914916992,-11.427640914916992
Martyetal_2022,Exp_6,31,Test,Low,Negative,DIST,Bad,Sam,It is certain that either the mystery box does not contain a blue ball or it does not contain a yellow ball.,A-AB-B,a blue ball,a blue ball and a yellow ball,a yellow ball,blue,yellow,green,grey,Bad,Good,21|8|22|19|11|5|15|24|17|12|9|4|14|6|1|16|7|20|18|2|23|3|10|13,-13.047032356262207,-11.461094856262207,-13.047032356262207,-11.461094856262207
Martyetal_2022,Exp_6,32,Test,Low,Negative,DIST,Good,Mia,It is certain that either the mystery box does not contain a green ball or it does not contain a blue ball.,A-B-A,a green ball,a blue ball,a green ball,green,blue,yellow,grey,Bad,Good,13|1|4|15|19|5|6|11|14|17|21|12|22|24|16|23|3|2|7|9|18|8|10|20,-12.965420722961426,-11.320889472961426,-12.965420722961426,-11.320889472961426
Martyetal_2022,Exp_6,33,Test,Low,Positive,FC,Bad,Sam,It is possible that either the mystery box contains a blue ball or it contains a yellow ball.,D-C-D,a grey ball,a green ball,a grey ball,blue,yellow,green,grey,Bad,Good,23|18|19|21|17|3|9|13|15|22|20|5|12|16|24|1|6|7|2|11|14|8|4|10,-13.248847007751465,-11.549628257751465,-13.248847007751465,-11.549628257751465
Martyetal_2022,Exp_6,34,Test,Low,Negative,II,Good,Mia,Either the mystery box does not contain a grey ball or it does not contain a green ball.,A-B-A,a grey ball,a green ball,a grey ball,grey,green,yellow,blue,Bad,Good,12|18|22|6|23|5|11|17|15|3|13|8|21|9|19|16|4|24|1|14|20|2|7|10,-13.117176055908203,-11.496082305908203,-13.117176055908203,-11.496082305908203
