Study,Experiment,Modal_flavor,Item_nr,Item_status,Block,Quantifier_type,Sentence_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad
Martyetal_2023,Exp_1,Epistemic,9,Test,Block_A,Nominal,Control_1,Good,Mia,Every visible box contains a yellow ball.,A-A-A,a yellow ball,a yellow ball,a yellow ball,yellow,grey,blue,green,Bad,Good,64|2|61|59|8|60|62|63|57|4|6|1|5|3|58|7,-8.281594276428223,-32.15384292602539,-8.281594276428223,-32.15384292602539
Martyetal_2023,Exp_1,Epistemic,10,Test,Block_A,Nominal,Test,Target_1,Mia,Every visible box contains a yellow ball or a green ball.,A-AB-AB,a yellow and a green ball,a yellow ball,a yellow and a green ball,yellow,green,grey,blue,Bad,Good,59|60|62|3|2|61|58|8|63|5|6|4|57|1|7|64,-8.470131874084473,-25.284025192260742,-8.470131874084473,-25.284025192260742
Martyetal_2023,Exp_1,Epistemic,11,Test,Block_A,Nominal,Control_1,Bad,Mia,Every visible box contains a grey ball.,A-CD-C,a green ball and a yellow ball,a green ball,a grey ball,grey,blue,green,yellow,Bad,Good,60|7|5|59|57|64|1|61|4|3|2|8|6|58|62|63,-47.213382720947266,-13.22977066040039,-47.213382720947266,-13.22977066040039
Martyetal_2023,Exp_1,Epistemic,12,Test,Block_A,Nominal,Control_2,Good,Sam,Every visible box contains a grey ball and a green ball.,AB-AB-AB,a grey ball and a green ball,a grey ball and a green ball,a grey ball and a green ball,grey,green,yellow,blue,Bad,Good,63|61|5|58|6|62|59|2|4|1|8|64|60|7|3|57,-8.320096015930176,-27.147258758544922,-8.320096015930176,-27.147258758544922
Martyetal_2023,Exp_1,Epistemic,13,Test,Block_A,Nominal,Control_3,Bad,Mia,No visible box contains a yellow ball.,A-CD-A,a yellow ball,a yellow ball,a grey ball and a blue ball,yellow,green,grey,blue,Bad,Good,4|58|2|57|6|3|61|7|64|63|5|60|1|8|62|59,-24.173646926879883,-18.451173782348633,-24.173646926879883,-18.451173782348633
Martyetal_2023,Exp_1,Epistemic,14,Test,Block_A,Nominal,Test,Target_1,Sam,Every visible box contains a yellow ball or a grey ball.,A-AB-A,a yellow ball,a yellow ball and a grey ball,a yellow ball,yellow,grey,blue,green,Bad,Good,64|1|8|57|62|4|58|5|6|2|61|59|63|60|7|3,-14.073057174682617,-30.490190505981445,-14.073057174682617,-30.490190505981445
Martyetal_2023,Exp_1,Epistemic,15,Test,Block_A,Nominal,Test,Good,Sam,Every visible box contains a green ball or a grey ball.,A-AB-B,a grey ball,a green ball and a grey ball,a green ball,green,grey,blue,yellow,Bad,Good,6|60|1|61|57|5|3|2|59|7|8|64|63|58|4|62,-8.946142196655273,-28.759305953979492,-8.946142196655273,-28.759305953979492
Martyetal_2023,Exp_1,Epistemic,16,Test,Block_A,Nominal,Control_3,Good,Sam,No visible box contains a green ball.,C-CD-C,a grey ball,a grey ball and a blue ball,a grey ball,green,yellow,grey,blue,Bad,Good,5|7|8|3|61|58|64|2|1|62|59|4|57|60|6|63,-10.80715560913086,-26.772584915161133,-10.80715560913086,-26.772584915161133
Martyetal_2023,Exp_1,Epistemic,17,Test,Block_A,Nominal,Control_4,Good,Sam,No visible box contains a green ball or a yellow ball.,C-CD-C,a blue ball,a blue ball,a blue ball and a grey ball,green,yellow,blue,grey,Bad,Good,60|62|61|58|3|8|59|64|63|1|57|6|2|7|5|4,-14.615987777709961,-20.971643447875977,-14.615987777709961,-20.971643447875977
Martyetal_2023,Exp_1,Epistemic,18,Test,Block_A,Nominal,Test,Bad,Sam,Every visible box contains a blue ball or a yellow ball.,A-CD-C,a green ball,a green ball and a grey ball,a blue ball,blue,yellow,green,grey,Bad,Good,2|57|8|64|61|7|60|62|4|3|63|58|6|59|5|1,-48.5587158203125,-17.526700973510742,-48.5587158203125,-17.526700973510742
Martyetal_2023,Exp_1,Epistemic,19,Test,Block_A,Nominal,Control_1,Good,Mia,Every visible box contains a grey ball.,A-A-A,a grey ball,a grey ball,a grey ball,grey,blue,yellow,green,Bad,Good,64|1|57|58|5|63|4|3|6|62|59|7|60|61|8|2,-11.63508129119873,-21.67112159729004,-11.63508129119873,-21.67112159729004
Martyetal_2023,Exp_1,Epistemic,20,Test,Block_A,Nominal,Test,Good,Mia,Every visible box contains a green ball or a yellow ball.,A-AB-B,a green ball,a yellow ball,a green ball and a yellow ball,green,yellow,blue,grey,Bad,Good,4|57|6|2|58|8|3|7|60|64|5|61|63|62|1|59,-11.186081886291504,-24.325708389282227,-11.186081886291504,-24.325708389282227
Martyetal_2023,Exp_1,Epistemic,21,Test,Block_A,Nominal,Control_4,Good,Sam,No visible box contains a green ball or a yellow ball.,C-CD-C,a blue ball,a blue ball and a grey ball,a blue ball,green,yellow,blue,grey,Bad,Good,58|60|57|2|1|4|62|5|63|3|8|6|7|59|64|61,-14.825196266174316,-25.16000747680664,-14.825196266174316,-25.16000747680664
Martyetal_2023,Exp_1,Epistemic,22,Test,Block_A,Nominal,Test,Target_1,Sam,Every visible box contains a green ball or a yellow ball.,A-AB-A,a green ball,a green ball,a green ball and a yellow ball,green,yellow,grey,blue,Bad,Good,64|59|57|61|3|58|1|8|4|62|5|63|7|2|6|60,-20.674062728881836,-24.146987915039062,-20.674062728881836,-24.146987915039062
Martyetal_2023,Exp_1,Epistemic,23,Test,Block_A,Nominal,Control_4,Bad,Mia,No visible box contains a grey ball or a blue ball.,A-CD-A,a grey ball,a green ball and a yellow ball,a grey ball,grey,blue,green,yellow,Bad,Good,57|59|8|61|5|60|1|7|58|6|2|4|63|62|64|3,-16.428621292114258,-19.67109489440918,-16.428621292114258,-19.67109489440918
Martyetal_2023,Exp_1,Epistemic,24,Test,Block_A,Nominal,Control_2,Bad,Mia,Every visible box contains a green ball and a blue ball.,AB-CD-C,a yellow ball,a yellow ball and a grey ball,a green ball and a blue ball,green,blue,yellow,grey,Bad,Good,64|5|62|2|63|57|8|7|58|3|1|4|60|59|6|61,-51.33867645263672,-20.20332145690918,-51.33867645263672,-20.20332145690918
Martyetal_2023,Exp_1,Epistemic,25,Test,Block_A,Nominal,Test,Target_2,Sam,Every visible box contains a yellow ball or a green ball.,A-AC-A,a yellow ball,a yellow ball and a blue ball,a yellow ball,yellow,green,blue,grey,Bad,Good,61|6|4|58|59|7|2|5|3|60|8|57|64|63|1|62,-16.65990447998047,-23.79112434387207,-16.65990447998047,-23.79112434387207
Martyetal_2023,Exp_1,Epistemic,26,Test,Block_A,Nominal,Control_3,Bad,Mia,No visible box contains a grey ball.,A-CD-A,a grey ball,a grey ball,a yellow ball and a blue ball,grey,green,yellow,blue,Bad,Good,63|3|61|1|6|8|5|7|62|59|58|2|64|57|4|60,-46.03215026855469,-20.504873275756836,-46.03215026855469,-20.504873275756836
Martyetal_2023,Exp_1,Epistemic,27,Test,Block_A,Nominal,Test,Target_1,Sam,Every visible box contains a blue ball or a grey ball.,A-AB-AB,a blue ball and a grey ball,a blue ball,a blue ball and a grey ball,blue,grey,green,yellow,Bad,Good,8|2|60|4|57|6|1|58|5|3|62|64|63|61|7|59,-9.57870101928711,-30.264324188232422,-9.57870101928711,-30.264324188232422
Martyetal_2023,Exp_1,Epistemic,28,Test,Block_A,Nominal,Control_4,Bad,Mia,No visible box contains a grey ball or a green ball.,A-CD-A,a grey ball,a grey ball,a yellow ball and a blue ball,grey,green,yellow,blue,Bad,Good,5|58|61|8|59|63|2|3|62|4|64|57|1|7|60|6,-12.762130737304688,-20.93987464904785,-12.762130737304688,-20.93987464904785
Martyetal_2023,Exp_1,Epistemic,29,Test,Block_A,Nominal,Test,Bad,Mia,Every visible box contains a green ball or a grey ball.,A-CD-C,a blue ball,a blue ball and a yellow ball,a green ball,green,grey,blue,yellow,Bad,Good,61|7|63|4|5|2|59|57|62|3|8|58|64|60|1|6,-48.59675216674805,-20.686647415161133,-48.59675216674805,-20.686647415161133
Martyetal_2023,Exp_1,Epistemic,30,Test,Block_A,Nominal,Test,Target_2,Sam,Every visible box contains a green ball or a blue ball.,A-AC-A,a green ball,a green ball and a yellow ball,a green ball,green,blue,yellow,grey,Bad,Good,6|2|5|62|59|60|64|58|61|3|63|7|8|4|57|1,-19.13236427307129,-24.404123306274414,-19.13236427307129,-24.404123306274414
Martyetal_2023,Exp_1,Epistemic,31,Test,Block_A,Nominal,Test,Good,Mia,Every visible box contains a blue ball or a grey ball.,A-AB-B,a blue ball and a grey ball,a grey ball,a blue ball,blue,grey,yellow,green,Bad,Good,2|8|3|4|58|62|1|63|64|57|7|60|59|61|6|5,-11.889348983764648,-25.408924102783203,-11.889348983764648,-25.408924102783203
