Study,Experiment,Item_nr,Item_status,Sentence_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad
Deganoetal_2024,Exp_2,9,Test,Control_2,Bad,Mia,`The mystery box does not contain a grey ball.',A-CD-A,a grey ball,a grey ball,a blue ball and a green ball,grey,yellow,blue,green,Bad,Good,3|2|4|1|8|5|7|6,-25.910160064697266,-27.128910064697266,-25.910160064697266,-27.128910064697266
Deganoetal_2024,Exp_2,10,Test,Control_3,Good,Sam,`The mystery box contains a yellow ball and a blue ball.',AB-AB-AB,a yellow ball and a blue ball,a yellow ball and a blue ball,a yellow ball and a blue ball,yellow,blue,grey,green,Bad,Good,7|3|2|6|4|1|5|8,-26.173831939697266,-26.839847564697266,-26.173831939697266,-26.839847564697266
Deganoetal_2024,Exp_2,11,Test,Control_4,Good,Sam,`The mystery box does not contain a grey ball or a blue ball.',C-CD-C,a green ball,a green ball and a yellow ball,a green ball,grey,blue,green,yellow,Bad,Good,8|1|4|3|2|7|6|5,-26.099613189697266,-27.087894439697266,-26.099613189697266,-27.087894439697266
Deganoetal_2024,Exp_2,12,Test,Test,Good,Mia,`The mystery box contains a green ball or a blue ball.',A-AA-B,a green ball and a green ball,a blue ball,a green ball,green,blue,grey,yellow,Bad,Good,5|6|1|8|7|4|3|2,-26.1621150970459,-27.7319393157959,-26.1621150970459,-27.7319393157959
Deganoetal_2024,Exp_2,13,Test,Control_1,Good,Sam,`The mystery box contains a green ball.',A-A-A,a green ball,a green ball,a green ball,green,grey,yellow,blue,Bad,Good,6|7|3|2|8|4|5|1,-26.301761627197266,-27.293949127197266,-26.301761627197266,-27.293949127197266
Deganoetal_2024,Exp_2,14,Test,Control_4,Good,Mia,`The mystery box does not contain a green ball or a blue ball.',C-CD-C,a grey ball,a grey ball,a grey ball and a yellow ball,green,blue,grey,yellow,Bad,Good,5|1|2|4|7|8|3|6,-26.06446075439453,-27.04004669189453,-26.06446075439453,-27.04004669189453
Deganoetal_2024,Exp_2,15,Test,Test,Good,Mia,`The mystery box contains a blue ball or a green ball.',A-AA-B,a green ball,a blue ball,a blue ball and a blue ball,blue,green,yellow,grey,Bad,Good,8|3|6|5|2|4|1|7,-25.9726619720459,-26.9404354095459,-25.9726619720459,-26.9404354095459
Deganoetal_2024,Exp_2,16,Test,Test,Bad,Sam,`The mystery box contains a green ball or a grey ball.',A-CD-B,a green ball,a yellow ball and a blue ball,a grey ball,green,grey,yellow,blue,Bad,Good,2|6|7|1|3|8|4|5,-25.714847564697266,-27.017581939697266,-25.714847564697266,-27.017581939697266
Deganoetal_2024,Exp_2,17,Test,Control_1,Bad,Mia,`The mystery box contains a green ball.',A-CD-C,a green ball,a grey ball,a grey ball and a yellow ball,green,blue,grey,yellow,Bad,Good,4|2|3|8|5|1|7|6,-25.34180450439453,-26.78028106689453,-25.34180450439453,-26.78028106689453
Deganoetal_2024,Exp_2,18,Test,Control_4,Bad,Mia,`The mystery box does not contain a grey ball or a green ball.',A-CD-B,a grey ball,a green ball,a yellow ball and a blue ball,grey,green,yellow,blue,Bad,Good,4|8|5|2|1|7|3|6,-25.8945369720459,-27.0185604095459,-25.8945369720459,-27.0185604095459
Deganoetal_2024,Exp_2,19,Test,Control_2,Good,Sam,`The mystery box does not contain a green ball.',C-CD-C,a blue ball,a blue ball and a yellow ball,a blue ball,green,grey,blue,yellow,Bad,Good,1|2|5|4|7|6|8|3,-26.093753814697266,-26.829105377197266,-26.093753814697266,-26.829105377197266
Deganoetal_2024,Exp_2,20,Test,Test,Target_2,Sam,`The mystery box contains a green ball or a grey ball.',A-AA-AA,a green ball and a green ball,a green ball,a green ball and a green ball,green,grey,yellow,blue,Bad,Good,8|4|1|6|5|2|7|3,-25.8632869720459,-27.2627010345459,-25.8632869720459,-27.2627010345459
Deganoetal_2024,Exp_2,21,Test,Test,Bad,Mia,`The mystery box contains a grey ball or a green ball.',A-CD-B,a green ball,a blue ball and a yellow ball,a grey ball,grey,green,blue,yellow,Bad,Good,5|8|4|6|3|2|7|1,-26.2500057220459,-27.4702205657959,-26.2500057220459,-27.4702205657959
Deganoetal_2024,Exp_2,22,Test,Test,Good,Mia,`The mystery box contains a grey ball or a yellow ball.',A-AA-B,a yellow ball,a grey ball,a grey ball and a grey ball,grey,yellow,blue,green,Bad,Good,4|1|2|8|7|5|3|6,-25.97461700439453,-26.72754669189453,-25.97461700439453,-26.72754669189453
Deganoetal_2024,Exp_2,23,Test,Control_3,Good,Sam,`The mystery box contains a blue ball and a yellow ball.',AB-AB-AB,a blue ball and a yellow ball,a blue ball and a yellow ball,a blue ball and a yellow ball,blue,yellow,green,grey,Bad,Good,3|5|1|8|7|2|6|4,-26.1679744720459,-27.2959041595459,-26.1679744720459,-27.2959041595459
Deganoetal_2024,Exp_2,24,Test,Test,Target_2,Sam,`The mystery box contains a green ball or a grey ball.',A-AA-A,a green ball,a green ball and a green ball,a green ball,green,grey,blue,yellow,Bad,Good,1|5|4|8|2|3|7|6,-25.2324275970459,-26.9858455657959,-25.2324275970459,-26.9858455657959
Deganoetal_2024,Exp_2,25,Test,Control_1,Good,Sam,`The mystery box contains a blue ball.',A-A-A,a blue ball,a blue ball,a blue ball,blue,green,yellow,grey,Bad,Good,8|6|1|5|2|4|7|3,-25.888675689697266,-26.285160064697266,-25.888675689697266,-26.285160064697266
Deganoetal_2024,Exp_2,26,Test,Control_3,Bad,Mia,`The mystery box contains a blue ball and a grey ball.',AB-CD-C,a blue ball and a grey ball,a yellow ball,a yellow and a green ball,blue,grey,yellow,green,Bad,Good,4|1|6|5|2|8|7|3,-26.2832088470459,-26.9375057220459,-26.2832088470459,-26.9375057220459
Deganoetal_2024,Exp_2,27,Test,Test,Target_1,Mia,`The mystery box contains a blue ball or a yellow ball.',A-AB-AB,a blue ball and a yellow ball,a blue ball and a yellow ball,a blue ball,blue,yellow,green,grey,Bad,Good,5|3|8|2|6|4|7|1,-26.08789825439453,-26.87305450439453,-26.08789825439453,-26.87305450439453
