Study,Experiment,Modal_flavor,Item_nr,Item_status,Block,Quantifier_type,Sentence_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad
Martyetal_2023,Exp_1,Epistemic,9,Test,Block_A,Nominal,Control_1,Good,Mia,Every visible box contains a yellow ball.,A-A-A,a yellow ball,a yellow ball,a yellow ball,yellow,grey,blue,green,Bad,Good,58|63|64|59|5|8|6|3|1|2|61|4|60|7|62|57,-7.94921875,-10.0703125,-7.94921875,-10.0703125
Martyetal_2023,Exp_1,Epistemic,10,Test,Block_A,Nominal,Test,Target_1,Mia,Every visible box contains a yellow ball or a green ball.,A-AB-AB,a yellow and a green ball,a yellow ball,a yellow and a green ball,yellow,green,grey,blue,Bad,Good,6|3|1|7|59|62|5|63|64|2|60|8|57|58|61|4,-7.5,-9.9921875,-7.5,-9.9921875
Martyetal_2023,Exp_1,Epistemic,11,Test,Block_A,Nominal,Control_1,Bad,Mia,Every visible box contains a grey ball.,A-CD-C,a green ball and a yellow ball,a green ball,a grey ball,grey,blue,green,yellow,Bad,Good,6|57|60|7|63|1|59|8|5|58|62|2|61|3|64|4,-7.04296875,-9.40625,-7.04296875,-9.40625
Martyetal_2023,Exp_1,Epistemic,12,Test,Block_A,Nominal,Control_2,Good,Sam,Every visible box contains a grey ball and a green ball.,AB-AB-AB,a grey ball and a green ball,a grey ball and a green ball,a grey ball and a green ball,grey,green,yellow,blue,Bad,Good,6|7|2|4|1|8|59|3|5|60|64|61|58|62|63|57,-8.0625,-10.375,-8.0625,-10.375
Martyetal_2023,Exp_1,Epistemic,13,Test,Block_A,Nominal,Control_3,Bad,Mia,No visible box contains a yellow ball.,A-CD-A,a yellow ball,a yellow ball,a grey ball and a blue ball,yellow,green,grey,blue,Bad,Good,8|59|60|1|62|61|64|7|5|3|4|58|2|6|57|63,-7.7890625,-10.0078125,-7.7890625,-10.0078125
Martyetal_2023,Exp_1,Epistemic,14,Test,Block_A,Nominal,Test,Target_1,Sam,Every visible box contains a yellow ball or a grey ball.,A-AB-A,a yellow ball,a yellow ball and a grey ball,a yellow ball,yellow,grey,blue,green,Bad,Good,2|60|8|57|64|63|3|59|6|5|7|58|1|61|4|62,-8.0234375,-11.703125,-8.0234375,-11.703125
Martyetal_2023,Exp_1,Epistemic,15,Test,Block_A,Nominal,Test,Good,Sam,Every visible box contains a green ball or a grey ball.,A-AB-B,a grey ball,a green ball and a grey ball,a green ball,green,grey,blue,yellow,Bad,Good,7|64|4|62|59|58|2|63|6|61|8|1|3|5|60|57,-8.03125,-11.59375,-8.03125,-11.59375
Martyetal_2023,Exp_1,Epistemic,16,Test,Block_A,Nominal,Control_3,Good,Sam,No visible box contains a green ball.,C-CD-C,a grey ball,a grey ball and a blue ball,a grey ball,green,yellow,grey,blue,Bad,Good,62|57|6|3|7|1|2|63|5|58|61|4|59|64|8|60,-8.0859375,-9.5390625,-8.0859375,-9.5390625
Martyetal_2023,Exp_1,Epistemic,17,Test,Block_A,Nominal,Control_4,Good,Sam,No visible box contains a green ball or a yellow ball.,C-CD-C,a blue ball,a blue ball,a blue ball and a grey ball,green,yellow,blue,grey,Bad,Good,2|60|7|59|57|63|4|58|64|6|3|62|61|1|5|8,-8.0703125,-9.6640625,-8.0703125,-9.6640625
Martyetal_2023,Exp_1,Epistemic,18,Test,Block_A,Nominal,Test,Bad,Sam,Every visible box contains a blue ball or a yellow ball.,A-CD-C,a green ball,a green ball and a grey ball,a blue ball,blue,yellow,green,grey,Bad,Good,59|62|4|63|3|64|8|2|5|57|1|61|7|60|58|6,-7.9296875,-11.703125,-7.9296875,-11.703125
Martyetal_2023,Exp_1,Epistemic,19,Test,Block_A,Nominal,Control_1,Good,Mia,Every visible box contains a grey ball.,A-A-A,a grey ball,a grey ball,a grey ball,grey,blue,yellow,green,Bad,Good,2|1|62|7|3|57|4|6|5|60|58|59|64|61|63|8,-7.69140625,-9.640625,-7.69140625,-9.640625
Martyetal_2023,Exp_1,Epistemic,20,Test,Block_A,Nominal,Test,Good,Mia,Every visible box contains a green ball or a yellow ball.,A-AB-B,a green ball,a yellow ball,a green ball and a yellow ball,green,yellow,blue,grey,Bad,Good,7|2|59|64|62|63|6|61|3|1|57|5|4|8|60|58,-7.8515625,-10.6015625,-7.8515625,-10.6015625
Martyetal_2023,Exp_1,Epistemic,21,Test,Block_A,Nominal,Control_4,Good,Sam,No visible box contains a green ball or a yellow ball.,C-CD-C,a blue ball,a blue ball and a grey ball,a blue ball,green,yellow,blue,grey,Bad,Good,62|63|6|64|60|58|3|57|5|59|8|2|4|61|7|1,-7.9609375,-11.65625,-7.9609375,-11.65625
Martyetal_2023,Exp_1,Epistemic,22,Test,Block_A,Nominal,Test,Target_1,Sam,Every visible box contains a green ball or a yellow ball.,A-AB-A,a green ball,a green ball,a green ball and a yellow ball,green,yellow,grey,blue,Bad,Good,62|61|2|5|1|6|8|60|57|59|63|64|7|3|4|58,-8.140625,-9.6484375,-8.140625,-9.6484375
Martyetal_2023,Exp_1,Epistemic,23,Test,Block_A,Nominal,Control_4,Bad,Mia,No visible box contains a grey ball or a blue ball.,A-CD-A,a grey ball,a green ball and a yellow ball,a grey ball,grey,blue,green,yellow,Bad,Good,57|8|1|2|4|5|62|60|64|3|61|7|6|58|63|59,-6.95703125,-9.4375,-6.95703125,-9.4375
Martyetal_2023,Exp_1,Epistemic,24,Test,Block_A,Nominal,Control_2,Bad,Mia,Every visible box contains a green ball and a blue ball.,AB-CD-C,a yellow ball,a yellow ball and a grey ball,a green ball and a blue ball,green,blue,yellow,grey,Bad,Good,5|4|6|57|3|63|60|61|2|62|59|1|8|58|7|64,-7.0078125,-9.3828125,-7.0078125,-9.3828125
Martyetal_2023,Exp_1,Epistemic,25,Test,Block_A,Nominal,Test,Target_2,Sam,Every visible box contains a yellow ball or a green ball.,A-AC-A,a yellow ball,a yellow ball and a blue ball,a yellow ball,yellow,green,blue,grey,Bad,Good,59|63|58|62|57|6|60|1|61|4|7|2|3|5|64|8,-7.94921875,-11.6484375,-7.94921875,-11.6484375
Martyetal_2023,Exp_1,Epistemic,26,Test,Block_A,Nominal,Control_3,Bad,Mia,No visible box contains a grey ball.,A-CD-A,a grey ball,a grey ball,a yellow ball and a blue ball,grey,green,yellow,blue,Bad,Good,5|59|62|3|57|60|2|63|61|4|8|64|58|6|7|1,-7.87109375,-10.078125,-7.87109375,-10.078125
Martyetal_2023,Exp_1,Epistemic,27,Test,Block_A,Nominal,Test,Target_1,Sam,Every visible box contains a blue ball or a grey ball.,A-AB-AB,a blue ball and a grey ball,a blue ball,a blue ball and a grey ball,blue,grey,green,yellow,Bad,Good,5|58|6|64|61|63|2|7|59|62|57|60|1|8|4|3,-7.15625,-9.8359375,-7.15625,-9.8359375
Martyetal_2023,Exp_1,Epistemic,28,Test,Block_A,Nominal,Control_4,Bad,Mia,No visible box contains a grey ball or a green ball.,A-CD-A,a grey ball,a grey ball,a yellow ball and a blue ball,grey,green,yellow,blue,Bad,Good,7|64|5|6|2|3|8|60|57|59|4|58|1|62|63|61,-7.8359375,-10.46875,-7.8359375,-10.46875
Martyetal_2023,Exp_1,Epistemic,29,Test,Block_A,Nominal,Test,Bad,Mia,Every visible box contains a green ball or a grey ball.,A-CD-C,a blue ball,a blue ball and a yellow ball,a green ball,green,grey,blue,yellow,Bad,Good,57|8|58|64|1|59|60|61|62|5|63|3|6|2|4|7,-7.0390625,-9.3515625,-7.0390625,-9.3515625
Martyetal_2023,Exp_1,Epistemic,30,Test,Block_A,Nominal,Test,Target_2,Sam,Every visible box contains a green ball or a blue ball.,A-AC-A,a green ball,a green ball and a yellow ball,a green ball,green,blue,yellow,grey,Bad,Good,6|60|3|64|5|61|7|2|63|8|4|57|58|59|62|1,-7.96484375,-11.6875,-7.96484375,-11.6875
Martyetal_2023,Exp_1,Epistemic,31,Test,Block_A,Nominal,Test,Good,Mia,Every visible box contains a blue ball or a grey ball.,A-AB-B,a blue ball and a grey ball,a grey ball,a blue ball,blue,grey,yellow,green,Bad,Good,8|61|62|60|63|64|57|2|4|59|1|58|6|7|3|5,-9.46875,-11.0234375,-9.46875,-11.0234375
Martyetal_2023,Exp_1,Epistemic,32,Test,Block_A,Nominal,Test,Target_2,Sam,Every visible box contains a grey ball or a blue ball.,A-AC-AD,a grey ball and a yellow ball,a grey ball,a grey ball and a green ball,grey,blue,green,yellow,Bad,Good,61|62|4|2|64|5|59|3|57|58|6|63|8|1|60|7,-7.20703125,-9.8828125,-7.20703125,-9.8828125
Martyetal_2023,Exp_1,Epistemic,33,Test,Block_A,Nominal,Test,Good,Mia,Every visible box contains a yellow ball or a green ball.,A-AB-B,a green ball,a yellow and a green ball,a yellow ball,yellow,green,blue,grey,Bad,Good,57|8|3|4|61|64|2|1|59|58|60|5|7|63|6|62,-7.8359375,-10.3203125,-7.8359375,-10.3203125
