Study,Experiment,Modal_flavor,Item_nr,Item_status,Block,Quantifier_type,Sentence_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad
Martyetal_2023,Exp_2,Deontic,9,Test,Block_A,Nominal,Test,Bad,Sam,Every box contains a yellow ball or a green ball.,A-CD-C,a grey ball and a blue ball,a grey ball,a yellow ball,yellow,green,grey,blue,Bad,Good,61|3|59|62|60|63|7|1|8|57|2|5|6|4|64|58,-5.445791721343994,-4.828604221343994,-5.445791721343994,-4.828604221343994
Martyetal_2023,Exp_2,Deontic,10,Test,Block_A,Nominal,Control_4,Bad,Sam,No box contains a green ball or a grey ball.,A-CD-A,a green ball,a yellow ball and a blue ball,a green ball,green,grey,yellow,blue,Bad,Good,3|64|6|4|62|61|57|7|8|1|63|5|59|58|60|2,-4.935971260070801,-5.537533760070801,-4.935971260070801,-5.537533760070801
Martyetal_2023,Exp_2,Deontic,11,Test,Block_A,Nominal,Test,Good,Mia,Every box contains a yellow ball or a grey ball.,A-AB-B,a yellow ball,a yellow ball and a grey ball,a grey ball,yellow,grey,green,blue,Bad,Good,8|5|4|64|1|63|58|62|57|7|59|6|2|61|60|3,-5.587429523468018,-5.142117023468018,-5.587429523468018,-5.142117023468018
Martyetal_2023,Exp_2,Deontic,12,Test,Block_A,Nominal,Test,Good,Mia,Every box contains a green ball or a grey ball.,A-AB-B,a green ball,a green ball and a grey ball,a grey ball,green,grey,yellow,blue,Bad,Good,63|58|4|60|1|64|57|7|61|59|5|8|6|2|62|3,-5.591525554656982,-5.130588054656982,-5.591525554656982,-5.130588054656982
Martyetal_2023,Exp_2,Deontic,13,Test,Block_A,Nominal,Test,Target_2,Sam,Every box contains a grey ball or a green ball.,A-AC-AC,a grey ball and a yellow ball,a grey ball and a yellow ball,a grey ball,grey,green,yellow,blue,Bad,Good,6|1|59|62|58|4|5|60|3|57|63|8|2|61|7|64,-5.417243957519531,-4.870368957519531,-5.417243957519531,-4.870368957519531
Martyetal_2023,Exp_2,Deontic,14,Test,Block_A,Nominal,Test,Bad,Sam,Every box contains a green ball or a blue ball.,A-CD-C,a grey ball,a grey ball and a yellow ball,a green ball,green,blue,grey,yellow,Bad,Good,2|5|58|64|7|3|57|61|63|59|1|8|60|6|62|4,-5.475388526916504,-4.912888526916504,-5.475388526916504,-4.912888526916504
Martyetal_2023,Exp_2,Deontic,15,Test,Block_A,Nominal,Control_2,Good,Mia,Every box contains a grey ball and a yellow ball.,AB-AB-AB,a grey ball and a yellow ball,a grey ball and a yellow ball,a grey ball and a yellow ball,grey,yellow,blue,green,Bad,Good,61|7|63|2|3|8|59|1|58|62|6|60|57|4|64|5,-5.073320388793945,-5.940507888793945,-5.073320388793945,-5.940507888793945
Martyetal_2023,Exp_2,Deontic,16,Test,Block_A,Nominal,Control_4,Good,Mia,No box contains a blue ball or a yellow ball.,C-CD-C,a green ball,a green ball and a grey ball,a green ball,blue,yellow,green,grey,Bad,Good,4|61|1|3|58|8|59|64|57|7|63|5|62|6|2|60,-4.998289585113525,-5.779539585113525,-4.998289585113525,-5.779539585113525
Martyetal_2023,Exp_2,Deontic,17,Test,Block_A,Nominal,Control_2,Bad,Mia,Every box contains a grey ball and a green ball.,AB-CD-C,a grey ball and a green ball,a blue ball,a blue ball and a yellow ball,grey,green,blue,yellow,Bad,Good,8|6|64|2|1|7|58|60|57|4|3|5|61|63|59|62,-5.062254905700684,-5.827879905700684,-5.062254905700684,-5.827879905700684
Martyetal_2023,Exp_2,Deontic,18,Test,Block_A,Nominal,Control_3,Bad,Mia,No box contains a grey ball.,A-CD-A,a yellow ball and a blue ball,a grey ball,a grey ball,grey,green,yellow,blue,Bad,Good,6|3|5|59|7|8|4|62|60|64|57|58|63|61|2|1,-4.968092441558838,-5.585279941558838,-4.968092441558838,-5.585279941558838
Martyetal_2023,Exp_2,Deontic,19,Test,Block_A,Nominal,Control_1,Good,Sam,Every box contains a grey ball.,A-A-A,a grey ball,a grey ball,a grey ball,grey,green,blue,yellow,Bad,Good,8|59|62|61|63|1|5|58|2|3|60|64|57|6|7|4,-4.859125137329102,-5.749750137329102,-4.859125137329102,-5.749750137329102
Martyetal_2023,Exp_2,Deontic,20,Test,Block_A,Nominal,Control_2,Good,Sam,Every box contains a green ball and a blue ball.,AB-AB-AB,a green ball and a blue ball,a green ball and a blue ball,a green ball and a blue ball,green,blue,yellow,grey,Bad,Good,58|2|5|59|8|3|64|61|6|63|57|4|7|60|62|1,-4.907723903656006,-5.688973903656006,-4.907723903656006,-5.688973903656006
Martyetal_2023,Exp_2,Deontic,21,Test,Block_A,Nominal,Control_4,Bad,Mia,No box contains a blue ball or a green ball.,A-CD-A,a blue ball,a blue ball,a grey ball and a yellow ball,blue,green,grey,yellow,Bad,Good,4|6|2|58|57|60|5|8|3|63|1|59|61|62|7|64,-4.9575934410095215,-5.7310309410095215,-4.9575934410095215,-5.7310309410095215
Martyetal_2023,Exp_2,Deontic,22,Test,Block_A,Nominal,Test,Target_2,Mia,Every box contains a yellow ball or a green ball.,A-AC-AD,a yellow ball,a yellow ball and a grey ball,a yellow ball and a blue ball,yellow,green,blue,grey,Bad,Good,4|8|64|6|60|3|2|7|58|61|62|57|5|63|59|1,-5.590789318084717,-5.082976818084717,-5.590789318084717,-5.082976818084717
Martyetal_2023,Exp_2,Deontic,23,Test,Block_A,Nominal,Test,Bad,Mia,Every box contains a green ball or a blue ball.,A-CD-C,a green ball,a grey ball and a yellow ball,a grey ball,green,blue,grey,yellow,Bad,Good,64|6|57|7|5|63|8|1|62|61|2|59|60|4|3|58,-5.6248979568481445,-5.1014604568481445,-5.6248979568481445,-5.1014604568481445
Martyetal_2023,Exp_2,Deontic,24,Test,Block_A,Nominal,Test,Good,Sam,Every box contains a green ball or a grey ball.,A-AB-B,a grey ball,a green ball,a green ball and a grey ball,green,grey,blue,yellow,Bad,Good,5|60|59|63|8|62|7|57|1|58|64|61|3|4|2|6,-5.453944206237793,-5.000819206237793,-5.453944206237793,-5.000819206237793
