Study,Experiment,Item_nr,Item_status,Sentence_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad
Deganoetal_2024,Exp_3,9,Test,Test,Good,Sam,`The mystery box contains a grey ball or a green ball.',A-AA-B,a green ball,a green ball and a green ball,a grey ball,green,grey,yellow,blue,Bad,Good,6|5|1|7|2|3|8|4,-3.018484354019165,-3.5029067993164062,-15.092421531677246,-17.51453399658203
Deganoetal_2024,Exp_3,10,Test,Control_4,Bad,Sam,`The mystery box does not contain a grey ball or a blue ball.',A-CD-B,a green ball and a yellow ball,a grey ball,a blue ball,grey,blue,green,yellow,Bad,Good,7|2|1|3|8|4|5|6,-3.011199712753296,-3.515399932861328,-15.055997848510742,-17.57699966430664
Deganoetal_2024,Exp_3,11,Test,Test,Good-Excl,Mia,`The mystery box contains a yellow ball or a grey ball.',A-AB-B,a yellow ball,a grey ball and a yellow ball,a grey ball,grey,yellow,green,blue,Bad,Good,3|6|1|4|7|2|5|8,-3.294424533843994,-3.0438573360443115,-16.472122192382812,-15.21928596496582
Deganoetal_2024,Exp_3,12,Test,Test,Target_1,Mia,`The mystery box contains a grey ball or a green ball.',A-AB-AB,a green ball and a grey ball,a green ball and a grey ball,a green ball,green,grey,blue,yellow,Bad,Good,8|6|2|4|7|3|5|1,-3.2653489112854004,-3.0166118144989014,-16.326744079589844,-15.083059310913086
Deganoetal_2024,Exp_3,13,Test,Control_4,Good,Sam,`The mystery box does not contain a blue ball or a grey ball.',C-CD-C,a yellow ball,a yellow ball,a yellow and a green ball,blue,grey,yellow,green,Bad,Good,8|4|2|5|7|1|6|3,-3.326131820678711,-3.0513956546783447,-16.630659103393555,-15.256978034973145
Deganoetal_2024,Exp_3,14,Test,Control_1,Bad,Sam,`The mystery box contains a green ball.',A-CD-C,a green ball,a blue ball,a blue ball and a yellow ball,green,grey,blue,yellow,Bad,Good,8|6|4|3|5|1|2|7,-3.296048879623413,-3.0525619983673096,-16.480243682861328,-15.262809753417969
Deganoetal_2024,Exp_3,15,Test,Test,Target_2,Mia,`The mystery box contains a green ball or a grey ball.',A-AA-A,a grey ball,a grey ball and a grey ball,a grey ball,grey,green,yellow,blue,Bad,Good,8|3|2|1|7|4|5|6,-3.0061092376708984,-3.4751713275909424,-15.030546188354492,-17.375856399536133
Deganoetal_2024,Exp_3,16,Test,Control_3,Good,Sam,`The mystery box contains a grey ball and a green ball.',AB-AB-AB,a grey ball and a green ball,a grey ball and a green ball,a grey ball and a green ball,grey,green,blue,yellow,Bad,Good,6|1|4|8|3|7|5|2,-3.30729603767395,-3.0641236305236816,-16.536479949951172,-15.32061767578125
Deganoetal_2024,Exp_3,17,Test,Control_2,Good,Mia,`The mystery box does not contain a blue ball.',C-CD-C,a green ball,a green ball and a yellow ball,a green ball,blue,grey,green,yellow,Bad,Good,7|2|1|5|4|8|3|6,-3.3236796855926514,-3.0538787841796875,-16.618398666381836,-15.269393920898438
Deganoetal_2024,Exp_3,18,Test,Control_4,Bad,Mia,`The mystery box does not contain a blue ball or a grey ball.',A-CD-B,a blue ball,a grey ball,a green ball and a yellow ball,blue,grey,green,yellow,Bad,Good,6|7|5|2|3|4|1|8,-3.273268461227417,-3.0108439922332764,-16.366342544555664,-15.054220199584961
Deganoetal_2024,Exp_3,19,Test,Test,Good-Excl,Mia,`The mystery box contains a grey ball or a yellow ball.',A-AB-B,a yellow ball,a yellow ball and a grey ball,a grey ball,yellow,grey,blue,green,Bad,Good,8|5|7|6|4|3|2|1,-3.0061745643615723,-3.4862804412841797,-15.030872344970703,-17.4314022064209
Deganoetal_2024,Exp_3,20,Test,Control_3,Good,Mia,`The mystery box contains a grey ball and a green ball.',AB-AB-AB,a grey ball and a green ball,a grey ball and a green ball,a grey ball and a green ball,grey,green,blue,yellow,Bad,Good,3|4|5|8|6|1|7|2,-3.2747039794921875,-3.0357275009155273,-16.373519897460938,-15.178637504577637
Deganoetal_2024,Exp_3,21,Test,Control_1,Bad,Mia,`The mystery box contains a blue ball.',A-CD-C,a yellow and a green ball,a yellow ball,a blue ball,blue,grey,yellow,green,Bad,Good,8|7|3|1|6|5|4|2,-3.0209641456604004,-3.487680196762085,-15.104820251464844,-17.438400268554688
Deganoetal_2024,Exp_3,22,Test,Test,Target_1,Mia,`The mystery box contains a blue ball or a yellow ball.',A-AB-A,a yellow ball,a yellow ball,a yellow ball and a blue ball,yellow,blue,grey,green,Bad,Good,3|1|2|7|5|6|8|4,-3.0122392177581787,-3.4634227752685547,-15.061196327209473,-17.317113876342773
Deganoetal_2024,Exp_3,23,Test,Test,Good-Excl,Mia,`The mystery box contains a grey ball or a yellow ball.',A-AB-B,a yellow ball and a grey ball,a grey ball,a yellow ball,yellow,grey,green,blue,Bad,Good,3|1|5|6|7|8|2|4,-3.0007214546203613,-3.4846527576446533,-15.003606796264648,-17.423263549804688
Deganoetal_2024,Exp_3,24,Test,Test,Bad,Mia,`The mystery box contains a green ball or a blue ball.',A-CD-B,a green ball,a grey ball and a yellow ball,a blue ball,blue,green,grey,yellow,Bad,Good,4|2|5|6|1|3|8|7,-3.0141382217407227,-3.4809322357177734,-15.070691108703613,-17.404661178588867
Deganoetal_2024,Exp_3,25,Test,Control_2,Bad,Mia,`The mystery box does not contain a blue ball.',A-CD-A,a blue ball,a blue ball,a grey ball and a green ball,blue,yellow,grey,green,Bad,Good,3|5|2|4|6|1|7|8,-3.0157508850097656,-3.5010666847229004,-15.078754425048828,-17.505332946777344
Deganoetal_2024,Exp_3,26,Test,Control_1,Good,Sam,`The mystery box contains a blue ball.',A-A-A,a blue ball,a blue ball,a blue ball,blue,grey,green,yellow,Bad,Good,5|2|4|8|6|3|7|1,-3.0235445499420166,-3.5143349170684814,-15.117722511291504,-17.571674346923828
Deganoetal_2024,Exp_3,27,Test,Test,Target_1,Mia,`The mystery box contains a grey ball or a yellow ball.',A-AB-A,a yellow ball,a yellow ball and a grey ball,a yellow ball,yellow,grey,green,blue,Bad,Good,2|7|3|4|8|5|1|6,-3.003634452819824,-3.4871437549591064,-15.018172264099121,-17.435718536376953
Deganoetal_2024,Exp_3,28,Test,Test,Target_2,Mia,`The mystery box contains a grey ball or a green ball.',A-AA-AA,a green ball and a green ball,a green ball,a green ball and a green ball,green,grey,blue,yellow,Bad,Good,8|7|4|6|5|3|1|2,-3.2807633876800537,-3.027921438217163,-16.40381622314453,-15.139606475830078
