Study,Experiment,Item_nr,Item_status,Sentence_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad
Deganoetal_2024,Exp_1,9,Test,Test,Target_1,Mia,`The mystery box contains a blue ball or a grey ball.',A-AB-A,a blue ball,a blue ball and a grey ball,a blue ball,blue,grey,green,yellow,Bad,Good,2|5|4|1|6|3|8|7,-3.298912763595581,-3.0401315689086914,-16.494564056396484,-15.200657844543457
Deganoetal_2024,Exp_1,10,Test,Test,Target_2,Sam,`The mystery box contains a yellow ball or a blue ball.',A-AC-A,a yellow ball,a yellow ball and a grey ball,a yellow ball,yellow,blue,grey,green,Bad,Good,1|6|2|4|5|8|3|7,-3.0363821983337402,-3.5148167610168457,-15.181910514831543,-17.57408332824707
Deganoetal_2024,Exp_1,11,Test,Test,Target_2,Mia,`The mystery box contains a grey ball or a blue ball.',A-AC-AD,a grey ball and a yellow ball,a grey ball,a grey ball and a green ball,grey,blue,green,yellow,Bad,Good,7|3|6|1|4|8|2|5,-3.0003490447998047,-3.4790749549865723,-15.001745223999023,-17.395374298095703
Deganoetal_2024,Exp_1,12,Test,Test,Target_2,Mia,`The mystery box contains a green ball or a blue ball.',A-AC-AC,a green ball and a yellow ball,a green ball and a yellow ball,a green ball,green,blue,yellow,grey,Bad,Good,7|5|8|6|3|1|4|2,-3.2763688564300537,-3.0196869373321533,-16.38184356689453,-15.098434448242188
Deganoetal_2024,Exp_1,13,Test,Control_2,Bad,Mia,`The mystery box does not contain a yellow ball.',A-CD-A,a yellow ball,a yellow ball,a grey ball and a green ball,yellow,blue,grey,green,Bad,Good,7|3|4|6|5|2|8|1,-3.3189728260040283,-3.0474560260772705,-16.594863891601562,-15.237279891967773
Deganoetal_2024,Exp_1,14,Test,Control_4,Bad,Sam,`The mystery box does not contain a grey ball or a blue ball.',A-CD-A,a grey ball,a yellow and a green ball,a grey ball,grey,blue,yellow,green,Bad,Good,8|3|2|1|7|5|6|4,-3.0046372413635254,-3.5140228271484375,-15.023185729980469,-17.570114135742188
Deganoetal_2024,Exp_1,15,Test,Control_1,Good,Sam,`The mystery box contains a grey ball.',A-A-A,a grey ball,a grey ball,a grey ball,grey,blue,green,yellow,Bad,Good,7|3|1|4|8|2|6|5,-3.2895150184631348,-3.0723111629486084,-16.447574615478516,-15.361555099487305
Deganoetal_2024,Exp_1,16,Test,Control_1,Good,Sam,`The mystery box contains a yellow ball.',A-A-A,a yellow ball,a yellow ball,a yellow ball,yellow,grey,blue,green,Bad,Good,3|6|5|7|4|8|2|1,-3.018211841583252,-3.5252747535705566,-15.091058731079102,-17.626373291015625
Deganoetal_2024,Exp_1,17,Test,Test,Target_2,Mia,`The mystery box contains a blue ball or a yellow ball.',A-AC-AD,a blue ball and a grey ball,a blue ball,a blue ball and a green ball,blue,yellow,green,grey,Bad,Good,3|5|2|7|4|8|1|6,-3.2902448177337646,-3.0212719440460205,-16.451223373413086,-15.106359481811523
Deganoetal_2024,Exp_1,18,Test,Test,Good-Excl,Sam,`The mystery box contains a blue ball or a yellow ball.',A-AB-B,a blue ball,a yellow ball,a blue ball and a yellow ball,blue,yellow,green,grey,Bad,Good,1|5|4|8|6|2|3|7,-3.3282344341278076,-3.057652235031128,-16.641172409057617,-15.288260459899902
Deganoetal_2024,Exp_1,19,Test,Test,Good,Sam,`The mystery box contains a blue ball or a yellow ball.',A-AC-B,a yellow ball,a blue ball and a green ball,a blue ball,blue,yellow,green,grey,Bad,Good,1|4|5|2|7|6|3|8,-3.3385422229766846,-3.0669095516204834,-16.692710876464844,-15.33454704284668
Deganoetal_2024,Exp_1,20,Test,Test,Bad,Sam,`The mystery box contains a grey ball or a yellow ball.',A-CD-C,a grey ball,a green ball and a blue ball,a green ball,grey,yellow,green,blue,Bad,Good,4|8|3|2|5|7|1|6,-3.3241825103759766,-3.0642240047454834,-16.620912551879883,-15.321120262145996
Deganoetal_2024,Exp_1,21,Test,Control_4,Good,Mia,`The mystery box does not contain a blue ball or a yellow ball.',C-CD-C,a grey ball and a green ball,a grey ball,a grey ball,blue,yellow,grey,green,Bad,Good,4|2|6|5|1|7|3|8,-2.9955849647521973,-3.482776403427124,-14.977924346923828,-17.413881301879883
Deganoetal_2024,Exp_1,22,Test,Test,Target_2,Sam,`The mystery box contains a blue ball or a grey ball.',A-AC-A,a blue ball,a blue ball,a blue ball and a green ball,blue,grey,green,yellow,Bad,Good,6|7|2|5|8|4|3|1,-3.0190441608428955,-3.488732099533081,-15.095220565795898,-17.443660736083984
Deganoetal_2024,Exp_1,23,Test,Test,Target_1,Mia,`The mystery box contains a blue ball or a grey ball.',A-AB-AB,a blue ball,a blue ball and a grey ball,a blue ball and a grey ball,blue,grey,green,yellow,Bad,Good,7|3|8|1|5|4|2|6,-3.2910873889923096,-3.0326087474823,-16.45543670654297,-15.163043975830078
Deganoetal_2024,Exp_1,24,Test,Control_2,Bad,Sam,`The mystery box does not contain a blue ball.',A-CD-A,a blue ball,a blue ball,a grey ball and a yellow ball,blue,green,grey,yellow,Bad,Good,1|6|7|8|4|3|5|2,-3.3250701427459717,-3.051182508468628,-16.625350952148438,-15.255911827087402
Deganoetal_2024,Exp_1,25,Test,Control_3,Good,Mia,`The mystery box contains a yellow ball and a blue ball.',AB-AB-AB,a yellow ball and a blue ball,a yellow ball and a blue ball,a yellow ball and a blue ball,yellow,blue,green,grey,Bad,Good,8|2|7|6|1|3|4|5,-3.0145363807678223,-3.49560546875,-15.072681427001953,-17.47802734375
