Study,Experiment,Item_nr,Item_status,Sentence_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad
Deganoetal_2024,Exp_2,9,Test,Control_2,Bad,Mia,`The mystery box does not contain a grey ball.',A-CD-A,a grey ball,a grey ball,a blue ball and a green ball,grey,yellow,blue,green,Bad,Good,4|8|1|2|3|7|5|6,-3.011331558227539,-3.5134665966033936,-15.056657791137695,-17.567333221435547
Deganoetal_2024,Exp_2,10,Test,Control_3,Good,Sam,`The mystery box contains a yellow ball and a blue ball.',AB-AB-AB,a yellow ball and a blue ball,a yellow ball and a blue ball,a yellow ball and a blue ball,yellow,blue,grey,green,Bad,Good,1|7|4|5|2|8|3|6,-3.326998233795166,-3.0717151165008545,-16.634990692138672,-15.358575820922852
Deganoetal_2024,Exp_2,11,Test,Control_4,Good,Sam,`The mystery box does not contain a grey ball or a blue ball.',C-CD-C,a green ball,a green ball and a yellow ball,a green ball,grey,blue,green,yellow,Bad,Good,5|4|2|1|6|3|8|7,-3.014554500579834,-3.5224454402923584,-15.072772026062012,-17.612226486206055
Deganoetal_2024,Exp_2,12,Test,Test,Good,Mia,`The mystery box contains a green ball or a blue ball.',A-AA-B,a green ball and a green ball,a blue ball,a green ball,green,blue,grey,yellow,Bad,Good,5|2|6|1|3|8|7|4,-3.2793991565704346,-3.0240871906280518,-16.396995544433594,-15.12043571472168
Deganoetal_2024,Exp_2,13,Test,Control_1,Good,Sam,`The mystery box contains a green ball.',A-A-A,a green ball,a green ball,a green ball,green,grey,yellow,blue,Bad,Good,4|8|2|3|5|6|1|7,-3.010805130004883,-3.51326060295105,-15.054025650024414,-17.566303253173828
Deganoetal_2024,Exp_2,14,Test,Control_4,Good,Mia,`The mystery box does not contain a green ball or a blue ball.',C-CD-C,a grey ball,a grey ball,a grey ball and a yellow ball,green,blue,grey,yellow,Bad,Good,4|1|7|5|8|6|2|3,-3.2551631927490234,-3.004038095474243,-16.275815963745117,-15.020190238952637
Deganoetal_2024,Exp_2,15,Test,Test,Good,Mia,`The mystery box contains a blue ball or a green ball.',A-AA-B,a green ball,a blue ball,a blue ball and a blue ball,blue,green,yellow,grey,Bad,Good,1|4|2|5|6|7|8|3,-3.284245014190674,-3.02506422996521,-16.42122459411621,-15.125321388244629
Deganoetal_2024,Exp_2,16,Test,Test,Bad,Sam,`The mystery box contains a green ball or a grey ball.',A-CD-B,a green ball,a yellow ball and a blue ball,a grey ball,green,grey,yellow,blue,Bad,Good,3|4|2|1|7|6|5|8,-3.331033706665039,-3.075360059738159,-16.655168533325195,-15.376800537109375
Deganoetal_2024,Exp_2,17,Test,Control_1,Bad,Mia,`The mystery box contains a green ball.',A-CD-C,a green ball,a grey ball,a grey ball and a yellow ball,green,blue,grey,yellow,Bad,Good,6|2|1|8|4|3|5|7,-3.2925643920898438,-3.05802321434021,-16.46282196044922,-15.290116310119629
Deganoetal_2024,Exp_2,18,Test,Control_4,Bad,Mia,`The mystery box does not contain a grey ball or a green ball.',A-CD-B,a grey ball,a green ball,a yellow ball and a blue ball,grey,green,yellow,blue,Bad,Good,8|6|3|7|2|4|5|1,-3.259596586227417,-3.01400089263916,-16.297983169555664,-15.0700044631958
Deganoetal_2024,Exp_2,19,Test,Control_2,Good,Sam,`The mystery box does not contain a green ball.',C-CD-C,a blue ball,a blue ball and a yellow ball,a blue ball,green,grey,blue,yellow,Bad,Good,6|3|7|8|4|5|1|2,-3.0081746578216553,-3.515270233154297,-15.040873527526855,-17.576351165771484
Deganoetal_2024,Exp_2,20,Test,Test,Target_2,Sam,`The mystery box contains a green ball or a grey ball.',A-AA-AA,a green ball and a green ball,a green ball,a green ball and a green ball,green,grey,yellow,blue,Bad,Good,4|6|3|8|7|2|1|5,-2.984769344329834,-3.4672744274139404,-14.923846244812012,-17.33637237548828
Deganoetal_2024,Exp_2,21,Test,Test,Bad,Mia,`The mystery box contains a grey ball or a green ball.',A-CD-B,a green ball,a blue ball and a yellow ball,a grey ball,grey,green,blue,yellow,Bad,Good,8|3|4|5|1|7|2|6,-3.0030643939971924,-3.4807584285736084,-15.015321731567383,-17.403791427612305
Deganoetal_2024,Exp_2,22,Test,Test,Good,Mia,`The mystery box contains a grey ball or a yellow ball.',A-AA-B,a yellow ball,a grey ball,a grey ball and a grey ball,grey,yellow,blue,green,Bad,Good,2|5|7|1|8|6|3|4,-3.278029680252075,-3.0383713245391846,-16.390148162841797,-15.191856384277344
Deganoetal_2024,Exp_2,23,Test,Control_3,Good,Sam,`The mystery box contains a blue ball and a yellow ball.',AB-AB-AB,a blue ball and a yellow ball,a blue ball and a yellow ball,a blue ball and a yellow ball,blue,yellow,green,grey,Bad,Good,7|5|6|1|8|4|2|3,-3.3234009742736816,-3.0650246143341064,-16.61700439453125,-15.325122833251953
Deganoetal_2024,Exp_2,24,Test,Test,Target_2,Sam,`The mystery box contains a green ball or a grey ball.',A-AA-A,a green ball,a green ball and a green ball,a green ball,green,grey,blue,yellow,Bad,Good,6|1|3|5|8|7|4|2,-3.3356521129608154,-3.0713295936584473,-16.678260803222656,-15.356647491455078
Deganoetal_2024,Exp_2,25,Test,Control_1,Good,Sam,`The mystery box contains a blue ball.',A-A-A,a blue ball,a blue ball,a blue ball,blue,green,yellow,grey,Bad,Good,8|7|5|2|4|6|3|1,-3.0235445499420166,-3.5143349170684814,-15.117722511291504,-17.571674346923828
Deganoetal_2024,Exp_2,26,Test,Control_3,Bad,Mia,`The mystery box contains a blue ball and a grey ball.',AB-CD-C,a blue ball and a grey ball,a yellow ball,a yellow and a green ball,blue,grey,yellow,green,Bad,Good,3|8|5|6|4|1|2|7,-3.2856338024139404,-3.035335063934326,-16.42816925048828,-15.176674842834473
Deganoetal_2024,Exp_2,27,Test,Test,Target_1,Mia,`The mystery box contains a blue ball or a yellow ball.',A-AB-AB,a blue ball and a yellow ball,a blue ball and a yellow ball,a blue ball,blue,yellow,green,grey,Bad,Good,4|8|5|3|1|6|2|7,-3.276735782623291,-3.0155458450317383,-16.383678436279297,-15.077729225158691
Deganoetal_2024,Exp_2,28,Test,Test,Target_2,Sam,`The mystery box contains a yellow ball or a green ball.',A-AA-A,a yellow ball,a yellow and a yellow ball,a yellow ball,yellow,green,grey,blue,Bad,Good,5|8|1|3|7|2|4|6,-3.334169864654541,-3.0569069385528564,-16.670848846435547,-15.284534454345703
Deganoetal_2024,Exp_2,29,Test,Test,Good-Excl,Sam,`The mystery box contains a green ball or a yellow ball.',A-AB-B,a green ball and a yellow ball,a yellow ball,a green ball,green,yellow,blue,grey,Bad,Good,3|6|1|8|7|4|2|5,-3.319972276687622,-3.062981128692627,-16.59986114501953,-15.314905166625977
Deganoetal_2024,Exp_2,30,Test,Test,Target_1,Mia,`The mystery box contains a blue ball or a grey ball.',A-AB-A,a blue ball and a grey ball,a blue ball,a blue ball,blue,grey,green,yellow,Bad,Good,7|6|4|2|8|3|5|1,-3.014901638031006,-3.4753596782684326,-15.074507713317871,-17.376798629760742
Deganoetal_2024,Exp_2,31,Test,Control_2,Bad,Mia,`The mystery box does not contain a green ball.',A-CD-A,a green ball,a grey ball and a yellow ball,a green ball,green,blue,grey,yellow,Bad,Good,8|6|7|2|4|1|5|3,-3.0255050659179688,-3.515127658843994,-15.127525329589844,-17.575637817382812
Deganoetal_2024,Exp_2,32,Test,Test,Good-Excl,Sam,`The mystery box contains a blue ball or a green ball.',A-AB-B,a blue ball and a green ball,a blue ball,a green ball,blue,green,grey,yellow,Bad,Good,1|2|4|6|5|3|8|7,-3.3342838287353516,-3.0573813915252686,-16.671419143676758,-15.286906242370605
Deganoetal_2024,Exp_2,33,Test,Control_2,Good,Sam,`The mystery box does not contain a yellow ball.',C-CD-C,a grey ball,a grey ball,a grey ball and a green ball,yellow,blue,grey,green,Bad,Good,6|7|1|4|3|8|5|2,-2.995332956314087,-3.5142343044281006,-14.976664543151855,-17.571170806884766
Deganoetal_2024,Exp_2,34,Test,Control_1,Bad,Mia,`The mystery box contains a blue ball.',A-CD-C,a blue ball,a green ball and a grey ball,a green ball,blue,yellow,green,grey,Bad,Good,5|7|2|6|3|4|1|8,-3.0419299602508545,-3.505223035812378,-15.209650039672852,-17.52611541748047
Deganoetal_2024,Exp_2,35,Test,Control_1,Good,Sam,`The mystery box contains a grey ball.',A-A-A,a grey ball,a grey ball,a grey ball,grey,yellow,blue,green,Bad,Good,6|4|8|5|1|3|2|7,-3.0090699195861816,-3.5270614624023438,-15.04534912109375,-17.63530731201172
