Study,Experiment,Item_nr,Item_status,Sentence_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad
Deganoetal_2024,Exp_2,9,Test,Control_2,Bad,Mia,`The mystery box does not contain a grey ball.',A-CD-A,a grey ball,a grey ball,a blue ball and a green ball,grey,yellow,blue,green,Bad,Good,2|3|4|1|6|7|8|5,-2.712599754333496,-2.7195446491241455,-5.425199508666992,-5.439089298248291
Deganoetal_2024,Exp_2,10,Test,Control_3,Good,Sam,`The mystery box contains a yellow ball and a blue ball.',AB-AB-AB,a yellow ball and a blue ball,a yellow ball and a blue ball,a yellow ball and a blue ball,yellow,blue,grey,green,Bad,Good,4|3|8|5|2|6|7|1,-2.374302625656128,-2.7918834686279297,-4.748605251312256,-5.583766937255859
Deganoetal_2024,Exp_2,11,Test,Control_4,Good,Sam,`The mystery box does not contain a grey ball or a blue ball.',C-CD-C,a green ball,a green ball and a yellow ball,a green ball,grey,blue,green,yellow,Bad,Good,2|6|4|1|7|8|3|5,-2.7456254959106445,-2.847585439682007,-5.491250991821289,-5.695170879364014
Deganoetal_2024,Exp_2,12,Test,Test,Good,Mia,`The mystery box contains a green ball or a blue ball.',A-AA-B,a green ball and a green ball,a blue ball,a green ball,green,blue,grey,yellow,Bad,Good,7|8|4|5|2|6|1|3,-2.4403419494628906,-2.882807493209839,-4.880683898925781,-5.765614986419678
Deganoetal_2024,Exp_2,13,Test,Control_1,Good,Sam,`The mystery box contains a green ball.',A-A-A,a green ball,a green ball,a green ball,green,grey,yellow,blue,Bad,Good,3|6|8|7|1|2|5|4,-2.9522314071655273,-2.7567880153656006,-5.904462814331055,-5.513576030731201
Deganoetal_2024,Exp_2,14,Test,Control_4,Good,Mia,`The mystery box does not contain a green ball or a blue ball.',C-CD-C,a grey ball,a grey ball,a grey ball and a yellow ball,green,blue,grey,yellow,Bad,Good,7|5|2|6|1|3|8|4,-2.447364330291748,-2.783386468887329,-4.894728660583496,-5.566772937774658
Deganoetal_2024,Exp_2,15,Test,Test,Good,Mia,`The mystery box contains a blue ball or a green ball.',A-AA-B,a green ball,a blue ball,a blue ball and a blue ball,blue,green,yellow,grey,Bad,Good,7|4|1|5|2|3|8|6,-2.80728816986084,-2.641509771347046,-5.61457633972168,-5.283019542694092
Deganoetal_2024,Exp_2,16,Test,Test,Bad,Sam,`The mystery box contains a green ball or a grey ball.',A-CD-B,a green ball,a yellow ball and a blue ball,a grey ball,green,grey,yellow,blue,Bad,Good,7|3|1|5|4|2|6|8,-2.8344101905822754,-2.7469162940979004,-5.668820381164551,-5.493832588195801
Deganoetal_2024,Exp_2,17,Test,Control_1,Bad,Mia,`The mystery box contains a green ball.',A-CD-C,a green ball,a grey ball,a grey ball and a yellow ball,green,blue,grey,yellow,Bad,Good,3|8|7|2|4|6|5|1,-2.4161059856414795,-2.5475707054138184,-4.832211971282959,-5.095141410827637
Deganoetal_2024,Exp_2,18,Test,Control_4,Bad,Mia,`The mystery box does not contain a grey ball or a green ball.',A-CD-B,a grey ball,a green ball,a yellow ball and a blue ball,grey,green,yellow,blue,Bad,Good,7|4|3|5|8|2|6|1,-2.4557836055755615,-2.809799909591675,-4.911567211151123,-5.61959981918335
Deganoetal_2024,Exp_2,19,Test,Control_2,Good,Sam,`The mystery box does not contain a green ball.',C-CD-C,a blue ball,a blue ball and a yellow ball,a blue ball,green,grey,blue,yellow,Bad,Good,1|7|6|5|4|8|3|2,-2.706458568572998,-2.8873751163482666,-5.412917137145996,-5.774750232696533
Deganoetal_2024,Exp_2,20,Test,Test,Target_2,Sam,`The mystery box contains a green ball or a grey ball.',A-AA-AA,a green ball and a green ball,a green ball,a green ball and a green ball,green,grey,yellow,blue,Bad,Good,6|1|7|5|3|4|8|2,-2.82319712638855,-2.7400741577148438,-5.6463942527771,-5.4801483154296875
Deganoetal_2024,Exp_2,21,Test,Test,Bad,Mia,`The mystery box contains a grey ball or a green ball.',A-CD-B,a green ball,a blue ball and a yellow ball,a grey ball,grey,green,blue,yellow,Bad,Good,6|5|4|7|2|3|8|1,-2.8029873371124268,-2.6206774711608887,-5.6059746742248535,-5.241354942321777
