Study,Experiment,Item_nr,Item_status,Negation,Polarity,Inference_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad
Martyetal_2022,Exp_6,25,Test,Low,Negative,SI,Bad,Sam,It is possible that the mystery box does not contain a grey ball.,A-A-A,a grey ball,a grey ball,a grey ball,grey,blue,yellow,green,Bad,Good,19|23|18|4|16|14|5|20|21|17|22|15|13|12|1|8|9|24|3|10|11|6|7|2,-28.072275161743164,-29.477548599243164,-28.072275161743164,-29.477548599243164
Martyetal_2022,Exp_6,26,Test,Low,Positive,FC,Good,Sam,It is possible that either the mystery box contains a green ball or it contains a yellow ball.,A-C-B,a green ball,a grey ball,a yellow ball,green,yellow,grey,blue,Bad,Good,4|13|2|15|21|23|17|20|9|24|5|16|8|18|3|12|14|19|7|6|10|22|1|11,-28.046892166137695,-27.970720291137695,-28.046892166137695,-27.970720291137695
Martyetal_2022,Exp_6,27,Test,Low,Positive,SI,Good,Mia,It is possible that the mystery box contains a green ball.,A-D-C,a green ball,a grey ball,a blue ball,green,yellow,blue,grey,Bad,Good,17|7|23|6|5|8|10|14|2|13|19|18|15|12|22|3|4|21|20|24|1|9|16|11,-27.765634536743164,-29.206064224243164,-27.765634536743164,-29.206064224243164
Martyetal_2022,Exp_6,28,Test,Low,Positive,DIST,Bad,Sam,It is certain that either the mystery box contains a green ball or it contains a yellow ball.,A-C-B,a green ball,a grey ball,a yellow ball,green,yellow,grey,blue,Bad,Good,19|14|13|15|24|9|7|3|4|8|12|1|23|18|11|2|16|21|17|22|20|5|6|10,-27.98048210144043,-28.08985710144043,-27.98048210144043,-28.08985710144043
Martyetal_2022,Exp_6,29,Test,Low,Positive,FC,Bad,Sam,It is possible that either the mystery box contains a grey ball or it contains a blue ball.,D-C-D,a green ball,a yellow ball,a green ball,grey,blue,yellow,green,Bad,Good,11|8|7|15|16|9|17|21|10|19|23|3|20|1|12|4|18|13|2|14|24|5|6|22,-28.202165603637695,-27.968767166137695,-28.202165603637695,-27.968767166137695
Martyetal_2022,Exp_6,30,Test,Low,Positive,II,Target,Mia,Either the mystery box contains a green ball or it contains a blue ball.,A-A-A,a green ball,a green ball,a green ball,green,blue,yellow,grey,Bad,Good,5|8|13|18|1|15|7|19|16|4|2|3|24|17|23|22|6|14|9|20|10|11|12|21,-27.841812133789062,-29.031265258789062,-27.841812133789062,-29.031265258789062
Martyetal_2022,Exp_6,31,Test,Low,Negative,DIST,Bad,Sam,It is certain that either the mystery box does not contain a blue ball or it does not contain a yellow ball.,A-AB-B,a blue ball,a blue ball and a yellow ball,a yellow ball,blue,yellow,green,grey,Bad,Good,15|4|14|5|16|1|24|22|23|20|11|8|3|19|18|13|7|17|12|10|6|9|2|21,-27.869150161743164,-29.173837661743164,-27.869150161743164,-29.173837661743164
Martyetal_2022,Exp_6,32,Test,Low,Negative,DIST,Good,Mia,It is certain that either the mystery box does not contain a green ball or it does not contain a blue ball.,A-B-A,a green ball,a blue ball,a green ball,green,blue,yellow,grey,Bad,Good,5|7|10|19|14|16|13|3|11|2|6|12|9|18|17|20|8|22|4|1|23|15|21|24,-27.833995819091797,-29.250011444091797,-27.833995819091797,-29.250011444091797
Martyetal_2022,Exp_6,33,Test,Low,Positive,FC,Bad,Sam,It is possible that either the mystery box contains a blue ball or it contains a yellow ball.,D-C-D,a grey ball,a green ball,a grey ball,blue,yellow,green,grey,Bad,Good,22|10|8|1|24|7|9|21|14|13|18|20|3|5|11|6|19|17|12|4|2|15|16|23,-28.087907791137695,-27.949235916137695,-28.087907791137695,-27.949235916137695
Martyetal_2022,Exp_6,34,Test,Low,Negative,II,Good,Mia,Either the mystery box does not contain a grey ball or it does not contain a green ball.,A-B-A,a grey ball,a green ball,a grey ball,grey,green,yellow,blue,Bad,Good,2|19|9|4|8|5|7|21|20|13|16|15|3|12|6|1|11|23|24|17|22|18|10|14,-27.945327758789062,-28.146499633789062,-27.945327758789062,-28.146499633789062
Martyetal_2022,Exp_6,35,Test,Low,Positive,DIST,Target,Mia,It is certain that either the mystery box contains a yellow ball or it contains a blue ball.,A-A-A,a yellow ball,a yellow ball,a yellow ball,yellow,blue,green,grey,Bad,Good,20|15|3|19|21|9|24|16|10|2|11|1|13|14|4|23|18|8|12|22|5|7|6|17,-27.726577758789062,-28.132827758789062,-27.726577758789062,-28.132827758789062
Martyetal_2022,Exp_6,36,Test,Low,Negative,DIST,Target,Sam,It is certain that either the mystery box does not contain a yellow ball or it does not contain a green ball.,A-A-A,a yellow ball,a yellow ball,a yellow ball,yellow,green,blue,grey,Bad,Good,17|7|1|23|21|18|2|9|12|20|19|6|5|8|4|15|3|24|16|14|22|10|11|13,-28.167978286743164,-29.371591567993164,-28.167978286743164,-29.371591567993164
Martyetal_2022,Exp_6,37,Test,Low,Positive,II,Target,Mia,Either the mystery box contains a blue ball or it contains a green ball.,A-A-A,a blue ball,a blue ball,a blue ball,blue,green,grey,yellow,Bad,Good,8|24|5|1|12|15|17|13|23|7|11|3|6|20|19|22|18|14|4|16|2|21|9|10,-27.80080223083496,-27.87892723083496,-27.80080223083496,-27.87892723083496
Martyetal_2022,Exp_6,38,Test,Low,Positive,SI,Bad,Sam,It is possible that the mystery box contains a yellow ball.,D-D-D,a blue ball,a blue ball,a blue ball,yellow,green,grey,blue,Bad,Good,24|23|10|12|2|18|14|1|9|16|11|4|15|19|13|20|22|6|17|7|3|21|8|5,-27.873058319091797,-28.963878631591797,-27.873058319091797,-28.963878631591797
Martyetal_2022,Exp_6,39,Test,Low,Negative,II,Bad,Mia,Either the mystery box does not contain a green ball or it does not contain a blue ball.,AB-AB-AB,a green ball and a blue ball,a green ball and a blue ball,a green ball and a blue ball,green,blue,grey,yellow,Bad,Good,21|1|17|8|19|15|20|6|7|5|4|16|22|10|12|11|23|14|13|18|24|2|9|3,-27.326187133789062,-28.652359008789062,-27.326187133789062,-28.652359008789062
Martyetal_2022,Exp_6,40,Test,Low,Positive,SI,Bad,Sam,It is possible that the mystery box contains a blue ball.,D-D-D,a green ball,a green ball,a green ball,blue,grey,yellow,green,Bad,Good,12|15|7|20|16|11|18|1|21|6|23|5|22|4|17|14|19|2|24|13|9|8|10|3,-27.908220291137695,-27.611345291137695,-27.908220291137695,-27.611345291137695
Martyetal_2022,Exp_6,41,Test,Low,Positive,DIST,Target,Mia,It is certain that either the mystery box contains a blue ball or it contains a green ball.,A-A-A,a blue ball,a blue ball,a blue ball,blue,green,grey,yellow,Bad,Good,10|17|15|16|20|4|21|14|2|9|22|19|11|3|1|13|23|6|12|18|5|7|8|24,-27.806655883789062,-27.931655883789062,-27.806655883789062,-27.931655883789062
Martyetal_2022,Exp_6,42,Test,Low,Positive,II,Target,Mia,Either the mystery box contains a green ball or it contains a yellow ball.,A-A-A,a green ball,a green ball,a green ball,green,yellow,grey,blue,Bad,Good,13|5|19|24|2|10|18|8|9|23|21|12|1|22|11|16|17|14|7|6|4|3|15|20,-27.753925323486328,-28.063495635986328,-27.753925323486328,-28.063495635986328
Martyetal_2022,Exp_6,43,Test,Low,Positive,II,Good,Mia,Either the mystery box contains a green ball or it contains a grey ball.,A-B-A,a green ball,a grey ball,a green ball,green,grey,blue,yellow,Bad,Good,21|5|22|14|6|2|4|17|11|3|23|8|18|20|7|19|9|1|10|12|16|24|15|13,-27.609392166137695,-28.053728103637695,-27.609392166137695,-28.053728103637695
Martyetal_2022,Exp_6,44,Test,Low,Negative,FC,Target,Sam,It is possible that either the mystery box does not contain a yellow ball or it does not contain a blue ball.,A-AB-A,a yellow ball,a yellow ball and a blue ball,a yellow ball,yellow,blue,green,grey,Bad,Good,5|12|1|17|23|8|24|13|4|15|9|18|11|20|3|10|22|6|19|21|16|7|2|14,-27.937517166137695,-28.087907791137695,-27.937517166137695,-28.087907791137695
Martyetal_2022,Exp_6,45,Test,Low,Positive,DIST,Good,Sam,It is certain that either the mystery box contains a green ball or it contains a yellow ball.,A-AB-B,a green ball,a green ball and a yellow ball,a yellow ball,green,yellow,grey,blue,Bad,Good,10|13|6|8|20|9|3|4|12|24|16|23|2|15|21|7|19|5|17|14|18|22|1|11,-27.837900161743164,-29.184579849243164,-27.837900161743164,-29.184579849243164
Martyetal_2022,Exp_6,46,Test,Low,Negative,SI,Bad,Sam,It is possible that the mystery box does not contain a yellow ball.,A-A-A,a yellow ball,a yellow ball,a yellow ball,yellow,blue,grey,green,Bad,Good,18|22|1|13|10|3|7|23|24|5|20|15|14|9|19|21|16|6|12|17|4|8|11|2,-28.001968383789062,-28.378921508789062,-28.001968383789062,-28.378921508789062
Martyetal_2022,Exp_6,47,Test,Low,Positive,SI,Target,Sam,It is possible that the mystery box contains a green ball.,A-A-A,a green ball,a green ball,a green ball,green,grey,yellow,blue,Bad,Good,8|11|20|12|13|2|21|1|17|6|16|5|15|9|18|7|19|10|4|22|24|23|3|14,-27.45313835144043,-27.88477897644043,-27.45313835144043,-27.88477897644043
Martyetal_2022,Exp_6,48,Test,Low,Negative,II,Target,Sam,Either the mystery box does not contain a yellow ball or it does not contain a grey ball.,A-A-A,a yellow ball,a yellow ball,a yellow ball,yellow,grey,blue,green,Bad,Good,18|20|5|21|6|9|11|1|13|12|7|10|14|24|2|4|15|19|17|23|3|8|16|22,-28.283212661743164,-29.316415786743164,-28.283212661743164,-29.316415786743164
Martyetal_2022,Exp_6,49,Test,Low,Positive,II,Bad,Sam,Either the mystery box contains a green ball or it contains a yellow ball.,D-C-D,a blue ball,a grey ball,a blue ball,green,yellow,grey,blue,Bad,Good,12|24|20|22|14|9|13|16|5|11|8|18|3|6|1|21|10|7|15|4|19|2|23|17,-27.79689598083496,-27.38673973083496,-27.79689598083496,-27.38673973083496
Martyetal_2022,Exp_6,50,Test,Low,Negative,DIST,Bad,Sam,It is certain that either the mystery box does not contain a blue ball or it does not contain a green ball.,A-AB-B,a blue ball,a blue ball and a green ball,a green ball,blue,green,yellow,grey,Bad,Good,14|4|23|2|16|20|24|17|22|11|6|3|13|9|18|10|12|15|19|1|5|7|21|8,-27.943368911743164,-29.279794692993164,-27.943368911743164,-29.279794692993164
Martyetal_2022,Exp_6,51,Test,Low,Negative,SI,Bad,Sam,It is possible that the mystery box does not contain a blue ball.,A-A-A,a blue ball,a blue ball,a blue ball,blue,grey,green,yellow,Bad,Good,12|5|18|19|15|3|2|10|14|24|8|17|20|11|13|7|4|16|23|1|6|22|21|9,-28.128915786743164,-29.527353286743164,-28.128915786743164,-29.527353286743164
Martyetal_2022,Exp_6,52,Test,Low,Negative,SI,Target,Sam,It is possible that the mystery box does not contain a blue ball.,D-D-D,a green ball,a green ball,a green ball,blue,grey,yellow,green,Bad,Good,21|22|10|4|20|15|12|13|18|24|17|1|7|6|16|19|2|11|5|14|8|3|23|9,-28.17188835144043,-28.25782585144043,-28.17188835144043,-28.25782585144043
Martyetal_2022,Exp_6,53,Test,Low,Positive,FC,Bad,Mia,It is possible that either the mystery box contains a blue ball or it contains a grey ball.,D-C-D,a green ball,a yellow ball,a green ball,blue,grey,yellow,green,Bad,Good,2|8|15|3|5|10|16|6|12|7|9|13|20|17|19|24|18|1|11|4|22|21|23|14,-28.08302116394043,-28.97901725769043,-28.08302116394043,-28.97901725769043
Martyetal_2022,Exp_6,54,Test,Low,Positive,II,Good,Mia,Either the mystery box contains a green ball or it contains a blue ball.,A-B-A,a green ball,a blue ball,a green ball,green,blue,grey,yellow,Bad,Good,3|9|8|12|4|6|2|11|15|1|14|19|5|24|16|21|18|22|7|10|17|13|23|20,-27.607439041137695,-27.946306228637695,-27.607439041137695,-27.946306228637695
Martyetal_2022,Exp_6,55,Test,Low,Positive,FC,Good,Mia,It is possible that either the mystery box contains a grey ball or it contains a green ball.,A-C-B,a grey ball,a yellow ball,a green ball,grey,green,yellow,blue,Bad,Good,7|20|5|18|10|15|1|8|21|13|19|4|17|23|3|16|11|2|14|24|9|6|22|12,-27.90040397644043,-28.83692741394043,-27.90040397644043,-28.83692741394043
Martyetal_2022,Exp_6,56,Test,Low,Positive,DIST,Bad,Mia,It is certain that either the mystery box contains a yellow ball or it contains a green ball.,A-C-B,a yellow ball,a grey ball,a green ball,yellow,green,grey,blue,Bad,Good,8|21|13|18|20|23|5|9|19|16|12|11|3|14|10|17|2|6|1|22|15|4|24|7,-27.75782585144043,-28.83985710144043,-27.75782585144043,-28.83985710144043
Martyetal_2022,Exp_6,57,Test,Low,Positive,FC,Target,Sam,It is possible that either the mystery box contains a green ball or it contains a yellow ball.,A-C-A,a green ball,a blue ball,a green ball,green,yellow,blue,grey,Bad,Good,12|1|17|19|8|4|9|14|23|2|15|11|3|22|13|20|16|7|24|6|5|21|10|18,-28.085948944091797,-29.221202850341797,-28.085948944091797,-29.221202850341797
Martyetal_2022,Exp_6,58,Test,Low,Negative,II,Bad,Mia,Either the mystery box does not contain a yellow ball or it does not contain a blue ball.,AB-AB-AB,a yellow ball and a blue ball,a yellow ball and a blue ball,a yellow ball and a blue ball,yellow,blue,green,grey,Bad,Good,13|4|6|8|16|9|12|14|17|2|22|1|24|18|10|23|11|20|5|21|3|19|7|15,-27.265642166137695,-28.512712478637695,-27.265642166137695,-28.512712478637695
