Study,Experiment,Item_nr,Item_status,Negation,Polarity,Inference_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad
Martyetal_2022,Exp_4,25,Test,High,Negative,SI,Bad,Mia,It is not certain that the mystery box contains a yellow ball.,A-A-A,a yellow ball,a yellow ball,a yellow ball,yellow,green,grey,blue,Bad,Good,21|2|22|10|17|18|3|7|1|13|15|20|8|23|11|24|9|16|4|6|12|5|14|19,-23.121103286743164,-24.828134536743164,-23.121103286743164,-24.828134536743164
Martyetal_2022,Exp_4,26,Test,High,Positive,DIST,Good,Mia,It is certain that the mystery box contains either a grey ball or a blue ball.,A-AB-B,a grey ball,a grey ball and a blue ball,a blue ball,grey,blue,green,yellow,Bad,Good,10|5|18|17|4|14|7|6|16|12|15|11|20|1|2|21|22|24|23|9|3|13|19|8,-22.878923416137695,-25.757829666137695,-22.878923416137695,-25.757829666137695
Martyetal_2022,Exp_4,27,Test,High,Negative,FC,Target,Mia,It is not certain that the mystery box contains both a yellow ball and a green ball.,A-AB-A,a yellow ball,a yellow and a green ball,a yellow ball,yellow,green,grey,blue,Bad,Good,4|12|18|3|2|15|21|16|10|8|20|7|11|19|9|17|24|1|23|22|5|6|14|13,-23.433605194091797,-24.980480194091797,-23.433605194091797,-24.980480194091797
Martyetal_2022,Exp_4,28,Test,High,Negative,DIST,Good,Sam,It is not possible that the mystery box contains both a blue ball and a yellow ball.,A-B-A,a blue ball,a yellow ball,a blue ball,blue,yellow,green,grey,Bad,Good,22|13|4|1|5|12|10|21|15|23|19|11|20|9|8|14|6|7|24|16|18|2|3|17,-22.593759536743164,-25.617197036743164,-22.593759536743164,-25.617197036743164
Martyetal_2022,Exp_4,29,Test,High,Positive,II,Good,Sam,The mystery box contains either a grey ball or a green ball.,A-B-A,a grey ball,a green ball,a grey ball,grey,green,yellow,blue,Bad,Good,24|15|13|23|8|10|5|20|9|17|3|19|6|4|22|16|12|1|11|18|21|7|14|2,-22.695322036743164,-25.710947036743164,-22.695322036743164,-25.710947036743164
Martyetal_2022,Exp_4,30,Test,High,Positive,FC,Target,Mia,It is possible that the mystery box contains either a grey ball or a blue ball.,A-C-A,a grey ball,a yellow ball,a grey ball,grey,blue,yellow,green,Bad,Good,19|16|9|4|13|20|11|15|23|12|5|18|24|21|7|14|1|22|2|17|3|8|10|6,-23.214855194091797,-24.937511444091797,-23.214855194091797,-24.937511444091797
Martyetal_2022,Exp_4,31,Test,High,Positive,II,Target,Sam,The mystery box contains either a grey ball or a green ball.,A-A-A,a grey ball,a grey ball,a grey ball,grey,green,blue,yellow,Bad,Good,2|11|8|4|14|16|18|24|23|19|12|22|15|3|9|17|1|21|6|13|5|7|10|20,-22.894542694091797,-24.601573944091797,-22.894542694091797,-24.601573944091797
Martyetal_2022,Exp_4,32,Test,High,Negative,II,Good,Mia,The mystery box does not contain both a grey ball and a green ball.,A-B-A,a grey ball,a green ball,a grey ball,grey,green,blue,yellow,Bad,Good,12|24|3|8|10|23|16|14|5|18|6|22|1|20|15|7|21|9|19|13|17|4|2|11,-23.20703887939453,-24.76953887939453,-23.20703887939453,-24.76953887939453
Martyetal_2022,Exp_4,33,Test,High,Positive,FC,Target,Sam,It is possible that the mystery box contains either a yellow ball or a green ball.,A-C-A,a yellow ball,a grey ball,a yellow ball,yellow,green,grey,blue,Bad,Good,6|24|21|23|14|10|5|17|4|7|20|12|1|3|19|13|9|22|11|2|18|15|16|8,-22.636728286743164,-25.710947036743164,-22.636728286743164,-25.710947036743164
Martyetal_2022,Exp_4,34,Test,High,Positive,SI,Bad,Mia,It is possible that the mystery box contains a yellow ball.,D-D-D,a green ball,a green ball,a green ball,yellow,blue,grey,green,Bad,Good,24|10|16|11|1|3|4|20|9|19|5|8|7|2|15|12|17|6|21|13|18|23|14|22,-22.847667694091797,-25.785167694091797,-22.847667694091797,-25.785167694091797
Martyetal_2022,Exp_4,35,Test,High,Positive,SI,Good,Sam,It is possible that the mystery box contains a green ball.,A-D-C,a green ball,a yellow ball,a grey ball,green,blue,grey,yellow,Bad,Good,19|14|4|23|10|1|12|2|9|15|8|11|24|13|16|18|20|7|21|17|6|5|3|22,-22.808605194091797,-24.562511444091797,-22.808605194091797,-24.562511444091797
Martyetal_2022,Exp_4,36,Test,High,Negative,FC,Target,Sam,It is not certain that the mystery box contains both a green ball and a blue ball.,A-AB-A,a green ball,a green ball and a blue ball,a green ball,green,blue,grey,yellow,Bad,Good,2|6|7|13|20|16|21|18|10|1|12|8|9|11|17|19|4|22|23|3|14|5|15|24,-23.199230194091797,-24.902355194091797,-23.199230194091797,-24.902355194091797
Martyetal_2022,Exp_4,37,Test,High,Negative,FC,Bad,Sam,It is not certain that the mystery box contains both a blue ball and a grey ball.,AB-AB-AB,a blue ball and a grey ball,a blue ball and a grey ball,a blue ball and a grey ball,blue,grey,yellow,green,Bad,Good,3|2|14|18|23|12|20|10|8|11|17|5|7|22|24|9|15|16|13|21|6|1|19|4,-23.183605194091797,-24.742198944091797,-23.183605194091797,-24.742198944091797
Martyetal_2022,Exp_4,38,Test,High,Positive,DIST,Target,Mia,It is certain that the mystery box contains either a green ball or a grey ball.,A-A-A,a green ball,a green ball,a green ball,green,grey,blue,yellow,Bad,Good,1|13|16|9|11|3|12|20|22|24|8|2|19|18|7|17|6|4|10|21|23|14|5|15,-23.132823944091797,-24.714855194091797,-23.132823944091797,-24.714855194091797
Martyetal_2022,Exp_4,39,Test,High,Negative,DIST,Good,Sam,It is not possible that the mystery box contains both a blue ball and a grey ball.,A-B-A,a blue ball,a grey ball,a blue ball,blue,grey,yellow,green,Bad,Good,17|6|14|8|9|12|13|23|16|15|1|2|22|3|19|20|5|11|10|24|4|7|21|18,-23.04688262939453,-24.67578887939453,-23.04688262939453,-24.67578887939453
Martyetal_2022,Exp_4,40,Test,High,Negative,DIST,Target,Sam,It is not possible that the mystery box contains both a yellow ball and a green ball.,A-A-A,a yellow ball,a yellow ball,a yellow ball,yellow,green,grey,blue,Bad,Good,4|15|5|20|24|21|12|19|1|8|9|2|18|11|17|7|22|6|13|3|23|10|16|14,-23.10157012939453,-24.73438262939453,-23.10157012939453,-24.73438262939453
Martyetal_2022,Exp_4,41,Test,High,Positive,DIST,Bad,Sam,It is certain that the mystery box contains either a green ball or a grey ball.,A-C-B,a green ball,a blue ball,a grey ball,green,grey,blue,yellow,Bad,Good,2|5|17|9|24|23|22|10|12|15|7|16|13|1|4|3|21|19|11|20|14|8|18|6,-22.937509536743164,-24.453134536743164,-22.937509536743164,-24.453134536743164
Martyetal_2022,Exp_4,42,Test,High,Positive,DIST,Target,Mia,It is certain that the mystery box contains either a yellow ball or a blue ball.,A-A-A,a yellow ball,a yellow ball,a yellow ball,yellow,blue,green,grey,Bad,Good,23|15|7|18|24|21|13|9|5|10|14|22|11|16|3|4|12|2|6|20|19|1|17|8,-22.76173210144043,-25.78907585144043,-22.76173210144043,-25.78907585144043
Martyetal_2022,Exp_4,43,Test,High,Negative,FC,Bad,Mia,It is not certain that the mystery box contains both a yellow ball and a grey ball.,AB-AB-AB,a yellow ball and a grey ball,a yellow ball and a grey ball,a yellow ball and a grey ball,yellow,grey,green,blue,Bad,Good,12|2|18|3|7|9|14|5|23|15|10|8|1|6|21|13|11|20|4|17|24|22|19|16,-23.226577758789062,-24.722671508789062,-23.226577758789062,-24.722671508789062
Martyetal_2022,Exp_4,44,Test,High,Positive,SI,Good,Sam,It is possible that the mystery box contains a grey ball.,A-D-C,a grey ball,a yellow ball,a blue ball,grey,green,blue,yellow,Bad,Good,21|22|19|6|15|9|7|8|2|14|1|17|10|5|23|13|12|3|18|4|16|24|20|11,-22.652355194091797,-25.695323944091797,-22.652355194091797,-25.695323944091797
Martyetal_2022,Exp_4,45,Test,High,Positive,II,Bad,Sam,The mystery box contains either a blue ball or a grey ball.,D-C-D,a green ball,a yellow ball,a green ball,blue,grey,yellow,green,Bad,Good,8|21|3|18|1|19|10|16|9|14|11|24|15|5|22|17|12|13|4|23|20|2|7|6,-22.656261444091797,-25.582042694091797,-22.656261444091797,-25.582042694091797
Martyetal_2022,Exp_4,46,Test,High,Negative,SI,Target,Sam,It is not certain that the mystery box contains a blue ball.,D-D-D,a grey ball,a grey ball,a grey ball,blue,yellow,green,grey,Bad,Good,20|10|9|7|3|6|16|2|17|18|8|5|23|19|14|15|11|22|24|1|21|12|13|4,-22.79298210144043,-25.82423210144043,-22.79298210144043,-25.82423210144043
Martyetal_2022,Exp_4,47,Test,High,Negative,DIST,Bad,Mia,It is not possible that the mystery box contains both a yellow ball and a blue ball.,A-AB-B,a yellow ball,a yellow ball and a blue ball,a blue ball,yellow,blue,green,grey,Bad,Good,24|20|10|21|5|7|11|15|9|17|4|3|18|16|14|13|23|1|8|19|22|2|6|12,-23.320323944091797,-24.789073944091797,-23.320323944091797,-24.789073944091797
