Study,Experiment,Item_nr,Item_status,Sentence_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad
Deganoetal_2024,Exp_1,9,Test,Test,Target_1,Mia,`The mystery box contains a blue ball or a grey ball.',A-AB-A,a blue ball,a blue ball and a grey ball,a blue ball,blue,grey,green,yellow,Bad,Good,8|2|6|3|7|1|5|4,-3.704709768295288,-5.54083776473999,-7.409419536590576,-11.08167552947998
Deganoetal_2024,Exp_1,10,Test,Test,Target_2,Sam,`The mystery box contains a yellow ball or a blue ball.',A-AC-A,a yellow ball,a yellow ball and a grey ball,a yellow ball,yellow,blue,grey,green,Bad,Good,2|6|4|5|3|1|8|7,-3.972041606903076,-4.575310707092285,-7.944083213806152,-9.15062141418457
Deganoetal_2024,Exp_1,11,Test,Test,Target_2,Mia,`The mystery box contains a grey ball or a blue ball.',A-AC-AD,a grey ball and a yellow ball,a grey ball,a grey ball and a green ball,grey,blue,green,yellow,Bad,Good,2|6|7|3|5|8|1|4,-3.6219561100006104,-5.418315887451172,-7.243912220001221,-10.836631774902344
Deganoetal_2024,Exp_1,12,Test,Test,Target_2,Mia,`The mystery box contains a green ball or a blue ball.',A-AC-AC,a green ball and a yellow ball,a green ball and a yellow ball,a green ball,green,blue,yellow,grey,Bad,Good,1|7|5|4|6|8|2|3,-3.8341119289398193,-4.418001651763916,-7.668223857879639,-8.836003303527832
Deganoetal_2024,Exp_1,13,Test,Control_2,Bad,Mia,`The mystery box does not contain a yellow ball.',A-CD-A,a yellow ball,a yellow ball,a grey ball and a green ball,yellow,blue,grey,green,Bad,Good,3|4|1|8|7|5|2|6,-3.914381265640259,-4.316135883331299,-7.828762531280518,-8.632271766662598
Deganoetal_2024,Exp_1,14,Test,Control_4,Bad,Sam,`The mystery box does not contain a grey ball or a blue ball.',A-CD-A,a grey ball,a yellow and a green ball,a grey ball,grey,blue,yellow,green,Bad,Good,7|6|1|4|8|3|2|5,-3.6731503009796143,-5.459327220916748,-7.3463006019592285,-10.918654441833496
Deganoetal_2024,Exp_1,15,Test,Control_1,Good,Sam,`The mystery box contains a grey ball.',A-A-A,a grey ball,a grey ball,a grey ball,grey,blue,green,yellow,Bad,Good,2|8|3|7|4|6|5|1,-3.926015615463257,-5.17445707321167,-7.852031230926514,-10.34891414642334
Deganoetal_2024,Exp_1,16,Test,Control_1,Good,Sam,`The mystery box contains a yellow ball.',A-A-A,a yellow ball,a yellow ball,a yellow ball,yellow,grey,blue,green,Bad,Good,7|3|8|1|4|2|5|6,-3.9887242317199707,-6.329220294952393,-7.977448463439941,-12.658440589904785
Deganoetal_2024,Exp_1,17,Test,Test,Target_2,Mia,`The mystery box contains a blue ball or a yellow ball.',A-AC-AD,a blue ball and a grey ball,a blue ball,a blue ball and a green ball,blue,yellow,green,grey,Bad,Good,4|2|6|7|3|5|1|8,-3.559488296508789,-5.355443477630615,-7.118976593017578,-10.71088695526123
Deganoetal_2024,Exp_1,18,Test,Test,Good-Excl,Sam,`The mystery box contains a blue ball or a yellow ball.',A-AB-B,a blue ball,a yellow ball,a blue ball and a yellow ball,blue,yellow,green,grey,Bad,Good,8|3|6|4|2|7|1|5,-3.90120530128479,-4.689311504364014,-7.80241060256958,-9.378623008728027
Deganoetal_2024,Exp_1,19,Test,Test,Good,Sam,`The mystery box contains a blue ball or a yellow ball.',A-AC-B,a yellow ball,a blue ball and a green ball,a blue ball,blue,yellow,green,grey,Bad,Good,8|7|3|5|2|6|1|4,-3.952148675918579,-4.566096305847168,-7.904297351837158,-9.132192611694336
Deganoetal_2024,Exp_1,20,Test,Test,Bad,Sam,`The mystery box contains a grey ball or a yellow ball.',A-CD-C,a grey ball,a green ball and a blue ball,a green ball,grey,yellow,green,blue,Bad,Good,1|4|3|2|8|6|5|7,-3.7923824787139893,-5.578587055206299,-7.5847649574279785,-11.157174110412598
Deganoetal_2024,Exp_1,21,Test,Control_4,Good,Mia,`The mystery box does not contain a blue ball or a yellow ball.',C-CD-C,a grey ball and a green ball,a grey ball,a grey ball,blue,yellow,grey,green,Bad,Good,3|4|7|5|1|2|8|6,-3.568460702896118,-5.365981101989746,-7.136921405792236,-10.731962203979492
Deganoetal_2024,Exp_1,22,Test,Test,Target_2,Sam,`The mystery box contains a blue ball or a grey ball.',A-AC-A,a blue ball,a blue ball,a blue ball and a green ball,blue,grey,green,yellow,Bad,Good,8|5|7|6|3|1|4|2,-3.7884860038757324,-5.573991298675537,-7.576972007751465,-11.147982597351074
Deganoetal_2024,Exp_1,23,Test,Test,Target_1,Mia,`The mystery box contains a blue ball or a grey ball.',A-AB-AB,a blue ball,a blue ball and a grey ball,a blue ball and a grey ball,blue,grey,green,yellow,Bad,Good,5|2|3|7|6|8|4|1,-3.627716064453125,-5.710697650909424,-7.25543212890625,-11.421395301818848
Deganoetal_2024,Exp_1,24,Test,Control_2,Bad,Sam,`The mystery box does not contain a blue ball.',A-CD-A,a blue ball,a blue ball,a grey ball and a yellow ball,blue,green,grey,yellow,Bad,Good,1|2|5|7|8|6|3|4,-3.788167715072632,-4.459383010864258,-7.576335430145264,-8.918766021728516
Deganoetal_2024,Exp_1,25,Test,Control_3,Good,Mia,`The mystery box contains a yellow ball and a blue ball.',AB-AB-AB,a yellow ball and a blue ball,a yellow ball and a blue ball,a yellow ball and a blue ball,yellow,blue,green,grey,Bad,Good,1|4|5|2|7|8|3|6,-3.7479329109191895,-5.863811016082764,-7.495865821838379,-11.727622032165527
Deganoetal_2024,Exp_1,26,Test,Test,Target_1,Mia,`The mystery box contains a blue ball or a green ball.',A-AB-AB,a blue ball and a green ball,a blue ball,a blue ball and a green ball,blue,green,yellow,grey,Bad,Good,7|8|4|5|6|3|1|2,-3.7705600261688232,-4.545474529266357,-7.5411200523376465,-9.090949058532715
Deganoetal_2024,Exp_1,27,Test,Test,Bad,Mia,`The mystery box contains a grey ball or a green ball.',A-CD-C,a blue ball and a yellow ball,a grey ball,a blue ball,grey,green,blue,yellow,Bad,Good,7|6|8|1|3|4|2|5,-3.6227474212646484,-4.966833114624023,-7.245494842529297,-9.933666229248047
Deganoetal_2024,Exp_1,28,Test,Test,Bad,Mia,`The mystery box contains a yellow ball or a green ball.',A-CD-C,a grey ball and a blue ball,a yellow ball,a grey ball,yellow,green,grey,blue,Bad,Good,3|6|1|2|5|4|8|7,-3.903057098388672,-4.341674327850342,-7.806114196777344,-8.683348655700684
Deganoetal_2024,Exp_1,29,Test,Test,Bad,Sam,`The mystery box contains a blue ball or a grey ball.',A-CD-C,a green ball,a green ball and a yellow ball,a blue ball,blue,grey,green,yellow,Bad,Good,4|2|5|3|6|1|7|8,-3.7488839626312256,-5.369869232177734,-7.497767925262451,-10.739738464355469
Deganoetal_2024,Exp_1,30,Test,Control_1,Bad,Mia,`The mystery box contains a green ball.',A-CD-C,a grey ball,a green ball,a grey ball and a yellow ball,green,blue,grey,yellow,Bad,Good,6|3|5|4|1|2|7|8,-3.78747296333313,-4.623124122619629,-7.57494592666626,-9.246248245239258
Deganoetal_2024,Exp_1,31,Test,Control_2,Good,Mia,`The mystery box does not contain a yellow ball.',C-CD-C,a grey ball and a blue ball,a grey ball,a grey ball,yellow,green,grey,blue,Bad,Good,8|5|2|3|4|1|7|6,-3.746223211288452,-4.454326629638672,-7.492446422576904,-8.908653259277344
Deganoetal_2024,Exp_1,32,Test,Control_1,Bad,Sam,`The mystery box contains a blue ball.',A-CD-C,a green ball and a yellow ball,a green ball,a blue ball,blue,grey,green,yellow,Bad,Good,6|7|3|5|1|4|8|2,-4.233377456665039,-4.381711006164551,-8.466754913330078,-8.763422012329102
Deganoetal_2024,Exp_1,33,Test,Test,Good-Excl,Mia,`The mystery box contains a green ball or a yellow ball.',A-AB-B,a green ball and a yellow ball,a green ball,a yellow ball,green,yellow,grey,blue,Bad,Good,5|3|8|4|6|2|7|1,-3.6979026794433594,-5.491137981414795,-7.395805358886719,-10.98227596282959
Deganoetal_2024,Exp_1,34,Test,Control_3,Bad,Mia,`The mystery box contains a yellow ball and a green ball.',AB-CD-C,a grey ball,a grey ball and a blue ball,a yellow and a green ball,yellow,green,grey,blue,Bad,Good,2|3|6|4|8|1|5|7,-3.5924370288848877,-5.062282562255859,-7.184874057769775,-10.124565124511719
Deganoetal_2024,Exp_1,35,Test,Control_1,Bad,Mia,`The mystery box contains a grey ball.',A-CD-C,a blue ball,a blue ball and a yellow ball,a grey ball,grey,green,blue,yellow,Bad,Good,7|1|5|8|2|6|3|4,-3.8528974056243896,-5.6802239418029785,-7.705794811248779,-11.360447883605957
Deganoetal_2024,Exp_1,36,Test,Test,Target_1,Mia,`The mystery box contains a yellow ball or a grey ball.',A-AB-AB,a yellow ball and a grey ball,a yellow ball,a yellow ball and a grey ball,yellow,grey,green,blue,Bad,Good,8|2|3|4|1|7|5|6,-3.6944711208343506,-4.666901588439941,-7.388942241668701,-9.333803176879883
Deganoetal_2024,Exp_1,37,Test,Control_3,Good,Sam,`The mystery box contains a grey ball and a green ball.',AB-AB-AB,a grey ball and a green ball,a grey ball and a green ball,a grey ball and a green ball,grey,green,blue,yellow,Bad,Good,4|7|8|5|6|3|1|2,-3.7972145080566406,-6.109987735748291,-7.594429016113281,-12.219975471496582
Deganoetal_2024,Exp_1,38,Test,Control_4,Bad,Mia,`The mystery box does not contain a yellow ball or a green ball.',A-CD-A,a blue ball and a grey ball,a yellow ball,a yellow ball,yellow,green,blue,grey,Bad,Good,6|1|8|7|3|2|5|4,-3.5484707355499268,-5.453422546386719,-7.0969414710998535,-10.906845092773438
Deganoetal_2024,Exp_1,39,Test,Control_4,Bad,Sam,`The mystery box does not contain a green ball or a grey ball.',A-CD-A,a green ball,a green ball,a yellow ball and a blue ball,green,grey,yellow,blue,Bad,Good,4|5|2|3|8|7|6|1,-3.8617899417877197,-4.47178840637207,-7.7235798835754395,-8.94357681274414
Deganoetal_2024,Exp_1,40,Test,Control_2,Bad,Sam,`The mystery box does not contain a blue ball.',A-CD-A,a blue ball,a blue ball,a grey ball and a green ball,blue,yellow,grey,green,Bad,Good,2|3|5|6|4|1|8|7,-3.8343682289123535,-4.448225021362305,-7.668736457824707,-8.89645004272461
Deganoetal_2024,Exp_1,41,Test,Test,Good,Sam,`The mystery box contains a green ball or a yellow ball.',A-AC-B,a yellow ball,a green ball,a green ball and a grey ball,green,yellow,grey,blue,Bad,Good,1|5|6|3|8|2|7|4,-3.8139822483062744,-5.63201904296875,-7.627964496612549,-11.2640380859375
Deganoetal_2024,Exp_1,42,Test,Control_4,Good,Sam,`The mystery box does not contain a blue ball or a green ball.',C-CD-C,a grey ball,a grey ball and a yellow ball,a grey ball,blue,green,grey,yellow,Bad,Good,1|8|5|7|6|3|4|2,-3.6636879444122314,-5.698451519012451,-7.327375888824463,-11.396903038024902
Deganoetal_2024,Exp_1,43,Test,Test,Bad,Sam,`The mystery box contains a blue ball or a grey ball.',A-CD-C,a yellow ball,a yellow and a green ball,a blue ball,blue,grey,yellow,green,Bad,Good,8|3|5|6|4|2|1|7,-4.002292633056641,-4.457021236419678,-8.004585266113281,-8.914042472839355
Deganoetal_2024,Exp_1,44,Test,Test,Target_2,Sam,`The mystery box contains a yellow ball or a green ball.',A-AC-AC,a yellow ball and a blue ball,a yellow ball,a yellow ball and a blue ball,yellow,green,blue,grey,Bad,Good,8|5|3|2|7|4|6|1,-3.8606271743774414,-4.389018535614014,-7.721254348754883,-8.778037071228027
Deganoetal_2024,Exp_1,45,Test,Test,Target_1,Sam,`The mystery box contains a grey ball or a blue ball.',A-AB-A,a grey ball,a grey ball,a grey ball and a blue ball,grey,blue,yellow,green,Bad,Good,3|7|1|8|4|5|6|2,-3.84799861907959,-5.884718894958496,-7.69599723815918,-11.769437789916992
