Study,Experiment,Item_nr,Item_status,Negation,Polarity,Inference_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad
Martyetal_2022,Exp_5,25,Test,Intermediate,Negative,SI,Bad,Mia,It is possible that the mystery box does not contain a blue ball.,A-A-A,a blue ball,a blue ball,a blue ball,blue,yellow,green,grey,Bad,Good,24|10|6|22|16|20|12|4|19|13|23|21|7|9|8|5|14|18|2|11|1|15|3|17,-22.839853286743164,-26.000009536743164,-22.839853286743164,-26.000009536743164
Martyetal_2022,Exp_5,26,Test,Intermediate,Positive,DIST,Bad,Mia,It is certain that the mystery box contains either a blue ball or a grey ball.,A-C-B,a blue ball,a green ball,a grey ball,blue,grey,green,yellow,Bad,Good,11|21|1|20|5|23|17|9|6|19|3|7|10|2|4|14|12|24|16|18|13|15|22|8,-23.242197036743164,-24.855478286743164,-23.242197036743164,-24.855478286743164
Martyetal_2022,Exp_5,27,Test,Intermediate,Positive,II,Good,Mia,The mystery box contains either a yellow ball or a blue ball.,A-B-A,a yellow ball,a blue ball,a yellow ball,yellow,blue,green,grey,Bad,Good,20|6|17|7|1|15|12|9|2|3|16|19|14|18|5|23|10|21|11|13|24|4|8|22,-22.882823944091797,-24.355480194091797,-22.882823944091797,-24.355480194091797
Martyetal_2022,Exp_5,28,Test,Intermediate,Positive,FC,Target,Sam,It is possible that the mystery box contains either a grey ball or a blue ball.,A-C-A,a grey ball,a green ball,a grey ball,grey,blue,green,yellow,Bad,Good,13|8|18|6|23|11|15|3|16|14|7|9|10|4|1|5|2|24|20|12|22|21|17|19,-22.75782012939453,-25.80860137939453,-22.75782012939453,-25.80860137939453
Martyetal_2022,Exp_5,29,Test,Intermediate,Negative,FC,Bad,Mia,It is possible that the mystery box does not contain both a green ball and a yellow ball.,AB-AB-AB,a green ball and a yellow ball,a green ball and a yellow ball,a green ball and a yellow ball,green,yellow,blue,grey,Bad,Good,24|14|15|20|17|4|8|13|12|1|23|7|22|16|18|5|19|11|2|9|3|6|10|21,-22.761735916137695,-25.617204666137695,-22.761735916137695,-25.617204666137695
Martyetal_2022,Exp_5,30,Test,Intermediate,Negative,SI,Good,Mia,It is possible that the mystery box does not contain a grey ball.,A-D-A,a grey ball,a blue ball,a grey ball,grey,green,yellow,blue,Bad,Good,18|21|3|12|19|24|10|17|8|14|15|20|11|22|13|1|16|23|2|4|7|5|9|6,-22.910165786743164,-25.992197036743164,-22.910165786743164,-25.992197036743164
Martyetal_2022,Exp_5,31,Test,Intermediate,Negative,SI,Target,Sam,It is possible that the mystery box does not contain a yellow ball.,D-D-D,a green ball,a green ball,a green ball,yellow,blue,grey,green,Bad,Good,18|21|14|15|19|9|22|16|5|20|23|1|7|17|6|24|4|13|10|11|12|2|8|3,-23.000009536743164,-24.839853286743164,-23.000009536743164,-24.839853286743164
Martyetal_2022,Exp_5,32,Test,Intermediate,Negative,FC,Good,Sam,It is possible that the mystery box does not contain both a grey ball and a yellow ball.,A-AB-B,a grey ball,a grey ball and a yellow ball,a yellow ball,grey,yellow,blue,green,Bad,Good,8|16|15|21|5|11|17|3|22|1|12|20|23|19|4|13|2|10|14|24|7|6|18|9,-23.14063835144043,-24.78907585144043,-23.14063835144043,-24.78907585144043
Martyetal_2022,Exp_5,33,Test,Intermediate,Positive,SI,Good,Mia,It is possible that the mystery box contains a blue ball.,A-D-C,a blue ball,a yellow ball,a grey ball,blue,green,grey,yellow,Bad,Good,14|22|17|6|19|3|16|2|5|10|21|20|11|4|12|8|24|7|15|23|18|1|13|9,-22.953134536743164,-24.761728286743164,-22.953134536743164,-24.761728286743164
Martyetal_2022,Exp_5,34,Test,Intermediate,Positive,SI,Target,Mia,It is possible that the mystery box contains a green ball.,A-A-A,a green ball,a green ball,a green ball,green,grey,blue,yellow,Bad,Good,4|23|24|1|7|15|17|9|5|19|6|8|11|13|12|3|21|18|20|10|14|2|22|16,-22.777355194091797,-25.765636444091797,-22.777355194091797,-25.765636444091797
