Study,Experiment,Item_nr,Item_status,Negation,Polarity,Inference_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad
Martyetal_2022,Exp_6,25,Test,Low,Negative,SI,Bad,Sam,It is possible that the mystery box does not contain a grey ball.,A-A-A,a grey ball,a grey ball,a grey ball,grey,blue,yellow,green,Bad,Good,22|3|18|15|10|14|2|9|20|13|19|24|17|11|4|5|1|8|23|6|7|21|16|12,-22.953134536743164,-24.847665786743164,-22.953134536743164,-24.847665786743164
Martyetal_2022,Exp_6,26,Test,Low,Positive,FC,Good,Sam,It is possible that either the mystery box contains a green ball or it contains a yellow ball.,A-C-B,a green ball,a grey ball,a yellow ball,green,yellow,grey,blue,Bad,Good,15|17|7|3|2|13|14|8|10|12|4|6|21|16|5|20|1|18|11|23|24|22|9|19,-23.097665786743164,-24.761728286743164,-23.097665786743164,-24.761728286743164
Martyetal_2022,Exp_6,27,Test,Low,Positive,SI,Good,Mia,It is possible that the mystery box contains a green ball.,A-D-C,a green ball,a grey ball,a blue ball,green,yellow,blue,grey,Bad,Good,8|18|16|5|1|7|21|3|6|10|24|19|20|15|13|12|23|14|4|9|11|22|2|17,-23.007822036743164,-24.718759536743164,-23.007822036743164,-24.718759536743164
Martyetal_2022,Exp_6,28,Test,Low,Positive,DIST,Bad,Sam,It is certain that either the mystery box contains a green ball or it contains a yellow ball.,A-C-B,a green ball,a grey ball,a yellow ball,green,yellow,grey,blue,Bad,Good,24|16|11|9|17|7|21|12|5|3|22|2|14|13|19|10|1|23|20|6|8|18|4|15,-22.742198944091797,-25.777355194091797,-22.742198944091797,-25.777355194091797
Martyetal_2022,Exp_6,29,Test,Low,Positive,FC,Bad,Sam,It is possible that either the mystery box contains a grey ball or it contains a blue ball.,D-C-D,a green ball,a yellow ball,a green ball,grey,blue,yellow,green,Bad,Good,23|20|11|18|1|12|16|13|17|6|8|15|5|22|2|14|4|9|19|21|10|3|7|24,-22.863292694091797,-25.925792694091797,-22.863292694091797,-25.925792694091797
Martyetal_2022,Exp_6,30,Test,Low,Positive,II,Target,Mia,Either the mystery box contains a green ball or it contains a blue ball.,A-A-A,a green ball,a green ball,a green ball,green,blue,yellow,grey,Bad,Good,10|6|13|18|11|22|5|24|12|15|19|8|2|1|3|9|7|4|23|21|16|14|17|20,-22.812511444091797,-25.820323944091797,-22.812511444091797,-25.820323944091797
Martyetal_2022,Exp_6,31,Test,Low,Negative,DIST,Bad,Sam,It is certain that either the mystery box does not contain a blue ball or it does not contain a yellow ball.,A-AB-B,a blue ball,a blue ball and a yellow ball,a yellow ball,blue,yellow,green,grey,Bad,Good,24|18|6|14|12|9|8|16|23|5|21|22|1|7|17|3|15|2|19|13|4|20|11|10,-23.085948944091797,-24.746105194091797,-23.085948944091797,-24.746105194091797
Martyetal_2022,Exp_6,32,Test,Low,Negative,DIST,Good,Mia,It is certain that either the mystery box does not contain a green ball or it does not contain a blue ball.,A-B-A,a green ball,a blue ball,a green ball,green,blue,yellow,grey,Bad,Good,5|24|13|14|19|16|15|18|10|22|12|3|2|21|20|1|9|11|17|4|6|8|7|23,-22.98829460144043,-25.90235710144043,-22.98829460144043,-25.90235710144043
Martyetal_2022,Exp_6,33,Test,Low,Positive,FC,Bad,Sam,It is possible that either the mystery box contains a blue ball or it contains a yellow ball.,D-C-D,a grey ball,a green ball,a grey ball,blue,yellow,green,grey,Bad,Good,21|13|6|8|9|7|24|2|10|23|16|20|11|14|15|1|12|22|18|3|4|17|19|5,-23.171884536743164,-24.882822036743164,-23.171884536743164,-24.882822036743164
Martyetal_2022,Exp_6,34,Test,Low,Negative,II,Good,Mia,Either the mystery box does not contain a grey ball or it does not contain a green ball.,A-B-A,a grey ball,a green ball,a grey ball,grey,green,yellow,blue,Bad,Good,6|7|9|20|10|22|19|8|11|12|3|15|21|24|14|1|2|18|23|4|5|17|16|13,-23.378915786743164,-25.089853286743164,-23.378915786743164,-25.089853286743164
