Study,Experiment,Modal_flavor,Item_nr,Item_status,Block,Quantifier_type,Sentence_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad
Martyetal_2023,Exp_1,Epistemic,9,Test,Block_A,Nominal,Control_1,Good,Mia,Every visible box contains a yellow ball.,A-A-A,a yellow ball,a yellow ball,a yellow ball,yellow,grey,blue,green,Bad,Good,4|59|62|8|2|63|3|1|7|5|64|57|61|60|58|6,-5.001167297363281,-6.055854797363281,-5.001167297363281,-6.055854797363281
Martyetal_2023,Exp_1,Epistemic,10,Test,Block_A,Nominal,Test,Target_1,Mia,Every visible box contains a yellow ball or a green ball.,A-AB-AB,a yellow and a green ball,a yellow ball,a yellow and a green ball,yellow,green,grey,blue,Bad,Good,2|61|64|62|5|57|1|58|6|60|59|63|8|7|4|3,-4.980691909790039,-5.918191909790039,-4.980691909790039,-5.918191909790039
Martyetal_2023,Exp_1,Epistemic,11,Test,Block_A,Nominal,Control_1,Bad,Mia,Every visible box contains a grey ball.,A-CD-C,a green ball and a yellow ball,a green ball,a grey ball,grey,blue,green,yellow,Bad,Good,59|3|5|4|6|8|2|64|7|62|58|63|57|61|1|60,-5.5903706550598145,-4.9731831550598145,-5.5903706550598145,-4.9731831550598145
Martyetal_2023,Exp_1,Epistemic,12,Test,Block_A,Nominal,Control_2,Good,Sam,Every visible box contains a grey ball and a green ball.,AB-AB-AB,a grey ball and a green ball,a grey ball and a green ball,a grey ball and a green ball,grey,green,yellow,blue,Bad,Good,2|7|5|6|61|8|64|62|57|4|60|58|59|63|3|1,-5.407783508300781,-5.024971008300781,-5.407783508300781,-5.024971008300781
Martyetal_2023,Exp_1,Epistemic,13,Test,Block_A,Nominal,Control_3,Bad,Mia,No visible box contains a yellow ball.,A-CD-A,a yellow ball,a yellow ball,a grey ball and a blue ball,yellow,green,grey,blue,Bad,Good,6|64|63|3|4|58|60|59|57|7|8|1|2|61|62|5,-5.569429397583008,-4.975679397583008,-5.569429397583008,-4.975679397583008
Martyetal_2023,Exp_1,Epistemic,14,Test,Block_A,Nominal,Test,Target_1,Sam,Every visible box contains a yellow ball or a grey ball.,A-AB-A,a yellow ball,a yellow ball and a grey ball,a yellow ball,yellow,grey,blue,green,Bad,Good,57|62|4|58|8|64|61|60|63|5|7|6|59|3|1|2,-4.90617561340332,-5.85148811340332,-4.90617561340332,-5.85148811340332
Martyetal_2023,Exp_1,Epistemic,15,Test,Block_A,Nominal,Test,Good,Sam,Every visible box contains a green ball or a grey ball.,A-AB-B,a grey ball,a green ball and a grey ball,a green ball,green,grey,blue,yellow,Bad,Good,60|59|1|63|7|8|3|2|62|5|58|64|6|61|57|4,-5.43585729598999,-5.01398229598999,-5.43585729598999,-5.01398229598999
Martyetal_2023,Exp_1,Epistemic,16,Test,Block_A,Nominal,Control_3,Good,Sam,No visible box contains a green ball.,C-CD-C,a grey ball,a grey ball and a blue ball,a grey ball,green,yellow,grey,blue,Bad,Good,5|62|4|61|2|57|3|59|7|60|1|64|6|58|8|63,-4.800838470458984,-5.519588470458984,-4.800838470458984,-5.519588470458984
Martyetal_2023,Exp_1,Epistemic,17,Test,Block_A,Nominal,Control_4,Good,Sam,No visible box contains a green ball or a yellow ball.,C-CD-C,a blue ball,a blue ball,a blue ball and a grey ball,green,yellow,blue,grey,Bad,Good,4|62|7|3|8|2|61|63|64|6|59|60|1|57|5|58,-4.80060338973999,-5.58966588973999,-4.80060338973999,-5.58966588973999
Martyetal_2023,Exp_1,Epistemic,18,Test,Block_A,Nominal,Test,Bad,Sam,Every visible box contains a blue ball or a yellow ball.,A-CD-C,a green ball,a green ball and a grey ball,a blue ball,blue,yellow,green,grey,Bad,Good,59|1|4|62|5|6|8|2|61|3|63|60|7|64|57|58,-4.906488418579102,-5.695550918579102,-4.906488418579102,-5.695550918579102
