Study,Experiment,Item_nr,Item_status,Sentence_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad
Deganoetal_2024,Exp_1,9,Test,Test,Target_1,Mia,`The mystery box contains a blue ball or a grey ball.',A-AB-A,a blue ball,a blue ball and a grey ball,a blue ball,blue,grey,green,yellow,Bad,Good,2|8|7|4|5|6|3|1,-23.443115234375,-21.979827880859375,-23.443115234375,-21.979827880859375
Deganoetal_2024,Exp_1,10,Test,Test,Target_2,Sam,`The mystery box contains a yellow ball or a blue ball.',A-AC-A,a yellow ball,a yellow ball and a grey ball,a yellow ball,yellow,blue,grey,green,Bad,Good,2|8|4|3|5|7|6|1,-23.65911865234375,-21.73760986328125,-23.65911865234375,-21.73760986328125
Deganoetal_2024,Exp_1,11,Test,Test,Target_2,Mia,`The mystery box contains a grey ball or a blue ball.',A-AC-AD,a grey ball and a yellow ball,a grey ball,a grey ball and a green ball,grey,blue,green,yellow,Bad,Good,7|6|4|1|5|2|3|8,-23.19935417175293,-21.600065231323242,-23.19935417175293,-21.600065231323242
Deganoetal_2024,Exp_1,12,Test,Test,Target_2,Mia,`The mystery box contains a green ball or a blue ball.',A-AC-AC,a green ball and a yellow ball,a green ball and a yellow ball,a green ball,green,blue,yellow,grey,Bad,Good,1|7|2|8|5|3|4|6,-23.582204818725586,-21.851980209350586,-23.582204818725586,-21.851980209350586
Deganoetal_2024,Exp_1,13,Test,Control_2,Bad,Mia,`The mystery box does not contain a yellow ball.',A-CD-A,a yellow ball,a yellow ball,a grey ball and a green ball,yellow,blue,grey,green,Bad,Good,7|4|3|8|6|1|5|2,-23.16036605834961,-21.26406478881836,-23.16036605834961,-21.26406478881836
Deganoetal_2024,Exp_1,14,Test,Control_4,Bad,Sam,`The mystery box does not contain a grey ball or a blue ball.',A-CD-A,a grey ball,a yellow and a green ball,a grey ball,grey,blue,yellow,green,Bad,Good,1|7|2|4|8|3|5|6,-23.217548370361328,-21.391010284423828,-23.217548370361328,-21.391010284423828
Deganoetal_2024,Exp_1,15,Test,Control_1,Good,Sam,`The mystery box contains a grey ball.',A-A-A,a grey ball,a grey ball,a grey ball,grey,blue,green,yellow,Bad,Good,2|4|8|5|3|7|6|1,-23.40056800842285,-21.22698402404785,-23.40056800842285,-21.22698402404785
Deganoetal_2024,Exp_1,16,Test,Control_1,Good,Sam,`The mystery box contains a yellow ball.',A-A-A,a yellow ball,a yellow ball,a yellow ball,yellow,grey,blue,green,Bad,Good,7|4|5|6|1|8|3|2,-23.179645538330078,-21.662555694580078,-23.179645538330078,-21.662555694580078
Deganoetal_2024,Exp_1,17,Test,Test,Target_2,Mia,`The mystery box contains a blue ball or a yellow ball.',A-AC-AD,a blue ball and a grey ball,a blue ball,a blue ball and a green ball,blue,yellow,green,grey,Bad,Good,6|4|8|7|2|3|5|1,-22.958492279052734,-21.748531341552734,-22.958492279052734,-21.748531341552734
Deganoetal_2024,Exp_1,18,Test,Test,Good-Excl,Sam,`The mystery box contains a blue ball or a yellow ball.',A-AB-B,a blue ball,a yellow ball,a blue ball and a yellow ball,blue,yellow,green,grey,Bad,Good,2|8|1|5|7|6|3|4,-23.53203010559082,-21.90849494934082,-23.53203010559082,-21.90849494934082
