Study,Experiment,Item_nr,Item_status,Sentence_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad
Deganoetal_2024,Exp_2,9,Test,Control_2,Bad,Mia,`The mystery box does not contain a grey ball.',A-CD-A,a grey ball,a grey ball,a blue ball and a green ball,grey,yellow,blue,green,Bad,Good,2|1|3|8|6|7|5|4,-3.0802550315856934,-3.4786925315856934,-9.240764617919922,-10.436077117919922
Deganoetal_2024,Exp_2,10,Test,Control_3,Good,Sam,`The mystery box contains a yellow ball and a blue ball.',AB-AB-AB,a yellow ball and a blue ball,a yellow ball and a blue ball,a yellow ball and a blue ball,yellow,blue,grey,green,Bad,Good,7|1|5|4|2|8|6|3,-3.303884267807007,-3.3403425216674805,-9.911652565002441,-10.021027565002441
Deganoetal_2024,Exp_2,11,Test,Control_4,Good,Sam,`The mystery box does not contain a grey ball or a blue ball.',C-CD-C,a green ball,a green ball and a yellow ball,a green ball,grey,blue,green,yellow,Bad,Good,4|7|2|1|5|8|3|6,-3.2902016639709473,-3.3318681716918945,-9.870604515075684,-9.995604515075684
Deganoetal_2024,Exp_2,12,Test,Test,Good,Mia,`The mystery box contains a green ball or a blue ball.',A-AA-B,a green ball and a green ball,a blue ball,a green ball,green,blue,grey,yellow,Bad,Good,3|1|6|2|7|5|4|8,-3.265732765197754,-3.3100037574768066,-9.797198295593262,-9.930010795593262
Deganoetal_2024,Exp_2,13,Test,Control_1,Good,Sam,`The mystery box contains a green ball.',A-A-A,a green ball,a green ball,a green ball,green,grey,yellow,blue,Bad,Good,8|3|7|6|4|2|5|1,-3.3429248332977295,-3.3819873332977295,-10.02877426147461,-10.14596176147461
Deganoetal_2024,Exp_2,14,Test,Control_4,Good,Mia,`The mystery box does not contain a green ball or a blue ball.',C-CD-C,a grey ball,a grey ball,a grey ball and a yellow ball,green,blue,grey,yellow,Bad,Good,8|4|3|6|7|5|1|2,-3.070972442626953,-3.4720141887664795,-9.21291732788086,-10.41604232788086
Deganoetal_2024,Exp_2,15,Test,Test,Good,Mia,`The mystery box contains a blue ball or a green ball.',A-AA-B,a green ball,a blue ball,a blue ball and a blue ball,blue,green,yellow,grey,Bad,Good,7|2|5|3|1|6|4|8,-3.094642400741577,-3.459225654602051,-9.283926963806152,-10.377676963806152
Deganoetal_2024,Exp_2,16,Test,Test,Bad,Sam,`The mystery box contains a green ball or a grey ball.',A-CD-B,a green ball,a yellow ball and a blue ball,a grey ball,green,grey,yellow,blue,Bad,Good,4|1|7|3|5|8|6|2,-3.132596015930176,-3.531033515930176,-9.397788047790527,-10.593100547790527
Deganoetal_2024,Exp_2,17,Test,Control_1,Bad,Mia,`The mystery box contains a green ball.',A-CD-C,a green ball,a grey ball,a grey ball and a yellow ball,green,blue,grey,yellow,Bad,Good,2|8|5|7|3|6|4|1,-3.1075992584228516,-3.5034327507019043,-9.322797775268555,-10.510297775268555
Deganoetal_2024,Exp_2,18,Test,Control_4,Bad,Mia,`The mystery box does not contain a grey ball or a green ball.',A-CD-B,a grey ball,a green ball,a yellow ball and a blue ball,grey,green,yellow,blue,Bad,Good,5|4|2|8|3|7|1|6,-3.2403311729431152,-3.315851926803589,-9.720993041992188,-9.947555541992188
Deganoetal_2024,Exp_2,19,Test,Control_2,Good,Sam,`The mystery box does not contain a green ball.',C-CD-C,a blue ball,a blue ball and a yellow ball,a blue ball,green,grey,blue,yellow,Bad,Good,2|8|5|4|7|1|6|3,-3.34177565574646,-3.34177565574646,-10.0253267288208,-10.0253267288208
Deganoetal_2024,Exp_2,20,Test,Test,Target_2,Sam,`The mystery box contains a green ball or a grey ball.',A-AA-AA,a green ball and a green ball,a green ball,a green ball and a green ball,green,grey,yellow,blue,Bad,Good,3|4|8|2|7|5|6|1,-3.1358022689819336,-3.5420522689819336,-9.4074068069458,-10.6261568069458
Deganoetal_2024,Exp_2,21,Test,Test,Bad,Mia,`The mystery box contains a grey ball or a green ball.',A-CD-B,a green ball,a blue ball and a yellow ball,a grey ball,grey,green,blue,yellow,Bad,Good,3|6|4|5|2|8|1|7,-3.25049090385437,-3.30517840385437,-9.751472473144531,-9.915534973144531
Deganoetal_2024,Exp_2,22,Test,Test,Good,Mia,`The mystery box contains a grey ball or a yellow ball.',A-AA-B,a yellow ball,a grey ball,a grey ball and a grey ball,grey,yellow,blue,green,Bad,Good,1|2|4|8|3|7|5|6,-3.0835037231445312,-3.4767329692840576,-9.250511169433594,-10.430198669433594
Deganoetal_2024,Exp_2,23,Test,Control_3,Good,Sam,`The mystery box contains a blue ball and a yellow ball.',AB-AB-AB,a blue ball and a yellow ball,a blue ball and a yellow ball,a blue ball and a yellow ball,blue,yellow,green,grey,Bad,Good,4|3|2|6|8|5|1|7,-3.3122365474700928,-3.322653293609619,-9.9367094039917,-9.9679594039917
Deganoetal_2024,Exp_2,24,Test,Test,Target_2,Sam,`The mystery box contains a green ball or a grey ball.',A-AA-A,a green ball,a green ball and a green ball,a green ball,green,grey,blue,yellow,Bad,Good,8|4|5|6|7|1|3|2,-3.314499855041504,-3.345749855041504,-9.943499565124512,-10.037249565124512
Deganoetal_2024,Exp_2,25,Test,Control_1,Good,Sam,`The mystery box contains a blue ball.',A-A-A,a blue ball,a blue ball,a blue ball,blue,green,yellow,grey,Bad,Good,3|2|7|8|5|1|4|6,-3.3637595176696777,-3.3637595176696777,-10.091278076171875,-10.091278076171875
Deganoetal_2024,Exp_2,26,Test,Control_3,Bad,Mia,`The mystery box contains a blue ball and a grey ball.',AB-CD-C,a blue ball and a grey ball,a yellow ball,a yellow and a green ball,blue,grey,yellow,green,Bad,Good,4|5|2|1|6|7|8|3,-3.092830181121826,-3.4782466888427734,-9.27849006652832,-10.43474006652832
Deganoetal_2024,Exp_2,27,Test,Test,Target_1,Mia,`The mystery box contains a blue ball or a yellow ball.',A-AB-AB,a blue ball and a yellow ball,a blue ball and a yellow ball,a blue ball,blue,yellow,green,grey,Bad,Good,6|3|7|5|1|8|4|2,-3.2660231590270996,-3.2816481590270996,-9.79806900024414,-9.84494400024414
Deganoetal_2024,Exp_2,28,Test,Test,Target_2,Sam,`The mystery box contains a yellow ball or a green ball.',A-AA-A,a yellow ball,a yellow and a yellow ball,a yellow ball,yellow,green,grey,blue,Bad,Good,7|4|2|1|6|8|5|3,-3.3429794311523438,-3.3429794311523438,-10.028938293457031,-10.028938293457031
Deganoetal_2024,Exp_2,29,Test,Test,Good-Excl,Sam,`The mystery box contains a green ball or a yellow ball.',A-AB-B,a green ball and a yellow ball,a yellow ball,a green ball,green,yellow,blue,grey,Bad,Good,8|5|6|3|2|7|4|1,-3.31015944480896,-3.34922194480896,-9.9304780960083,-10.0476655960083
Deganoetal_2024,Exp_2,30,Test,Test,Target_1,Mia,`The mystery box contains a blue ball or a grey ball.',A-AB-A,a blue ball and a grey ball,a blue ball,a blue ball,blue,grey,green,yellow,Bad,Good,5|3|8|7|1|2|6|4,-3.2783429622650146,-3.296572208404541,-9.835028648376465,-9.889716148376465
Deganoetal_2024,Exp_2,31,Test,Control_2,Bad,Mia,`The mystery box does not contain a green ball.',A-CD-A,a green ball,a grey ball and a yellow ball,a green ball,green,blue,grey,yellow,Bad,Good,2|3|4|6|5|8|1|7,-3.082298755645752,-3.4781320095062256,-9.246895790100098,-10.434395790100098
Deganoetal_2024,Exp_2,32,Test,Test,Good-Excl,Sam,`The mystery box contains a blue ball or a green ball.',A-AB-B,a blue ball and a green ball,a blue ball,a green ball,blue,green,grey,yellow,Bad,Good,5|1|3|7|2|8|4|6,-3.1425790786743164,-3.507162570953369,-9.42773723602295,-10.52148723602295
Deganoetal_2024,Exp_2,33,Test,Control_2,Good,Sam,`The mystery box does not contain a yellow ball.',C-CD-C,a grey ball,a grey ball,a grey ball and a green ball,yellow,blue,grey,green,Bad,Good,5|1|2|4|6|8|7|3,-3.340221881866455,-3.3532426357269287,-10.020665168762207,-10.059727668762207
Deganoetal_2024,Exp_2,34,Test,Control_1,Bad,Mia,`The mystery box contains a blue ball.',A-CD-C,a blue ball,a green ball and a grey ball,a green ball,blue,yellow,green,grey,Bad,Good,4|2|8|1|5|6|7|3,-3.295121192932129,-3.3133504390716553,-9.885363578796387,-9.940051078796387
Deganoetal_2024,Exp_2,35,Test,Control_1,Good,Sam,`The mystery box contains a grey ball.',A-A-A,a grey ball,a grey ball,a grey ball,grey,yellow,blue,green,Bad,Good,5|1|4|3|8|2|6|7,-3.3374619483947754,-3.3687119483947754,-10.012385368347168,-10.106135368347168
Deganoetal_2024,Exp_2,36,Test,Test,Bad,Sam,`The mystery box contains a yellow ball or a green ball.',A-CD-B,a blue ball and a grey ball,a yellow ball,a green ball,yellow,green,blue,grey,Bad,Good,8|5|7|4|1|2|6|3,-3.1388773918151855,-3.526898145675659,-9.416631698608398,-10.580694198608398
Deganoetal_2024,Exp_2,37,Test,Control_3,Bad,Sam,`The mystery box contains a grey ball and a green ball.',AB-CD-C,a blue ball,a grey ball and a green ball,a blue ball and a yellow ball,grey,green,blue,yellow,Bad,Good,5|3|4|2|8|1|7|6,-3.306868314743042,-3.3355140686035156,-9.920604705810547,-10.006542205810547
Deganoetal_2024,Exp_2,38,Test,Control_4,Bad,Sam,`The mystery box does not contain a yellow ball or a blue ball.',A-CD-B,a blue ball,a green ball and a grey ball,a yellow ball,yellow,blue,green,grey,Bad,Good,7|1|5|3|8|6|2|4,-3.2950353622436523,-3.308056354522705,-9.885106086730957,-9.924168586730957
Deganoetal_2024,Exp_2,39,Test,Test,Bad,Sam,`The mystery box contains a blue ball or a yellow ball.',A-CD-B,a green ball and a grey ball,a yellow ball,a blue ball,blue,yellow,green,grey,Bad,Good,4|2|5|6|8|7|1|3,-3.141028881072998,-3.5212371349334717,-9.423086166381836,-10.563711166381836
Deganoetal_2024,Exp_2,40,Test,Test,Target_2,Mia,`The mystery box contains a yellow ball or a blue ball.',A-AA-AA,a yellow ball,a yellow and a yellow ball,a yellow and a yellow ball,yellow,blue,green,grey,Bad,Good,4|1|8|5|7|6|2|3,-3.081968307495117,-3.464780807495117,-9.245904922485352,-10.394342422485352
Deganoetal_2024,Exp_2,41,Test,Test,Target_1,Sam,`The mystery box contains a grey ball or a blue ball.',A-AB-A,a grey ball,a grey ball and a blue ball,a grey ball,grey,blue,green,yellow,Bad,Good,8|5|4|2|6|1|3|7,-3.315319538116455,-3.330944538116455,-9.945958137512207,-9.992833137512207
Deganoetal_2024,Exp_2,42,Test,Test,Bad,Mia,`The mystery box contains a green ball or a blue ball.',A-CD-B,a green ball,a yellow ball and a grey ball,a blue ball,green,blue,yellow,grey,Bad,Good,4|5|6|7|1|2|8|3,-3.0779552459716797,-3.4607677459716797,-9.233865737915039,-10.382303237915039
Deganoetal_2024,Exp_2,43,Test,Test,Target_1,Sam,`The mystery box contains a yellow ball or a grey ball.',A-AB-AB,a yellow ball and a grey ball,a yellow ball and a grey ball,a yellow ball,yellow,grey,blue,green,Bad,Good,4|3|5|7|2|1|8|6,-3.310356855392456,-3.3468151092529297,-9.931070327758789,-10.040445327758789
Deganoetal_2024,Exp_2,44,Test,Control_3,Bad,Mia,`The mystery box contains a green ball and a yellow ball.',AB-CD-C,a green ball and a yellow ball,a grey ball,a grey ball and a blue ball,green,yellow,grey,blue,Bad,Good,4|3|8|1|2|5|6|7,-3.255647659301758,-3.325960159301758,-9.766942977905273,-9.977880477905273
Deganoetal_2024,Exp_2,45,Test,Test,Target_2,Sam,`The mystery box contains a grey ball or a blue ball.',A-AA-AA,a grey ball and a grey ball,a grey ball,a grey ball and a grey ball,grey,blue,yellow,green,Bad,Good,8|4|5|7|6|1|2|3,-3.322932720184326,-3.3437659740448,-9.96879768371582,-10.03129768371582
