Study,Experiment,Modal_flavor,Item_nr,Item_status,Block,Quantifier_type,Sentence_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad
Martyetal_2023,Exp_2,Deontic,9,Test,Block_A,Nominal,Test,Bad,Sam,Every box contains a yellow ball or a green ball.,A-CD-C,a grey ball and a blue ball,a grey ball,a yellow ball,yellow,green,grey,blue,Bad,Good,8|4|64|6|59|7|3|5|58|57|2|1|60|63|62|61,-27.934602737426758,-27.179719924926758,-27.934602737426758,-27.179719924926758
Martyetal_2023,Exp_2,Deontic,10,Test,Block_A,Nominal,Control_4,Bad,Sam,No box contains a green ball or a grey ball.,A-CD-A,a green ball,a yellow ball and a blue ball,a green ball,green,grey,yellow,blue,Bad,Good,8|63|4|59|58|57|5|1|6|61|62|3|64|7|2|60,-28.270526885986328,-28.623065948486328,-28.270526885986328,-28.623065948486328
Martyetal_2023,Exp_2,Deontic,11,Test,Block_A,Nominal,Test,Good,Mia,Every box contains a yellow ball or a grey ball.,A-AB-B,a yellow ball,a yellow ball and a grey ball,a grey ball,yellow,grey,green,blue,Bad,Good,59|2|61|7|57|3|58|6|64|1|5|8|60|4|62|63,-27.706090927124023,-27.625036239624023,-27.706090927124023,-27.625036239624023
Martyetal_2023,Exp_2,Deontic,12,Test,Block_A,Nominal,Test,Good,Mia,Every box contains a green ball or a grey ball.,A-AB-B,a green ball,a green ball and a grey ball,a grey ball,green,grey,yellow,blue,Bad,Good,4|2|3|1|58|7|60|62|61|63|6|5|8|64|59|57,-27.723665237426758,-27.667024612426758,-27.723665237426758,-27.667024612426758
Martyetal_2023,Exp_2,Deontic,13,Test,Block_A,Nominal,Test,Target_2,Sam,Every box contains a grey ball or a green ball.,A-AC-AC,a grey ball and a yellow ball,a grey ball and a yellow ball,a grey ball,grey,green,yellow,blue,Bad,Good,1|64|4|3|59|2|6|61|5|57|8|63|60|58|7|62,-27.764671325683594,-28.443382263183594,-27.764671325683594,-28.443382263183594
Martyetal_2023,Exp_2,Deontic,14,Test,Block_A,Nominal,Test,Bad,Sam,Every box contains a green ball or a blue ball.,A-CD-C,a grey ball,a grey ball and a yellow ball,a green ball,green,blue,grey,yellow,Bad,Good,5|8|61|6|58|7|64|4|62|3|59|1|63|60|57|2,-27.794944763183594,-28.146507263183594,-27.794944763183594,-28.146507263183594
Martyetal_2023,Exp_2,Deontic,15,Test,Block_A,Nominal,Control_2,Good,Mia,Every box contains a grey ball and a yellow ball.,AB-AB-AB,a grey ball and a yellow ball,a grey ball and a yellow ball,a grey ball and a yellow ball,grey,yellow,blue,green,Bad,Good,6|4|7|8|57|64|2|58|1|61|59|3|63|60|5|62,-27.353553771972656,-27.463905334472656,-27.353553771972656,-27.463905334472656
Martyetal_2023,Exp_2,Deontic,16,Test,Block_A,Nominal,Control_4,Good,Mia,No box contains a blue ball or a yellow ball.,C-CD-C,a green ball,a green ball and a grey ball,a green ball,blue,yellow,green,grey,Bad,Good,2|1|61|8|4|58|63|5|60|3|57|6|62|64|7|59,-28.10354232788086,-28.76955795288086,-28.10354232788086,-28.76955795288086
Martyetal_2023,Exp_2,Deontic,17,Test,Block_A,Nominal,Control_2,Bad,Mia,Every box contains a grey ball and a green ball.,AB-CD-C,a grey ball and a green ball,a blue ball,a blue ball and a yellow ball,grey,green,blue,yellow,Bad,Good,5|2|63|57|60|4|1|3|7|58|61|8|59|64|62|6,-27.731475830078125,-28.411163330078125,-27.731475830078125,-28.411163330078125
Martyetal_2023,Exp_2,Deontic,18,Test,Block_A,Nominal,Control_3,Bad,Mia,No box contains a grey ball.,A-CD-A,a yellow ball and a blue ball,a grey ball,a grey ball,grey,green,yellow,blue,Bad,Good,6|63|7|4|64|5|3|57|1|58|59|8|2|60|61|62,-27.881866455078125,-28.385284423828125,-27.881866455078125,-28.385284423828125
Martyetal_2023,Exp_2,Deontic,19,Test,Block_A,Nominal,Control_1,Good,Sam,Every box contains a grey ball.,A-A-A,a grey ball,a grey ball,a grey ball,grey,green,blue,yellow,Bad,Good,7|60|59|57|58|64|4|6|1|3|8|62|2|61|63|5,-27.32033348083496,-27.44923973083496,-27.32033348083496,-27.44923973083496
Martyetal_2023,Exp_2,Deontic,20,Test,Block_A,Nominal,Control_2,Good,Sam,Every box contains a green ball and a blue ball.,AB-AB-AB,a green ball and a blue ball,a green ball and a blue ball,a green ball and a blue ball,green,blue,yellow,grey,Bad,Good,57|1|5|6|63|2|61|62|4|7|59|58|64|60|3|8,-27.63283920288086,-28.45315170288086,-27.63283920288086,-28.45315170288086
Martyetal_2023,Exp_2,Deontic,21,Test,Block_A,Nominal,Control_4,Bad,Mia,No box contains a blue ball or a green ball.,A-CD-A,a blue ball,a blue ball,a grey ball and a yellow ball,blue,green,grey,yellow,Bad,Good,4|5|58|2|7|60|62|6|8|64|63|59|61|57|3|1,-28.047876358032227,-27.820337295532227,-28.047876358032227,-27.820337295532227
