Study,Experiment,Modal_flavor,Item_nr,Item_status,Block,Quantifier_type,Sentence_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad
Martyetal_2023,Exp_1,Epistemic,9,Test,Block_A,Nominal,Control_1,Good,Mia,Every visible box contains a yellow ball.,A-A-A,a yellow ball,a yellow ball,a yellow ball,yellow,grey,blue,green,Bad,Good,8|3|61|7|1|5|64|58|4|57|2|59|63|6|60|62,-18.565135955810547,-18.622753143310547,-18.565135955810547,-18.622753143310547
Martyetal_2023,Exp_1,Epistemic,10,Test,Block_A,Nominal,Test,Target_1,Mia,Every visible box contains a yellow ball or a green ball.,A-AB-AB,a yellow and a green ball,a yellow ball,a yellow and a green ball,yellow,green,grey,blue,Bad,Good,64|4|59|5|1|3|63|57|60|62|2|6|61|8|7|58,-18.232315063476562,-16.370742797851562,-18.232315063476562,-16.370742797851562
Martyetal_2023,Exp_1,Epistemic,11,Test,Block_A,Nominal,Control_1,Bad,Mia,Every visible box contains a grey ball.,A-CD-C,a green ball and a yellow ball,a green ball,a grey ball,grey,blue,green,yellow,Bad,Good,58|4|61|7|3|6|8|63|57|5|2|62|59|64|60|1,-19.0451717376709,-17.5738582611084,-19.0451717376709,-17.5738582611084
Martyetal_2023,Exp_1,Epistemic,12,Test,Block_A,Nominal,Control_2,Good,Sam,Every visible box contains a grey ball and a green ball.,AB-AB-AB,a grey ball and a green ball,a grey ball and a green ball,a grey ball and a green ball,grey,green,yellow,blue,Bad,Good,58|61|8|64|62|2|4|1|59|60|5|3|57|63|7|6,-18.2951717376709,-17.0617733001709,-18.2951717376709,-17.0617733001709
Martyetal_2023,Exp_1,Epistemic,13,Test,Block_A,Nominal,Control_3,Bad,Mia,No visible box contains a yellow ball.,A-CD-A,a yellow ball,a yellow ball,a grey ball and a blue ball,yellow,green,grey,blue,Bad,Good,4|2|57|7|61|1|5|8|59|63|64|6|60|3|58|62,-18.107324600219727,-16.071680068969727,-18.107324600219727,-16.071680068969727
Martyetal_2023,Exp_1,Epistemic,14,Test,Block_A,Nominal,Test,Target_1,Sam,Every visible box contains a yellow ball or a grey ball.,A-AB-A,a yellow ball,a yellow ball and a grey ball,a yellow ball,yellow,grey,blue,green,Bad,Good,6|2|57|1|61|8|58|5|7|64|62|4|59|63|60|3,-17.876184463500977,-17.109582901000977,-17.876184463500977,-17.109582901000977
Martyetal_2023,Exp_1,Epistemic,15,Test,Block_A,Nominal,Test,Good,Sam,Every visible box contains a green ball or a grey ball.,A-AB-B,a grey ball,a green ball and a grey ball,a green ball,green,grey,blue,yellow,Bad,Good,1|5|64|2|7|59|57|8|60|58|62|61|63|3|6|4,-18.094932556152344,-16.700401306152344,-18.094932556152344,-16.700401306152344
Martyetal_2023,Exp_1,Epistemic,16,Test,Block_A,Nominal,Control_3,Good,Sam,No visible box contains a green ball.,C-CD-C,a grey ball,a grey ball and a blue ball,a grey ball,green,yellow,grey,blue,Bad,Good,63|3|6|7|4|1|59|64|8|62|60|57|58|2|5|61,-18.846025466918945,-17.222002029418945,-18.846025466918945,-17.222002029418945
Martyetal_2023,Exp_1,Epistemic,17,Test,Block_A,Nominal,Control_4,Good,Sam,No visible box contains a green ball or a yellow ball.,C-CD-C,a blue ball,a blue ball,a blue ball and a grey ball,green,yellow,blue,grey,Bad,Good,64|57|5|61|8|63|2|4|7|6|58|3|62|59|60|1,-18.721744537353516,-17.921695709228516,-18.721744537353516,-17.921695709228516
Martyetal_2023,Exp_1,Epistemic,18,Test,Block_A,Nominal,Test,Bad,Sam,Every visible box contains a blue ball or a yellow ball.,A-CD-C,a green ball,a green ball and a grey ball,a blue ball,blue,yellow,green,grey,Bad,Good,6|60|1|58|5|61|8|63|59|3|64|62|57|4|2|7,-17.882322311401367,-17.122068405151367,-17.882322311401367,-17.122068405151367
