Study,Experiment,Item_nr,Item_status,Negation,Polarity,Inference_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad
Martyetal_2022,Exp_5,25,Test,Intermediate,Negative,SI,Bad,Mia,It is possible that the mystery box does not contain a blue ball.,A-A-A,a blue ball,a blue ball,a blue ball,blue,yellow,green,grey,Bad,Good,18|6|10|23|13|7|11|1|16|14|17|19|15|20|5|24|2|21|8|22|9|12|4|3,-23.672292709350586,-24.26349449157715,-23.672292709350586,-24.26349449157715
Martyetal_2022,Exp_5,26,Test,Intermediate,Positive,DIST,Bad,Mia,It is certain that the mystery box contains either a blue ball or a grey ball.,A-C-B,a blue ball,a green ball,a grey ball,blue,grey,green,yellow,Bad,Good,1|15|2|16|4|17|6|23|18|8|12|5|20|22|7|24|3|13|14|19|9|11|10|21,-24.799556732177734,-25.458858489990234,-24.799556732177734,-25.458858489990234
Martyetal_2022,Exp_5,27,Test,Intermediate,Positive,II,Good,Mia,The mystery box contains either a yellow ball or a blue ball.,A-B-A,a yellow ball,a blue ball,a yellow ball,yellow,blue,green,grey,Bad,Good,16|12|2|10|19|17|1|7|18|22|15|9|14|23|21|5|13|6|11|24|4|20|8|3,-24.239866256713867,-24.963102340698242,-24.239866256713867,-24.963102340698242
Martyetal_2022,Exp_5,28,Test,Intermediate,Positive,FC,Target,Sam,It is possible that the mystery box contains either a grey ball or a blue ball.,A-C-A,a grey ball,a green ball,a grey ball,grey,blue,green,yellow,Bad,Good,2|20|6|22|3|12|18|7|21|17|23|8|11|15|5|4|24|19|1|16|9|10|14|13,-24.152198791503906,-24.905372619628906,-24.152198791503906,-24.905372619628906
Martyetal_2022,Exp_5,29,Test,Intermediate,Negative,FC,Bad,Mia,It is possible that the mystery box does not contain both a green ball and a yellow ball.,AB-AB-AB,a green ball and a yellow ball,a green ball and a yellow ball,a green ball and a yellow ball,green,yellow,blue,grey,Bad,Good,18|17|15|3|5|7|16|9|1|21|20|22|23|12|10|14|11|2|19|4|6|8|24|13,-24.05373764038086,-24.47024154663086,-24.05373764038086,-24.47024154663086
Martyetal_2022,Exp_5,30,Test,Intermediate,Negative,SI,Good,Mia,It is possible that the mystery box does not contain a grey ball.,A-D-A,a grey ball,a blue ball,a grey ball,grey,green,yellow,blue,Bad,Good,17|6|23|19|8|18|22|4|5|10|2|12|14|11|21|9|24|13|16|3|7|20|15|1,-23.90172576904297,-24.19298553466797,-23.90172576904297,-24.19298553466797
Martyetal_2022,Exp_5,31,Test,Intermediate,Negative,SI,Target,Sam,It is possible that the mystery box does not contain a yellow ball.,D-D-D,a green ball,a green ball,a green ball,yellow,blue,grey,green,Bad,Good,7|17|9|3|22|12|14|11|18|20|23|15|21|10|13|24|2|6|19|4|16|5|1|8,-24.001874923706055,-23.959394454956055,-24.001874923706055,-23.959394454956055
Martyetal_2022,Exp_5,32,Test,Intermediate,Negative,FC,Good,Sam,It is possible that the mystery box does not contain both a grey ball and a yellow ball.,A-AB-B,a grey ball,a grey ball and a yellow ball,a yellow ball,grey,yellow,blue,green,Bad,Good,4|3|10|9|18|14|13|5|12|19|22|15|17|16|7|6|23|2|24|21|8|20|1|11,-23.835586547851562,-24.051651000976562,-23.835586547851562,-24.051651000976562
Martyetal_2022,Exp_5,33,Test,Intermediate,Positive,SI,Good,Mia,It is possible that the mystery box contains a blue ball.,A-D-C,a blue ball,a yellow ball,a grey ball,blue,green,grey,yellow,Bad,Good,3|2|22|17|19|5|1|12|24|10|13|21|6|23|9|11|20|8|7|16|18|14|4|15,-23.801870346069336,-24.393972396850586,-23.801870346069336,-24.393972396850586
Martyetal_2022,Exp_5,34,Test,Intermediate,Positive,SI,Target,Mia,It is possible that the mystery box contains a green ball.,A-A-A,a green ball,a green ball,a green ball,green,grey,blue,yellow,Bad,Good,8|23|13|6|3|10|4|1|21|11|12|14|20|2|9|18|15|7|17|24|16|5|22|19,-24.190349578857422,-24.848888397216797,-24.190349578857422,-24.848888397216797
