Study,Experiment,Modal_flavor,Item_nr,Item_status,Block,Quantifier_type,Sentence_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad
Martyetal_2023,Exp_1,Epistemic,9,Test,Block_A,Nominal,Control_1,Good,Mia,Every visible box contains a yellow ball.,A-A-A,a yellow ball,a yellow ball,a yellow ball,yellow,grey,blue,green,Bad,Good,5|59|6|58|1|3|57|8|63|2|7|61|62|4|64|60,-0.4337471127510071,-1.0743720531463623,-0.4337471127510071,-1.0743720531463623
Martyetal_2023,Exp_1,Epistemic,10,Test,Block_A,Nominal,Test,Target_1,Mia,Every visible box contains a yellow ball or a green ball.,A-AB-AB,a yellow and a green ball,a yellow ball,a yellow and a green ball,yellow,green,grey,blue,Bad,Good,4|2|7|58|64|63|6|57|1|60|8|59|62|3|61|5,-0.8514115214347839,-0.5701615214347839,-0.8514115214347839,-0.5701615214347839
Martyetal_2023,Exp_1,Epistemic,11,Test,Block_A,Nominal,Control_1,Bad,Mia,Every visible box contains a grey ball.,A-CD-C,a green ball and a yellow ball,a green ball,a grey ball,grey,blue,green,yellow,Bad,Good,1|64|62|61|57|7|60|63|3|5|8|4|58|2|6|59,-1.0461941957473755,-0.4524441957473755,-1.0461941957473755,-0.4524441957473755
Martyetal_2023,Exp_1,Epistemic,12,Test,Block_A,Nominal,Control_2,Good,Sam,Every visible box contains a grey ball and a green ball.,AB-AB-AB,a grey ball and a green ball,a grey ball and a green ball,a grey ball and a green ball,grey,green,yellow,blue,Bad,Good,1|61|3|64|4|5|59|2|57|58|63|8|62|60|7|6,-0.4311043620109558,-1.1029794216156006,-0.4311043620109558,-1.1029794216156006
Martyetal_2023,Exp_1,Epistemic,13,Test,Block_A,Nominal,Control_3,Bad,Mia,No visible box contains a yellow ball.,A-CD-A,a yellow ball,a yellow ball,a grey ball and a blue ball,yellow,green,grey,blue,Bad,Good,63|4|57|1|61|62|60|58|64|2|59|3|5|8|7|6,-0.8036408424377441,-0.6161408424377441,-0.8036408424377441,-0.6161408424377441
Martyetal_2023,Exp_1,Epistemic,14,Test,Block_A,Nominal,Test,Target_1,Sam,Every visible box contains a yellow ball or a grey ball.,A-AB-A,a yellow ball,a yellow ball and a grey ball,a yellow ball,yellow,grey,blue,green,Bad,Good,57|8|4|3|63|60|6|58|59|64|2|7|62|1|61|5,-0.6174304485321045,-0.7893054485321045,-0.6174304485321045,-0.7893054485321045
Martyetal_2023,Exp_1,Epistemic,15,Test,Block_A,Nominal,Test,Good,Sam,Every visible box contains a green ball or a grey ball.,A-AB-B,a grey ball,a green ball and a grey ball,a green ball,green,grey,blue,yellow,Bad,Good,4|5|6|7|2|57|1|59|64|58|63|3|8|60|62|61,-0.7411161661148071,-0.6629911661148071,-0.7411161661148071,-0.6629911661148071
Martyetal_2023,Exp_1,Epistemic,16,Test,Block_A,Nominal,Control_3,Good,Sam,No visible box contains a green ball.,C-CD-C,a grey ball,a grey ball and a blue ball,a grey ball,green,yellow,grey,blue,Bad,Good,5|63|6|8|2|60|61|7|58|59|1|57|64|4|62|3,-0.388746976852417,-1.185621976852417,-0.388746976852417,-1.185621976852417
Martyetal_2023,Exp_1,Epistemic,17,Test,Block_A,Nominal,Control_4,Good,Sam,No visible box contains a green ball or a yellow ball.,C-CD-C,a blue ball,a blue ball,a blue ball and a grey ball,green,yellow,blue,grey,Bad,Good,58|57|62|5|6|64|60|7|1|63|2|8|4|3|59|61,-0.781825065612793,-0.625575065612793,-0.781825065612793,-0.625575065612793
Martyetal_2023,Exp_1,Epistemic,18,Test,Block_A,Nominal,Test,Bad,Sam,Every visible box contains a blue ball or a yellow ball.,A-CD-C,a green ball,a green ball and a grey ball,a blue ball,blue,yellow,green,grey,Bad,Good,64|58|2|57|60|3|62|1|5|63|6|4|61|59|7|8,-1.0533992052078247,-0.4440242052078247,-1.0533992052078247,-0.4440242052078247
Martyetal_2023,Exp_1,Epistemic,19,Test,Block_A,Nominal,Control_1,Good,Mia,Every visible box contains a grey ball.,A-A-A,a grey ball,a grey ball,a grey ball,grey,blue,yellow,green,Bad,Good,58|62|7|6|4|64|8|63|60|57|3|2|59|1|5|61,-0.480255663394928,-1.0115056037902832,-0.480255663394928,-1.0115056037902832
Martyetal_2023,Exp_1,Epistemic,20,Test,Block_A,Nominal,Test,Good,Mia,Every visible box contains a green ball or a yellow ball.,A-AB-B,a green ball,a yellow ball,a green ball and a yellow ball,green,yellow,blue,grey,Bad,Good,7|61|3|2|6|62|4|8|60|57|5|63|64|59|58|1,-0.9332587718963623,-0.5113837718963623,-0.9332587718963623,-0.5113837718963623
Martyetal_2023,Exp_1,Epistemic,21,Test,Block_A,Nominal,Control_4,Good,Sam,No visible box contains a green ball or a yellow ball.,C-CD-C,a blue ball,a blue ball and a grey ball,a blue ball,green,yellow,blue,grey,Bad,Good,1|60|5|64|7|8|4|62|63|6|3|59|58|2|61|57,-0.8591127991676331,-0.5622377991676331,-0.8591127991676331,-0.5622377991676331
Martyetal_2023,Exp_1,Epistemic,22,Test,Block_A,Nominal,Test,Target_1,Sam,Every visible box contains a green ball or a yellow ball.,A-AB-A,a green ball,a green ball,a green ball and a yellow ball,green,yellow,grey,blue,Bad,Good,61|2|3|59|6|4|8|63|62|1|60|7|64|57|58|5,-0.8426393270492554,-0.5770143270492554,-0.8426393270492554,-0.5770143270492554
Martyetal_2023,Exp_1,Epistemic,23,Test,Block_A,Nominal,Control_4,Bad,Mia,No visible box contains a grey ball or a blue ball.,A-CD-A,a grey ball,a green ball and a yellow ball,a grey ball,grey,blue,green,yellow,Bad,Good,57|2|61|3|8|64|59|58|7|60|4|1|63|5|62|6,-0.5980230569839478,-0.8167730569839478,-0.5980230569839478,-0.8167730569839478
Martyetal_2023,Exp_1,Epistemic,24,Test,Block_A,Nominal,Control_2,Bad,Mia,Every visible box contains a green ball and a blue ball.,AB-CD-C,a yellow ball,a yellow ball and a grey ball,a green ball and a blue ball,green,blue,yellow,grey,Bad,Good,3|57|61|63|2|60|58|6|1|7|64|8|5|59|4|62,-1.1433414220809937,-0.40896642208099365,-1.1433414220809937,-0.40896642208099365
Martyetal_2023,Exp_1,Epistemic,25,Test,Block_A,Nominal,Test,Target_2,Sam,Every visible box contains a yellow ball or a green ball.,A-AC-A,a yellow ball,a yellow ball and a blue ball,a yellow ball,yellow,green,blue,grey,Bad,Good,62|2|5|63|1|4|57|3|58|61|7|60|6|64|59|8,-0.993668794631958,-0.478043794631958,-0.993668794631958,-0.478043794631958
Martyetal_2023,Exp_1,Epistemic,26,Test,Block_A,Nominal,Control_3,Bad,Mia,No visible box contains a grey ball.,A-CD-A,a grey ball,a grey ball,a yellow ball and a blue ball,grey,green,yellow,blue,Bad,Good,6|1|5|3|63|57|7|61|60|59|58|4|62|2|8|64,-0.479647159576416,-0.995272159576416,-0.479647159576416,-0.995272159576416
Martyetal_2023,Exp_1,Epistemic,27,Test,Block_A,Nominal,Test,Target_1,Sam,Every visible box contains a blue ball or a grey ball.,A-AB-AB,a blue ball and a grey ball,a blue ball,a blue ball and a grey ball,blue,grey,green,yellow,Bad,Good,64|4|63|60|57|61|62|58|3|8|2|5|7|59|1|6,-0.4490334987640381,-1.042783498764038,-0.4490334987640381,-1.042783498764038
Martyetal_2023,Exp_1,Epistemic,28,Test,Block_A,Nominal,Control_4,Bad,Mia,No visible box contains a grey ball or a green ball.,A-CD-A,a grey ball,a grey ball,a yellow ball and a blue ball,grey,green,yellow,blue,Bad,Good,4|3|1|64|8|63|60|58|6|61|59|7|5|57|2|62,-1.020538568496704,-0.4580385386943817,-1.020538568496704,-0.4580385386943817
Martyetal_2023,Exp_1,Epistemic,29,Test,Block_A,Nominal,Test,Bad,Mia,Every visible box contains a green ball or a grey ball.,A-CD-C,a blue ball,a blue ball and a yellow ball,a green ball,green,grey,blue,yellow,Bad,Good,4|6|8|3|61|63|57|59|5|1|7|62|2|60|58|64,-1.113110899925232,-0.4099859297275543,-1.113110899925232,-0.4099859297275543
Martyetal_2023,Exp_1,Epistemic,30,Test,Block_A,Nominal,Test,Target_2,Sam,Every visible box contains a green ball or a blue ball.,A-AC-A,a green ball,a green ball and a yellow ball,a green ball,green,blue,yellow,grey,Bad,Good,1|59|3|6|5|8|64|7|57|60|58|63|62|61|4|2,-0.810027003288269,-0.606902003288269,-0.810027003288269,-0.606902003288269
Martyetal_2023,Exp_1,Epistemic,31,Test,Block_A,Nominal,Test,Good,Mia,Every visible box contains a blue ball or a grey ball.,A-AB-B,a blue ball and a grey ball,a grey ball,a blue ball,blue,grey,yellow,green,Bad,Good,57|8|62|6|7|64|58|4|61|59|63|60|1|3|2|5,-0.6813961863517761,-0.7282711863517761,-0.6813961863517761,-0.7282711863517761
Martyetal_2023,Exp_1,Epistemic,32,Test,Block_A,Nominal,Test,Target_2,Sam,Every visible box contains a grey ball or a blue ball.,A-AC-AD,a grey ball and a yellow ball,a grey ball,a grey ball and a green ball,grey,blue,green,yellow,Bad,Good,63|57|58|5|64|60|62|7|1|4|8|2|3|59|6|61,-0.7007884383201599,-0.7007884383201599,-0.7007884383201599,-0.7007884383201599
