Study,Experiment,Item_nr,Item_status,Negation,Polarity,Inference_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad
Martyetal_2022,Exp_6,25,Test,Low,Negative,SI,Bad,Sam,It is possible that the mystery box does not contain a grey ball.,A-A-A,a grey ball,a grey ball,a grey ball,grey,blue,yellow,green,Bad,Good,2|11|3|7|12|19|17|20|8|21|10|14|9|4|18|16|1|6|23|13|24|22|15|5,-8.5540189743042,-7.573550224304199,-8.5540189743042,-7.573550224304199
Martyetal_2022,Exp_6,26,Test,Low,Positive,FC,Good,Sam,It is possible that either the mystery box contains a green ball or it contains a yellow ball.,A-C-B,a green ball,a grey ball,a yellow ball,green,yellow,grey,blue,Bad,Good,5|22|8|14|4|20|10|15|2|11|12|18|9|13|6|1|24|21|7|3|17|16|19|23,-8.39905834197998,-7.473276615142822,-8.39905834197998,-7.473276615142822
Martyetal_2022,Exp_6,27,Test,Low,Positive,SI,Good,Mia,It is possible that the mystery box contains a green ball.,A-D-C,a green ball,a grey ball,a blue ball,green,yellow,blue,grey,Bad,Good,2|8|14|18|24|12|21|1|20|15|6|19|9|3|4|5|7|17|23|13|22|10|16|11,-8.391215324401855,-7.309183597564697,-8.391215324401855,-7.309183597564697
Martyetal_2022,Exp_6,28,Test,Low,Positive,DIST,Bad,Sam,It is certain that either the mystery box contains a green ball or it contains a yellow ball.,A-C-B,a green ball,a grey ball,a yellow ball,green,yellow,grey,blue,Bad,Good,24|8|6|7|18|19|4|13|11|3|9|16|12|17|20|10|22|23|21|2|5|1|15|14,-9.053969383239746,-8.214125633239746,-9.053969383239746,-8.214125633239746
Martyetal_2022,Exp_6,29,Test,Low,Positive,FC,Bad,Sam,It is possible that either the mystery box contains a grey ball or it contains a blue ball.,D-C-D,a green ball,a yellow ball,a green ball,grey,blue,yellow,green,Bad,Good,4|17|5|10|16|12|22|9|19|23|6|15|20|8|18|11|3|7|1|24|21|13|2|14,-8.447349548339844,-7.607505798339844,-8.447349548339844,-7.607505798339844
Martyetal_2022,Exp_6,30,Test,Low,Positive,II,Target,Mia,Either the mystery box contains a green ball or it contains a blue ball.,A-A-A,a green ball,a green ball,a green ball,green,blue,yellow,grey,Bad,Good,13|21|1|8|12|14|4|5|16|18|9|6|20|23|19|7|24|15|2|10|11|17|3|22,-8.137255668640137,-7.316943168640137,-8.137255668640137,-7.316943168640137
Martyetal_2022,Exp_6,31,Test,Low,Negative,DIST,Bad,Sam,It is certain that either the mystery box does not contain a blue ball or it does not contain a yellow ball.,A-AB-B,a blue ball,a blue ball and a yellow ball,a yellow ball,blue,yellow,green,grey,Bad,Good,15|10|18|9|12|4|24|1|11|5|23|7|14|3|6|16|19|17|13|21|20|2|8|22,-8.499846458435059,-7.695159435272217,-8.499846458435059,-7.695159435272217
Martyetal_2022,Exp_6,32,Test,Low,Negative,DIST,Good,Mia,It is certain that either the mystery box does not contain a green ball or it does not contain a blue ball.,A-B-A,a green ball,a blue ball,a green ball,green,blue,yellow,grey,Bad,Good,23|12|4|7|9|15|18|3|6|17|5|20|22|19|16|21|14|13|24|2|8|11|10|1,-8.407251358032227,-7.626001358032227,-8.407251358032227,-7.626001358032227
Martyetal_2022,Exp_6,33,Test,Low,Positive,FC,Bad,Sam,It is possible that either the mystery box contains a blue ball or it contains a yellow ball.,D-C-D,a grey ball,a green ball,a grey ball,blue,yellow,green,grey,Bad,Good,12|11|1|21|4|7|8|15|5|10|2|17|3|18|13|20|6|9|24|19|16|23|22|14,-8.862340927124023,-7.749059200286865,-8.862340927124023,-7.749059200286865
Martyetal_2022,Exp_6,34,Test,Low,Negative,II,Good,Mia,Either the mystery box does not contain a grey ball or it does not contain a green ball.,A-B-A,a grey ball,a green ball,a grey ball,grey,green,yellow,blue,Bad,Good,24|1|18|2|7|8|17|6|12|15|21|4|19|11|5|23|3|9|10|20|14|16|13|22,-7.872302055358887,-7.278552055358887,-7.872302055358887,-7.278552055358887
Martyetal_2022,Exp_6,35,Test,Low,Positive,DIST,Target,Mia,It is certain that either the mystery box contains a yellow ball or it contains a blue ball.,A-A-A,a yellow ball,a yellow ball,a yellow ball,yellow,blue,green,grey,Bad,Good,16|13|24|18|14|12|4|20|7|22|10|19|17|3|6|15|21|5|2|9|1|11|23|8,-8.16303539276123,-7.631785869598389,-8.16303539276123,-7.631785869598389
Martyetal_2022,Exp_6,36,Test,Low,Negative,DIST,Target,Sam,It is certain that either the mystery box does not contain a yellow ball or it does not contain a green ball.,A-A-A,a yellow ball,a yellow ball,a yellow ball,yellow,green,blue,grey,Bad,Good,17|21|13|20|10|24|14|11|3|7|19|6|5|1|4|23|22|8|2|15|12|9|18|16,-8.137276649475098,-7.418526649475098,-8.137276649475098,-7.418526649475098
Martyetal_2022,Exp_6,37,Test,Low,Positive,II,Target,Mia,Either the mystery box contains a blue ball or it contains a green ball.,A-A-A,a blue ball,a blue ball,a blue ball,blue,green,grey,yellow,Bad,Good,9|17|18|6|5|8|12|11|7|15|1|13|2|16|20|3|24|22|21|14|10|4|23|19,-8.20571517944336,-7.315090656280518,-8.20571517944336,-7.315090656280518
Martyetal_2022,Exp_6,38,Test,Low,Positive,SI,Bad,Sam,It is possible that the mystery box contains a yellow ball.,D-D-D,a blue ball,a blue ball,a blue ball,yellow,green,grey,blue,Bad,Good,2|4|23|16|20|13|11|18|6|21|17|24|15|5|14|9|10|3|7|1|19|8|22|12,-9.17783260345459,-8.02548885345459,-9.17783260345459,-8.02548885345459
Martyetal_2022,Exp_6,39,Test,Low,Negative,II,Bad,Mia,Either the mystery box does not contain a green ball or it does not contain a blue ball.,AB-AB-AB,a green ball and a blue ball,a green ball and a blue ball,a green ball and a blue ball,green,blue,grey,yellow,Bad,Good,3|5|14|10|1|11|24|7|15|9|4|18|17|2|23|16|19|22|13|12|8|21|6|20,-8.213415145874023,-7.354040145874023,-8.213415145874023,-7.354040145874023
Martyetal_2022,Exp_6,40,Test,Low,Positive,SI,Bad,Sam,It is possible that the mystery box contains a blue ball.,D-D-D,a green ball,a green ball,a green ball,blue,grey,yellow,green,Bad,Good,10|2|11|12|15|9|4|17|20|3|19|18|7|16|22|1|6|13|21|23|8|5|14|24,-9.072104454040527,-7.712728977203369,-9.072104454040527,-7.712728977203369
Martyetal_2022,Exp_6,41,Test,Low,Positive,DIST,Target,Mia,It is certain that either the mystery box contains a blue ball or it contains a green ball.,A-A-A,a blue ball,a blue ball,a blue ball,blue,green,grey,yellow,Bad,Good,21|3|16|18|22|20|1|13|4|19|15|14|12|17|11|5|6|2|10|9|24|23|7|8,-8.290573120117188,-7.634323596954346,-8.290573120117188,-7.634323596954346
Martyetal_2022,Exp_6,42,Test,Low,Positive,II,Target,Mia,Either the mystery box contains a green ball or it contains a yellow ball.,A-A-A,a green ball,a green ball,a green ball,green,yellow,grey,blue,Bad,Good,24|17|19|8|3|7|5|14|6|2|18|20|16|21|13|10|23|15|22|12|11|4|1|9,-8.112448692321777,-7.643698215484619,-8.112448692321777,-7.643698215484619
Martyetal_2022,Exp_6,43,Test,Low,Positive,II,Good,Mia,Either the mystery box contains a green ball or it contains a grey ball.,A-B-A,a green ball,a grey ball,a green ball,green,grey,blue,yellow,Bad,Good,10|13|8|20|22|6|5|23|15|19|16|3|11|1|24|9|21|2|14|7|18|12|4|17,-7.844928741455078,-7.423053741455078,-7.844928741455078,-7.423053741455078
Martyetal_2022,Exp_6,44,Test,Low,Negative,FC,Target,Sam,It is possible that either the mystery box does not contain a yellow ball or it does not contain a blue ball.,A-AB-A,a yellow ball,a yellow ball and a blue ball,a yellow ball,yellow,blue,green,grey,Bad,Good,5|14|1|2|15|23|11|17|7|24|16|22|10|13|20|21|12|8|9|4|19|3|18|6,-8.849116325378418,-7.989741325378418,-8.849116325378418,-7.989741325378418
Martyetal_2022,Exp_6,45,Test,Low,Positive,DIST,Good,Sam,It is certain that either the mystery box contains a green ball or it contains a yellow ball.,A-AB-B,a green ball,a green ball and a yellow ball,a yellow ball,green,yellow,grey,blue,Bad,Good,18|6|14|1|12|16|5|17|9|3|7|24|8|2|10|4|19|22|23|13|15|11|20|21,-8.281200408935547,-7.351512908935547,-8.281200408935547,-7.351512908935547
Martyetal_2022,Exp_6,46,Test,Low,Negative,SI,Bad,Sam,It is possible that the mystery box does not contain a yellow ball.,A-A-A,a yellow ball,a yellow ball,a yellow ball,yellow,blue,grey,green,Bad,Good,16|3|12|9|2|10|8|17|18|23|7|1|4|22|20|14|21|24|15|5|19|11|13|6,-8.513161659240723,-7.5053486824035645,-8.513161659240723,-7.5053486824035645
Martyetal_2022,Exp_6,47,Test,Low,Positive,SI,Target,Sam,It is possible that the mystery box contains a green ball.,A-A-A,a green ball,a green ball,a green ball,green,grey,yellow,blue,Bad,Good,19|3|16|24|13|8|9|21|15|18|20|10|1|17|12|5|2|4|22|11|14|6|23|7,-8.250018119812012,-7.554705619812012,-8.250018119812012,-7.554705619812012
Martyetal_2022,Exp_6,48,Test,Low,Negative,II,Target,Sam,Either the mystery box does not contain a yellow ball or it does not contain a grey ball.,A-A-A,a yellow ball,a yellow ball,a yellow ball,yellow,grey,blue,green,Bad,Good,7|8|20|19|10|23|18|22|5|12|4|2|9|3|14|15|17|1|6|11|24|16|13|21,-8.316271781921387,-7.5740838050842285,-8.316271781921387,-7.5740838050842285
Martyetal_2022,Exp_6,49,Test,Low,Positive,II,Bad,Sam,Either the mystery box contains a green ball or it contains a yellow ball.,D-C-D,a blue ball,a grey ball,a blue ball,green,yellow,grey,blue,Bad,Good,9|6|16|12|14|5|2|11|3|17|23|18|15|20|1|13|4|21|22|8|7|10|19|24,-8.496136665344238,-7.51566743850708,-8.496136665344238,-7.51566743850708
Martyetal_2022,Exp_6,50,Test,Low,Negative,DIST,Bad,Sam,It is certain that either the mystery box does not contain a blue ball or it does not contain a green ball.,A-AB-B,a blue ball,a blue ball and a green ball,a green ball,blue,green,yellow,grey,Bad,Good,1|13|17|16|19|14|12|15|8|23|7|22|21|11|24|4|18|3|9|6|10|20|2|5,-8.749261856079102,-7.737543106079102,-8.749261856079102,-7.737543106079102
Martyetal_2022,Exp_6,51,Test,Low,Negative,SI,Bad,Sam,It is possible that the mystery box does not contain a blue ball.,A-A-A,a blue ball,a blue ball,a blue ball,blue,grey,green,yellow,Bad,Good,8|10|13|15|6|19|18|21|16|2|5|17|22|12|11|1|24|7|14|20|3|4|23|9,-8.287992477416992,-7.604398727416992,-8.287992477416992,-7.604398727416992
Martyetal_2022,Exp_6,52,Test,Low,Negative,SI,Target,Sam,It is possible that the mystery box does not contain a blue ball.,D-D-D,a green ball,a green ball,a green ball,blue,grey,yellow,green,Bad,Good,24|17|15|10|6|18|23|8|20|5|1|13|3|22|12|7|19|16|11|4|9|21|2|14,-8.511086463928223,-7.487648963928223,-8.511086463928223,-7.487648963928223
Martyetal_2022,Exp_6,53,Test,Low,Positive,FC,Bad,Mia,It is possible that either the mystery box contains a blue ball or it contains a grey ball.,D-C-D,a green ball,a yellow ball,a green ball,blue,grey,yellow,green,Bad,Good,22|10|23|2|5|11|9|18|3|8|17|16|7|19|13|1|14|6|4|20|21|12|24|15,-8.376171112060547,-7.458201885223389,-8.376171112060547,-7.458201885223389
Martyetal_2022,Exp_6,54,Test,Low,Positive,II,Good,Mia,Either the mystery box contains a green ball or it contains a blue ball.,A-B-A,a green ball,a blue ball,a green ball,green,blue,grey,yellow,Bad,Good,1|19|14|22|16|24|13|5|12|18|8|6|21|2|23|20|4|15|9|3|11|7|10|17,-7.7733917236328125,-7.0702667236328125,-7.7733917236328125,-7.0702667236328125
Martyetal_2022,Exp_6,55,Test,Low,Positive,FC,Good,Mia,It is possible that either the mystery box contains a grey ball or it contains a green ball.,A-C-B,a grey ball,a yellow ball,a green ball,grey,green,yellow,blue,Bad,Good,18|24|2|13|11|6|23|1|7|20|22|4|9|21|17|10|8|12|16|5|19|14|3|15,-8.853752136230469,-7.849845886230469,-8.853752136230469,-7.849845886230469
Martyetal_2022,Exp_6,56,Test,Low,Positive,DIST,Bad,Mia,It is certain that either the mystery box contains a yellow ball or it contains a green ball.,A-C-B,a yellow ball,a grey ball,a green ball,yellow,green,grey,blue,Bad,Good,14|15|8|24|17|16|18|23|20|4|11|1|13|3|5|10|9|21|2|6|19|7|22|12,-8.28365707397461,-7.705532073974609,-8.28365707397461,-7.705532073974609
Martyetal_2022,Exp_6,57,Test,Low,Positive,FC,Target,Sam,It is possible that either the mystery box contains a green ball or it contains a yellow ball.,A-C-A,a green ball,a blue ball,a green ball,green,yellow,blue,grey,Bad,Good,23|2|4|19|22|11|20|9|15|14|6|24|21|5|17|18|1|12|7|3|16|8|10|13,-8.833239555358887,-7.8488640785217285,-8.833239555358887,-7.8488640785217285
Martyetal_2022,Exp_6,58,Test,Low,Negative,II,Bad,Mia,Either the mystery box does not contain a yellow ball or it does not contain a blue ball.,AB-AB-AB,a yellow ball and a blue ball,a yellow ball and a blue ball,a yellow ball and a blue ball,yellow,blue,green,grey,Bad,Good,10|16|23|2|12|22|15|13|4|9|8|11|20|19|5|1|18|7|21|6|24|3|17|14,-7.8928117752075195,-7.4084367752075195,-7.8928117752075195,-7.4084367752075195
Martyetal_2022,Exp_6,59,Test,Low,Negative,SI,Good,Mia,It is possible that the mystery box does not contain a yellow ball.,A-D-A,a yellow ball,a grey ball,a yellow ball,yellow,green,blue,grey,Bad,Good,17|10|12|23|7|9|16|14|20|22|18|21|1|4|3|24|6|11|13|2|15|8|19|5,-8.945869445800781,-8.000556945800781,-8.945869445800781,-8.000556945800781
Martyetal_2022,Exp_6,60,Test,Low,Negative,II,Bad,Mia,Either the mystery box does not contain a yellow ball or it does not contain a grey ball.,AB-AB-AB,a yellow ball and a grey ball,a yellow ball and a grey ball,a yellow ball and a grey ball,yellow,grey,green,blue,Bad,Good,23|8|13|4|14|2|20|15|7|10|17|5|11|16|9|12|18|1|22|24|6|21|19|3,-7.8477277755737305,-7.2539777755737305,-7.8477277755737305,-7.2539777755737305
Martyetal_2022,Exp_6,61,Test,Low,Positive,DIST,Target,Mia,It is certain that either the mystery box contains a green ball or it contains a yellow ball.,A-A-A,a green ball,a green ball,a green ball,green,yellow,blue,grey,Bad,Good,4|7|19|2|6|1|5|23|22|8|9|3|16|15|17|21|11|12|10|18|14|13|20|24,-8.43409538269043,-7.67628288269043,-8.43409538269043,-7.67628288269043
Martyetal_2022,Exp_6,62,Test,Low,Negative,DIST,Target,Mia,It is certain that either the mystery box does not contain a yellow ball or it does not contain a grey ball.,A-A-A,a yellow ball,a yellow ball,a yellow ball,yellow,grey,blue,green,Bad,Good,15|6|23|19|13|14|24|9|17|1|8|12|20|22|4|18|3|21|16|7|5|11|2|10,-8.48889446258545,-7.621706962585449,-8.48889446258545,-7.621706962585449
Martyetal_2022,Exp_6,63,Test,Low,Positive,SI,Target,Mia,It is possible that the mystery box contains a yellow ball.,A-A-A,a yellow ball,a yellow ball,a yellow ball,yellow,green,blue,grey,Bad,Good,14|20|7|10|24|12|2|1|6|19|4|17|15|16|5|9|22|11|21|23|18|8|13|3,-8.399027824401855,-7.5787153244018555,-8.399027824401855,-7.5787153244018555
Martyetal_2022,Exp_6,64,Test,Low,Positive,FC,Target,Mia,It is possible that either the mystery box contains a yellow ball or it contains a green ball.,A-C-A,a yellow ball,a grey ball,a yellow ball,yellow,green,grey,blue,Bad,Good,7|8|16|23|11|4|15|12|17|13|3|19|9|2|24|1|6|18|14|21|20|22|5|10,-8.531744003295898,-7.684088230133057,-8.531744003295898,-7.684088230133057
Martyetal_2022,Exp_6,65,Test,Low,Positive,II,Bad,Sam,Either the mystery box contains a yellow ball or it contains a green ball.,D-C-D,a blue ball,a grey ball,a blue ball,yellow,green,grey,blue,Bad,Good,24|17|10|16|22|1|13|8|2|19|21|15|4|5|7|23|6|18|3|12|9|20|11|14,-8.422832489013672,-7.473613739013672,-8.422832489013672,-7.473613739013672
Martyetal_2022,Exp_6,66,Test,Low,Negative,II,Good,Mia,Either the mystery box does not contain a green ball or it does not contain a yellow ball.,A-B-A,a green ball,a yellow ball,a green ball,green,yellow,grey,blue,Bad,Good,16|19|22|21|14|2|6|15|11|18|17|5|9|1|8|13|12|24|4|7|3|10|23|20,-7.557374954223633,-7.299562454223633,-7.557374954223633,-7.299562454223633
